site_id|config_id|run_id|stat_id|stat_name|stat_read_data|stat_req_per_sec_r|stat_data_per_sec_r|stat_write_data|stat_req_per_sec_w|stat_data_per_sec_w|stat_wait_cnt|stat_avg_tm|start_time
37|1|246|266299|Smart Scan|222563125000|405.73|31436743.75|0|0|0|0||21-MAY-15 08.00.00.000000 AM
37|1|246|266301|LGWR|200000|.02125|6.25|3689375000|871.624375|525025|191875|.924375|21-MAY-15 08.00.00.000000 AM
37|1|246|266296|Buffer Cache Reads|73357500000|12280.01|10437425|0|0|0|7935625|1.135|21-MAY-15 08.00.00.000000 AM
37|1|246|266300|DBWR|2693750|.48|375|4829375000|783.301875|687143.75|3459.9375|1.17071428571428571428571428571428571429|21-MAY-15 08.00.00.000000 AM
37|1|246|266303|Streams AQ|226666.666666666666666666666666666666667|.034666666666666666666666666666666666667|26.6666666666666666666666666666666666667|0|0|0|256.866666666666666666666666666666666667|12.7986666666666666666666666666666666667|21-MAY-15 08.00.00.000000 AM
37|1|246|266298|Others|3151250000|36.34625|448487.5|1908750000|8.71|271675|148068.75|2.04875|21-MAY-15 08.00.00.000000 AM
37|1|246|266304|TOTAL|314901250000|13091.4725|45087062.5|10910000000|1706.433125|1552281.25|8140625|1.12875|21-MAY-15 08.00.00.000000 AM
37|1|252|266302|Direct Writes|56526666.6666666666666666666666666666667|.906666666666666666666666666666666666667|7853.33333333333333333333333333333333333|262000000|5.31933333333333333333333333333333333333|37340|362.133333333333333333333333333333333333|2.14466666666666666666666666666666666667|25-MAY-15 10.00.00.000000 PM
37|1|252|266298|Others|2008666666.66666666666666666666666666667|30.6493333333333333333333333333333333333|285486.666666666666666666666666666666667|1205333333.33333333333333333333333333333|7.53933333333333333333333333333333333333|171193.333333333333333333333333333333333|146700|1.384|25-MAY-15 10.00.00.000000 PM
37|1|252|266304|TOTAL|141468000000|9837.546|20000646.6666666666666666666666666666667|6792000000|1071.23866666666666666666666666666666667|965913.333333333333333333333333333333333|6190000|.86|25-MAY-15 10.00.00.000000 PM
37|1|252|266297|Direct Reads|23535333333.3333333333333333333333333333|244.956|3346946.66666666666666666666666666666667|4966666.66666666666666666666666666666667|.455333333333333333333333333333333333333|693.333333333333333333333333333333333333|31769.4|1.72533333333333333333333333333333333333|25-MAY-15 10.00.00.000000 PM
37|1|252|266300|DBWR|2020000|.357333333333333333333333333333333333333|273.333333333333333333333333333333333333|3096666666.66666666666666666666666666667|500.698666666666666666666666666666666667|440366.666666666666666666666666666666667|2578.93333333333333333333333333333333333|.832857142857142857142857142857142857143|25-MAY-15 10.00.00.000000 PM
37|1|252|278730|RMAN|7740000000|43.45|1101100|31000000|2.76|4300|321200|2.42|25-MAY-15 10.00.00.000000 PM
37|1|252|266296|Buffer Cache Reads|60464666666.6666666666666666666666666667|9391.01|8605893.33333333333333333333333333333333|0|0|0|6034666.66666666666666666666666666666667|.861333333333333333333333333333333333333|25-MAY-15 10.00.00.000000 PM
37|1|252|266299|Smart Scan|56090000000|166.735333333333333333333333333333333333|8109986.66666666666666666666666666666667|0|0|0|0||25-MAY-15 10.00.00.000000 PM
37|1|252|266303|Streams AQ|130769.230769230769230769230769230769231|.022307692307692307692307692307692307692|15.3846153846153846153846153846153846154|0|0|0|164.615384615384615384615384615384615385|17.1292307692307692307692307692307692308|25-MAY-15 10.00.00.000000 PM
37|1|252|266301|LGWR|120000|.012666666666666666666666666666666666667|0|2222666666.66666666666666666666666666667|557.039333333333333333333333333333333333|316006.666666666666666666666666666666667|134000|.622666666666666666666666666666666666667|25-MAY-15 10.00.00.000000 PM
37|1|242|266301|LGWR|200000|.02|0|3668125000|905.68875|521962.5|196875|.86375|19-MAY-15 08.00.00.000000 AM
37|1|242|266297|Direct Reads|20211250000|323.40875|2876200|8943750|.95625|1243.75|114.625|2.38|19-MAY-15 08.00.00.000000 AM
37|1|242|266299|Smart Scan|72725625000|201.328125|10209925|0|0|0|0||19-MAY-15 08.00.00.000000 AM
37|1|242|266304|TOTAL|177456875000|13820.17375|25618725|11027500000|1757.550625|1569368.75|8886250|.986875|19-MAY-15 08.00.00.000000 AM
37|1|242|266300|DBWR|3987500|.70625|556.25|4998750000|820.58|711500|5080.8125|.93625|19-MAY-15 08.00.00.000000 AM
37|1|242|266296|Buffer Cache Reads|83095625000|13254.7525|11824331.25|0|0|0|8671250|.988125|19-MAY-15 08.00.00.000000 AM
37|1|242|266302|Direct Writes|78593750|1.1375|10912.5|474375000|21.550625|67512.5|680|2.031875|19-MAY-15 08.00.00.000000 AM
37|1|242|266303|Streams AQ|22680000|4.176|3266.66666666666666666666666666666666667|0|0|0|30058.6666666666666666666666666666666667|10.1193333333333333333333333333333333333|19-MAY-15 08.00.00.000000 AM
37|1|242|266298|Others|2980625000|34.899375|423943.75|1876250000|8.774375|267150|151250|1.776875|19-MAY-15 08.00.00.000000 AM
37|1|247|266299|Smart Scan|42871250000|140.066875|6276443.75|0|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|266297|Direct Reads|18890000000|279.42625|2688831.25|5956250|.488125|837.5|57.5|2.614375|21-MAY-15 10.00.00.000000 PM
37|1|247|266300|DBWR|1987500|.3525|281.25|3612500000|577.06875|514187.5|2535.9375|.80625|21-MAY-15 10.00.00.000000 PM
37|1|247|266303|Streams AQ|69230.7692307692307692307692307692307692|.012307692307692307692307692307692307692|7.69230769230769230769230769230769230769|0|0|0|89.3076923076923076923076923076923076923|14.7884615384615384615384615384615384615|21-MAY-15 10.00.00.000000 PM
37|1|247|266298|Others|2856875000|37.916875|406712.5|1326875000|7.578125|188750|155493.75|1.466875|21-MAY-15 10.00.00.000000 PM
37|1|247|278730|RMAN|65100000000|38.435|9266600|403800000|35.465|57275|113458.25|2.0975|21-MAY-15 10.00.00.000000 PM
37|1|247|266304|TOTAL|136368750000|9605.3475|19160406.25|7735000000|1171.853125|1100856.25|5959375|.9125|21-MAY-15 10.00.00.000000 PM
37|1|247|266296|Buffer Cache Reads|55662500000|9136.700625|7923237.5|0|0|0|5803750|.916875|21-MAY-15 10.00.00.000000 PM
37|1|247|266301|LGWR|137500|.015625|0|2463125000|572.96375|350587.5|136250|.655625|21-MAY-15 10.00.00.000000 PM
37|1|247|266302|Direct Writes|69831250|1.24875|9700|225000000|4.88375|32187.5|84.8125|1.804375|21-MAY-15 10.00.00.000000 PM
37|1|251|266297|Direct Reads|6942000000|118.316666666666666666666666666666666667|987460|3046666.66666666666666666666666666666667|.466|426.666666666666666666666666666666666667|29.6|1.098|25-MAY-15 08.00.00.000000 AM
37|1|251|266298|Others|2102000000|25.5486666666666666666666666666666666667|299013.333333333333333333333333333333333|885333333.333333333333333333333333333333|7.00066666666666666666666666666666666667|126040|131226.666666666666666666666666666666667|1.356|25-MAY-15 08.00.00.000000 AM
37|1|251|266301|LGWR|86666.6666666666666666666666666666666667|.01|0|1634000000|479.186666666666666666666666666666666667|232460|130000|.501333333333333333333333333333333333333|25-MAY-15 08.00.00.000000 AM
37|1|251|266304|TOTAL|141828666666.666666666666666666666666667|8078.568|20327926.6666666666666666666666666666667|4698000000|816.658|668380|5032000|.726|25-MAY-15 08.00.00.000000 AM
37|1|251|266296|Buffer Cache Reads|45728666666.6666666666666666666666666667|7722.276|6506140|0|0|0|4888000|.729333333333333333333333333333333333333|25-MAY-15 08.00.00.000000 AM
37|1|251|266299|Smart Scan|87072173333.3333333333333333333333333333|211.756666666666666666666666666666666667|12724346.6666666666666666666666666666667|0|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|266300|DBWR|1780000|.314666666666666666666666666666666666667|240|1993333333.33333333333333333333333333333|326.162|283786.666666666666666666666666666666667|2279.26666666666666666666666666666666667|.826153846153846153846153846153846153846|25-MAY-15 08.00.00.000000 AM
37|1|251|266303|Streams AQ|83333.3333333333333333333333333333333333|.014166666666666666666666666666666666667|8.33333333333333333333333333333333333333|0|0|0|105.083333333333333333333333333333333333|2.37|25-MAY-15 08.00.00.000000 AM
37|1|251|266302|Direct Writes|21366666.6666666666666666666666666666667|.332|2973.33333333333333333333333333333333333|179333333.333333333333333333333333333333|3.84466666666666666666666666666666666667|25660|280|2.202|25-MAY-15 08.00.00.000000 AM
37|1|249|266303|Streams AQ|66666.6666666666666666666666666666666667|.01|8.33333333333333333333333333333333333333|0|0|0|77.75|8.50583333333333333333333333333333333333|22-MAY-15 10.00.00.000000 PM
37|1|249|278730|RMAN|556666666666.666666666666666666666666667|205.03|81216033.3333333333333333333333333333333|466666.666666666666666666666666666666667|.04|100|11830.3333333333333333333333333333333333|1.22666666666666666666666666666666666667|22-MAY-15 10.00.00.000000 PM
37|1|249|266297|Direct Reads|17744375000|116.92125|2517587.5|2693750|.35375|375|18.0625|1.515|22-MAY-15 10.00.00.000000 PM
37|1|249|266296|Buffer Cache Reads|25718125000|4275.631875|3656037.5|0|0|0|2778750|.948125|22-MAY-15 10.00.00.000000 PM
37|1|249|266304|TOTAL|194295000000|4596.719375|27484850|4515000000|750.59125|641850|2893750|.9325|22-MAY-15 10.00.00.000000 PM
37|1|249|266300|DBWR|1756250|.315|243.75|2463750000|388.618125|350175|2269.25|.789285714285714285714285714285714285714|22-MAY-15 10.00.00.000000 PM
37|1|249|266298|Others|1048125000|21.97|149031.25|711875000|6.631875|101137.5|112175|1.345625|22-MAY-15 10.00.00.000000 PM
37|1|249|266299|Smart Scan|71298730000|229.245|10426380|0|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|266301|LGWR|62500|.01|0|1291875000|353.568125|183818.75|436556.25|.490625|22-MAY-15 10.00.00.000000 PM
37|1|249|266302|Direct Writes|10300000|.145625|1425|45612500|1.411875|6331.25|9|.910625|22-MAY-15 10.00.00.000000 PM
37|1|250|266300|DBWR|1987500|.3525|275|2861250000|470.133125|407356.25|2546.5|.844375|24-MAY-15 10.00.00.000000 PM
37|1|250|266296|Buffer Cache Reads|56916875000|9004.965|8088006.25|0|0|0|5868125|.823125|24-MAY-15 10.00.00.000000 PM
37|1|250|266302|Direct Writes|46531250|.824375|6462.5|236250000|4.57125|33406.25|586.25|3.8125|24-MAY-15 10.00.00.000000 PM
37|1|250|266298|Others|1565000000|26.11625|222825|1105625000|6.379375|157468.75|111743.75|1.746875|24-MAY-15 10.00.00.000000 PM
37|1|250|266299|Smart Scan|64275000000|183.058125|9087175|0|0|0|0||24-MAY-15 10.00.00.000000 PM
37|1|250|266303|Streams AQ|184615.384615384615384615384615384615385|.027692307692307692307692307692307692308|23.0769230769230769230769230769230769231|0|0|0|207.307692307692307692307692307692307692|6.61538461538461538461538461538461538462|24-MAY-15 10.00.00.000000 PM
37|1|250|266301|LGWR|112500|.011875|0|2061250000|526.881875|293443.75|130625|.595625|24-MAY-15 10.00.00.000000 PM
37|1|250|266297|Direct Reads|28201875000|269.199375|4059325|3650000|.22125|500|78.4375|1.395|24-MAY-15 10.00.00.000000 PM
37|1|250|278730|RMAN|75416666666.6666666666666666666666666667|300.21|10735033.3333333333333333333333333333333|35603333333.3333333333333333333333333333|4713.48333333333333333333333333333333333|5068366.66666666666666666666666666666667|210000|1.18333333333333333333333333333333333333|24-MAY-15 10.00.00.000000 PM
37|1|250|266304|TOTAL|164239375000|9540.840625|23293737.5|12943125000|1891.96625|1842493.75|6050000|.821875|24-MAY-15 10.00.00.000000 PM
37|1|248|266301|LGWR|168750|.02|0|3273125000|823.49125|465500|186875|.765625|22-MAY-15 08.00.00.000000 AM
37|1|248|266303|Streams AQ|121428.571428571428571428571428571428571|.02|14.2857142857142857142857142857142857143|0|0|0|146.857142857142857142857142857142857143|10.9121428571428571428571428571428571429|22-MAY-15 08.00.00.000000 AM
37|1|248|266302|Direct Writes|57637500|.915|8006.25|405000000|29.738125|57593.75|427.5625|1.885625|22-MAY-15 08.00.00.000000 AM
37|1|248|266297|Direct Reads|16578750000|283.725625|2357531.25|6350000|.915|875|70.5|2.480625|22-MAY-15 08.00.00.000000 AM
37|1|248|266298|Others|2923125000|33.089375|415725|1703125000|8.37625|242256.25|159406.25|1.73375|22-MAY-15 08.00.00.000000 AM
37|1|248|266299|Smart Scan|82196250000|196.94|12009575|0|0|0|0||22-MAY-15 08.00.00.000000 AM
37|1|248|266296|Buffer Cache Reads|66850625000|11188.358125|9535250|0|0|0|7029375|.999375|22-MAY-15 08.00.00.000000 AM
37|1|248|266300|DBWR|2343750|.4175|325|4423750000|720.343125|629000|3015|.962|22-MAY-15 08.00.00.000000 AM
37|1|248|266304|TOTAL|168796875000|11703.485625|23756968.75|9813125000|1582.8625|1395225|7232500|.996875|22-MAY-15 08.00.00.000000 AM
37|1|244|266296|Buffer Cache Reads|75176875000|12543.005|10702093.75|0|0|0|8207500|.97375|20-MAY-15 08.00.00.000000 AM
37|1|244|266298|Others|2941875000|37.214375|418875|1868125000|8.73125|266081.25|151593.75|1.735625|20-MAY-15 08.00.00.000000 AM
37|1|244|266301|LGWR|187500|.02|0|3633125000|903.196875|517150|198125|.82375|20-MAY-15 08.00.00.000000 AM
37|1|244|266300|DBWR|2987500|.5325|412.5|4903125000|800.64875|697912.5|3828.25|.962666666666666666666666666666666666667|20-MAY-15 08.00.00.000000 AM
37|1|244|266297|Direct Reads|17604375000|407.379375|2506168.75|7506250|.920625|1037.5|99.8125|2.0175|20-MAY-15 08.00.00.000000 AM
37|1|244|266303|Streams AQ|414285.714285714285714285714285714285714|.07|57.1428571428571428571428571428571428571|0|0|0|503.142857142857142857142857142857142857|12.6192857142857142857142857142857142857|20-MAY-15 08.00.00.000000 AM
37|1|244|266302|Direct Writes|124787500|2.020625|17743.75|489375000|38.47125|69556.25|94.5|1.69|20-MAY-15 08.00.00.000000 AM
37|1|244|266304|TOTAL|111115625000|13125.31|15912893.75|10901250000|1751.966875|1551775|8421875|.9675|20-MAY-15 08.00.00.000000 AM
37|1|244|266299|Smart Scan|15873125000|135.073125|2267512.5|0|0|0|0||20-MAY-15 08.00.00.000000 AM
37|1|261|266296|Buffer Cache Reads|65401250000|10300.015625|9373600|0|0|0|6447500|.886875|31-MAY-15 10.00.00.000000 PM
37|1|261|266304|TOTAL|252674375000|10914.286875|36485543.75|7814375000|1233.64625|1111575|6614375|.885|31-MAY-15 10.00.00.000000 PM
37|1|261|278730|RMAN|34897500000|39.54|4965075|1862550000|227.5525|264950|207636|1.5125|31-MAY-15 10.00.00.000000 PM
37|1|261|266303|Streams AQ|100000|.016428571428571428571428571428571428571|14.2857142857142857142857142857142857143|0|0|0|125.214285714285714285714285714285714286|5.98928571428571428571428571428571428571|31-MAY-15 10.00.00.000000 PM
37|1|261|266299|Smart Scan|144191250000|303.063125|20507762.5|0|0|0|0||31-MAY-15 10.00.00.000000 PM
37|1|261|266298|Others|2128125000|31.450625|302762.5|1258125000|7.56375|179031.25|113650|1.37125|31-MAY-15 10.00.00.000000 PM
37|1|261|266301|LGWR|125000|.015|0|2373750000|606.313125|337675|144375|.655625|31-MAY-15 10.00.00.000000 PM
37|1|261|266297|Direct Reads|35443750000|268.9925|5103737.5|3750000|.426875|525|73.5|1.67|31-MAY-15 10.00.00.000000 PM
37|1|261|266302|Direct Writes|46800000|.62|6500|229375000|4.92125|32581.25|420.625|2.27125|31-MAY-15 10.00.00.000000 PM
37|1|261|266300|DBWR|1287500|.22875|181.25|3482500000|557.534375|495525|1648.75|.71375|31-MAY-15 10.00.00.000000 PM
37|1|254|266300|DBWR|1853333.33333333333333333333333333333333|.33|253.333333333333333333333333333333333333|3350000000|532.728|476586.666666666666666666666666666666667|2373.93333333333333333333333333333333333|.952|26-MAY-15 10.00.00.000000 PM
37|1|254|266296|Buffer Cache Reads|58730666666.6666666666666666666666666667|9682.268|8350893.33333333333333333333333333333333|0|0|0|6232666.66666666666666666666666666666667|.886666666666666666666666666666666666667|26-MAY-15 10.00.00.000000 PM
37|1|254|266303|Streams AQ|261538.461538461538461538461538461538462|.042307692307692307692307692307692307692|38.4615384615384615384615384615384615385|0|0|0|313.846153846153846153846153846153846154|10.0738461538461538461538461538461538462|26-MAY-15 10.00.00.000000 PM
37|1|254|266298|Others|1965333333.33333333333333333333333333333|29.4293333333333333333333333333333333333|279420|1294000000|7.556|183986.666666666666666666666666666666667|160006.666666666666666666666666666666667|1.44666666666666666666666666666666666667|26-MAY-15 10.00.00.000000 PM
37|1|254|278730|RMAN|96370000000|53.8666666666666666666666666666666666667|13722366.6666666666666666666666666666667|59566666.6666666666666666666666666666667|1.24666666666666666666666666666666666667|8566.66666666666666666666666666666666667|151566.666666666666666666666666666666667|1.87333333333333333333333333333333333333|26-MAY-15 10.00.00.000000 PM
37|1|254|266302|Direct Writes|32533333.3333333333333333333333333333333|.517333333333333333333333333333333333333|4526.66666666666666666666666666666666667|242000000|6.92533333333333333333333333333333333333|34520|283.333333333333333333333333333333333333|1.656|26-MAY-15 10.00.00.000000 PM
37|1|254|266304|TOTAL|149644666666.666666666666666666666666667|10128.6046666666666666666666666666666667|21213953.3333333333333333333333333333333|7404000000|1150.542|1052613.33333333333333333333333333333333|6396000|.882666666666666666666666666666666666667|26-MAY-15 10.00.00.000000 PM
37|1|254|266297|Direct Reads|28430000000|262.399333333333333333333333333333333333|4049860|4200000|.42|580|78.4666666666666666666666666666666666667|1.61333333333333333333333333333333333333|26-MAY-15 10.00.00.000000 PM
37|1|254|266301|LGWR|153333.333333333333333333333333333333333|.016|0|2498000000|602.662|355240|145333.333333333333333333333333333333333|.645333333333333333333333333333333333333|26-MAY-15 10.00.00.000000 PM
37|1|254|266299|Smart Scan|42542666666.6666666666666666666666666667|142.836666666666666666666666666666666667|6174186.66666666666666666666666666666667|0|0|0|0||26-MAY-15 10.00.00.000000 PM
37|1|256|266299|Smart Scan|40852500000|135.710625|5933531.25|0|0|0|0||27-MAY-15 10.00.00.000000 PM
37|1|256|266301|LGWR|112500|.01375|0|2414375000|590.178125|343368.75|142500|.65875|27-MAY-15 10.00.00.000000 PM
37|1|256|266302|Direct Writes|45581250|.74375|6331.25|255000000|5.099375|36331.25|32.5625|2.051875|27-MAY-15 10.00.00.000000 PM
37|1|256|278730|RMAN|88673333333.3333333333333333333333333333|52.7533333333333333333333333333333333333|12594733.3333333333333333333333333333333|53966666.6666666666666666666666666666667|.746666666666666666666666666666666666667|7800|158900|1.79666666666666666666666666666666666667|27-MAY-15 10.00.00.000000 PM
37|1|256|266296|Buffer Cache Reads|61133750000|9733.150625|8696837.5|0|0|0|6270625|.894375|27-MAY-15 10.00.00.000000 PM
37|1|256|266300|DBWR|1556250|.278125|212.5|3683750000|595.7775|524062.5|2004.5|.884666666666666666666666666666666666667|27-MAY-15 10.00.00.000000 PM
37|1|256|266304|TOTAL|138559375000|10144.825|19414106.25|7636875000|1199.325|1086287.5|6429375|.89125|27-MAY-15 10.00.00.000000 PM
37|1|256|266297|Direct Reads|18210000000|235.551875|2590381.25|12031250|.52375|1675|70.125|2.51125|27-MAY-15 10.00.00.000000 PM
37|1|256|266298|Others|2031250000|29.480625|288800|1261250000|7.605|179387.5|144787.5|1.534375|27-MAY-15 10.00.00.000000 PM
37|1|256|266303|Streams AQ|28571.4285714285714285714285714285714286|.005|0|0|0|0|43.0714285714285714285714285714285714286|8.99285714285714285714285714285714285714|27-MAY-15 10.00.00.000000 PM
37|1|257|266304|TOTAL|111685000000|13268.381875|16003843.75|10949375000|1743.5925|1556893.75|8560000|.97625|28-MAY-15 08.00.00.000000 AM
37|1|257|266298|Others|3021250000|32.405|429512.5|1880000000|8.726875|267431.25|160637.5|1.701875|28-MAY-15 08.00.00.000000 AM
37|1|257|266299|Smart Scan|15556875000|134.598125|2224037.5|0|0|0|0||28-MAY-15 08.00.00.000000 AM
37|1|257|266300|DBWR|2256250|.40125|306.25|4938125000|806.709375|702218.75|2894.375|.864375|28-MAY-15 08.00.00.000000 AM
37|1|257|266297|Direct Reads|16820625000|323.600625|2391793.75|9650000|.934375|1331.25|104.3125|1.851875|28-MAY-15 08.00.00.000000 AM
37|1|257|266301|LGWR|193750|.02|0|3635625000|896.65125|516956.25|196875|.846875|28-MAY-15 08.00.00.000000 AM
37|1|257|266303|Streams AQ|387500|.059375|50|0|0|0|434.125|9.22875|28-MAY-15 08.00.00.000000 AM
37|1|257|266302|Direct Writes|72706250|1.08625|10118.75|484375000|30.5675|68943.75|128.1875|1.55375|28-MAY-15 08.00.00.000000 AM
37|1|257|266296|Buffer Cache Reads|76994375000|12776.20875|10948006.25|0|0|0|8348125|.976875|28-MAY-15 08.00.00.000000 AM
37|1|258|266297|Direct Reads|33428125000|273.950625|4760268.75|6493750|.499375|906.25|78.8125|1.84375|28-MAY-15 10.00.00.000000 PM
37|1|258|266302|Direct Writes|73712500|1.088125|10243.75|242500000|5.123125|34350|35.375|1.42125|28-MAY-15 10.00.00.000000 PM
37|1|258|278730|RMAN|66002800000|38.91|9386700|116275000|1.225|16350|114364.5|1.9075|28-MAY-15 10.00.00.000000 PM
37|1|258|266298|Others|2245625000|32.656875|319237.5|1290625000|7.700625|183918.75|157187.5|1.46625|28-MAY-15 10.00.00.000000 PM
37|1|258|266299|Smart Scan|17101875000|138.205|2504950|0|0|0|0||28-MAY-15 10.00.00.000000 PM
37|1|258|266304|TOTAL|128160000000|9859.45125|18442043.75|7466875000|1173.055625|1061956.25|6198750|.91375|28-MAY-15 10.00.00.000000 PM
37|1|258|266303|Streams AQ|523076.923076923076923076923076923076923|.085384615384615384615384615384615384615|69.2307692307692307692307692307692307692|0|0|0|623.076923076923076923076923076923076923|2.71461538461538461538461538461538461538|28-MAY-15 10.00.00.000000 PM
37|1|258|266300|DBWR|1256250|.221875|168.75|3529375000|567.230625|501887.5|1605.8125|.86625|28-MAY-15 10.00.00.000000 PM
37|1|258|266301|LGWR|131250|.015|0|2367500000|592.196875|336781.25|143125|.649375|28-MAY-15 10.00.00.000000 PM
37|1|258|266296|Buffer Cache Reads|59452500000|9403.515|8500431.25|0|0|0|6038125|.916875|28-MAY-15 10.00.00.000000 PM
37|1|259|266304|TOTAL|120438750000|12427.635625|17297225|9808125000|1597.09125|1396512.5|7960625|.968125|29-MAY-15 08.00.00.000000 AM
37|1|259|266298|Others|2976250000|31.08375|423668.75|1706250000|8.5825|242962.5|134856.25|1.8875|29-MAY-15 08.00.00.000000 AM
37|1|259|266303|Streams AQ|128571.428571428571428571428571428571429|.021428571428571428571428571428571428571|21.4285714285714285714285714285714285714|0|0|0|164.357142857142857142857142857142857143|3.18714285714285714285714285714285714286|29-MAY-15 08.00.00.000000 AM
37|1|259|266301|LGWR|156250|.02|0|3328125000|844.491875|473912.5|190625|.779375|29-MAY-15 08.00.00.000000 AM
37|1|259|266296|Buffer Cache Reads|71433125000|11919.06625|10171231.25|0|0|0|7755625|.97|29-MAY-15 08.00.00.000000 AM
37|1|259|266297|Direct Reads|18552500000|341.188125|2641756.25|6800000|.904375|943.75|102.4375|2.13875|29-MAY-15 08.00.00.000000 AM
37|1|259|266299|Smart Scan|28105625000|134.748125|4048887.5|0|0|0|0||29-MAY-15 08.00.00.000000 AM
37|1|259|266300|DBWR|1431250|.256875|200|4319375000|707.29625|615068.75|1844.125|.883571428571428571428571428571428571429|29-MAY-15 08.00.00.000000 AM
37|1|259|266302|Direct Writes|82393750|1.2525|11456.25|446875000|35.815|63625|110.5625|1.735625|29-MAY-15 08.00.00.000000 AM
37|1|255|266302|Direct Writes|76506250|1.16|10656.25|1314375000|26.879375|186950|398.4375|2.135625|27-MAY-15 08.00.00.000000 AM
37|1|255|266304|TOTAL|194455000000|13873.621875|27712006.25|11777500000|1761.646875|1674475|8741250|1.058125|27-MAY-15 08.00.00.000000 AM
37|1|255|266296|Buffer Cache Reads|82025000000|13259.45125|11652106.25|0|0|0|8523750|1.059375|27-MAY-15 08.00.00.000000 AM
37|1|255|266300|DBWR|2943750|.5225|412.5|4945625000|808.87375|703062.5|3762.5|1.162|27-MAY-15 08.00.00.000000 AM
37|1|255|266303|Streams AQ|893750|.15|118.75|0|0|0|1088|11.88875|27-MAY-15 08.00.00.000000 AM
37|1|255|266299|Smart Scan|90921250000|266.485|12719975|0|0|0|0||27-MAY-15 08.00.00.000000 AM
37|1|255|266301|LGWR|175000|.02|0|3617500000|915.948125|514475|201250|.899375|27-MAY-15 08.00.00.000000 AM
37|1|255|266298|Others|3404375000|36.88875|484125|1881875000|8.965625|267650|164143.75|2.061875|27-MAY-15 08.00.00.000000 AM
37|1|255|266297|Direct Reads|19680625000|308.943125|2798381.25|16143750|.981875|2312.5|130.75|2.535625|27-MAY-15 08.00.00.000000 AM
37|1|260|266304|TOTAL|160435625000|5185.3625|23230618.75|4696250000|777.8125|668181.25|3342500|.8975|29-MAY-15 10.00.00.000000 PM
37|1|260|266298|Others|921250000|19.748125|131018.75|738125000|6.705|105237.5|112275|1.430625|29-MAY-15 10.00.00.000000 PM
37|1|260|266303|Streams AQ|90000|.015|10|0|0|0|114.7|7.185|29-MAY-15 10.00.00.000000 PM
37|1|260|266299|Smart Scan|21114378571.4285714285714285714285714286|160.851428571428571428571428571428571429|3102285.71428571428571428571428571428571|0|0|0|0||29-MAY-15 10.00.00.000000 PM
37|1|260|266300|DBWR|968750|.17|131.25|2556875000|405.460625|363800|1231.875|.704375|29-MAY-15 10.00.00.000000 PM
37|1|260|266297|Direct Reads|5076875000|68.533125|722237.5|2781250|.385|387.5|14.9375|2.079375|29-MAY-15 10.00.00.000000 PM
37|1|260|266301|LGWR|68750|.009375|0|1349375000|363.836875|192062.5|213575|.493125|29-MAY-15 10.00.00.000000 PM
37|1|260|278730|RMAN|566666666666.666666666666666666666666667|207.623333333333333333333333333333333333|82259133.3333333333333333333333333333333|366666.666666666666666666666666666666667|.036666666666666666666666666666666666667|66.6666666666666666666666666666666666667|11733.3333333333333333333333333333333333|1.11666666666666666666666666666666666667|29-MAY-15 10.00.00.000000 PM
37|1|260|266296|Buffer Cache Reads|29798750000|4917.169375|4238637.5|0|0|0|3230000|.91|29-MAY-15 10.00.00.000000 PM
37|1|260|266302|Direct Writes|3450000|.048125|500|48175000|1.41875|6681.25|7.5|.57625|29-MAY-15 10.00.00.000000 PM
37|1|253|266304|TOTAL|203295333333.333333333333333333333333333|14397.6606666666666666666666666666666667|29432240|12114000000|1823.19466666666666666666666666666666667|1722460|9048666.66666666666666666666666666666667|1.07666666666666666666666666666666666667|26-MAY-15 08.00.00.000000 AM
37|1|253|266303|Streams AQ|440000|.068666666666666666666666666666666666667|60|0|0|0|506.933333333333333333333333333333333333|13.1146666666666666666666666666666666667|26-MAY-15 08.00.00.000000 AM
37|1|253|266297|Direct Reads|30329333333.3333333333333333333333333333|316.509333333333333333333333333333333333|4353526.66666666666666666666666666666667|7546666.66666666666666666666666666666667|.906|1040|119.333333333333333333333333333333333333|2.41666666666666666666666666666666666667|26-MAY-15 08.00.00.000000 AM
37|1|253|266298|Others|3256666666.66666666666666666666666666667|32.992|462946.666666666666666666666666666666667|2096666666.66666666666666666666666666667|9.06133333333333333333333333333333333333|298133.333333333333333333333333333333333|162513.333333333333333333333333333333333|1.986|26-MAY-15 08.00.00.000000 AM
37|1|253|266300|DBWR|3466666.66666666666666666666666666666667|.619333333333333333333333333333333333333|486.666666666666666666666666666666666667|5430000000|879.797333333333333333333333333333333333|772133.333333333333333333333333333333333|4460.46666666666666666666666666666666667|1.02666666666666666666666666666666666667|26-MAY-15 08.00.00.000000 AM
37|1|253|266301|LGWR|233333.333333333333333333333333333333333|.023333333333333333333333333333333333333|6.66666666666666666666666666666666666667|4089333333.33333333333333333333333333333|921.177333333333333333333333333333333333|581560|198666.666666666666666666666666666666667|.947333333333333333333333333333333333333|26-MAY-15 08.00.00.000000 AM
