site_id|config_id|run_id|stat_id|stat_name|stat_times|stat_db_time_pct|start_time|stat_total_cpu_time_pct
37|1|102|266012|hard parse (sharing criteria) elapsed time|28.13|.03|15-FEB-15 10.00.00.000000 PM|
37|1|102|266017|hard parse (bind mismatch) elapsed time|.4|0|15-FEB-15 10.00.00.000000 PM|
37|1|102|266010|hard parse elapsed time|124.69|.12|15-FEB-15 10.00.00.000000 PM|
37|1|102|266005|sql execute elapsed time|98924.48|95.08|15-FEB-15 10.00.00.000000 PM|
37|1|102|266009|Java execution elapsed time|516|.49|15-FEB-15 10.00.00.000000 PM|
37|1|102|266011|repeated bind elapsed time|105.81|.1|15-FEB-15 10.00.00.000000 PM|
37|1|102|266007|PL/SQL execution elapsed time|8749.42|8.41|15-FEB-15 10.00.00.000000 PM|
37|1|102|266014|connection management call elapsed time|54.99|.05|15-FEB-15 10.00.00.000000 PM|
37|1|102|266015|failed parse elapsed time|58.42|.05|15-FEB-15 10.00.00.000000 PM|
37|1|102|266006|DB CPU|41606.63|40.05|15-FEB-15 10.00.00.000000 PM|71.2
37|1|102|266013|PL/SQL compilation elapsed time|1.9|0|15-FEB-15 10.00.00.000000 PM|
37|1|102|266016|sequence load elapsed time|.13|0|15-FEB-15 10.00.00.000000 PM|
37|1|102|278721|RMAN cpu time (backup/restore)|338.27|.3|15-FEB-15 10.00.00.000000 PM|.54
37|1|102|272641|inbound PL/SQL rpc elapsed time|387.09|.31|15-FEB-15 10.00.00.000000 PM|
37|1|102|266018|DB time|104066||15-FEB-15 10.00.00.000000 PM|
37|1|102|266020|background cpu time|16809.54||15-FEB-15 10.00.00.000000 PM|28.8
37|1|102|282866|total CPU time|58416.17||15-FEB-15 10.00.00.000000 PM|
37|1|102|266019|background elapsed time|30211.13||15-FEB-15 10.00.00.000000 PM|
37|1|103|266005|sql execute elapsed time|119962.8|93.84|16-FEB-15 01.00.00.000000 AM|
37|1|103|266006|DB CPU|49416.79|38.72|16-FEB-15 01.00.00.000000 AM|72.76
37|1|103|266010|hard parse elapsed time|130.55|.1|16-FEB-15 01.00.00.000000 AM|
37|1|103|266019|background elapsed time|30984.15||16-FEB-15 01.00.00.000000 AM|
37|1|103|266013|PL/SQL compilation elapsed time|2.22|0|16-FEB-15 01.00.00.000000 AM|
37|1|103|266008|parse time elapsed|323.83|.25|16-FEB-15 01.00.00.000000 AM|
37|1|103|266009|Java execution elapsed time|554.59|.43|16-FEB-15 01.00.00.000000 AM|
37|1|103|266014|connection management call elapsed time|53.13|.04|16-FEB-15 01.00.00.000000 AM|
37|1|103|282866|total CPU time|67908.08||16-FEB-15 01.00.00.000000 AM|
37|1|103|266012|hard parse (sharing criteria) elapsed time|14.98|.01|16-FEB-15 01.00.00.000000 AM|
37|1|103|266007|PL/SQL execution elapsed time|10975.12|8.59|16-FEB-15 01.00.00.000000 AM|
37|1|103|266015|failed parse elapsed time|.82|0|16-FEB-15 01.00.00.000000 AM|
37|1|103|266017|hard parse (bind mismatch) elapsed time|.19|0|16-FEB-15 01.00.00.000000 AM|
37|1|103|266011|repeated bind elapsed time|122.18|.1|16-FEB-15 01.00.00.000000 AM|
37|1|103|266016|sequence load elapsed time|.18|0|16-FEB-15 01.00.00.000000 AM|
37|1|103|266018|DB time|128596.68||16-FEB-15 01.00.00.000000 AM|
37|1|103|266020|background cpu time|18491.3||16-FEB-15 01.00.00.000000 AM|27.24
37|1|104|266019|background elapsed time|27133||16-FEB-15 10.00.00.000000 PM|
37|1|104|266006|DB CPU|41365.3|40.39|16-FEB-15 10.00.00.000000 PM|71.88
37|1|104|282866|total CPU time|57523.99||16-FEB-15 10.00.00.000000 PM|
37|1|104|266008|parse time elapsed|1074.56|1.03|16-FEB-15 10.00.00.000000 PM|
37|1|104|266009|Java execution elapsed time|369.91|.36|16-FEB-15 10.00.00.000000 PM|
37|1|104|272641|inbound PL/SQL rpc elapsed time|384.92|.32|16-FEB-15 10.00.00.000000 PM|
37|1|104|266005|sql execute elapsed time|97571.55|95.1|16-FEB-15 10.00.00.000000 PM|
37|1|104|266010|hard parse elapsed time|403.81|.39|16-FEB-15 10.00.00.000000 PM|
37|1|104|266011|repeated bind elapsed time|103.77|.1|16-FEB-15 10.00.00.000000 PM|
37|1|104|266016|sequence load elapsed time|.14|0|16-FEB-15 10.00.00.000000 PM|
37|1|104|266020|background cpu time|16158.69||16-FEB-15 10.00.00.000000 PM|28.12
37|1|104|266013|PL/SQL compilation elapsed time|2.56|0|16-FEB-15 10.00.00.000000 PM|
37|1|104|266015|failed parse elapsed time|11.64|.01|16-FEB-15 10.00.00.000000 PM|
37|1|104|266017|hard parse (bind mismatch) elapsed time|.06|0|16-FEB-15 10.00.00.000000 PM|
37|1|104|266007|PL/SQL execution elapsed time|8789.45|8.57|16-FEB-15 10.00.00.000000 PM|
37|1|104|266012|hard parse (sharing criteria) elapsed time|317.81|.31|16-FEB-15 10.00.00.000000 PM|
37|1|104|266014|connection management call elapsed time|44.85|.04|16-FEB-15 10.00.00.000000 PM|
37|1|104|266018|DB time|102599.6||16-FEB-15 10.00.00.000000 PM|
37|1|104|278721|RMAN cpu time (backup/restore)|112.24|.09|16-FEB-15 10.00.00.000000 PM|.17
37|1|112|266006|DB CPU|65518.6|31.97|19-FEB-15 08.00.00.000000 AM|76.99
37|1|112|266007|PL/SQL execution elapsed time|14849.63|7.34|19-FEB-15 08.00.00.000000 AM|
37|1|112|266013|PL/SQL compilation elapsed time|2.63|0|19-FEB-15 08.00.00.000000 AM|
37|1|112|266019|background elapsed time|33875.58||19-FEB-15 08.00.00.000000 AM|
37|1|112|266020|background cpu time|19566.07||19-FEB-15 08.00.00.000000 AM|23.01
37|1|112|282866|total CPU time|85084.66||19-FEB-15 08.00.00.000000 AM|
37|1|112|266010|hard parse elapsed time|942.84|.28|19-FEB-15 08.00.00.000000 AM|
37|1|112|266015|failed parse elapsed time|6510.4|.47|19-FEB-15 08.00.00.000000 AM|
37|1|112|266017|hard parse (bind mismatch) elapsed time|.2|0|19-FEB-15 08.00.00.000000 AM|
37|1|112|266009|Java execution elapsed time|494.26|.24|19-FEB-15 08.00.00.000000 AM|
37|1|112|266012|hard parse (sharing criteria) elapsed time|424.83|.12|19-FEB-15 08.00.00.000000 AM|
37|1|112|266008|parse time elapsed|78822.99|5.97|19-FEB-15 08.00.00.000000 AM|
37|1|112|266011|repeated bind elapsed time|160.69|.08|19-FEB-15 08.00.00.000000 AM|
37|1|112|266005|sql execute elapsed time|259747.98|95.47|19-FEB-15 08.00.00.000000 AM|
37|1|112|266014|connection management call elapsed time|89.04|.03|19-FEB-15 08.00.00.000000 AM|
37|1|112|266016|sequence load elapsed time|.47|0|19-FEB-15 08.00.00.000000 AM|
37|1|112|266018|DB time|268938.9||19-FEB-15 08.00.00.000000 AM|
37|1|111|266005|sql execute elapsed time|164200.04|95.7|19-FEB-15 10.00.00.000000 PM|
37|1|111|266009|Java execution elapsed time|314.56|.3|19-FEB-15 10.00.00.000000 PM|
37|1|111|266016|sequence load elapsed time|.3|0|19-FEB-15 10.00.00.000000 PM|
37|1|111|266018|DB time|168752.15||19-FEB-15 10.00.00.000000 PM|
37|1|111|278721|RMAN cpu time (backup/restore)|36.85|.03|19-FEB-15 10.00.00.000000 PM|.06
37|1|111|266013|PL/SQL compilation elapsed time|2.55|0|19-FEB-15 10.00.00.000000 PM|
37|1|111|266008|parse time elapsed|70873.36|6.78|19-FEB-15 10.00.00.000000 PM|
37|1|111|266010|hard parse elapsed time|988.27|.6|19-FEB-15 10.00.00.000000 PM|
37|1|111|266014|connection management call elapsed time|94.54|.05|19-FEB-15 10.00.00.000000 PM|
37|1|111|266017|hard parse (bind mismatch) elapsed time|.09|0|19-FEB-15 10.00.00.000000 PM|
37|1|111|266006|DB CPU|39842.1|37.15|19-FEB-15 10.00.00.000000 PM|72.02
37|1|111|266007|PL/SQL execution elapsed time|8396.42|8.05|19-FEB-15 10.00.00.000000 PM|
37|1|111|266011|repeated bind elapsed time|97.14|.09|19-FEB-15 10.00.00.000000 PM|
37|1|111|266012|hard parse (sharing criteria) elapsed time|632.86|.44|19-FEB-15 10.00.00.000000 PM|
37|1|111|266015|failed parse elapsed time|4640.84|.39|19-FEB-15 10.00.00.000000 PM|
37|1|111|266019|background elapsed time|23125.06||19-FEB-15 10.00.00.000000 PM|
37|1|111|266020|background cpu time|15336.67||19-FEB-15 10.00.00.000000 PM|27.98
37|1|111|282866|total CPU time|55178.77||19-FEB-15 10.00.00.000000 PM|
37|1|111|272641|inbound PL/SQL rpc elapsed time|602.09|.47|19-FEB-15 10.00.00.000000 PM|
37|1|114|266019|background elapsed time|32329.21||20-FEB-15 08.00.00.000000 AM|
37|1|114|266005|sql execute elapsed time|404375.44|95.81|20-FEB-15 08.00.00.000000 AM|
37|1|114|266018|DB time|413233.22||20-FEB-15 08.00.00.000000 AM|
37|1|114|266010|hard parse elapsed time|1580.96|.27|20-FEB-15 08.00.00.000000 AM|
37|1|114|266020|background cpu time|19210.41||20-FEB-15 08.00.00.000000 AM|22.98
37|1|114|266008|parse time elapsed|237884.73|17.23|20-FEB-15 08.00.00.000000 AM|
37|1|114|266016|sequence load elapsed time|1.2|0|20-FEB-15 08.00.00.000000 AM|
37|1|114|266006|DB CPU|64387.67|28.98|20-FEB-15 08.00.00.000000 AM|77.02
37|1|114|266007|PL/SQL execution elapsed time|14078.11|6.64|20-FEB-15 08.00.00.000000 AM|
37|1|114|266015|failed parse elapsed time|24839.26|1.77|20-FEB-15 08.00.00.000000 AM|
37|1|114|266017|hard parse (bind mismatch) elapsed time|.14|0|20-FEB-15 08.00.00.000000 AM|
37|1|114|266009|Java execution elapsed time|500.75|.23|20-FEB-15 08.00.00.000000 AM|
37|1|114|266011|repeated bind elapsed time|155.31|.07|20-FEB-15 08.00.00.000000 AM|
37|1|114|266012|hard parse (sharing criteria) elapsed time|741.19|.11|20-FEB-15 08.00.00.000000 AM|
37|1|114|266013|PL/SQL compilation elapsed time|2.61|0|20-FEB-15 08.00.00.000000 AM|
37|1|114|266014|connection management call elapsed time|151.77|.02|20-FEB-15 08.00.00.000000 AM|
37|1|114|282866|total CPU time|83598.08||20-FEB-15 08.00.00.000000 AM|
37|1|115|266007|PL/SQL execution elapsed time|8820.71|8.39|22-FEB-15 10.00.00.000000 PM|
37|1|115|266010|hard parse elapsed time|128.86|.12|22-FEB-15 10.00.00.000000 PM|
37|1|115|266009|Java execution elapsed time|410.37|.39|22-FEB-15 10.00.00.000000 PM|
37|1|115|266019|background elapsed time|27692.49||22-FEB-15 10.00.00.000000 PM|
37|1|115|266020|background cpu time|16246.75||22-FEB-15 10.00.00.000000 PM|28.1
37|1|115|266012|hard parse (sharing criteria) elapsed time|25.11|.02|22-FEB-15 10.00.00.000000 PM|
37|1|115|272641|inbound PL/SQL rpc elapsed time|403.22|.33|22-FEB-15 10.00.00.000000 PM|
37|1|115|266008|parse time elapsed|362.74|.34|22-FEB-15 10.00.00.000000 PM|
37|1|115|266016|sequence load elapsed time|.13|0|22-FEB-15 10.00.00.000000 PM|
37|1|115|266006|DB CPU|41631.51|39.59|22-FEB-15 10.00.00.000000 PM|71.9
37|1|115|266011|repeated bind elapsed time|108.29|.1|22-FEB-15 10.00.00.000000 PM|
37|1|115|266014|connection management call elapsed time|50.81|.05|22-FEB-15 10.00.00.000000 PM|
37|1|115|266015|failed parse elapsed time|5.45|0|22-FEB-15 10.00.00.000000 PM|
37|1|115|266018|DB time|105321.96||22-FEB-15 10.00.00.000000 PM|
37|1|115|266013|PL/SQL compilation elapsed time|1.57|0|22-FEB-15 10.00.00.000000 PM|
37|1|115|282866|total CPU time|57878.26||22-FEB-15 10.00.00.000000 PM|
37|1|115|266005|sql execute elapsed time|100189.02|95.12|22-FEB-15 10.00.00.000000 PM|
37|1|115|266017|hard parse (bind mismatch) elapsed time|.05|0|22-FEB-15 10.00.00.000000 PM|
37|1|115|278721|RMAN cpu time (backup/restore)|14.76|.01|22-FEB-15 10.00.00.000000 PM|.02
37|1|117|266013|PL/SQL compilation elapsed time|2.09|0|23-FEB-15 08.00.00.000000 AM|
37|1|117|282866|total CPU time|87094||23-FEB-15 08.00.00.000000 AM|
37|1|117|266007|PL/SQL execution elapsed time|14839.03|6.75|23-FEB-15 08.00.00.000000 AM|
37|1|117|266015|failed parse elapsed time|.82|0|23-FEB-15 08.00.00.000000 AM|
37|1|117|266008|parse time elapsed|407.85|.19|23-FEB-15 08.00.00.000000 AM|
37|1|117|266014|connection management call elapsed time|36.65|.02|23-FEB-15 08.00.00.000000 AM|
37|1|117|266010|hard parse elapsed time|170.41|.08|23-FEB-15 08.00.00.000000 AM|
37|1|117|266012|hard parse (sharing criteria) elapsed time|8.42|0|23-FEB-15 08.00.00.000000 AM|
37|1|117|266017|hard parse (bind mismatch) elapsed time|.33|0|23-FEB-15 08.00.00.000000 AM|
37|1|117|266016|sequence load elapsed time|.48|0|23-FEB-15 08.00.00.000000 AM|
37|1|117|266020|background cpu time|20424.46||23-FEB-15 08.00.00.000000 AM|23.45
37|1|117|266009|Java execution elapsed time|448.24|.2|23-FEB-15 08.00.00.000000 AM|
37|1|117|266018|DB time|221020.64||23-FEB-15 08.00.00.000000 AM|
37|1|117|266005|sql execute elapsed time|209091.88|94.6|23-FEB-15 08.00.00.000000 AM|
37|1|117|266006|DB CPU|66669.54|30.32|23-FEB-15 08.00.00.000000 AM|76.55
37|1|117|266011|repeated bind elapsed time|174.1|.08|23-FEB-15 08.00.00.000000 AM|
37|1|117|266019|background elapsed time|37712.62||23-FEB-15 08.00.00.000000 AM|
37|1|116|266018|DB time|132055.42||23-FEB-15 10.00.00.000000 PM|
37|1|116|266015|failed parse elapsed time|6196.99|2.13|23-FEB-15 10.00.00.000000 PM|
37|1|116|266016|sequence load elapsed time|.16|0|23-FEB-15 10.00.00.000000 PM|
37|1|116|282866|total CPU time|60932.53||23-FEB-15 10.00.00.000000 PM|
37|1|116|266009|Java execution elapsed time|470.36|.4|23-FEB-15 10.00.00.000000 PM|
37|1|116|266013|PL/SQL compilation elapsed time|2.38|0|23-FEB-15 10.00.00.000000 PM|
37|1|116|266017|hard parse (bind mismatch) elapsed time|.03|0|23-FEB-15 10.00.00.000000 PM|
37|1|116|266014|connection management call elapsed time|51.87|.04|23-FEB-15 10.00.00.000000 PM|
37|1|116|272641|inbound PL/SQL rpc elapsed time|412.34|.29|23-FEB-15 10.00.00.000000 PM|
37|1|116|266007|PL/SQL execution elapsed time|9517.97|8.03|23-FEB-15 10.00.00.000000 PM|
37|1|116|266012|hard parse (sharing criteria) elapsed time|329.56|.25|23-FEB-15 10.00.00.000000 PM|
37|1|116|266008|parse time elapsed|21872.74|7.63|23-FEB-15 10.00.00.000000 PM|
37|1|116|266010|hard parse elapsed time|433.8|.32|23-FEB-15 10.00.00.000000 PM|
37|1|116|266020|background cpu time|16098.98||23-FEB-15 10.00.00.000000 PM|26.47
37|1|116|266006|DB CPU|44833.55|37.5|23-FEB-15 10.00.00.000000 PM|73.53
37|1|116|266011|repeated bind elapsed time|104.18|.09|23-FEB-15 10.00.00.000000 PM|
37|1|116|278721|RMAN cpu time (backup/restore)|125.52|.09|23-FEB-15 10.00.00.000000 PM|.17
37|1|116|266005|sql execute elapsed time|123028.1|92.44|23-FEB-15 10.00.00.000000 PM|
37|1|116|266019|background elapsed time|27944.65||23-FEB-15 10.00.00.000000 PM|
37|1|106|266011|repeated bind elapsed time|117.79|.09|17-FEB-15 01.00.00.000000 AM|
37|1|106|266006|DB CPU|46381.93|36.23|17-FEB-15 01.00.00.000000 AM|72.57
37|1|106|266007|PL/SQL execution elapsed time|10317.36|8.15|17-FEB-15 01.00.00.000000 AM|
37|1|106|266010|hard parse elapsed time|911.51|.54|17-FEB-15 01.00.00.000000 AM|
37|1|106|266016|sequence load elapsed time|.32|0|17-FEB-15 01.00.00.000000 AM|
37|1|106|266017|hard parse (bind mismatch) elapsed time|.11|0|17-FEB-15 01.00.00.000000 AM|
37|1|106|266020|background cpu time|17503.86||17-FEB-15 01.00.00.000000 AM|27.43
37|1|106|282866|total CPU time|63885.79||17-FEB-15 01.00.00.000000 AM|
37|1|106|266009|Java execution elapsed time|477.14|.38|17-FEB-15 01.00.00.000000 AM|
37|1|106|266014|connection management call elapsed time|93.4|.05|17-FEB-15 01.00.00.000000 AM|
37|1|106|266005|sql execute elapsed time|171154.64|95.13|17-FEB-15 01.00.00.000000 AM|
37|1|106|266012|hard parse (sharing criteria) elapsed time|657.39|.43|17-FEB-15 01.00.00.000000 AM|
37|1|106|266015|failed parse elapsed time|9463.78|1.64|17-FEB-15 01.00.00.000000 AM|
37|1|106|266019|background elapsed time|31098.01||17-FEB-15 01.00.00.000000 AM|
37|1|106|266008|parse time elapsed|64878.14|11.01|17-FEB-15 01.00.00.000000 AM|
37|1|106|266018|DB time|177346.98||17-FEB-15 01.00.00.000000 AM|
37|1|106|266013|PL/SQL compilation elapsed time|3.51|0|17-FEB-15 01.00.00.000000 AM|
37|1|108|266006|DB CPU|66275.19|28.22|17-FEB-15 08.00.00.000000 AM|76.43
37|1|108|266016|sequence load elapsed time|.94|0|17-FEB-15 08.00.00.000000 AM|
37|1|108|266010|hard parse elapsed time|1047.03|.2|17-FEB-15 08.00.00.000000 AM|
37|1|108|266007|PL/SQL execution elapsed time|14510.16|6.3|17-FEB-15 08.00.00.000000 AM|
37|1|108|266012|hard parse (sharing criteria) elapsed time|468.83|.08|17-FEB-15 08.00.00.000000 AM|
37|1|108|266015|failed parse elapsed time|13639.24|.97|17-FEB-15 08.00.00.000000 AM|
37|1|108|266018|DB time|360330.61||17-FEB-15 08.00.00.000000 AM|
37|1|108|282866|total CPU time|86710.33||17-FEB-15 08.00.00.000000 AM|
37|1|108|266008|parse time elapsed|157226.14|11.35|17-FEB-15 08.00.00.000000 AM|
37|1|108|266013|PL/SQL compilation elapsed time|2.28|0|17-FEB-15 08.00.00.000000 AM|
37|1|108|266014|connection management call elapsed time|112.63|.01|17-FEB-15 08.00.00.000000 AM|
37|1|108|266017|hard parse (bind mismatch) elapsed time|.49|0|17-FEB-15 08.00.00.000000 AM|
37|1|108|266005|sql execute elapsed time|351567.25|96.19|17-FEB-15 08.00.00.000000 AM|
37|1|108|266020|background cpu time|20435.14||17-FEB-15 08.00.00.000000 AM|23.57
37|1|108|266009|Java execution elapsed time|499.12|.22|17-FEB-15 08.00.00.000000 AM|
37|1|108|266019|background elapsed time|38749.26||17-FEB-15 08.00.00.000000 AM|
37|1|108|266011|repeated bind elapsed time|161.85|.07|17-FEB-15 08.00.00.000000 AM|
37|1|107|266005|sql execute elapsed time|108414.76|95.37|17-FEB-15 10.00.00.000000 PM|
37|1|107|266006|DB CPU|39236.81|38.42|17-FEB-15 10.00.00.000000 PM|71.54
37|1|107|266012|hard parse (sharing criteria) elapsed time|402.81|.37|17-FEB-15 10.00.00.000000 PM|
37|1|107|266009|Java execution elapsed time|333.43|.33|17-FEB-15 10.00.00.000000 PM|
37|1|107|266013|PL/SQL compilation elapsed time|3.42|0|17-FEB-15 10.00.00.000000 PM|
37|1|107|266016|sequence load elapsed time|.17|0|17-FEB-15 10.00.00.000000 PM|
37|1|107|266020|background cpu time|15564.2||17-FEB-15 10.00.00.000000 PM|28.46
37|1|107|266008|parse time elapsed|17352.89|5.65|17-FEB-15 10.00.00.000000 PM|
37|1|107|266010|hard parse elapsed time|550.17|.48|17-FEB-15 10.00.00.000000 PM|
37|1|107|266014|connection management call elapsed time|50.86|.04|17-FEB-15 10.00.00.000000 PM|
37|1|107|266015|failed parse elapsed time|1025.51|.3|17-FEB-15 10.00.00.000000 PM|
37|1|107|266018|DB time|113208.23||17-FEB-15 10.00.00.000000 PM|
37|1|107|266007|PL/SQL execution elapsed time|8562.21|8.39|17-FEB-15 10.00.00.000000 PM|
37|1|107|266019|background elapsed time|23248.61||17-FEB-15 10.00.00.000000 PM|
37|1|107|278721|RMAN cpu time (backup/restore)|135.88|.12|17-FEB-15 10.00.00.000000 PM|.22
37|1|107|266011|repeated bind elapsed time|101.82|.1|17-FEB-15 10.00.00.000000 PM|
37|1|107|266017|hard parse (bind mismatch) elapsed time|.06|0|17-FEB-15 10.00.00.000000 PM|
37|1|107|282866|total CPU time|54801.01||17-FEB-15 10.00.00.000000 PM|
37|1|107|272641|inbound PL/SQL rpc elapsed time|575.91|.49|17-FEB-15 10.00.00.000000 PM|
37|1|110|266008|parse time elapsed|652.47|.35|18-FEB-15 08.00.00.000000 AM|
37|1|110|266010|hard parse elapsed time|397.4|.22|18-FEB-15 08.00.00.000000 AM|
37|1|110|266012|hard parse (sharing criteria) elapsed time|150.38|.08|18-FEB-15 08.00.00.000000 AM|
37|1|110|266016|sequence load elapsed time|.33|0|18-FEB-15 08.00.00.000000 AM|
37|1|110|266005|sql execute elapsed time|171192.27|94.65|18-FEB-15 08.00.00.000000 AM|
37|1|110|266011|repeated bind elapsed time|163.21|.09|18-FEB-15 08.00.00.000000 AM|
37|1|110|266019|background elapsed time|35720.75||18-FEB-15 08.00.00.000000 AM|
37|1|110|266020|background cpu time|20084.06||18-FEB-15 08.00.00.000000 AM|24.24
37|1|110|266014|connection management call elapsed time|37.04|.02|18-FEB-15 08.00.00.000000 AM|
37|1|110|266015|failed parse elapsed time|.94|0|18-FEB-15 08.00.00.000000 AM|
37|1|110|266006|DB CPU|62785.55|34.74|18-FEB-15 08.00.00.000000 AM|75.76
37|1|110|266009|Java execution elapsed time|470.25|.26|18-FEB-15 08.00.00.000000 AM|
37|1|110|266017|hard parse (bind mismatch) elapsed time|.14|0|18-FEB-15 08.00.00.000000 AM|
37|1|110|266007|PL/SQL execution elapsed time|14264.79|7.89|18-FEB-15 08.00.00.000000 AM|
37|1|110|266013|PL/SQL compilation elapsed time|2.42|0|18-FEB-15 08.00.00.000000 AM|
37|1|110|266018|DB time|180869.15||18-FEB-15 08.00.00.000000 AM|
37|1|110|282866|total CPU time|82869.61||18-FEB-15 08.00.00.000000 AM|
37|1|109|266016|sequence load elapsed time|.19|0|18-FEB-15 10.00.00.000000 PM|
37|1|109|266019|background elapsed time|22513.93||18-FEB-15 10.00.00.000000 PM|
37|1|109|282866|total CPU time|55217.89||18-FEB-15 10.00.00.000000 PM|
37|1|109|266005|sql execute elapsed time|126440.52|95.43|18-FEB-15 10.00.00.000000 PM|
37|1|109|266013|PL/SQL compilation elapsed time|2.64|0|18-FEB-15 10.00.00.000000 PM|
37|1|109|272641|inbound PL/SQL rpc elapsed time|452.41|.38|18-FEB-15 10.00.00.000000 PM|
37|1|109|266015|failed parse elapsed time|1901.52|.33|18-FEB-15 10.00.00.000000 PM|
37|1|109|266014|connection management call elapsed time|66.23|.04|18-FEB-15 10.00.00.000000 PM|
37|1|109|266018|DB time|131242.23||18-FEB-15 10.00.00.000000 PM|
37|1|109|266009|Java execution elapsed time|311.36|.3|18-FEB-15 10.00.00.000000 PM|
37|1|109|266006|DB CPU|39866.22|38.04|18-FEB-15 10.00.00.000000 PM|72.14
37|1|109|266007|PL/SQL execution elapsed time|8599.83|8.28|18-FEB-15 10.00.00.000000 PM|
37|1|109|266010|hard parse elapsed time|726.91|.52|18-FEB-15 10.00.00.000000 PM|
37|1|109|266012|hard parse (sharing criteria) elapsed time|482.87|.38|18-FEB-15 10.00.00.000000 PM|
37|1|109|278721|RMAN cpu time (backup/restore)|62.91|.05|18-FEB-15 10.00.00.000000 PM|.1
37|1|109|266008|parse time elapsed|33797.31|6.36|18-FEB-15 10.00.00.000000 PM|
37|1|109|266011|repeated bind elapsed time|99.67|.1|18-FEB-15 10.00.00.000000 PM|
37|1|109|266017|hard parse (bind mismatch) elapsed time|.02|0|18-FEB-15 10.00.00.000000 PM|
37|1|109|266020|background cpu time|15351.67||18-FEB-15 10.00.00.000000 PM|27.86
37|1|113|266006|DB CPU|22575.48|27.15|20-FEB-15 10.00.00.000000 PM|68.73
37|1|113|266008|parse time elapsed|202374.02|26.79|20-FEB-15 10.00.00.000000 PM|
37|1|113|266007|PL/SQL execution elapsed time|4239.4|5.68|20-FEB-15 10.00.00.000000 PM|
37|1|113|282866|total CPU time|32623.96||20-FEB-15 10.00.00.000000 PM|
37|1|113|266011|repeated bind elapsed time|55.25|.08|20-FEB-15 10.00.00.000000 PM|
37|1|113|266015|failed parse elapsed time|21578.25|5.07|20-FEB-15 10.00.00.000000 PM|
37|1|113|266013|PL/SQL compilation elapsed time|1.32|0|20-FEB-15 10.00.00.000000 PM|
37|1|113|266017|hard parse (bind mismatch) elapsed time|.02|0|20-FEB-15 10.00.00.000000 PM|
37|1|113|278721|RMAN cpu time (backup/restore)|3059.77|3.25|20-FEB-15 10.00.00.000000 PM|8.13
37|1|113|266012|hard parse (sharing criteria) elapsed time|766.52|.43|20-FEB-15 10.00.00.000000 PM|
37|1|113|266014|connection management call elapsed time|214.23|.1|20-FEB-15 10.00.00.000000 PM|
37|1|113|266005|sql execute elapsed time|255564.33|96.62|20-FEB-15 10.00.00.000000 PM|
37|1|113|266019|background elapsed time|18658.85||20-FEB-15 10.00.00.000000 PM|
37|1|113|266020|background cpu time|10048.48||20-FEB-15 10.00.00.000000 PM|31.27
37|1|113|266009|Java execution elapsed time|280.62|.36|20-FEB-15 10.00.00.000000 PM|
37|1|113|266010|hard parse elapsed time|1327.8|.59|20-FEB-15 10.00.00.000000 PM|
37|1|113|266016|sequence load elapsed time|.64|0|20-FEB-15 10.00.00.000000 PM|
37|1|113|266018|DB time|258211.98||20-FEB-15 10.00.00.000000 PM|
37|1|120|266010|hard parse elapsed time|564.81|.51|25-FEB-15 10.00.00.000000 PM|
37|1|120|266019|background elapsed time|25501.09||25-FEB-15 10.00.00.000000 PM|
37|1|120|272641|inbound PL/SQL rpc elapsed time|404.93|.31|25-FEB-15 10.00.00.000000 PM|
37|1|120|266017|hard parse (bind mismatch) elapsed time|.04|0|25-FEB-15 10.00.00.000000 PM|
37|1|120|266005|sql execute elapsed time|103753.56|94.92|25-FEB-15 10.00.00.000000 PM|
37|1|120|266020|background cpu time|15308.02||25-FEB-15 10.00.00.000000 PM|26.3
37|1|120|266006|DB CPU|42956.04|39.34|25-FEB-15 10.00.00.000000 PM|73.7
37|1|120|266007|PL/SQL execution elapsed time|9319.34|8.54|25-FEB-15 10.00.00.000000 PM|
37|1|120|266008|parse time elapsed|1482.85|1.35|25-FEB-15 10.00.00.000000 PM|
37|1|120|266014|connection management call elapsed time|45.23|.04|25-FEB-15 10.00.00.000000 PM|
37|1|120|266018|DB time|109344.63||25-FEB-15 10.00.00.000000 PM|
37|1|120|278721|RMAN cpu time (backup/restore)|377.17|.31|25-FEB-15 10.00.00.000000 PM|.61
37|1|120|266012|hard parse (sharing criteria) elapsed time|419.24|.38|25-FEB-15 10.00.00.000000 PM|
37|1|120|266015|failed parse elapsed time|16.18|.02|25-FEB-15 10.00.00.000000 PM|
37|1|120|266016|sequence load elapsed time|.17|0|25-FEB-15 10.00.00.000000 PM|
37|1|120|266009|Java execution elapsed time|383.85|.35|25-FEB-15 10.00.00.000000 PM|
37|1|120|266011|repeated bind elapsed time|102.26|.09|25-FEB-15 10.00.00.000000 PM|
37|1|120|266013|PL/SQL compilation elapsed time|3.71|0|25-FEB-15 10.00.00.000000 PM|
37|1|120|282866|total CPU time|58264.06||25-FEB-15 10.00.00.000000 PM|
37|1|123|266012|hard parse (sharing criteria) elapsed time|119.95|.06|26-FEB-15 08.00.00.000000 AM|
37|1|123|266018|DB time|201041.44||26-FEB-15 08.00.00.000000 AM|
37|1|123|266017|hard parse (bind mismatch) elapsed time|.29|0|26-FEB-15 08.00.00.000000 AM|
37|1|123|266019|background elapsed time|29852.28||26-FEB-15 08.00.00.000000 AM|
