site_id|config_id|run_id|inst_id|stat_id|stat_name|undo_ts_num|num_undo_blocks|num_trans|max_qry_lens|max_tx_concurcy|min_tr|max_tr|snap_too_old_cnt|out_of_space_cnt|unexpired_stolen|unexpired_rel|unexpired_reused|expired_stolen|expired_rel|expired_reused|start_time
37|1|266|3|266626|undo segment|35|427.98|1236893|1919|95|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|267|5|266626|undo segment|31|273.22|760617|1709|20|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|16|266626|undo segment|70|304.6|789002|1848|23|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|6|266626|undo segment|32|355.73|786245|1663|19|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|2|266626|undo segment|28|343.15|838953|1691|22|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|4|266626|undo segment|30|257.97|702221|1730|27|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|7|266626|undo segment|33|293.13|814126|1743|25|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|13|266626|undo segment|67|366.4|797733|1736|22|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|15|266626|undo segment|69|434.94|818558|182603|18|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|11|266626|undo segment|65|597.04|855755|1910|23|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|14|266626|undo segment|68|367.08|791337|1660|22|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|1|266626|undo segment|27|405.32|807563|1638|28|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|10|266626|undo segment|64|335.72|790300|3780|23|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|9|266626|undo segment|63|310.69|809743|1837|20|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|8|266626|undo segment|34|307.35|797290|1783|32|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|12|266626|undo segment|66|363.76|817444|1591|24|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|272|1|266626|undo segment|27|377.64|825520|1822|24|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|5|266626|undo segment|31|286.18|790523|1922|18|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|8|266626|undo segment|34|270.84|808392|1773|25|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|4|266626|undo segment|30|263.34|752781|1852|20|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|15|266626|undo segment|69|335.91|818684|1912|18|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|7|266626|undo segment|33|284.2|833074|1858|21|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|14|266626|undo segment|68|387.41|838668|10954|21|181|181|1|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|13|266626|undo segment|67|333.85|831128|2019|26|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|266|2|266626|undo segment|28|453.47|1172737|1925|89|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|4|266626|undo segment|30|380.65|1138789|1929|93|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|1|266626|undo segment|27|418.03|1221710|1852|80|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|15|266626|undo segment|69|447.99|1252918|1932|85|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|271|11|266626|undo segment|65|271.2|605997|112656|19|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|273|5|266626|undo segment|31|390.08|1055696|1590|50|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|13|266626|undo segment|67|475.41|1131443|1738|36|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|11|266626|undo segment|65|415.32|1246908|1864|27|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|272|16|266626|undo segment|70|298.37|818428|1931|21|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|10|266626|undo segment|64|355.34|891519|1879|26|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|12|266626|undo segment|66|317.11|832359|1932|19|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|9|266626|undo segment|63|333.04|816680|1760|17|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|11|266626|undo segment|65|286.82|830399|1928|22|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|6|266626|undo segment|32|275.48|797921|1848|18|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|2|266626|undo segment|28|678.3|822130|1955|25|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|273|7|266626|undo segment|33|442.72|1137634|1677|80|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|6|266626|undo segment|32|418.56|1080998|1925|29|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|16|266626|undo segment|70|462.69|1114893|1886|34|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|12|266626|undo segment|66|402.39|1107754|1560|31|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|10|266626|undo segment|64|418.88|1121340|1703|55|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|9|266626|undo segment|63|485.59|1115529|1696|34|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|14|266626|undo segment|68|429.58|1117923|1897|31|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|15|266626|undo segment|69|478.44|1175322|1680|42|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|274|9|266626|undo segment|63|221.03|817690|1863|20|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|12|266626|undo segment|66|438.97|871848|1482|21|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|6|266626|undo segment|32|270.9|806982|1727|18|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|2|266626|undo segment|28|240.2|794183|1920|24|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|7|266626|undo segment|33|233.71|842608|1682|20|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|11|266626|undo segment|65|237.34|876317|1873|19|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|8|266626|undo segment|34|228.68|811006|1699|22|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|1|266626|undo segment|27|350.63|828174|1913|26|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|15|266626|undo segment|69|406.8|840204|1716|22|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|3|266626|undo segment|35|220.88|808953|2354|20|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|269|7|266626|undo segment|33|315.98|814943|1718|46|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|3|266626|undo segment|35|308.14|804090|1797|29|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|8|266626|undo segment|34|307.27|798308|1758|31|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|14|266626|undo segment|68|339.05|778495|1675|30|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|5|266626|undo segment|31|320.48|843618|1582|92|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|15|266626|undo segment|69|412.5|812392|267937|30|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|12|266626|undo segment|66|386.92|814781|1858|35|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|9|266626|undo segment|63|381.63|808581|1810|29|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|6|266626|undo segment|32|292.17|786017|1666|34|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|4|266626|undo segment|30|272.31|729577|1449|34|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|11|266626|undo segment|65|286.91|813686|26415|45|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|2|266626|undo segment|28|319.19|828790|1925|31|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|16|266626|undo segment|70|329.75|788000|1810|34|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|10|266626|undo segment|64|337.02|881550|1700|32|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|13|266626|undo segment|67|377.07|785890|1377|32|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|271|5|266626|undo segment|31|237.37|565667|1380|17|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|7|266626|undo segment|33|267.42|594649|1965|26|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|272|3|266626|undo segment|35|284.64|817427|1807|25|181|181|0|0|0|0|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|273|1|266626|undo segment|27|479.63|1196460|1902|34|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|2|266626|undo segment|28|436.82|1151637|1883|38|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|8|266626|undo segment|34|406.65|1157029|1822|30|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|4|266626|undo segment|30|419.51|1064650|1676|28|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|274|5|266626|undo segment|31|237.94|860473|1930|20|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|16|266626|undo segment|70|279.46|815425|1634|23|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|14|266626|undo segment|68|446.57|861421|1903|23|181|181|0|0|0|0|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|269|1|266626|undo segment|27|469.7|818426|1628|35|181|181|0|0|0|0|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|271|16|266626|undo segment|70|290.03|621725|3022|22|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|12|266626|undo segment|66|261.4|600723|1839|20|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|270|1|266626|undo segment|27|348.82|1061292|1932|22|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|12|266626|undo segment|66|362.59|1064807|1828|25|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|14|266626|undo segment|68|354.79|1036782|1623|23|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|271|8|266626|undo segment|34|268.29|591267|1431|15|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|15|266626|undo segment|69|290.21|602676|1554|15|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|10|266626|undo segment|64|216.29|715044|1903|23|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|1|266626|undo segment|27|353.34|611162|1693|45|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|4|266626|undo segment|30|242.29|546365|1918|16|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|14|266626|undo segment|68|248.26|575001|1717|19|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|6|266626|undo segment|32|271.12|585815|14651|18|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|2|266626|undo segment|28|305.12|633446|1904|20|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|3|266626|undo segment|35|282.28|603511|1769|22|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|13|266626|undo segment|67|271.73|599723|1948|20|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|9|266626|undo segment|63|267.28|600815|1675|14|181|181|0|0|0|0|0|0|0|0|05-JUN-15 10.00.00.000000 PM
37|1|267|3|266626|undo segment|35|285.69|777797|1505|19|181|181|0|0|0|0|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|266|11|266626|undo segment|65|724.73|1356764|1932|98|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|264|4|266626|undo segment|30|373.79|1073314|1769|27|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|265|5|266626|undo segment|31|239.31|795636|1776|19|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|268|7|266626|undo segment|33|393.28|1131956|1696|29|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|4|266626|undo segment|30|375.86|1047452|1653|26|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|270|8|266626|undo segment|34|406.82|1135093|1834|23|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|265|14|266626|undo segment|68|383.53|826345|1812|27|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|4|266626|undo segment|30|212.75|759824|1801|25|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|10|266626|undo segment|64|245.39|830465|1905|25|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|2|266626|undo segment|28|232.08|855531|1793|27|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|16|266626|undo segment|70|250.46|828052|1809|31|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|8|266626|undo segment|34|252.75|863899|1842|21|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|7|266626|undo segment|33|242.01|875362|1917|26|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|1|266626|undo segment|27|316.97|854758|1860|29|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|12|266626|undo segment|66|375.15|847428|1866|25|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|3|266626|undo segment|35|257.36|838113|1721|21|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|9|266626|undo segment|63|231.35|846235|1953|37|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|15|266626|undo segment|69|464.99|946741|96080|24|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|268|8|266626|undo segment|34|363.12|1104315|1711|24|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|13|266626|undo segment|67|363.03|1109185|1651|23|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|3|266626|undo segment|35|406.87|1139929|1444|29|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|15|266626|undo segment|69|469.01|1167605|214994|23|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|5|266626|undo segment|31|407.32|1069932|1644|26|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|1|266626|undo segment|27|456.1|1141654|1712|27|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|9|266626|undo segment|63|525.9|1106360|1889|38|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|6|266626|undo segment|32|364.99|1074560|1599|56|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|14|266626|undo segment|68|351.29|1095027|1936|32|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|2|266626|undo segment|28|412.59|1127548|1610|24|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|16|266626|undo segment|70|379.21|1089878|1794|25|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|12|266626|undo segment|66|406.36|1132808|1526|26|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|10|266626|undo segment|64|409.5|1119759|1751|23|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|11|266626|undo segment|65|383.42|1148431|1919|49|181|181|0|0|0|0|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|270|4|266626|undo segment|30|548.29|976772|1911|53|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|2|266626|undo segment|28|398.82|1062719|1868|26|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|7|266626|undo segment|33|398.12|1049009|1641|26|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|3|266626|undo segment|35|373.08|1046448|1734|67|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|9|266626|undo segment|63|359.26|1043353|1889|23|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|10|266626|undo segment|64|1111.38|1312401|1722|24|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|11|266626|undo segment|65|343.91|1114402|62416|28|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|6|266626|undo segment|32|380.92|1012381|1901|26|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|13|266626|undo segment|67|340.81|1019621|1916|24|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|5|266626|undo segment|31|334.7|978310|1913|21|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|16|266626|undo segment|70|367.07|1047652|1742|25|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|15|266626|undo segment|69|424.35|1103797|302125|24|181|181|0|0|0|0|0|0|0|0|05-JUN-15 08.00.00.000000 AM
37|1|273|3|266626|undo segment|35|415.8|1131200|1405|41|181|181|0|0|0|0|0|0|0|0|08-JUN-15 08.00.00.000000 AM
37|1|264|1|266626|undo segment|27|448.42|1210496|1825|50|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|5|266626|undo segment|31|381.35|1089346|1750|27|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|13|266626|undo segment|67|399.12|1184114|1786|26|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|15|266626|undo segment|69|459.48|1202285|1862|29|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|12|266626|undo segment|66|411.61|1183106|1918|31|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|6|266626|undo segment|32|426.02|1155965|1917|32|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|11|266626|undo segment|65|412.68|1346187|1751|78|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|7|266626|undo segment|33|402.13|1208946|2437|44|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|3|266626|undo segment|35|434.22|1186043|1890|47|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|10|266626|undo segment|64|453.19|1222046|1736|82|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|9|266626|undo segment|63|381.1|1182499|1916|32|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|2|266626|undo segment|28|421.84|1198920|1720|31|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|16|266626|undo segment|70|388.1|1180741|1715|44|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|8|266626|undo segment|34|424.34|1182714|1645|47|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|14|266626|undo segment|68|410.07|1147747|1903|35|181|181|0|0|0|0|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|265|13|266626|undo segment|67|371.08|840903|1813|25|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|6|266626|undo segment|32|250.86|831365|1701|22|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|11|266626|undo segment|65|226.32|888061|1908|26|181|181|0|0|0|0|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|266|12|266626|undo segment|66|400.46|1165266|1886|84|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|7|266626|undo segment|33|413.09|1199785|1918|90|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|13|266626|undo segment|67|438.63|1165647|1894|75|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|8|266626|undo segment|34|399.49|1220918|1937|133|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|6|266626|undo segment|32|394.85|1129538|2785|98|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|9|266626|undo segment|63|393.86|1142775|1944|80|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|14|266626|undo segment|68|410.52|1177571|1890|126|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|10|266626|undo segment|64|408.65|1206819|1911|94|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|16|266626|undo segment|70|426.73|1189401|1913|104|181|181|0|0|0|0|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|282|2|266626|undo segment|28|385.75|1058781|1783|27|181|181|0|0|0|0|0|0|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|13|266626|undo segment|67|362.44|1042096|1941|24|181|181|0|0|0|0|0|0|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|10|266626|undo segment|64|360.92|1054705|1897|20|181|181|0|0|0|0|0|0|0|0|12-JUN-15 08.00.00.000000 AM
37|1|277|14|266626|undo segment|68|370.6|1098110|1550|26|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|9|266626|undo segment|63|374.72|1115423|1893|26|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|15|266626|undo segment|69|465.98|1237121|1906|60|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|3|266626|undo segment|35|391.08|1150522|1671|24|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|10|266626|undo segment|64|430.78|1139192|1741|24|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|4|266626|undo segment|30|391.52|1121370|1733|34|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|8|266626|undo segment|34|376.14|1181632|1891|23|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|12|266626|undo segment|66|421.27|1136482|1640|26|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|6|266626|undo segment|32|382.54|1095587|1877|26|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|16|266626|undo segment|70|374.71|1128314|1521|27|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|7|266626|undo segment|33|392.17|1145862|1862|28|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|13|266626|undo segment|67|433.77|1108396|1725|21|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|5|266626|undo segment|31|394.03|1052889|1824|23|181|181|0|0|0|0|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|278|4|266626|undo segment|30|320.42|746927|1820|22|181|181|0|0|0|0|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|1|266626|undo segment|27|380.07|799126|1512|23|181|181|0|0|0|0|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|13|266626|undo segment|67|361.99|794329|1756|20|181|181|0|0|0|0|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|5|266626|undo segment|31|326.56|764568|1615|21|181|181|0|0|0|0|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|15|266626|undo segment|69|420.61|821139|1909|25|181|181|0|0|0|0|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|2|266626|undo segment|28|389.83|841072|1556|27|181|181|0|0|0|0|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|6|266626|undo segment|32|298.77|783194|1667|23|181|181|0|0|0|0|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|12|266626|undo segment|66|378.51|817357|1648|34|181|181|0|0|0|0|0|0|0|0|10-JUN-15 10.00.00.000000 PM
