site_id|config_id|run_id|stat_id|stat_name|stat_location|stat_sleep|stat_wait_time|start_time
37|1|94|267030|Library Cache|kglrdtin1 44|8|0|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglati1   45|37|24|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglllal3 111|328|38|09-FEB-15 08.00.00.000000 AM
37|1|94|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|12403|14113|09-FEB-15 08.00.00.000000 AM
37|1|94|268164|Cursor Stat|qesdpResolve [KKSSTALOC9]|11|21|09-FEB-15 08.00.00.000000 AM
37|1|94|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|7|8|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglnti1   46|1|0|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglGetHandleReference 123|805|1439|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kgldtin1  42|538|115|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kgllkdl1  85|415854|103369|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglllal1 109|244|31|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kgllldl2 112|257|48|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglpnal2  91|1595277|499611|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglrfcl1  79|19|0|09-FEB-15 08.00.00.000000 AM
37|1|94|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|493|35|09-FEB-15 08.00.00.000000 AM
37|1|94|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|26|57|09-FEB-15 08.00.00.000000 AM
37|1|94|267413|Cursor Parent|kkscsPruneChild [KKSPRTLOC35]|11|16|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglget2   2|12552|28054|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglic1    49|19|48|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglini1   32|125|23|09-FEB-15 08.00.00.000000 AM
37|1|94|268045|hash table|kkshListChanged [KKSHBKLOC9]|7|8|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kgllkc1   57|937|197|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglpin1   4|5235889|5690541|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglupm1   54|19|18|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglReleaseHandleReference 124|179|1|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglUpgradeLock 119|245|75|09-FEB-15 08.00.00.000000 AM
37|1|94|267030|Library Cache|kglhdgh1  64|585|1387|09-FEB-15 08.00.00.000000 AM
37|1|94|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|42|48|09-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglpnal2	91|1331969|437581|16-FEB-15 08.00.00.000000 AM
37|1|105|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|7|8|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglhbh1	63|8|10|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglReleaseHandleReference 124|115|1|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglget1	1|925506|1467141|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglhdgn2 106|221194|459166|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kgllkc1	57|736|180|16-FEB-15 08.00.00.000000 AM
37|1|105|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|1110|1482|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kgllkal3	82|40|70|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglobpn1	71|1219|2001|16-FEB-15 08.00.00.000000 AM
37|1|105|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|14|15|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kgldtin1	42|3|0|16-FEB-15 08.00.00.000000 AM
37|1|105|267031|Cursor Pin|kqlfgx [KKSCHLRED1]|1|1|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglrfcl1	79|2|0|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglGetHandleReference 123|526|1135|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglget2	2|182|39|16-FEB-15 08.00.00.000000 AM
37|1|105|267031|Cursor Pin|kkslce [KKSCHLPIN2]|47182|48819|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglic1	49|9|21|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglati1	45|1|0|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kgllkal1	80|292072|132265|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kgllkdl1	85|301785|69722|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglpnal1	90|1487675|274981|16-FEB-15 08.00.00.000000 AM
37|1|105|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|32906|38495|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglUpgradeLock 119|2|0|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglhdgn1	62|25574|66566|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglpin1	4|4271857|5088337|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglpndl1	95|2801372|3289188|16-FEB-15 08.00.00.000000 AM
37|1|105|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|6786|8094|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglhdgh1	64|9|11|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglini1	32|4|0|16-FEB-15 08.00.00.000000 AM
37|1|105|267030|Library Cache|kglrdtin1 44|1|0|16-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglUpgradeLock 119|10347|12075|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kgllkal3  82|776611|3056996|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglllal1 109|111|46|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglpnal1  90|1991848|388037|10-FEB-15 08.00.00.000000 AM
37|1|95|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|81|15|10-FEB-15 08.00.00.000000 AM
37|1|95|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|1619581|1775793|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglic1    49|11|30|10-FEB-15 08.00.00.000000 AM
37|1|95|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|7463|7919|10-FEB-15 08.00.00.000000 AM
37|1|95|268045|hash table|kkshinins [KKSHBKLOC5]|1864|283|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglati1   45|30|0|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglget1   1|1108037|1612942|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kgllkal1  80|360320|152899|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglrfcl1  79|78|109|10-FEB-15 08.00.00.000000 AM
37|1|95|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|8943|10102|10-FEB-15 08.00.00.000000 AM
37|1|95|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|72|80|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglnti1   46|1|0|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kgllldl2 112|111|4|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglpin1   4|5252076|5812510|10-FEB-15 08.00.00.000000 AM
37|1|95|267031|Cursor Pin|kkslce [KKSCHLPIN2]|880694079|5111588|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglhdgc1  102|4|0|10-FEB-15 08.00.00.000000 AM
37|1|95|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|876|933|10-FEB-15 08.00.00.000000 AM
37|1|95|267413|Cursor Parent|kksLoadChild [KKSPRTLOC4]|1|0|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglReleaseHandleReference 124|156|1|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglpndl1  95|3483480|-17736949|10-FEB-15 08.00.00.000000 AM
37|1|95|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|454575|448217|10-FEB-15 08.00.00.000000 AM
37|1|95|267413|Cursor Parent|kkscsPruneChild [KKSPRTLOC35]|1113|1173|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglGetHandleReference 123|690|1498|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kgldtin1  42|442|98|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglget2   2|5975|11474|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglhdgh1  64|540|1362|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglhdgn1  62|27868|76500|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglhdgn2 106|480587|785776|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglpnal2  91|1650458|520919|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglhbh1   63|10|11|10-FEB-15 08.00.00.000000 AM
37|1|95|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|8150|783|10-FEB-15 08.00.00.000000 AM
37|1|95|268164|Cursor Stat|qesdpResolve [KKSSTALOC9]|10|33|10-FEB-15 08.00.00.000000 AM
37|1|95|267413|Cursor Parent|kksheqd [KKSPRTLOC12]|36|32|10-FEB-15 08.00.00.000000 AM
37|1|95|268045|hash table|kkshListChanged [KKSHBKLOC9]|1815|1860|10-FEB-15 08.00.00.000000 AM
37|1|95|267413|Cursor Parent|kkshbsf [KKSPRTLOC14]|1|0|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kgllkdl1  85|794856|429346|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglllal3 111|140|14|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglobld1  75|285|38|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglobpn1  71|2713|2595|10-FEB-15 08.00.00.000000 AM
37|1|95|267031|Cursor Pin|kksfbc [KKSCHLCREA]|27908|65449|10-FEB-15 08.00.00.000000 AM
37|1|95|267413|Cursor Parent|kksfbc [KKSPRTLOC1]|4|10|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglrdtin1 44|412|116|10-FEB-15 08.00.00.000000 AM
37|1|95|268045|hash table|kkshListChanged [KKSHBKLOC10]|11|10|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglini1   32|1059|337|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kgllkc1   57|250237|113905|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglupm1   54|10|3|10-FEB-15 08.00.00.000000 AM
37|1|95|267030|Library Cache|kglml_kglic2 127|1|0|10-FEB-15 08.00.00.000000 AM
37|1|95|268164|Cursor Stat|kkocsStoreBindAwareStats [KKSSTALOC8]|2|0|10-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|30|1|11-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|36|39|11-FEB-15 08.00.00.000000 AM
37|1|97|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|5|5|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglReleaseHandleReference 124|167|14|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglget1   1|1090682|1554777|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglobld1  75|15|35|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglobpn1  71|4639|3276|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglpnal2  91|1642705|496501|11-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kkslce [KKSCHLPIN2]|44825959|5630412|11-FEB-15 08.00.00.000000 AM
37|1|97|268164|Cursor Stat|qesdpResolve [KKSSTALOC9]|12|51|11-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kksfbc [KKSCHLCREA]|88|15|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglhdgc1  102|3|11|11-FEB-15 08.00.00.000000 AM
37|1|97|268045|hash table|kkshindel [KKSHBKLOC6]|4|10|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglhdgh1  64|579|1571|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglhdgn2 106|303857|578220|11-FEB-15 08.00.00.000000 AM
37|1|97|267413|Cursor Parent|kkshbsf [KKSPRTLOC14]|1|0|11-FEB-15 08.00.00.000000 AM
37|1|97|268164|Cursor Stat|kkocsStoreBindAwareStats [KKSSTALOC8]|7|0|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglget2   2|7091|15648|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglhbh1   63|63|60|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglllal3 111|123|4|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kgllldl2 112|73|13|11-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|2199119|2431250|11-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kksHeapReadUnlock [KKSCHLRDUP]|1|1|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglUpgradeLock 119|184|63|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kgldtin1  42|344|66|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kgllkal3  82|1055|1393|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglpndl1  95|3409317|3504641|11-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kksSetBindType [KKSCHLPIN3]|3|3|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglini1   32|59|48|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kgllkal1  80|357473|145056|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglpnal1  90|1977159|370277|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglGetHandleReference 123|742|1476|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglati1   45|34|13|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglhdgn1  62|28324|75148|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglic1    49|12|24|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kgllkc1   57|895|436|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglllal1 109|91|3|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglpin1   4|5125031|5400657|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglrfcl1  79|17|10|11-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|8618|10504|11-FEB-15 08.00.00.000000 AM
37|1|97|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|3169|3859|11-FEB-15 08.00.00.000000 AM
37|1|97|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|6|2|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglupm1   54|4|0|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglmap2  114|1|0|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kgllkdl1  85|417230|98555|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kglrdtin1 44|3|2|11-FEB-15 08.00.00.000000 AM
37|1|97|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|4|4|11-FEB-15 08.00.00.000000 AM
37|1|97|267030|Library Cache|kgllkal5  84|15|11|11-FEB-15 08.00.00.000000 AM
37|1|97|267413|Cursor Parent|kkscsPruneChild [KKSPRTLOC35]|2|3|11-FEB-15 08.00.00.000000 AM
37|1|96|267030|Library Cache|kglobld1  75|52|14|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglpnal1  90|568242|116609|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglhbh1   63|6|0|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglupm1   54|1|0|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglhdgn2 106|205932|504999|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglllal1 109|148|147|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglllal3 111|694|33|11-FEB-15 10.00.00.000000 PM
37|1|96|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|433216|462239|11-FEB-15 10.00.00.000000 PM
37|1|96|267031|Cursor Pin|kkslce [KKSCHLPIN2]|183128805|-2321549|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglrdtin1 44|69|14|11-FEB-15 10.00.00.000000 PM
37|1|96|268045|hash table|kkshindel [KKSHBKLOC6]|1|0|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglget1   1|439337|816590|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglget2   2|3142|4312|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglpndl1  95|1284758|2002208|11-FEB-15 10.00.00.000000 PM
37|1|96|267031|Cursor Pin|kksfbc [KKSCHLCREA]|4962|11328|11-FEB-15 10.00.00.000000 PM
37|1|96|267413|Cursor Parent|kksLoadChild [KKSPRTLOC4]|1|0|11-FEB-15 10.00.00.000000 PM
37|1|96|268045|hash table|kkshListChanged [KKSHBKLOC10]|3|3|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kgldtin1  42|168|68|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglhdgn1  62|12206|36586|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglini1   32|221|125|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kgllldl2 112|426|61|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglpin1   4|2012521|-9648797|11-FEB-15 10.00.00.000000 PM
37|1|96|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|29|0|11-FEB-15 10.00.00.000000 PM
37|1|96|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|790|909|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglReleaseHandleReference 124|41|0|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglUpgradeLock 119|4064|11255|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kgllkal3  82|366166|1474240|11-FEB-15 10.00.00.000000 PM
37|1|96|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|1122|1169|11-FEB-15 10.00.00.000000 PM
37|1|96|268164|Cursor Stat|kkocsStoreBindAwareStats [KKSSTALOC8]|8|23|11-FEB-15 10.00.00.000000 PM
37|1|96|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|187|200|11-FEB-15 10.00.00.000000 PM
37|1|96|268045|hash table|kkshinins [KKSHBKLOC5]|216|43|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kgllkal1  80|129287|86541|11-FEB-15 10.00.00.000000 PM
37|1|96|267413|Cursor Parent|kkscsPruneChild [KKSPRTLOC35]|314|335|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglhdgc1  102|5|0|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglobpn1  71|808|1278|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglrfcl1  79|66|22|11-FEB-15 10.00.00.000000 PM
37|1|96|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|83010|79480|11-FEB-15 10.00.00.000000 PM
37|1|96|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|9|10|11-FEB-15 10.00.00.000000 PM
37|1|96|267413|Cursor Parent|kksheqd [KKSPRTLOC12]|79|0|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglGetHandleReference 123|308|862|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglati1   45|25|7|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglhdgh1  64|102|204|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kgllkc1   57|45667|31313|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kgllkdl1  85|384576|741197|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglpnal2  91|608203|280492|11-FEB-15 10.00.00.000000 PM
37|1|96|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|2015|379|11-FEB-15 10.00.00.000000 PM
37|1|96|267413|Cursor Parent|kkshbsf [KKSPRTLOC14]|1|0|11-FEB-15 10.00.00.000000 PM
37|1|96|268045|hash table|kkshListChanged [KKSHBKLOC9]|493|502|11-FEB-15 10.00.00.000000 PM
37|1|96|267030|Library Cache|kglic1    49|5|13|11-FEB-15 10.00.00.000000 PM
37|1|96|267413|Cursor Parent|kksfbc [KKSPRTLOC1]|3|0|11-FEB-15 10.00.00.000000 PM
37|1|98|267030|Library Cache|kglget2   2|3671|6051|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kgllkal3  82|1258781|460395|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglllal3 111|364|26|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglati1   45|13|0|12-FEB-15 01.00.00.000000 AM
37|1|98|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|2848|3225|12-FEB-15 01.00.00.000000 AM
37|1|98|268164|Cursor Stat|qesdpResolve [KKSSTALOC9]|6|49|12-FEB-15 01.00.00.000000 AM
37|1|98|268045|hash table|kkshindel [KKSHBKLOC6]|1|0|12-FEB-15 01.00.00.000000 AM
37|1|98|268045|hash table|kkshinins [KKSHBKLOC5]|2443|523|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kgldtin1  42|155|22|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglhdgn2 106|492528|1060901|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglpnal1  90|802759|160821|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglpnal2  91|834243|345815|12-FEB-15 01.00.00.000000 AM
37|1|98|267031|Cursor Pin|kksfbc [KKSCHLCREA]|22285|52602|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglrdtin1 44|335|82|12-FEB-15 01.00.00.000000 AM
37|1|98|267413|Cursor Parent|kkshbsf [KKSPRTLOC14]|1|0|12-FEB-15 01.00.00.000000 AM
37|1|98|267413|Cursor Parent|kksLoadChild [KKSPRTLOC4]|3|105|12-FEB-15 01.00.00.000000 AM
37|1|98|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|140|154|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglhbh1   63|8|0|12-FEB-15 01.00.00.000000 AM
37|1|98|267413|Cursor Parent|kkscsPruneChild [KKSPRTLOC35]|1934|2038|12-FEB-15 01.00.00.000000 AM
37|1|98|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|7414|7787|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglGetHandleReference 123|329|908|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglReleaseHandleReference 124|73|11|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kgllkc1   57|237327|166023|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglllal1 109|75|22|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglpndl1  95|1680552|2420628|12-FEB-15 01.00.00.000000 AM
37|1|98|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|14|0|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglic1    49|7|11|12-FEB-15 01.00.00.000000 AM
37|1|98|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|10116|2025|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglrfcl1  79|37|22|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglupm1   54|3|0|12-FEB-15 01.00.00.000000 AM
37|1|98|268045|hash table|kkshListChanged [KKSHBKLOC10]|7|8|12-FEB-15 01.00.00.000000 AM
37|1|98|268045|hash table|kkshListChanged [KKSHBKLOC9]|4449|4399|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglhdgc1  102|1|0|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kgllldl2 112|155|18|12-FEB-15 01.00.00.000000 AM
37|1|98|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|815137|882337|12-FEB-15 01.00.00.000000 AM
37|1|98|267413|Cursor Parent|kksfbc [KKSPRTLOC1]|24|48|12-FEB-15 01.00.00.000000 AM
37|1|98|267413|Cursor Parent|kksheqd [KKSPRTLOC12]|92|54|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kgllkal1  80|169915|103765|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglpin1   4|2642529|3889143|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglUpgradeLock 119|13272|29259|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglget1   1|579695|1031289|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglhdgh1  64|154|377|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglhdgn1  62|20250|60672|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglini1   32|859|276|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kgllkdl1  85|1019478|1841441|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglobld1  75|267|59|12-FEB-15 01.00.00.000000 AM
37|1|98|267030|Library Cache|kglobpn1  71|1714|2025|12-FEB-15 01.00.00.000000 AM
37|1|98|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|375998|362906|12-FEB-15 01.00.00.000000 AM
37|1|98|267031|Cursor Pin|kkslce [KKSCHLPIN2]|769966545|-4111022|12-FEB-15 01.00.00.000000 AM
37|1|98|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|1354|1404|12-FEB-15 01.00.00.000000 AM
37|1|100|267030|Library Cache|kglhdgh1	64|409|1107|12-FEB-15 08.00.00.000000 AM
