site_id|config_id|run_id|stat_id|stat_name|stat_get_req|stat_miss_pct_g|stat_pin_req|stat_miss_pct_p|stat_reloads|stat_invalid|start_time
37|1|215|267918|RULESET|0||49|14.29|4|0|30-APR-15 08.00.00.000000 AM
37|1|215|266275|HINTSET OBJECT|36624|.02|36624|.04|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266276|INDEX|19231|.02|18274|.62|105|0|30-APR-15 08.00.00.000000 AM
37|1|215|266281|SQL AREA BUILD|52682|79.11|0||0|0|30-APR-15 08.00.00.000000 AM
37|1|215|267221|JAVA DATA|81951092|0|0||0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266280|SQL AREA|14347350|.36|915588505|0|22655|5382|30-APR-15 08.00.00.000000 AM
37|1|215|266285|TABLE/PROCEDURE|298967504|0|-6881942143|-.04|2780|0|30-APR-15 08.00.00.000000 AM
37|1|215|266286|TRANSFORMATION|720|0|720|0|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266272|CLUSTER|454|.4|467|.39|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266273|DBLINK|45782|0|0||0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266279|SCHEMA|13390|0|0||0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266288|XDB ACL|986|0|986|0|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266289|XDB CONFIG|29|0|29|0|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266290|XML SCHEMA|447|0|562|0|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|282893|PCINDX|59|94.55|59|94.55|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266269|ACCOUNT_STATUS|43401|0|0||0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266277|OBJECT ID|309|100|0||0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266283|SUBSCRIPTION|22|0|1590|26.7|352|0|30-APR-15 08.00.00.000000 AM
37|1|215|266270|APP CONTEXT|142|0|-19695707350|0|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266274|EDITION|35511|0|35511|0|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266287|TRIGGER|11543|.04|22828|.05|7|0|30-APR-15 08.00.00.000000 AM
37|1|225|266271|BODY|306364|.03|767636544|-.02|75|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266281|SQL AREA BUILD|51840|64.21|0||0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266282|SQL AREA STATS|46543|77.6|46543|77.6|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266277|OBJECT ID|98|100|0||0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266279|SCHEMA|13798|.09|0||0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266285|TABLE/PROCEDURE|202143293|0|-3138847972|-.03|5184|0|06-MAY-15 10.00.00.000000 PM
37|1|225|284637|TEMPORARY INDEX|39|100|39|100|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266272|CLUSTER|1020|3.71|1110|6.45|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266274|EDITION|39194|0|39194|0|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266283|SUBSCRIPTION|0||128|0|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266290|XML SCHEMA|347|0|454|0|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266270|APP CONTEXT|131|0|1198851257|0|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266289|XDB CONFIG|27|0|27|0|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|282894|PCTABL|199|98.66|199|98.66|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266286|TRANSFORMATION|720|0|720|0|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266273|DBLINK|48135|0|0||0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266287|TRIGGER|12807|.12|16764|.12|3|0|06-MAY-15 10.00.00.000000 PM
37|1|225|267221|JAVA DATA|51394933|0|0||0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266276|INDEX|77165|.14|78605|1|567|0|06-MAY-15 10.00.00.000000 PM
37|1|225|267917|LOCATION|136|0|136|0|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|282893|PCINDX|1109|81.04|1109|81.04|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266269|ACCOUNT_STATUS|46033|0|0||0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266278|QUEUE|2014|0|52272|.01|5|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266280|SQL AREA|10418910|.39|630628102|.01|26620|3431|06-MAY-15 10.00.00.000000 PM
37|1|225|266288|XDB ACL|782|2.61|782|2.61|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|284638|TEMPORARY TABLE|97|29.9|97|100|68|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266275|HINTSET OBJECT|45031|.13|45031|.24|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266284|SUMMARY|29614|0|29614|4.45|1238|0|06-MAY-15 10.00.00.000000 PM
37|1|225|267918|RULESET|0||4|0|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|283072|USER PRIVILEGE|15|0|15|10.42|2|0|06-MAY-15 10.00.00.000000 PM
37|1|230|266269|ACCOUNT_STATUS|46485|.01|0||0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266272|CLUSTER|1016|3.31|1074|5.3|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266290|XML SCHEMA|494|.35|651|.24|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|267221|JAVA DATA|65766330|0|0||0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266286|TRANSFORMATION|720|0|720|0|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|282894|PCTABL|3|100|3|100|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266271|BODY|370878|.05|715061849|-.02|552|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266274|EDITION|39474|0|39474|0|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266280|SQL AREA|7809751|.84|613277200|.04|69403|3346|10-MAY-15 10.00.00.000000 PM
37|1|230|266281|SQL AREA BUILD|120581|57.06|0||0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266289|XDB CONFIG|40|0|40|0|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|282893|PCINDX|1327|77.09|1327|77.09|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266279|SCHEMA|14460|.05|0||0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266282|SQL AREA STATS|106458|77.74|106458|77.74|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266287|TRIGGER|13081|.31|17742|.26|8|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266278|QUEUE|1640|0|51368|.05|23|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266284|SUMMARY|53927|0|53927|2.25|1175|0|10-MAY-15 10.00.00.000000 PM
37|1|230|283072|USER PRIVILEGE|171|0|171|7.19|9|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266270|APP CONTEXT|153|0|1138660051|0|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266277|OBJECT ID|176|100|0||0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266288|XDB ACL|595|11.96|595|11.96|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266273|DBLINK|48568|0|0||0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266275|HINTSET OBJECT|55280|.23|55280|.43|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266276|INDEX|116955|0|118562|.31|448|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266285|TABLE/PROCEDURE|192744665|0|1084463393|-.03|8283|0|10-MAY-15 10.00.00.000000 PM
37|1|228|266269|ACCOUNT_STATUS|3438|0|0||0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266274|EDITION|29268|0|29268|0|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266276|INDEX|18904|.01|19928|1.41|426|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266281|SQL AREA BUILD|102984|74.41|0||0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266286|TRANSFORMATION|719|0|719|0|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266271|BODY|416355|.01|1043027280|-.03|324|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266287|TRIGGER|1494|1.17|10734|.14|2|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266288|XDB ACL|852|2.94|852|2.94|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266289|XDB CONFIG|18|0|18|0|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|282893|PCINDX|1548|62|1548|62|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266272|CLUSTER|534|3.21|597|4.71|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|267221|JAVA DATA|80148528|0|0||0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266270|APP CONTEXT|107|0|1637180577|0|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266284|SUMMARY|19444|0|19444|11.5|2070|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266277|OBJECT ID|19|100|0||0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266282|SQL AREA STATS|95274|78.94|95274|78.94|1|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266285|TABLE/PROCEDURE|280929237|0|1584686162|-.04|4494|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266290|XML SCHEMA|341|0|412|0|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266273|DBLINK|5909|0|0||0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266275|HINTSET OBJECT|35359|.04|35359|.08|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266278|QUEUE|1624|0|51310|.04|18|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266279|SCHEMA|3032|.26|0||0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266280|SQL AREA|13168126|.61|845280849|.01|53925|3965|08-MAY-15 08.00.00.000000 AM
37|1|228|283072|USER PRIVILEGE|14|0|14|10|1|0|08-MAY-15 08.00.00.000000 AM
37|1|229|266269|ACCOUNT_STATUS|42060|0|0||0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266279|SCHEMA|11931|.25|0||0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266287|TRIGGER|11474|.19|12049|.18|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|267917|LOCATION|35|0|35|0|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|284638|TEMPORARY TABLE|96|30.21|96|100|67|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266271|BODY|48019|.06|359537246|-.02|64|0|08-MAY-15 10.00.00.000000 PM
37|1|229|282894|PCTABL|219|94.64|219|94.64|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|284637|TEMPORARY INDEX|38|100|38|100|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266272|CLUSTER|736|4.28|823|7.49|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266275|HINTSET OBJECT|5869|1.11|5869|2.11|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266276|INDEX|51306|.14|51303|1.55|640|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266281|SQL AREA BUILD|28459|59.25|0||0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266289|XDB CONFIG|15|0|15|0|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|282893|PCINDX|1329|70.9|1329|70.9|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266282|SQL AREA STATS|26632|75.18|26632|75.18|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266283|SUBSCRIPTION|0||32|0|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|267221|JAVA DATA|9530540|0|0||0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266286|TRANSFORMATION|720|0|720|0|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266278|QUEUE|1791|0|51607|.01|6|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266280|SQL AREA|5943210|.27|298908180|.01|15161|1338|08-MAY-15 10.00.00.000000 PM
37|1|229|266285|TABLE/PROCEDURE|101609667|0|548076713|-.03|4335|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266270|APP CONTEXT|73|0|544041031|0|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266277|OBJECT ID|53|100|0||0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266284|SUMMARY|14984|0|14984|1.43|199|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266288|XDB ACL|493|4.28|493|4.28|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|283072|USER PRIVILEGE|2|0|2|0|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266273|DBLINK|44630|0|0||0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266274|EDITION|35030|0|35030|0|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266290|XML SCHEMA|175|.42|235|.3|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|267918|RULESET|0||1|0|0|0|08-MAY-15 10.00.00.000000 PM
37|1|232|266271|BODY|331207|.03|-3549875809|-.02|558|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266280|SQL AREA|9249985|.72|648256855|.02|48673|3820|11-MAY-15 10.00.00.000000 PM
37|1|232|266284|SUMMARY|30837|.01|30837|4.2|1193|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266270|APP CONTEXT|87|0|-7408876109|0|2|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266273|DBLINK|48823|0|0||0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|284638|TEMPORARY TABLE|89|30.34|89|100|62|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266272|CLUSTER|1668|5.3|1804|8.84|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266276|INDEX|87437|.07|88511|1.16|1126|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266281|SQL AREA BUILD|95100|57.41|0||0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266277|OBJECT ID|97|100|0||0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266287|TRIGGER|12921|.28|18096|.19|3|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266289|XDB CONFIG|39|0|39|0|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266290|XML SCHEMA|593|0|749|0|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266282|SQL AREA STATS|81847|78.12|81847|78.12|1|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266288|XDB ACL|714|3.36|714|3.36|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|282894|PCTABL|203|89.73|203|89.73|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266269|ACCOUNT_STATUS|46600|0|0||0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266279|SCHEMA|14881|.35|0||0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266274|EDITION|39407|0|39407|0|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266278|QUEUE|1626|0|51348|.06|26|0|11-MAY-15 10.00.00.000000 PM
37|1|232|283072|USER PRIVILEGE|11|0|11|55|4|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266286|TRANSFORMATION|720|0|720|0|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266275|HINTSET OBJECT|41597|.1|41597|.16|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266285|TABLE/PROCEDURE|195481515|0|1122121269|-.03|9896|0|11-MAY-15 10.00.00.000000 PM
37|1|232|267221|JAVA DATA|80210431|0|0||0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|282893|PCINDX|3140|60.92|3140|60.92|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|284637|TEMPORARY INDEX|35|100|35|100|0|0|11-MAY-15 10.00.00.000000 PM
37|1|222|266285|TABLE/PROCEDURE|314420768|0|1770185499|-.04|2274|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266287|TRIGGER|4046|.27|14020|.06|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266271|BODY|512611|.01|1169678629|-.03|80|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266276|INDEX|19971|.02|19976|.66|124|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266280|SQL AREA|12734033|.3|-3359251184|0|21192|4301|05-MAY-15 08.00.00.000000 AM
37|1|222|266282|SQL AREA STATS|40533|75.83|40533|75.83|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|282893|PCINDX|69|85.47|69|85.47|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266281|SQL AREA BUILD|43852|76.26|0||0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266289|XDB CONFIG|34|0|34|0|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266290|XML SCHEMA|403|0|539|0|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266275|HINTSET OBJECT|40976|0|40976|0|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|267221|JAVA DATA|75217546|0|0||0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266270|APP CONTEXT|138|0|1840132371|0|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266274|EDITION|31835|0|31835|0|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266283|SUBSCRIPTION|0||1088|20.45|160|0|05-MAY-15 08.00.00.000000 AM
37|1|222|267917|LOCATION|1156|9.63|1156|9.63|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266277|OBJECT ID|14|100|0||0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266272|CLUSTER|411|1.98|451|2.81|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266278|QUEUE|2824|0|56776|0|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266279|SCHEMA|5858|.13|0||0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266284|SUMMARY|21420|0|21420|11.5|2323|0|05-MAY-15 08.00.00.000000 AM
37|1|222|283072|USER PRIVILEGE|39|3.64|39|8.18|1|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266269|ACCOUNT_STATUS|13090|.01|0||0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266273|DBLINK|15832|0|0||0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266288|XDB ACL|867|1.23|867|1.23|0|0|05-MAY-15 08.00.00.000000 AM
37|1|222|267918|RULESET|1|0|34|11.36|3|0|05-MAY-15 08.00.00.000000 AM
37|1|222|266286|TRANSFORMATION|719|0|719|0|0|0|05-MAY-15 08.00.00.000000 AM
37|1|227|266271|BODY|270343|.01|685502318|-.02|119|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266273|DBLINK|47984|0|0||0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266278|QUEUE|1633|0|51337|.01|6|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266276|INDEX|83464|.14|85081|1.04|627|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266288|XDB ACL|731|2.35|731|2.35|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266279|SCHEMA|13675|.13|0||0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266285|TABLE/PROCEDURE|183466178|0|1036508927|-.03|5298|0|07-MAY-15 10.00.00.000000 PM
37|1|227|282894|PCTABL|193|96.74|193|96.74|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266275|HINTSET OBJECT|51064|.12|51064|.22|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266280|SQL AREA|8654835|.35|572914145|.01|26978|3644|07-MAY-15 10.00.00.000000 PM
37|1|227|284637|TEMPORARY INDEX|50|100|50|100|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|284638|TEMPORARY TABLE|128|30.47|128|100|89|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266269|ACCOUNT_STATUS|45568|0|0||0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266270|APP CONTEXT|113|0|1076357559|0|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266281|SQL AREA BUILD|52621|58.3|0||0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266287|TRIGGER|12892|.15|15484|.14|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266290|XML SCHEMA|305|0|385|0|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266274|EDITION|38538|0|38538|0|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|267221|JAVA DATA|44931210|0|0||0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|282893|PCINDX|1328|75.8|1324|75.92|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266277|OBJECT ID|100|100|0||0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266286|TRANSFORMATION|720|0|720|0|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266272|CLUSTER|1069|3.97|1154|6.25|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266282|SQL AREA STATS|44920|76.48|44920|76.48|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266284|SUMMARY|31051|0|31051|4.19|1227|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266289|XDB CONFIG|20|0|20|0|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|283072|USER PRIVILEGE|3|0|3|0|0|0|07-MAY-15 10.00.00.000000 PM
37|1|223|266273|DBLINK|48172|0|0||0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266274|EDITION|37616|0|37616|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266275|HINTSET OBJECT|54632|.17|54632|.3|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266276|INDEX|81253|.14|82954|.97|577|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266278|QUEUE|1626|0|51318|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266277|OBJECT ID|58|100|0||0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266287|TRIGGER|12310|.05|15746|.04|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266289|XDB CONFIG|20|0|20|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|282894|PCTABL|197|88.9|197|88.9|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266286|TRANSFORMATION|720|0|720|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266270|APP CONTEXT|97|0|-3297194375|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266271|BODY|249089|.02|693669505|-.02|31|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266272|CLUSTER|803|3.95|875|6.92|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266284|SUMMARY|28813|.01|28813|3.82|1036|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266285|TABLE/PROCEDURE|179495233|0|-3247159358|-.03|4302|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266280|SQL AREA|8622397|.38|574730320|.01|19811|3412|05-MAY-15 10.00.00.000000 PM
37|1|223|267221|JAVA DATA|45003332|0|0||0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|282893|PCINDX|921|84.19|921|84.19|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266281|SQL AREA BUILD|46926|62.47|0||0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|284637|TEMPORARY INDEX|41|100|41|100|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|284638|TEMPORARY TABLE|105|30.48|105|100|73|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266269|ACCOUNT_STATUS|45431|0|0||0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266282|SQL AREA STATS|40206|78.4|40206|78.4|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266288|XDB ACL|614|1.43|614|1.43|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|283072|USER PRIVILEGE|4|0|4|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266279|SCHEMA|13256|.17|0||0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266290|XML SCHEMA|253|0|333|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|231|266273|DBLINK|46902|0|0||0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266287|TRIGGER|12329|.29|24070|.17|9|0|11-MAY-15 08.00.00.000000 AM
37|1|231|282893|PCINDX|18267|51.74|18267|51.74|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266270|APP CONTEXT|178|0|-2453665101|0|16|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266283|SUBSCRIPTION|40|0|1512|17.59|234|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266271|BODY|531568|.14|1171297191|-.03|5458|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266285|TABLE/PROCEDURE|310918240|0|1773854017|-.04|50861|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266286|TRANSFORMATION|720|0|720|0|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266274|EDITION|39597|0|39597|0|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266280|SQL AREA|14514902|1.34|944515088|.06|148993|6322|11-MAY-15 08.00.00.000000 AM
37|1|231|266278|QUEUE|2526|0|58174|.48|151|0|11-MAY-15 08.00.00.000000 AM
37|1|231|267221|JAVA DATA|80346237|0|0||0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|267917|LOCATION|1620|7.5|1620|7.5|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266277|OBJECT ID|51|100|0||0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266275|HINTSET OBJECT|47728|.02|47728|.04|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266281|SQL AREA BUILD|300022|63.68|0||0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266284|SUMMARY|43883|.01|43883|11.06|2411|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266272|CLUSTER|2905|1.06|3062|1.06|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266279|SCHEMA|16602|0|0||0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266288|XDB ACL|1003|3.43|1003|3.43|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266289|XDB CONFIG|97|0|97|0|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266290|XML SCHEMA|1850|0|2237|0|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266269|ACCOUNT_STATUS|44749|0|0||0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266276|INDEX|170581|0|170587|1.33|4991|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266282|SQL AREA STATS|224938|84|224940|84|4|0|11-MAY-15 08.00.00.000000 AM
37|1|231|267918|RULESET|1|0|46|12.5|4|0|11-MAY-15 08.00.00.000000 AM
37|1|231|283072|USER PRIVILEGE|59|0|59|20|3|0|11-MAY-15 08.00.00.000000 AM
37|1|224|266275|HINTSET OBJECT|43330|.01|43330|.02|0|0|06-MAY-15 08.00.00.000000 AM
37|1|224|266277|OBJECT ID|15|100|0||0|0|06-MAY-15 08.00.00.000000 AM
37|1|224|283072|USER PRIVILEGE|26|0|26|6.25|1|0|06-MAY-15 08.00.00.000000 AM
