site_id|config_id|run_id|stat_id|stat_name|stat_requests|stat_succ_gets|stat_fail_gets|stat_waits|stat_wt_ts|stat_avg_wttms|start_time
37|1|242|266649|TX-Transaction (index contention)|2995.69|2995.69|0|2983.06|2.81|.95|19-MAY-15 08.00.00.000000 AM
37|1|242|266652|TA-Instance Undo|47.69|47.69|0|47.69|0|.67|19-MAY-15 08.00.00.000000 AM
37|1|242|266659|US-Undo Segment|2137.75|2137.75|0|1995.31|.81|.55|19-MAY-15 08.00.00.000000 AM
37|1|242|267324|JS-Job Scheduler (q mem clnup lck)|3585.63|3585.63|0|0|0||19-MAY-15 08.00.00.000000 AM
37|1|242|282927|WG-Write gather local enqueue (delete fso)|98024.75|98025.13|0|0|0||19-MAY-15 08.00.00.000000 AM
37|1|242|282932|TH-Threshold Chain (metric threshold evaluation)|119|119|0|0|0||19-MAY-15 08.00.00.000000 AM
37|1|242|267157|SR-Synchronized Replication|1|1|0|1|0|0|19-MAY-15 08.00.00.000000 AM
37|1|242|266665|AE-Edition Lock (lock)|1882.69|1882.69|0|.25|0|0|19-MAY-15 08.00.00.000000 AM
37|1|242|266666|DR-Distributed Recovery|4.06|4.06|0|4.06|0|.47|19-MAY-15 08.00.00.000000 AM
37|1|242|267323|JS-Job Scheduler (queue lock)|44469.19|44469.19|0|.19|0|0|19-MAY-15 08.00.00.000000 AM
37|1|242|267983|CU-Cursor|5843.06|5843.13|0|0|0||19-MAY-15 08.00.00.000000 AM
37|1|242|282928|IT-In-Mem Temp Table Meta Creation|3.11|3.11|0|0|0||19-MAY-15 08.00.00.000000 AM
37|1|242|268163|FU-DBFUS|1|1|0|1|0|0|19-MAY-15 08.00.00.000000 AM
37|1|242|266635|TX-Transaction (row lock contention)|293039.94|229679.44|63361.06|265941.63|7699.31|29.01|19-MAY-15 08.00.00.000000 AM
37|1|242|266637|JI-Materialized View|18.31|18.38|0|18|73.38|4082.1|19-MAY-15 08.00.00.000000 AM
37|1|242|266650|TO-Temp Object|12901.63|12901.63|0|5.56|0|.04|19-MAY-15 08.00.00.000000 AM
37|1|242|266670|TS-Temporary Segment|7.7|7.7|0|2.6|0|0|19-MAY-15 08.00.00.000000 AM
37|1|242|282926|SJ-KTSJ Slave Task Cancel (Slave Task Cancel)|44957.25|44956.13|0|0|0||19-MAY-15 08.00.00.000000 AM
37|1|242|282935|SH-Active Session History Flushing|21.06|21|.06|0|0||19-MAY-15 08.00.00.000000 AM
37|1|242|267289|TQ-Queue table enqueue (TM contention)|134|134|0|0|0||19-MAY-15 08.00.00.000000 AM
37|1|247|266657|UL-User-defined|86.75|86.75|0|41.88|0|.35|21-MAY-15 10.00.00.000000 PM
37|1|247|267323|JS-Job Scheduler (queue lock)|57161.63|57161.63|0|.06|0|0|21-MAY-15 10.00.00.000000 PM
37|1|247|267325|JS-Job Scheduler|57161.63|57161.63|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|284444|TK-Auto Task Serialization (Auto Task Serialization)|11.94|11.94|0|11.94|0|.32|21-MAY-15 10.00.00.000000 PM
37|1|247|284250|RS-Reclaimable Space (prevent aging list update)|3|3|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|266635|TX-Transaction (row lock contention)|185307.38|151816.38|33491.38|170952.56|7502.88|43.92|21-MAY-15 10.00.00.000000 PM
37|1|247|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|65663.13|65663.06|0|30040.38|74.31|2.45|21-MAY-15 10.00.00.000000 PM
37|1|247|266640|PS-PX Process Reservation|10042.44|10021.38|21.13|5637.13|2.94|.52|21-MAY-15 10.00.00.000000 PM
37|1|247|266648|FB-Format Block|942.38|942.38|0|878.44|.06|.37|21-MAY-15 10.00.00.000000 PM
37|1|247|282925|SE-Session Migration|3510.88|3511|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282929|DD-ASM Local Disk Group|9396.19|9396.19|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282930|PV-KSV slave startup (syncstart)|423.81|423.81|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282935|SH-Active Session History Flushing|13.38|13.38|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282936|RS-Reclaimable Space (read alert level)|8|8|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|266643|TM-DML|3997404.69|3997339.63|0|65.25|3.19|60.32|21-MAY-15 10.00.00.000000 PM
37|1|247|266644|HW-Segment High Water Mark|48220.44|48211|9.44|1029.06|1|.79|21-MAY-15 10.00.00.000000 PM
37|1|247|266656|SQ-Sequence Cache|60.88|60.88|0|3.63|0|2.9|21-MAY-15 10.00.00.000000 PM
37|1|247|266663|WL-Being Written Redo Log|10|7.31|2.69|6.75|0|.42|21-MAY-15 10.00.00.000000 PM
37|1|247|266667|MW-MWIN Schedule|4|4|0|4|0|.63|21-MAY-15 10.00.00.000000 PM
37|1|247|267983|CU-Cursor|6845.56|6845.56|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282919|WT-AWR CDB-Wide Table Lock|53.81|53.81|0|10.38|0|.26|21-MAY-15 10.00.00.000000 PM
37|1|247|284063|BF-BLOOM FILTER (allocation contention)|75|54|21|5|0|0|21-MAY-15 10.00.00.000000 PM
37|1|247|266662|XL-ASM Extent Fault Lock (fault extent map)|5|5|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|278736|RS-Reclaimable Space (prevent file delete)|11710.25|11710.25|0|1178.75|.5|.26|21-MAY-15 10.00.00.000000 PM
37|1|247|266664|JS-Job Scheduler (job run lock - synchronize)|34.31|29.06|5.25|32.75|0|.88|21-MAY-15 10.00.00.000000 PM
37|1|247|266665|AE-Edition Lock (lock)|1962.56|1962.56|0|.63|0|1.43|21-MAY-15 10.00.00.000000 PM
37|1|247|267324|JS-Job Scheduler (q mem clnup lck)|4535.25|4535.25|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282920|WR-LNS archiving log|7.31|7.31|0|6.75|0|.13|21-MAY-15 10.00.00.000000 PM
37|1|247|282926|SJ-KTSJ Slave Task Cancel (Slave Task Cancel)|21809.63|21809.38|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|267157|SR-Synchronized Replication|1|1|0|1|0|0|21-MAY-15 10.00.00.000000 PM
37|1|247|267289|TQ-Queue table enqueue (TM contention)|233|233|0|2|0|0|21-MAY-15 10.00.00.000000 PM
37|1|247|266639|DW-In memory Dispenser|7133.31|2426.75|4706.56|2865.81|1.75|.57|21-MAY-15 10.00.00.000000 PM
37|1|247|266641|CF-Controlfile Transaction|24366.56|24151.5|215.06|2044|9.31|2.33|21-MAY-15 10.00.00.000000 PM
37|1|247|266649|TX-Transaction (index contention)|1365.81|1365.81|0|1361.06|1.19|.93|21-MAY-15 10.00.00.000000 PM
37|1|247|266652|TA-Instance Undo|48|48|0|47.94|0|.61|21-MAY-15 10.00.00.000000 PM
37|1|247|266659|US-Undo Segment|8401.31|8401.31|0|8294.06|3.31|.39|21-MAY-15 10.00.00.000000 PM
37|1|247|266660|MS-Materialized View Refresh Log|24.38|24.38|0|23.06|0|.39|21-MAY-15 10.00.00.000000 PM
37|1|247|282932|TH-Threshold Chain (metric threshold evaluation)|119|119|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|266645|TX-Transaction|853199.19|853168.38|50.25|13.5|.06|88.17|21-MAY-15 10.00.00.000000 PM
37|1|247|266650|TO-Temp Object|12607.88|12607.88|0|12.81|0|.05|21-MAY-15 10.00.00.000000 PM
37|1|247|266670|TS-Temporary Segment|2194.57|2194.57|0|1915.43|.43|.04|21-MAY-15 10.00.00.000000 PM
37|1|247|268450|PR-Process Startup|537.06|537.06|0|.5|0|18|21-MAY-15 10.00.00.000000 PM
37|1|247|282922|IS-Instance State|4047293.38|4047293.38|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282923|MR-Media Recovery|295696.5|295694.94|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282927|WG-Write gather local enqueue (delete fso)|204932.5|204933|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|266637|JI-Materialized View|8.38|8.38|0|7.88|5|537.87|21-MAY-15 10.00.00.000000 PM
37|1|247|266638|WF-AWR Flush|55.94|55.94|0|42.63|18.44|434.3|21-MAY-15 10.00.00.000000 PM
37|1|247|266653|CO-KTUCLO Master Slave enq (master slave det)|2380.8|0|2380.87|2380.6|.27|.18|21-MAY-15 10.00.00.000000 PM
37|1|247|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|14.13|14.13|0|.73|0|0|21-MAY-15 10.00.00.000000 PM
37|1|247|266658|CR-Reuse Block Range (block range reuse ckpt)|102452.5|102438.31|0|42.13|0|.19|21-MAY-15 10.00.00.000000 PM
37|1|247|266661|TD-KTF map table enqueue (KTF dump entries)|23.81|23.81|0|23.81|0|1.28|21-MAY-15 10.00.00.000000 PM
37|1|247|266666|DR-Distributed Recovery|4|4|0|4|0|1.09|21-MAY-15 10.00.00.000000 PM
37|1|247|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|1.88|0|.33|21-MAY-15 10.00.00.000000 PM
37|1|247|268163|FU-DBFUS|1|1|0|1|0|.71|21-MAY-15 10.00.00.000000 PM
37|1|247|282924|WG-Write gather local enqueue (lock fso)|631205|631204.75|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282933|FP-File Object (global fob contention)|29.13|29.13|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282934|TQ-Queue table enqueue (INI contention)|2361|2361|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|268729|PG-Global Parameter|2|2|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|266646|XR-Quiesce / Force Logging (database force logging)|2372.88|2372.88|0|2223.63|.94|.33|21-MAY-15 10.00.00.000000 PM
37|1|247|266647|TT-Tablespace|20982.75|20982.31|0|62.81|0|.36|21-MAY-15 10.00.00.000000 PM
37|1|247|266651|TX-Transaction (allocate ITL entry)|5.31|5.31|0|5.31|0|.54|21-MAY-15 10.00.00.000000 PM
37|1|247|266655|JQ-Job Queue|10.13|8.38|1.75|9.81|0|2.89|21-MAY-15 10.00.00.000000 PM
37|1|247|282931|JD-Job Queue Date|254.94|254.94|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|282928|IT-In-Mem Temp Table Meta Creation|4.17|4.17|0|0|0||21-MAY-15 10.00.00.000000 PM
37|1|247|284479|ZH-Compression Analyzer (compression analysis)|240|240|0|240|0|.42|21-MAY-15 10.00.00.000000 PM
37|1|251|266635|TX-Transaction (row lock contention)|388713.07|352130.27|36584.33|379812.07|4887.73|12.87|25-MAY-15 08.00.00.000000 AM
37|1|251|266640|PS-PX Process Reservation|108372.33|81125.2|27247.2|39469.33|14.67|.39|25-MAY-15 08.00.00.000000 AM
37|1|251|266655|JQ-Job Queue|8.87|7.67|1.2|8.87|0|2.84|25-MAY-15 08.00.00.000000 AM
37|1|251|266656|SQ-Sequence Cache|46.47|46.47|0|1.47|0|2.73|25-MAY-15 08.00.00.000000 AM
37|1|251|266662|XL-ASM Extent Fault Lock (fault extent map)|1.43|1.43|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282923|MR-Media Recovery|833610.07|833608.6|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|268163|FU-DBFUS|1|1|0|1|0|0|25-MAY-15 08.00.00.000000 AM
37|1|251|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|2440.13|2440.13|0|1122|3.07|2.75|25-MAY-15 08.00.00.000000 AM
37|1|251|266637|JI-Materialized View|4.6|4.6|0|4.33|.73|96.51|25-MAY-15 08.00.00.000000 AM
37|1|251|266648|FB-Format Block|611.2|611.2|0|549.07|0|.32|25-MAY-15 08.00.00.000000 AM
37|1|251|266649|TX-Transaction (index contention)|726|726|0|724.53|.93|1.09|25-MAY-15 08.00.00.000000 AM
37|1|251|266652|TA-Instance Undo|47.47|47.47|0|47.47|0|.35|25-MAY-15 08.00.00.000000 AM
37|1|251|266657|UL-User-defined|36.27|36.27|0|19.8|0|.2|25-MAY-15 08.00.00.000000 AM
37|1|251|267324|JS-Job Scheduler (q mem clnup lck)|3732|3732|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282919|WT-AWR CDB-Wide Table Lock|54.33|54.33|0|7.73|0|.19|25-MAY-15 08.00.00.000000 AM
37|1|251|282932|TH-Threshold Chain (metric threshold evaluation)|119.07|119.07|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282934|TQ-Queue table enqueue (INI contention)|1599|1599|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|266651|TX-Transaction (allocate ITL entry)|5.53|5.53|0|5.53|0|.81|25-MAY-15 08.00.00.000000 AM
37|1|251|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|9.47|9.47|0|.4|0|0|25-MAY-15 08.00.00.000000 AM
37|1|251|266660|MS-Materialized View Refresh Log|13.4|13.4|0|12.6|0|.27|25-MAY-15 08.00.00.000000 AM
37|1|251|267289|TQ-Queue table enqueue (TM contention)|16|16|0|1|0|0|25-MAY-15 08.00.00.000000 AM
37|1|251|266639|DW-In memory Dispenser|5936|2113|3823|2790|1.27|.5|25-MAY-15 08.00.00.000000 AM
37|1|251|267325|JS-Job Scheduler|46420.53|46420.53|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282926|SJ-KTSJ Slave Task Cancel (Slave Task Cancel)|18894.8|18892.87|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282931|JD-Job Queue Date|254.73|254.73|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282935|SH-Active Session History Flushing|9.53|9.53|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|266645|TX-Transaction|747053.47|747008.27|57|7.93|.13|160.71|25-MAY-15 08.00.00.000000 AM
37|1|251|266658|CR-Reuse Block Range (block range reuse ckpt)|2545.47|2545.47|0|8.27|0|1.06|25-MAY-15 08.00.00.000000 AM
37|1|251|266665|AE-Edition Lock (lock)|2256.93|2256.93|0|.33|0|0|25-MAY-15 08.00.00.000000 AM
37|1|251|267323|JS-Job Scheduler (queue lock)|46420.53|46420.53|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282930|PV-KSV slave startup (syncstart)|225.13|225.13|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282933|FP-File Object (global fob contention)|19.2|19.2|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282936|RS-Reclaimable Space (read alert level)|8|8|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|266644|HW-Segment High Water Mark|37223.53|37218.33|5.67|1529.13|.6|.66|25-MAY-15 08.00.00.000000 AM
37|1|251|266650|TO-Temp Object|4295.13|4295.13|0|5.87|0|.28|25-MAY-15 08.00.00.000000 AM
37|1|251|266659|US-Undo Segment|2293.47|2293.47|0|2159.73|.67|.38|25-MAY-15 08.00.00.000000 AM
37|1|251|266661|TD-KTF map table enqueue (KTF dump entries)|23.8|23.8|0|23.8|0|.42|25-MAY-15 08.00.00.000000 AM
37|1|251|266666|DR-Distributed Recovery|4|4|0|4|0|0|25-MAY-15 08.00.00.000000 AM
37|1|251|266667|MW-MWIN Schedule|4|4|0|4|0|.33|25-MAY-15 08.00.00.000000 AM
37|1|251|266668|AF-Advisor Framework (task serialization)|14.8|14.8|0|1.8|0|.38|25-MAY-15 08.00.00.000000 AM
37|1|251|282928|IT-In-Mem Temp Table Meta Creation|11.33|11.33|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|266638|WF-AWR Flush|58.67|56.47|2.2|43.93|482.87|10934.03|25-MAY-15 08.00.00.000000 AM
37|1|251|266641|CF-Controlfile Transaction|18242.8|18135.67|107.13|1435.27|1.8|1.25|25-MAY-15 08.00.00.000000 AM
37|1|251|266646|XR-Quiesce / Force Logging (database force logging)|2377.87|2377.87|0|2218.47|.93|.29|25-MAY-15 08.00.00.000000 AM
37|1|251|266647|TT-Tablespace|12449.8|12449.67|0|37|0|.29|25-MAY-15 08.00.00.000000 AM
37|1|251|266663|WL-Being Written Redo Log|7.2|4.8|2.4|4.53|0|1.57|25-MAY-15 08.00.00.000000 AM
37|1|251|266664|JS-Job Scheduler (job run lock - synchronize)|32.93|31.6|1.33|31.33|0|.48|25-MAY-15 08.00.00.000000 AM
37|1|251|266670|TS-Temporary Segment|3.13|3.13|0|1.88|0|1.25|25-MAY-15 08.00.00.000000 AM
37|1|251|272509|RO-Multiple Object Reuse (fast object reuse)|17.6|17.6|0|8.07|0|1.15|25-MAY-15 08.00.00.000000 AM
37|1|251|282920|WR-LNS archiving log|4.8|4.8|0|4.33|0|.29|25-MAY-15 08.00.00.000000 AM
37|1|251|282929|DD-ASM Local Disk Group|2436.6|2436.6|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|267157|SR-Synchronized Replication|1|1|0|1|0|0|25-MAY-15 08.00.00.000000 AM
37|1|251|266643|TM-DML|3282587.4|3282546.33|0|35.8|1.07|30.24|25-MAY-15 08.00.00.000000 AM
37|1|251|266653|CO-KTUCLO Master Slave enq (master slave det)|2378.71|0|2378.71|2378.5|.07|.11|25-MAY-15 08.00.00.000000 AM
37|1|251|267983|CU-Cursor|6335.87|6335.87|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|268450|PR-Process Startup|305.13|305.13|0|.2|0|12.5|25-MAY-15 08.00.00.000000 AM
37|1|251|282922|IS-Instance State|3915304.8|3915304.8|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282924|WG-Write gather local enqueue (lock fso)|113653|113652.47|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282925|SE-Session Migration|20576.53|20576.53|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|251|282927|WG-Write gather local enqueue (delete fso)|34484.73|34484.8|0|0|0||25-MAY-15 08.00.00.000000 AM
37|1|249|266646|XR-Quiesce / Force Logging (database force logging)|2376.94|2376.94|0|2228|.94|.29|22-MAY-15 10.00.00.000000 PM
37|1|249|266647|TT-Tablespace|5158.81|5158.69|0|61.06|0|.23|22-MAY-15 10.00.00.000000 PM
37|1|249|266656|SQ-Sequence Cache|39.25|39.25|0|.69|0|13.75|22-MAY-15 10.00.00.000000 PM
37|1|249|266664|JS-Job Scheduler (job run lock - synchronize)|36|31.06|4.94|34.44|0|.62|22-MAY-15 10.00.00.000000 PM
37|1|249|282928|IT-In-Mem Temp Table Meta Creation|3.56|3.56|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|267157|SR-Synchronized Replication|1|1|0|1|0|5|22-MAY-15 10.00.00.000000 PM
37|1|249|266651|TX-Transaction (allocate ITL entry)|2|2|0|2|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|266653|CO-KTUCLO Master Slave enq (master slave det)|2381.6|0|2381.6|2381.27|0|.06|22-MAY-15 10.00.00.000000 PM
37|1|249|266660|MS-Materialized View Refresh Log|7.5|7.5|0|4.5|0|.46|22-MAY-15 10.00.00.000000 PM
37|1|249|282924|WG-Write gather local enqueue (lock fso)|893994.13|893994.31|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|282931|JD-Job Queue Date|255.06|255.06|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|284063|BF-BLOOM FILTER (allocation contention)|75|54|21|5|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|266635|TX-Transaction (row lock contention)|319045.81|263772.19|55278.13|297854.81|3896.25|13.07|22-MAY-15 10.00.00.000000 PM
37|1|249|266650|TO-Temp Object|2033.69|2033.69|0|10.63|0|.09|22-MAY-15 10.00.00.000000 PM
37|1|249|266659|US-Undo Segment|7526.31|7526.31|0|7423.13|2.69|.38|22-MAY-15 10.00.00.000000 PM
37|1|249|266665|AE-Edition Lock (lock)|2286.94|2286.94|0|.69|0|2.14|22-MAY-15 10.00.00.000000 PM
37|1|249|282919|WT-AWR CDB-Wide Table Lock|56.13|56.13|0|10.06|0|.17|22-MAY-15 10.00.00.000000 PM
37|1|249|282933|FP-File Object (global fob contention)|15.25|15.25|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|278736|RS-Reclaimable Space (prevent file delete)|206.67|206.67|0|50.67|0|.39|22-MAY-15 10.00.00.000000 PM
37|1|249|282936|RS-Reclaimable Space (read alert level)|8|8|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|266645|TX-Transaction|558355.38|558356.63|14.38|3.94|0|60|22-MAY-15 10.00.00.000000 PM
37|1|249|266661|TD-KTF map table enqueue (KTF dump entries)|23.44|23.44|0|23.44|0|.84|22-MAY-15 10.00.00.000000 PM
37|1|249|267324|JS-Job Scheduler (q mem clnup lck)|3803.38|3803.38|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|268450|PR-Process Startup|295.44|295.44|0|.5|0|12|22-MAY-15 10.00.00.000000 PM
37|1|249|282925|SE-Session Migration|4016.75|4016.75|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|282926|SJ-KTSJ Slave Task Cancel (Slave Task Cancel)|3233.38|3233.19|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|282932|TH-Threshold Chain (metric threshold evaluation)|119.13|119.13|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|282935|SH-Active Session History Flushing|7.31|7.31|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|266662|XL-ASM Extent Fault Lock (fault extent map)|477.6|477.6|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|278737|CT-Block Change Tracking (state)|10.33|10.33|0|10.33|0|.33|22-MAY-15 10.00.00.000000 PM
37|1|249|266643|TM-DML|2207927.31|2207904.63|0|51.63|1|21.8|22-MAY-15 10.00.00.000000 PM
37|1|249|266652|TA-Instance Undo|47.25|47.25|0|47.19|0|.58|22-MAY-15 10.00.00.000000 PM
37|1|249|267325|JS-Job Scheduler|47136.69|47136.69|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|282927|WG-Write gather local enqueue (delete fso)|297101.81|297101.94|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|266670|TS-Temporary Segment|7692.5|7692.5|0|6726|1.5|.13|22-MAY-15 10.00.00.000000 PM
37|1|249|283133|AM-ASM Enqueue (block repair)|1|1|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|99082.44|99082.38|0|45116.06|66.69|1.48|22-MAY-15 10.00.00.000000 PM
37|1|249|266639|DW-In memory Dispenser|1209.88|799.5|410.38|851.38|.38|.58|22-MAY-15 10.00.00.000000 PM
37|1|249|266640|PS-PX Process Reservation|10998.38|10987.5|11.06|5719.25|2.63|.48|22-MAY-15 10.00.00.000000 PM
37|1|249|266644|HW-Segment High Water Mark|33591.94|33586.31|5.63|1168.44|.31|1.22|22-MAY-15 10.00.00.000000 PM
37|1|249|266649|TX-Transaction (index contention)|459.94|459.94|0|458.94|.19|.85|22-MAY-15 10.00.00.000000 PM
37|1|249|266658|CR-Reuse Block Range (block range reuse ckpt)|125094.81|124986.5|0|37.44|0|.21|22-MAY-15 10.00.00.000000 PM
37|1|249|266666|DR-Distributed Recovery|4|4|0|4|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|267983|CU-Cursor|3971|3971.06|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|268163|FU-DBFUS|1|1|0|1|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|282929|DD-ASM Local Disk Group|2809.56|2786.94|22.63|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|282934|TQ-Queue table enqueue (INI contention)|1700|1700|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|266637|JI-Materialized View|2.11|2.11|0|1.44|.22|205.56|22-MAY-15 10.00.00.000000 PM
37|1|249|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|7.06|7.06|0|.75|0|.63|22-MAY-15 10.00.00.000000 PM
37|1|249|266667|MW-MWIN Schedule|4|4|0|4|0|.16|22-MAY-15 10.00.00.000000 PM
37|1|249|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|2.13|0|.52|22-MAY-15 10.00.00.000000 PM
37|1|249|282920|WR-LNS archiving log|3.81|3.81|0|3.44|0|.5|22-MAY-15 10.00.00.000000 PM
37|1|249|282922|IS-Instance State|3112855.63|3112855.63|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|282923|MR-Media Recovery|825034.31|825030.75|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|282930|PV-KSV slave startup (syncstart)|215|215|0|0|0||22-MAY-15 10.00.00.000000 PM
37|1|249|284479|ZH-Compression Analyzer (compression analysis)|210|210|0|206|0|.19|22-MAY-15 10.00.00.000000 PM
37|1|249|267289|TQ-Queue table enqueue (TM contention)|42|42|0|1|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|266638|WF-AWR Flush|58.19|58.19|0|42.25|17.19|409.11|22-MAY-15 10.00.00.000000 PM
37|1|249|266641|CF-Controlfile Transaction|18495.63|18404.56|91.06|1432.75|2|1.39|22-MAY-15 10.00.00.000000 PM
37|1|249|266648|FB-Format Block|359.38|359.38|0|335.25|0|.34|22-MAY-15 10.00.00.000000 PM
37|1|249|266655|JQ-Job Queue|8.63|7.69|.94|8.56|0|2.65|22-MAY-15 10.00.00.000000 PM
37|1|249|266657|UL-User-defined|10.13|10.13|0|3.56|0|.08|22-MAY-15 10.00.00.000000 PM
37|1|249|266663|WL-Being Written Redo Log|5.25|3.88|1.38|3.25|0|2.97|22-MAY-15 10.00.00.000000 PM
37|1|249|267323|JS-Job Scheduler (queue lock)|47136.69|47136.69|0|.31|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|284444|TK-Auto Task Serialization (Auto Task Serialization)|12|12|0|12|0|.57|22-MAY-15 10.00.00.000000 PM
37|1|250|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|62651.94|62651.88|0|28670.94|50|1.74|24-MAY-15 10.00.00.000000 PM
37|1|250|266638|WF-AWR Flush|56.94|56.88|.06|42.69|17.38|406.58|24-MAY-15 10.00.00.000000 PM
37|1|250|266639|DW-In memory Dispenser|7627.69|2436.88|5190.81|3481.69|2|.58|24-MAY-15 10.00.00.000000 PM
37|1|250|266640|PS-PX Process Reservation|9661.63|9647.19|14.44|5206.81|2.81|.53|24-MAY-15 10.00.00.000000 PM
37|1|250|266644|HW-Segment High Water Mark|47856.63|47850.88|5.81|2305.5|1.31|.72|24-MAY-15 10.00.00.000000 PM
37|1|250|266662|XL-ASM Extent Fault Lock (fault extent map)|667.13|667.13|0|.06|0|80|24-MAY-15 10.00.00.000000 PM
37|1|250|266664|JS-Job Scheduler (job run lock - synchronize)|35.94|31.5|4.44|34.44|0|.63|24-MAY-15 10.00.00.000000 PM
37|1|250|267324|JS-Job Scheduler (q mem clnup lck)|4368.38|4368.38|0|0|0||24-MAY-15 10.00.00.000000 PM
37|1|250|282928|IT-In-Mem Temp Table Meta Creation|6.44|6.44|0|0|0||24-MAY-15 10.00.00.000000 PM
37|1|250|278736|RS-Reclaimable Space (prevent file delete)|1093|1093|0|993.33|.33|.43|24-MAY-15 10.00.00.000000 PM
37|1|250|266637|JI-Materialized View|11.38|11.38|0|10.69|8.06|744.93|24-MAY-15 10.00.00.000000 PM
37|1|250|266643|TM-DML|3638192.88|3638140.38|0|69.69|1.31|19.56|24-MAY-15 10.00.00.000000 PM
37|1|250|282923|MR-Media Recovery|940677.81|940674.69|0|0|0||24-MAY-15 10.00.00.000000 PM
37|1|250|282924|WG-Write gather local enqueue (lock fso)|368095|368094.75|0|0|0||24-MAY-15 10.00.00.000000 PM
