site_id|config_id|run_id|stat_id|stat_name|stat_total|stat_lessonems|stat_lesstenms|stat_lesshunms|stat_lessones|stat_lesstens|start_time
37|1|263|266486|Flushes|484018|69.44|28.88|1.66|.02|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266485|Pins|263945|88.07|11.41|.51|.01|.01|01-JUN-15 10.00.00.000000 PM
37|1|274|266487|Writes|9676775|23.14|44.23|32.35|.28|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266486|Flushes|512928|68.57|29.82|1.61|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266485|Pins|342895|86.69|12.89|.42|.01|0|08-JUN-15 10.00.00.000000 PM
37|1|266|266485|Pins|3235500|88.48|11.25|.25|.02|.01|03-JUN-15 08.00.00.000000 AM
37|1|266|266487|Writes|16104885|17.94|39.81|41.98|.27|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266486|Flushes|1371801|54.28|42.62|3.1|0|0|03-JUN-15 08.00.00.000000 AM
37|1|267|266487|Writes|9296722|24.79|41.21|33.78|.23|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266485|Pins|285914|89.27|10.3|.43|.01|.01|03-JUN-15 10.00.00.000000 PM
37|1|267|266486|Flushes|519095|68.62|29.71|1.66|.01|0|03-JUN-15 10.00.00.000000 PM
37|1|272|266486|Flushes|582090|67.13|31|1.84|.02|.01|07-JUN-15 10.00.00.000000 PM
37|1|272|266487|Writes|9417462|24.91|44.22|30.65|.22|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266485|Pins|456481|85.35|14.18|.46|.01|0|07-JUN-15 10.00.00.000000 PM
37|1|269|266485|Pins|324669|88.85|10.64|.5|.01|.01|04-JUN-15 10.00.00.000000 PM
37|1|269|266487|Writes|9318946|25.87|41.67|32.21|.25|0|04-JUN-15 10.00.00.000000 PM
37|1|269|266486|Flushes|556201|68.23|29.84|1.91|.02|.01|04-JUN-15 10.00.00.000000 PM
37|1|273|266486|Flushes|647708|50.79|45.21|3.97|.02|0|08-JUN-15 08.00.00.000000 AM
37|1|273|266485|Pins|324400|80.17|18.65|1.18|.01||08-JUN-15 08.00.00.000000 AM
37|1|273|266487|Writes|16237642|18.45|38.77|42.35|.43|0|08-JUN-15 08.00.00.000000 AM
37|1|271|266485|Pins|505238|94.92|4.85|.23|0||05-JUN-15 10.00.00.000000 PM
37|1|271|266487|Writes|4636460|53.2|34.76|11.83|.22|0|05-JUN-15 10.00.00.000000 PM
37|1|271|266486|Flushes|1015669|85.93|13.55|.52|0|0|05-JUN-15 10.00.00.000000 PM
37|1|270|266485|Pins|436939|84.78|14.42|.8|0||05-JUN-15 08.00.00.000000 AM
37|1|270|266487|Writes|13948807|21.45|41.3|36.97|.28|0|05-JUN-15 08.00.00.000000 AM
37|1|270|266486|Flushes|750087|57.92|39.29|2.79|.01|0|05-JUN-15 08.00.00.000000 AM
37|1|265|266486|Flushes|546240|62.95|35.11|1.92|.01|0|02-JUN-15 10.00.00.000000 PM
37|1|265|266485|Pins|276910|88.45|11.01|.53|.01|.01|02-JUN-15 10.00.00.000000 PM
37|1|265|266487|Writes|9316667|24.7|45.07|29.91|.31|0|02-JUN-15 10.00.00.000000 PM
37|1|268|266485|Pins|387362|83.05|16.02|.93|.01|0|04-JUN-15 08.00.00.000000 AM
37|1|268|266487|Writes|15090339|19.12|39.45|41.14|.29|0|04-JUN-15 08.00.00.000000 AM
37|1|268|266486|Flushes|725597|54.37|42.45|3.15|.02|0|04-JUN-15 08.00.00.000000 AM
37|1|264|266487|Writes|16228842|18.36|38.42|42.6|.62|0|02-JUN-15 08.00.00.000000 AM
37|1|264|266486|Flushes|693200|47.7|46.69|5.56|.05|0|02-JUN-15 08.00.00.000000 AM
37|1|264|266485|Pins|447021|77.32|21.61|1.06|.01|.01|02-JUN-15 08.00.00.000000 AM
37|1|282|266485|Pins|432198|85.7|13.58|.72|.01||12-JUN-15 08.00.00.000000 AM
37|1|282|266487|Writes|13348961|20.05|42.28|37.34|.32|0|12-JUN-15 08.00.00.000000 AM
37|1|282|266486|Flushes|769187|60.4|36.95|2.64|.01|0|12-JUN-15 08.00.00.000000 AM
37|1|277|266487|Writes|15371924|19.68|41.32|38.78|.22|0|10-JUN-15 08.00.00.000000 AM
37|1|277|266486|Flushes|729819|57.35|39.88|2.75|.02|0|10-JUN-15 08.00.00.000000 AM
37|1|277|266485|Pins|360950|83.03|16.05|.92|.01||10-JUN-15 08.00.00.000000 AM
37|1|279|266486|Flushes|692350|53.66|43.03|3.3|.01|0|11-JUN-15 08.00.00.000000 AM
37|1|279|266485|Pins|389312|83.24|15.78|.98|.01|0|11-JUN-15 08.00.00.000000 AM
37|1|279|266487|Writes|16067311|20.11|41.6|37.97|.31|0|11-JUN-15 08.00.00.000000 AM
37|1|280|266486|Flushes|501787|71.62|26.7|1.67|.01|0|11-JUN-15 10.00.00.000000 PM
37|1|280|266485|Pins|228767|89.45|10.01|.53|.01||11-JUN-15 10.00.00.000000 PM
37|1|280|266487|Writes|9262783|25.7|42.08|31.97|.25|0|11-JUN-15 10.00.00.000000 PM
37|1|284|266487|Writes|9386320|25.85|45.77|28.26|.12|0|15-JUN-15 10.00.00.000000 PM
37|1|284|266485|Pins|394060|89.04|10.55|.41|.01||15-JUN-15 10.00.00.000000 PM
37|1|284|266486|Flushes|657852|71.44|27.17|1.38|0|0|15-JUN-15 10.00.00.000000 PM
37|1|285|266485|Pins|440392|79.59|19.2|1.21|.01|0|15-JUN-15 08.00.00.000000 AM
37|1|285|266486|Flushes|780863|50.47|45.86|3.66|.01|0|15-JUN-15 08.00.00.000000 AM
37|1|285|266487|Writes|16623030|19.72|40.51|39.65|.12|0|15-JUN-15 08.00.00.000000 AM
37|1|275|266486|Flushes|735444|51.91|44.49|3.59|.02|0|09-JUN-15 08.00.00.000000 AM
37|1|275|266487|Writes|16404010|18.5|39.91|41.22|.36|0|09-JUN-15 08.00.00.000000 AM
37|1|275|266485|Pins|375966|80.76|18.21|1.03|.01||09-JUN-15 08.00.00.000000 AM
37|1|276|266485|Pins|254547|88.86|10.71|.43|.01|.01|09-JUN-15 10.00.00.000000 PM
37|1|276|266486|Flushes|505512|69.75|28.75|1.5|.01|0|09-JUN-15 10.00.00.000000 PM
37|1|276|266487|Writes|9340150|25.95|45.69|28.22|.14|0|09-JUN-15 10.00.00.000000 PM
37|1|281|266487|Writes|4198766|46.96|36.85|15.77|.42|0|12-JUN-15 10.00.00.000000 PM
37|1|281|266486|Flushes|966546|88.47|10.92|.6|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|266485|Pins|478834|95.5|4.23|.26|.01|.01|12-JUN-15 10.00.00.000000 PM
37|1|283|266485|Pins|471446|87.63|11.88|.48|.01||14-JUN-15 10.00.00.000000 PM
37|1|283|266487|Writes|10066893|24.36|46.19|29.32|.13|0|14-JUN-15 10.00.00.000000 PM
37|1|283|266486|Flushes|730682|68.16|30.24|1.59|.01|0|14-JUN-15 10.00.00.000000 PM
37|1|278|266485|Pins|251478|88.79|10.69|.5|.02||10-JUN-15 10.00.00.000000 PM
37|1|278|266487|Writes|9940775|24.86|41.66|33.23|.26|0|10-JUN-15 10.00.00.000000 PM
37|1|278|266486|Flushes|528738|68.79|29.34|1.86|.02|0|10-JUN-15 10.00.00.000000 PM
37|1|287|266486|Flushes|819814|54.1|42.86|3.04|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|266485|Pins|459346|81.27|17.69|1.03|0||16-JUN-15 08.00.00.000000 AM
37|1|287|266487|Writes|15751526|19.08|39.75|41.01|.16|0|16-JUN-15 08.00.00.000000 AM
37|1|286|266485|Pins|1901285|86.88|12.75|.36|0|0|16-JUN-15 10.00.00.000000 PM
37|1|286|266487|Writes|12525825|28.2|52.12|19.57|.12|0|16-JUN-15 10.00.00.000000 PM
37|1|286|266486|Flushes|1736878|59.65|38.52|1.82|.01|0|16-JUN-15 10.00.00.000000 PM
37|1|296|266485|Pins|731886|78.72|20.28|1|.01|0|22-JUN-15 08.00.00.000000 AM
37|1|296|266487|Writes|16443807|22.5|43.74|33.58|.18|0|22-JUN-15 08.00.00.000000 AM
37|1|296|266486|Flushes|962873|50.17|45.79|4.03|.01|0|22-JUN-15 08.00.00.000000 AM
37|1|294|266486|Flushes|836042|71.55|27.13|1.32|.01|0|21-JUN-15 10.00.00.000000 PM
37|1|294|266485|Pins|805333|87.77|11.96|.27|0|0|21-JUN-15 10.00.00.000000 PM
37|1|294|266487|Writes|10297220|24.07|47.35|28.48|.1|0|21-JUN-15 10.00.00.000000 PM
37|1|295|266485|Pins|416199|89.77|9.88|.35|0|0|22-JUN-15 10.00.00.000000 PM
37|1|295|266487|Writes|9858251|24.68|44.89|30.26|.17|0|22-JUN-15 10.00.00.000000 PM
37|1|295|266486|Flushes|652430|73.22|25.62|1.16|.01|0|22-JUN-15 10.00.00.000000 PM
37|1|288|266486|Flushes|670628|71.09|27.53|1.37|0|0|17-JUN-15 10.00.00.000000 PM
37|1|288|266487|Writes|9326572|25.93|42.28|31.6|.19|0|17-JUN-15 10.00.00.000000 PM
37|1|288|266485|Pins|410796|89.5|10.07|.43|0||17-JUN-15 10.00.00.000000 PM
37|1|291|266486|Flushes|821828|55.64|41.56|2.8|0|0|18-JUN-15 08.00.00.000000 AM
37|1|291|266485|Pins|478611|83.32|15.7|.95|.03|0|18-JUN-15 08.00.00.000000 AM
37|1|291|266487|Writes|14904752|19.95|41.12|38.73|.2|0|18-JUN-15 08.00.00.000000 AM
37|1|290|266486|Flushes|749940|73.8|24.81|1.38|.01|0|18-JUN-15 10.00.00.000000 PM
37|1|290|266487|Writes|9226040|26.05|41.02|32.71|.23|0|18-JUN-15 10.00.00.000000 PM
37|1|290|266485|Pins|449717|90.62|9|.38|0|0|18-JUN-15 10.00.00.000000 PM
37|1|292|266485|Pins|453001|94.92|4.78|.29|.01|0|19-JUN-15 10.00.00.000000 PM
37|1|292|266486|Flushes|1080092|89.01|10.46|.53|0|0|19-JUN-15 10.00.00.000000 PM
37|1|292|266487|Writes|4578635|41.81|42.87|15.13|.19|0|19-JUN-15 10.00.00.000000 PM
37|1|289|266486|Flushes|779319|53.62|43.3|3.07|.01|0|17-JUN-15 08.00.00.000000 AM
37|1|289|266487|Writes|16144942|19.04|40.77|40.04|.15|0|17-JUN-15 08.00.00.000000 AM
37|1|289|266485|Pins|471637|80.81|18.01|1.18|0||17-JUN-15 08.00.00.000000 AM
37|1|293|266486|Flushes|902495|61.76|36.07|2.17|0|0|19-JUN-15 08.00.00.000000 AM
37|1|293|266485|Pins|568697|86.33|12.93|.74|0||19-JUN-15 08.00.00.000000 AM
37|1|293|266487|Writes|13713149|20.3|41|38.47|.23|0|19-JUN-15 08.00.00.000000 AM
37|1|297|266485|Pins|396555|90|9.6|.37|.04|0|23-JUN-15 10.00.00.000000 PM
37|1|297|266487|Writes|9733362|23.63|44.59|31.69|.1|0|23-JUN-15 10.00.00.000000 PM
37|1|297|266486|Flushes|670365|73.28|25.59|1.13|0|0|23-JUN-15 10.00.00.000000 PM
37|1|298|266485|Pins|3089030|88.73|10.96|.29|.01|.01|23-JUN-15 08.00.00.000000 AM
37|1|298|266486|Flushes|1558809|60.12|37.5|2.37|.01|0|23-JUN-15 08.00.00.000000 AM
37|1|298|266487|Writes|15894110|19.01|41.7|39.2|.1|0|23-JUN-15 08.00.00.000000 AM
37|1|300|266486|Flushes|869778|57.89|39.81|2.3|.01|0|24-JUN-15 08.00.00.000000 AM
37|1|300|266485|Pins|513657|84.86|14.36|.78|.01|0|24-JUN-15 08.00.00.000000 AM
37|1|300|266487|Writes|15179341|20.36|42.89|36.66|.08|0|24-JUN-15 08.00.00.000000 AM
37|1|302|266485|Pins|514067|84.21|14.89|.89|.01|0|25-JUN-15 08.00.00.000000 AM
37|1|302|266486|Flushes|892080|57.64|39.64|2.67|.05|0|25-JUN-15 08.00.00.000000 AM
37|1|302|266487|Writes|15587685|19.85|42.03|38.04|.08||25-JUN-15 08.00.00.000000 AM
37|1|304|266487|Writes|14115577|20.28|44.41|35.21|.1|0|26-JUN-15 08.00.00.000000 AM
37|1|304|266486|Flushes|905123|63.94|34.08|1.98|.01|0|26-JUN-15 08.00.00.000000 AM
37|1|304|266485|Pins|574430|86.86|12.46|.68|0||26-JUN-15 08.00.00.000000 AM
37|1|299|266487|Writes|9413449|27.79|43.37|28.72|.12|0|24-JUN-15 10.00.00.000000 PM
37|1|299|266485|Pins|445638|89.73|9.87|.41|.01||24-JUN-15 10.00.00.000000 PM
37|1|299|266486|Flushes|691031|71.6|26.82|1.57|.01|0|24-JUN-15 10.00.00.000000 PM
37|1|305|266485|Pins|517441|89.06|10.56|.37|.01|0|28-JUN-15 10.00.00.000000 PM
37|1|305|266487|Writes|9819786|25.85|47.25|26.79|.11|0|28-JUN-15 10.00.00.000000 PM
37|1|305|266486|Flushes|746549|73.16|25.37|1.46|.01|0|28-JUN-15 10.00.00.000000 PM
37|1|306|266485|Pins|412164|88.93|10.65|.39|.03|0|29-JUN-15 10.00.00.000000 PM
37|1|306|266486|Flushes|655100|72.35|26.4|1.25|0|0|29-JUN-15 10.00.00.000000 PM
37|1|306|266487|Writes|9880365|24.07|46.33|29.47|.13|0|29-JUN-15 10.00.00.000000 PM
37|1|307|266486|Flushes|838498|56.54|40.58|2.87|.01|0|29-JUN-15 08.00.00.000000 AM
37|1|307|266487|Writes|16568640|19.5|41.73|38.66|.12|0|29-JUN-15 08.00.00.000000 AM
37|1|307|266485|Pins|500457|81.41|17.61|.98|.01||29-JUN-15 08.00.00.000000 AM
37|1|301|266487|Writes|8950258|30.69|44.97|24.21|.13|0|25-JUN-15 10.00.00.000000 PM
37|1|301|266485|Pins|412275|89.85|9.77|.37|0||25-JUN-15 10.00.00.000000 PM
37|1|301|266486|Flushes|620584|73.05|25.72|1.23|0|0|25-JUN-15 10.00.00.000000 PM
37|1|303|266487|Writes|4392505|52.7|35.15|12.05|.09|0|26-JUN-15 10.00.00.000000 PM
37|1|303|266485|Pins|512752|95.66|4.13|.21|0||26-JUN-15 10.00.00.000000 PM
37|1|303|266486|Flushes|1013993|88.61|10.84|.55|0|0|26-JUN-15 10.00.00.000000 PM
37|1|310|266487|Writes|10125316|28.02|43.28|28.56|.15|0|01-JUL-15 10.00.00.000000 PM
37|1|310|266485|Pins|568299|86.93|12.7|.37|.01|0|01-JUL-15 10.00.00.000000 PM
37|1|310|266486|Flushes|698835|70.34|28.03|1.61|.01|.01|01-JUL-15 10.00.00.000000 PM
37|1|311|266487|Writes|14678240|20.09|43.74|36.07|.11|0|01-JUL-15 08.00.00.000000 AM
37|1|311|266486|Flushes|850599|59.52|38.13|2.34|0|0|01-JUL-15 08.00.00.000000 AM
37|1|311|266485|Pins|510593|84.35|14.84|.81|.01|0|01-JUL-15 08.00.00.000000 AM
37|1|314|266487|Writes|4427120|44.87|36.53|16.64|1.93|.04|03-JUL-15 10.00.00.000000 PM
37|1|314|266486|Flushes|1076146|85.92|13|1.07|.01|0|03-JUL-15 10.00.00.000000 PM
37|1|314|266485|Pins|757925|94.16|5.6|.24|0|0|03-JUL-15 10.00.00.000000 PM
37|1|315|266485|Pins|467024|94.15|5.62|.23|0||03-JUL-15 08.00.00.000000 AM
37|1|315|266486|Flushes|1045896|86.64|12.74|.62|0|0|03-JUL-15 08.00.00.000000 AM
37|1|315|266487|Writes|7555881|29.75|46.25|23.9|.09|0|03-JUL-15 08.00.00.000000 AM
37|1|312|266486|Flushes|693749|72.55|26.28|1.16|.01|0|02-JUL-15 10.00.00.000000 PM
37|1|312|266485|Pins|539720|88.67|11.02|.31|.01||02-JUL-15 10.00.00.000000 PM
37|1|312|266487|Writes|9337712|32.56|45.21|22.15|.09|0|02-JUL-15 10.00.00.000000 PM
37|1|313|266485|Pins|522466|84.56|14.59|.84|.01||02-JUL-15 08.00.00.000000 AM
37|1|313|266487|Writes|14628365|20.52|42.58|36.77|.14|0|02-JUL-15 08.00.00.000000 AM
37|1|313|266486|Flushes|839894|60.25|37.33|2.41|.01|0|02-JUL-15 08.00.00.000000 AM
37|1|308|266485|Pins|407676|89.51|10.07|.42|.01|0|30-JUN-15 10.00.00.000000 PM
37|1|308|266486|Flushes|643798|72.45|26.08|1.46|.01|0|30-JUN-15 10.00.00.000000 PM
37|1|308|266487|Writes|10336437|24.21|45.31|30.37|.11|0|30-JUN-15 10.00.00.000000 PM
37|1|309|266485|Pins|490098|82.44|16.63|.93|.01||30-JUN-15 08.00.00.000000 AM
37|1|309|266486|Flushes|834226|56.18|41.04|2.77|.01|0|30-JUN-15 08.00.00.000000 AM
37|1|309|266487|Writes|16247226|19.81|42.65|37.43|.1|0|30-JUN-15 08.00.00.000000 AM
37|1|318|266486|Flushes|803861|51.78|44.79|3.41|.01|0|06-JUL-15 08.00.00.000000 AM
37|1|318|266485|Pins|501494|81|17.91|1.08|.01||06-JUL-15 08.00.00.000000 AM
37|1|318|266487|Writes|17364571|19.82|42.24|37.78|.16|0|06-JUL-15 08.00.00.000000 AM
37|1|317|266485|Pins|571524|88.17|11.4|.42|.01|0|06-JUL-15 10.00.00.000000 PM
37|1|317|266487|Writes|9517306|24.41|45.56|29.84|.19|0|06-JUL-15 10.00.00.000000 PM
37|1|317|266486|Flushes|742535|72.48|26.03|1.48|.01|0|06-JUL-15 10.00.00.000000 PM
37|1|316|266486|Flushes|725719|72.66|25.99|1.35|.01|0|05-JUL-15 10.00.00.000000 PM
37|1|316|266487|Writes|9993185|24.12|47.22|28.56|.1|0|05-JUL-15 10.00.00.000000 PM
37|1|316|266485|Pins|477852|89.12|10.48|.4|0||05-JUL-15 10.00.00.000000 PM
37|1|321|266486|Flushes|737351|72.52|26.06|1.42|0|0|08-JUL-15 10.00.00.000000 PM
37|1|321|266485|Pins|474169|89.95|9.6|.44|.01|0|08-JUL-15 10.00.00.000000 PM
37|1|321|266487|Writes|9455094|26.18|41.97|31.7|.15|0|08-JUL-15 10.00.00.000000 PM
37|1|319|266487|Writes|10097152|26.13|47.32|25.69|.85|.01|07-JUL-15 10.00.00.000000 PM
37|1|319|266485|Pins|416973|90.65|8.97|.38|.01|0|07-JUL-15 10.00.00.000000 PM
37|1|319|266486|Flushes|682533|73.88|24.94|1.18|0|0|07-JUL-15 10.00.00.000000 PM
37|1|320|266485|Pins|497536|82.6|16.46|.93|.01|0|07-JUL-15 08.00.00.000000 AM
37|1|320|266487|Writes|16447569|20.41|41.68|37.83|.09|0|07-JUL-15 08.00.00.000000 AM
37|1|320|266486|Flushes|786732|53.87|43.15|2.97|.01|0|07-JUL-15 08.00.00.000000 AM
37|1|328|266485|Pins|403066|89.5|10.1|.37|.03|0|13-JUL-15 10.00.00.000000 PM
37|1|328|266486|Flushes|714412|73.75|25.07|1.18|0|0|13-JUL-15 10.00.00.000000 PM
37|1|328|266487|Writes|9591162|25.33|46.46|28.11|.1|0|13-JUL-15 10.00.00.000000 PM
37|1|323|266486|Flushes|722337|74.99|23.88|1.13|0|0|09-JUL-15 10.00.00.000000 PM
37|1|323|266487|Writes|9375846|25.82|42.64|31.38|.16|0|09-JUL-15 10.00.00.000000 PM
37|1|323|266485|Pins|449988|90.85|8.79|.36|0||09-JUL-15 10.00.00.000000 PM
37|1|325|266487|Writes|5458202|43.85|36.65|19.32|.18|0|10-JUL-15 10.00.00.000000 PM
37|1|325|266486|Flushes|1234577|80.66|18.39|.95|0|0|10-JUL-15 10.00.00.000000 PM
37|1|325|266485|Pins|1833495|85.36|14.43|.2|0|0|10-JUL-15 10.00.00.000000 PM
37|1|326|266487|Writes|17253098|19.75|42.75|37.41|.09|0|10-JUL-15 08.00.00.000000 AM
37|1|326|266485|Pins|547455|84.74|14.44|.82|.01||10-JUL-15 08.00.00.000000 AM
37|1|326|266486|Flushes|884025|60.33|37.25|2.42|.01|0|10-JUL-15 08.00.00.000000 AM
37|1|324|266486|Flushes|792223|57.44|39.8|2.75|.01|0|09-JUL-15 08.00.00.000000 AM
37|1|324|266485|Pins|471669|84.1|14.99|.9|.01||09-JUL-15 08.00.00.000000 AM
37|1|324|266487|Writes|15867721|20.07|43.03|36.8|.1|0|09-JUL-15 08.00.00.000000 AM
37|1|327|266485|Pins|465316|88.92|10.68|.39|.01|0|12-JUL-15 10.00.00.000000 PM
37|1|327|266487|Writes|10246104|23.25|47.76|28.91|.09|0|12-JUL-15 10.00.00.000000 PM
37|1|327|266486|Flushes|712944|73.42|25.32|1.24|.01|.01|12-JUL-15 10.00.00.000000 PM
37|1|329|266486|Flushes|831794|52.44|43.86|3.69|.01|0|13-JUL-15 08.00.00.000000 AM
37|1|329|266485|Pins|489880|81.07|17.85|1.08|.01|.01|13-JUL-15 08.00.00.000000 AM
37|1|329|266487|Writes|16211572|20.23|41.07|38.44|.26|0|13-JUL-15 08.00.00.000000 AM
37|1|322|266487|Writes|15392993|18.91|41.82|39.2|.08|0|08-JUL-15 08.00.00.000000 AM
37|1|322|266485|Pins|511143|84.3|14.82|.86|.01||08-JUL-15 08.00.00.000000 AM
37|1|322|266486|Flushes|815078|57.3|40.12|2.56|.01|0|08-JUL-15 08.00.00.000000 AM
37|1|331|266487|Writes|14796914|19.52|42.21|38.18|.09|0|14-JUL-15 08.00.00.000000 AM
37|1|331|266486|Flushes|836051|57.66|39.68|2.65|.02|0|14-JUL-15 08.00.00.000000 AM
37|1|331|266485|Pins|476573|83.94|15.16|.9|.01||14-JUL-15 08.00.00.000000 AM
37|1|334|266485|Pins|478017|90.7|8.92|.37|0||16-JUL-15 10.00.00.000000 PM
37|1|334|266487|Writes|9541177|26.18|44.21|29.43|.18|0|16-JUL-15 10.00.00.000000 PM
37|1|334|266486|Flushes|750338|75.41|23.38|1.21|0|0|16-JUL-15 10.00.00.000000 PM
37|1|335|266485|Pins|503292|85.06|14.11|.83|.01||16-JUL-15 08.00.00.000000 AM
37|1|335|266487|Writes|15052988|20.67|42.79|36.45|.08|0|16-JUL-15 08.00.00.000000 AM
37|1|335|266486|Flushes|796714|59.13|38.36|2.5|.01|0|16-JUL-15 08.00.00.000000 AM
37|1|330|266486|Flushes|826009|73.39|25.33|1.27|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|266485|Pins|487846|90.37|9.2|.41|.03|0|14-JUL-15 10.00.00.000000 PM
37|1|330|266487|Writes|9633412|26|47.37|26.49|.14|0|14-JUL-15 10.00.00.000000 PM
37|1|332|266487|Writes|9702524|27.67|43.57|28.62|.13|0|15-JUL-15 10.00.00.000000 PM
37|1|332|266485|Pins|464933|90.15|9.44|.4|0||15-JUL-15 10.00.00.000000 PM
37|1|332|266486|Flushes|731269|73.5|25.2|1.3|0|0|15-JUL-15 10.00.00.000000 PM
37|1|333|266487|Writes|15672413|18.97|42.44|38.51|.08|0|15-JUL-15 08.00.00.000000 AM
37|1|333|266486|Flushes|811477|58.94|38.67|2.39|.01|0|15-JUL-15 08.00.00.000000 AM
37|1|333|266485|Pins|540472|84.72|14.38|.89|.01||15-JUL-15 08.00.00.000000 AM
37|1|336|266486|Flushes|1099268|89.09|10.28|.63|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|266485|Pins|511511|95.9|3.86|.24|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|266487|Writes|4726907|39.58|36.23|23.95|.25|0|17-JUL-15 10.00.00.000000 PM
37|1|337|266485|Pins|559803|86.33|12.99|.67|0||17-JUL-15 08.00.00.000000 AM
37|1|337|266487|Writes|14832238|20.28|45.84|33.74|.13|0|17-JUL-15 08.00.00.000000 AM
37|1|337|266486|Flushes|925303|63.67|34.12|2.2|.01|0|17-JUL-15 08.00.00.000000 AM
37|1|339|266486|Flushes|688356|73.29|25.48|1.22|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|266485|Pins|387901|89.36|10.25|.38|.01|0|20-JUL-15 10.00.00.000000 PM
37|1|339|266487|Writes|9953898|25.62|47.66|26.63|.09|0|20-JUL-15 10.00.00.000000 PM
37|1|340|266487|Writes|16674649|21.12|42.99|35.76|.13|0|20-JUL-15 08.00.00.000000 AM
37|1|340|266486|Flushes|809212|52.84|43.81|3.35|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|266485|Pins|489975|80.19|18.72|1.08|.01|0|20-JUL-15 08.00.00.000000 AM
37|1|338|266485|Pins|551809|90.52|9.16|.32|.01|0|19-JUL-15 10.00.00.000000 PM
37|1|338|266486|Flushes|951952|78.15|20.89|.96|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|266487|Writes|9533846|28.44|48.65|22.83|.08|0|19-JUL-15 10.00.00.000000 PM
37|1|346|266486|Flushes|796574|56.85|40.45|2.69|.01|0|23-JUL-15 08.00.00.000000 AM
37|1|346|266487|Writes|15482060|20.33|43.4|36.18|.09|0|23-JUL-15 08.00.00.000000 AM
37|1|346|266485|Pins|504766|83.52|15.56|.91|.01|.01|23-JUL-15 08.00.00.000000 AM
37|1|343|266487|Writes|10406559|26.46|45.26|28.17|.12|0|22-JUL-15 10.00.00.000000 PM
37|1|343|266485|Pins|456063|89.45|10.1|.45|.01||22-JUL-15 10.00.00.000000 PM
37|1|343|266486|Flushes|709366|71.08|27.29|1.63|.01|0|22-JUL-15 10.00.00.000000 PM
37|1|344|266486|Flushes|773443|56.21|40.99|2.79|0|0|22-JUL-15 08.00.00.000000 AM
37|1|344|266485|Pins|476179|83.59|15.42|.97|.02|0|22-JUL-15 08.00.00.000000 AM
37|1|344|266487|Writes|16265485|19.5|44.37|36.06|.06|0|22-JUL-15 08.00.00.000000 AM
37|1|347|266486|Flushes|725820|69.02|29.03|1.94|.01|0|26-JUL-15 10.00.00.000000 PM
37|1|347|266487|Writes|10062155|26.59|49.82|23.46|.13|0|26-JUL-15 10.00.00.000000 PM
37|1|347|266485|Pins|481315|87.39|12.04|.56|.01||26-JUL-15 10.00.00.000000 PM
37|1|345|266485|Pins|413921|89.99|9.62|.39|.01|.01|23-JUL-15 10.00.00.000000 PM
37|1|345|266487|Writes|9197554|28.87|44.8|26.24|.09|0|23-JUL-15 10.00.00.000000 PM
37|1|345|266486|Flushes|664123|72.91|25.76|1.31|.01|0|23-JUL-15 10.00.00.000000 PM
37|1|342|266487|Writes|15448643|19.63|40.71|39.57|.09|0|21-JUL-15 08.00.00.000000 AM
37|1|342|266486|Flushes|823410|53.77|43.23|2.97|.03|0|21-JUL-15 08.00.00.000000 AM
37|1|342|266485|Pins|486238|82.55|16.46|.98|.01|0|21-JUL-15 08.00.00.000000 AM
37|1|341|266487|Writes|9158975|26.45|47.69|25.78|.08|0|21-JUL-15 10.00.00.000000 PM
37|1|341|266486|Flushes|686067|73.32|25.4|1.27|.01|0|21-JUL-15 10.00.00.000000 PM
37|1|341|266485|Pins|437143|90.21|9.38|.41|0|0|21-JUL-15 10.00.00.000000 PM
37|1|352|266485|Pins|409509|89.99|9.62|.39|.01||30-JUL-15 10.00.00.000000 PM
37|1|352|266487|Writes|9034659|29.14|43.63|27.13|.1|0|30-JUL-15 10.00.00.000000 PM
37|1|352|266486|Flushes|747909|74.48|24.22|1.3|0|0|30-JUL-15 10.00.00.000000 PM
37|1|356|266485|Pins|444962|87.01|12.52|.47|.01|0|02-AUG-15 10.00.00.000000 PM
37|1|356|266487|Writes|10586796|24.87|48.47|26.56|.11|0|02-AUG-15 10.00.00.000000 PM
37|1|356|266486|Flushes|733059|70.64|28.06|1.3|0|0|02-AUG-15 10.00.00.000000 PM
37|1|354|266486|Flushes|1014992|89.86|9.53|.62|0|0|31-JUL-15 10.00.00.000000 PM
37|1|354|266487|Writes|4548205|41.71|35.77|22.38|.15|0|31-JUL-15 10.00.00.000000 PM
37|1|354|266485|Pins|397292|95.82|3.96|.22|0||31-JUL-15 10.00.00.000000 PM
