site_id|config_id|run_id|stat_id|stat_name|stat_total|stat_per_rop|stat_begin_snap|stat_end_snap|start_time
37|1|119|266571|replayed locks received|106841799|1250.84|||24-FEB-15 08.00.00.000000 AM
37|1|119|266572|replayed locks sent|55322213|647.91|||24-FEB-15 08.00.00.000000 AM
37|1|119|266569|remaster ops|85384|1|||24-FEB-15 08.00.00.000000 AM
37|1|119|266570|remastered objects|-55419|-.65|||24-FEB-15 08.00.00.000000 AM
37|1|119|266577|cleanup time (s)|14162.2|.16|||24-FEB-15 08.00.00.000000 AM
37|1|119|266578|replay time (s)|9903.1|.12|||24-FEB-15 08.00.00.000000 AM
37|1|119|266579|fixwrite time (s)|18180.8|.21|||24-FEB-15 08.00.00.000000 AM
37|1|119|266573|resources cleaned|0|0|||24-FEB-15 08.00.00.000000 AM
37|1|119|266575|quiesce time (s)|0|0|||24-FEB-15 08.00.00.000000 AM
37|1|119|266581|affinity objects|||4622|4609|24-FEB-15 08.00.00.000000 AM
37|1|119|282912|read-mostly objects|||3120|2640|24-FEB-15 08.00.00.000000 AM
37|1|118|266570|remastered objects|-54571|-.62|||24-FEB-15 10.00.00.000000 PM
37|1|118|266574|remaster time (s)|148734.5|1.68|||24-FEB-15 10.00.00.000000 PM
37|1|118|266573|resources cleaned|0|0|||24-FEB-15 10.00.00.000000 PM
37|1|118|266578|replay time (s)|10332|.12|||24-FEB-15 10.00.00.000000 PM
37|1|118|266581|affinity objects|||4662|4663|24-FEB-15 10.00.00.000000 PM
37|1|118|282912|read-mostly objects|||2448|2528|24-FEB-15 10.00.00.000000 PM
37|1|118|266576|freeze time (s)|18931.8|.21|||24-FEB-15 10.00.00.000000 PM
37|1|118|266579|fixwrite time (s)|18980|.21|||24-FEB-15 10.00.00.000000 PM
37|1|118|266571|replayed locks received|113111407|1274.32|||24-FEB-15 10.00.00.000000 PM
37|1|118|266580|sync time (s)|83775|.94|||24-FEB-15 10.00.00.000000 PM
37|1|118|266569|remaster ops|88728|1|||24-FEB-15 10.00.00.000000 PM
37|1|118|266572|replayed locks sent|61591787|694.13|||24-FEB-15 10.00.00.000000 PM
37|1|118|266575|quiesce time (s)|0|0|||24-FEB-15 10.00.00.000000 PM
37|1|118|266577|cleanup time (s)|14779.6|.17|||24-FEB-15 10.00.00.000000 PM
37|1|121|266571|replayed locks received|114018007|1217.18|||25-FEB-15 08.00.00.000000 AM
37|1|121|266577|cleanup time (s)|15479.6|.16|||25-FEB-15 08.00.00.000000 AM
37|1|121|266570|remastered objects|-45195|-.48|||25-FEB-15 08.00.00.000000 AM
37|1|121|266572|replayed locks sent|62498350|667.41|||25-FEB-15 08.00.00.000000 AM
37|1|121|266575|quiesce time (s)|0|0|||25-FEB-15 08.00.00.000000 AM
37|1|121|266579|fixwrite time (s)|19895.5|.21|||25-FEB-15 08.00.00.000000 AM
37|1|121|266569|remaster ops|93640|1|||25-FEB-15 08.00.00.000000 AM
37|1|121|266578|replay time (s)|10807.8|.12|||25-FEB-15 08.00.00.000000 AM
37|1|121|266581|affinity objects|||4519|4548|25-FEB-15 08.00.00.000000 AM
37|1|121|282912|read-mostly objects|||2560|2608|25-FEB-15 08.00.00.000000 AM
37|1|121|266574|remaster time (s)|155815.5|1.66|||25-FEB-15 08.00.00.000000 AM
37|1|121|266576|freeze time (s)|19854.6|.21|||25-FEB-15 08.00.00.000000 AM
37|1|121|266580|sync time (s)|87714.4|.94|||25-FEB-15 08.00.00.000000 AM
37|1|121|266573|resources cleaned|0|0|||25-FEB-15 08.00.00.000000 AM
37|1|120|266573|resources cleaned|0|0|||25-FEB-15 10.00.00.000000 PM
37|1|120|282912|read-mostly objects|||128|2080|25-FEB-15 10.00.00.000000 PM
37|1|120|266575|quiesce time (s)|0|0|||25-FEB-15 10.00.00.000000 PM
37|1|120|266581|affinity objects|||4649|4714|25-FEB-15 10.00.00.000000 PM
37|1|120|266580|sync time (s)|91767.8|.93|||25-FEB-15 10.00.00.000000 PM
37|1|120|266570|remastered objects|-37563|-.38|||25-FEB-15 10.00.00.000000 PM
37|1|120|266572|replayed locks sent|65071785|660.15|||25-FEB-15 10.00.00.000000 PM
37|1|120|266574|remaster time (s)|163324.2|1.66|||25-FEB-15 10.00.00.000000 PM
37|1|120|266578|replay time (s)|11337.8|.12|||25-FEB-15 10.00.00.000000 PM
37|1|120|266569|remaster ops|98568|1|||25-FEB-15 10.00.00.000000 PM
37|1|120|266571|replayed locks received|116591625|1182.45|||25-FEB-15 10.00.00.000000 PM
37|1|120|266576|freeze time (s)|20873.4|.21|||25-FEB-15 10.00.00.000000 PM
37|1|120|266577|cleanup time (s)|16260.8|.16|||25-FEB-15 10.00.00.000000 PM
37|1|120|266579|fixwrite time (s)|20921.2|.21|||25-FEB-15 10.00.00.000000 PM
37|1|123|266569|remaster ops|104216|1|||26-FEB-15 08.00.00.000000 AM
37|1|123|266573|resources cleaned|0|0|||26-FEB-15 08.00.00.000000 AM
37|1|123|266576|freeze time (s)|21897.1|.21|||26-FEB-15 08.00.00.000000 AM
37|1|123|266578|replay time (s)|11884.8|.11|||26-FEB-15 08.00.00.000000 AM
37|1|123|266571|replayed locks received|123854908|1188.02|||26-FEB-15 08.00.00.000000 AM
37|1|123|266579|fixwrite time (s)|22002.7|.21|||26-FEB-15 08.00.00.000000 AM
37|1|123|266570|remastered objects|-34683|-.33|||26-FEB-15 08.00.00.000000 AM
37|1|123|266572|replayed locks sent|72332958|694.05|||26-FEB-15 08.00.00.000000 AM
37|1|123|266580|sync time (s)|96897.3|.93|||26-FEB-15 08.00.00.000000 AM
37|1|123|282912|read-mostly objects|||2080|2160|26-FEB-15 08.00.00.000000 AM
37|1|123|266581|affinity objects|||4661|4610|26-FEB-15 08.00.00.000000 AM
37|1|123|266575|quiesce time (s)|0|0|||26-FEB-15 08.00.00.000000 AM
37|1|123|266574|remaster time (s)|172080.8|1.65|||26-FEB-15 08.00.00.000000 AM
37|1|123|266577|cleanup time (s)|17081.3|.16|||26-FEB-15 08.00.00.000000 AM
37|1|122|266575|quiesce time (s)|0|0|||26-FEB-15 10.00.00.000000 PM
37|1|122|266581|affinity objects|||4689|4612|26-FEB-15 10.00.00.000000 PM
37|1|122|282912|read-mostly objects|||688|2416|26-FEB-15 10.00.00.000000 PM
37|1|122|266580|sync time (s)|101101.5|.93|||26-FEB-15 10.00.00.000000 PM
37|1|122|266574|remaster time (s)|179831.3|1.65|||26-FEB-15 10.00.00.000000 PM
37|1|122|266569|remaster ops|109320|1|||26-FEB-15 10.00.00.000000 PM
37|1|122|266570|remastered objects|-30059|-.28|||26-FEB-15 10.00.00.000000 PM
37|1|122|266571|replayed locks received|125255414|1145.39|||26-FEB-15 10.00.00.000000 PM
37|1|122|266573|resources cleaned|0|0|||26-FEB-15 10.00.00.000000 PM
37|1|122|266572|replayed locks sent|73732831|674.46|||26-FEB-15 10.00.00.000000 PM
37|1|122|266576|freeze time (s)|22941.9|.21|||26-FEB-15 10.00.00.000000 PM
37|1|122|266577|cleanup time (s)|17886.5|.16|||26-FEB-15 10.00.00.000000 PM
37|1|122|266578|replay time (s)|12430.2|.11|||26-FEB-15 10.00.00.000000 PM
37|1|122|266579|fixwrite time (s)|23056.8|.21|||26-FEB-15 10.00.00.000000 PM
37|1|134|266575|quiesce time (s)|0|0|||05-MAR-15 08.00.00.000000 AM
37|1|134|266581|affinity objects|||4626|4614|05-MAR-15 08.00.00.000000 AM
37|1|134|266569|remaster ops|169329|1|||05-MAR-15 08.00.00.000000 AM
37|1|134|266576|freeze time (s)|34663.3|.2|||05-MAR-15 08.00.00.000000 AM
37|1|134|266579|fixwrite time (s)|35134.3|.21|||05-MAR-15 08.00.00.000000 AM
37|1|134|282912|read-mostly objects|||5342|4830|05-MAR-15 08.00.00.000000 AM
37|1|134|266570|remastered objects|1539|.02|||05-MAR-15 08.00.00.000000 AM
37|1|134|266571|replayed locks received|170469356|990|||05-MAR-15 08.00.00.000000 AM
37|1|134|266578|replay time (s)|18878.6|.11|||05-MAR-15 08.00.00.000000 AM
37|1|134|266572|replayed locks sent|117826924|686.46|||05-MAR-15 08.00.00.000000 AM
37|1|134|266577|cleanup time (s)|27208.9|.16|||05-MAR-15 08.00.00.000000 AM
37|1|134|266580|sync time (s)|153855.9|.9|||05-MAR-15 08.00.00.000000 AM
37|1|134|266573|resources cleaned|0|0|||05-MAR-15 08.00.00.000000 AM
37|1|134|266574|remaster time (s)|273314|1.61|||05-MAR-15 08.00.00.000000 AM
37|1|137|266569|remaster ops|188561|1|||08-MAR-15 10.00.00.000000 PM
37|1|137|266573|resources cleaned|0|0|||08-MAR-15 10.00.00.000000 PM
37|1|137|266576|freeze time (s)|39327.4|.21|||08-MAR-15 10.00.00.000000 PM
37|1|137|266578|replay time (s)|21647.8|.11|||08-MAR-15 10.00.00.000000 PM
37|1|137|266581|affinity objects|||5262|5295|08-MAR-15 10.00.00.000000 PM
37|1|137|266580|sync time (s)|176947.5|.94|||08-MAR-15 10.00.00.000000 PM
37|1|137|282912|read-mostly objects|||2560|2450|08-MAR-15 10.00.00.000000 PM
37|1|137|266572|replayed locks sent|152079854|804.29|||08-MAR-15 10.00.00.000000 PM
37|1|137|266570|remastered objects|-3981|-.01|||08-MAR-15 10.00.00.000000 PM
37|1|137|266571|replayed locks received|204730375|1071.3|||08-MAR-15 10.00.00.000000 PM
37|1|137|266575|quiesce time (s)|0|0|||08-MAR-15 10.00.00.000000 PM
37|1|137|266577|cleanup time (s)|30799.2|.16|||08-MAR-15 10.00.00.000000 PM
37|1|137|266579|fixwrite time (s)|39574.7|.21|||08-MAR-15 10.00.00.000000 PM
37|1|137|266574|remaster time (s)|312236.6|1.66|||08-MAR-15 10.00.00.000000 PM
37|1|138|266576|freeze time (s)|40195.9|.21|||09-MAR-15 10.00.00.000000 PM
37|1|138|266577|cleanup time (s)|31409.9|.16|||09-MAR-15 10.00.00.000000 PM
37|1|138|266578|replay time (s)|22111.2|.11|||09-MAR-15 10.00.00.000000 PM
37|1|138|282912|read-mostly objects|||2184|2920|09-MAR-15 10.00.00.000000 PM
37|1|138|266575|quiesce time (s)|0|0|||09-MAR-15 10.00.00.000000 PM
37|1|138|266569|remaster ops|191313|1|||09-MAR-15 10.00.00.000000 PM
37|1|138|266570|remastered objects|-15645|-.08|||09-MAR-15 10.00.00.000000 PM
37|1|138|266573|resources cleaned|0|0|||09-MAR-15 10.00.00.000000 PM
37|1|138|266581|affinity objects|||5329|5313|09-MAR-15 10.00.00.000000 PM
37|1|138|266571|replayed locks received|206126660|1063.35|||09-MAR-15 10.00.00.000000 PM
37|1|138|266572|replayed locks sent|153476467|798.94|||09-MAR-15 10.00.00.000000 PM
37|1|138|266574|remaster time (s)|318823.3|1.67|||09-MAR-15 10.00.00.000000 PM
37|1|138|266579|fixwrite time (s)|40312.3|.21|||09-MAR-15 10.00.00.000000 PM
37|1|138|266580|sync time (s)|180738.9|.95|||09-MAR-15 10.00.00.000000 PM
37|1|129|266569|remaster ops|160705|1|||03-MAR-15 10.00.00.000000 PM
37|1|129|266570|remastered objects|25907|.2|||03-MAR-15 10.00.00.000000 PM
37|1|129|266571|replayed locks received|163510367|999.23|||03-MAR-15 10.00.00.000000 PM
37|1|129|266576|freeze time (s)|32736.8|.2|||03-MAR-15 10.00.00.000000 PM
37|1|129|266578|replay time (s)|17881.6|.11|||03-MAR-15 10.00.00.000000 PM
37|1|129|282912|read-mostly objects|||7022|7310|03-MAR-15 10.00.00.000000 PM
37|1|129|266574|remaster time (s)|258470.6|1.6|||03-MAR-15 10.00.00.000000 PM
37|1|129|266575|quiesce time (s)|0|0|||03-MAR-15 10.00.00.000000 PM
37|1|129|266580|sync time (s)|145496|.9|||03-MAR-15 10.00.00.000000 PM
37|1|129|266572|replayed locks sent|110870296|671.26|||03-MAR-15 10.00.00.000000 PM
37|1|129|266579|fixwrite time (s)|33264.4|.21|||03-MAR-15 10.00.00.000000 PM
37|1|129|266573|resources cleaned|0|0|||03-MAR-15 10.00.00.000000 PM
37|1|129|266577|cleanup time (s)|25738.8|.16|||03-MAR-15 10.00.00.000000 PM
37|1|129|266581|affinity objects|||4525|4446|03-MAR-15 10.00.00.000000 PM
37|1|132|266574|remaster time (s)|263138.2|1.6|||04-MAR-15 08.00.00.000000 AM
37|1|132|266578|replay time (s)|18171.9|.11|||04-MAR-15 08.00.00.000000 AM
37|1|132|266570|remastered objects|10979|.09|||04-MAR-15 08.00.00.000000 AM
37|1|132|266572|replayed locks sent|111993774|668.88|||04-MAR-15 08.00.00.000000 AM
37|1|132|266579|fixwrite time (s)|33834.9|.21|||04-MAR-15 08.00.00.000000 AM
37|1|132|266580|sync time (s)|148191.6|.9|||04-MAR-15 08.00.00.000000 AM
37|1|132|266581|affinity objects|||4464|4478|04-MAR-15 08.00.00.000000 AM
37|1|132|282912|read-mostly objects|||6846|5966|04-MAR-15 08.00.00.000000 AM
37|1|132|266577|cleanup time (s)|26189.5|.16|||04-MAR-15 08.00.00.000000 AM
37|1|132|266569|remaster ops|163473|1|||04-MAR-15 08.00.00.000000 AM
37|1|132|266573|resources cleaned|0|0|||04-MAR-15 08.00.00.000000 AM
37|1|132|266571|replayed locks received|164634993|990.28|||04-MAR-15 08.00.00.000000 AM
37|1|132|266575|quiesce time (s)|0|0|||04-MAR-15 08.00.00.000000 AM
37|1|132|266576|freeze time (s)|33315.7|.2|||04-MAR-15 08.00.00.000000 AM
37|1|131|266581|affinity objects|||4596|4630|04-MAR-15 10.00.00.000000 PM
37|1|131|266569|remaster ops|167153|1|||04-MAR-15 10.00.00.000000 PM
37|1|131|266577|cleanup time (s)|26817.9|.16|||04-MAR-15 10.00.00.000000 PM
37|1|131|266571|replayed locks received|169120795|995.1|||04-MAR-15 10.00.00.000000 PM
37|1|131|266573|resources cleaned|0|0|||04-MAR-15 10.00.00.000000 PM
37|1|131|266575|quiesce time (s)|0|0|||04-MAR-15 10.00.00.000000 PM
37|1|131|266576|freeze time (s)|34140.3|.2|||04-MAR-15 10.00.00.000000 PM
37|1|131|266579|fixwrite time (s)|34638.3|.21|||04-MAR-15 10.00.00.000000 PM
37|1|131|266580|sync time (s)|151659.5|.9|||04-MAR-15 10.00.00.000000 PM
37|1|131|266570|remastered objects|15667|.12|||04-MAR-15 10.00.00.000000 PM
37|1|131|266578|replay time (s)|18619|.11|||04-MAR-15 10.00.00.000000 PM
37|1|131|266572|replayed locks sent|116479507|686.86|||04-MAR-15 10.00.00.000000 PM
37|1|131|266574|remaster time (s)|269383.7|1.61|||04-MAR-15 10.00.00.000000 PM
37|1|131|282912|read-mostly objects|||4014|6206|04-MAR-15 10.00.00.000000 PM
37|1|133|266571|replayed locks received|190827241|1096.95|||05-MAR-15 10.00.00.000000 PM
37|1|133|282912|read-mostly objects|||2110|4030|05-MAR-15 10.00.00.000000 PM
37|1|133|266573|resources cleaned|0|0|||05-MAR-15 10.00.00.000000 PM
37|1|133|266576|freeze time (s)|35301.3|.21|||05-MAR-15 10.00.00.000000 PM
37|1|133|266569|remaster ops|171521|1|||05-MAR-15 10.00.00.000000 PM
37|1|133|266572|replayed locks sent|138184296|804.81|||05-MAR-15 10.00.00.000000 PM
37|1|133|266579|fixwrite time (s)|35687.1|.21|||05-MAR-15 10.00.00.000000 PM
37|1|133|266580|sync time (s)|156883.5|.91|||05-MAR-15 10.00.00.000000 PM
37|1|133|266570|remastered objects|8899|.07|||05-MAR-15 10.00.00.000000 PM
37|1|133|266574|remaster time (s)|278420.6|1.62|||05-MAR-15 10.00.00.000000 PM
37|1|133|266578|replay time (s)|19248.5|.11|||05-MAR-15 10.00.00.000000 PM
37|1|133|266577|cleanup time (s)|27663.4|.16|||05-MAR-15 10.00.00.000000 PM
37|1|133|266575|quiesce time (s)|0|0|||05-MAR-15 10.00.00.000000 PM
37|1|133|266581|affinity objects|||4701|4739|05-MAR-15 10.00.00.000000 PM
37|1|136|266575|quiesce time (s)|0|0|||06-MAR-15 08.00.00.000000 AM
37|1|136|266573|resources cleaned|0|0|||06-MAR-15 08.00.00.000000 AM
37|1|136|266574|remaster time (s)|283652.9|1.62|||06-MAR-15 08.00.00.000000 AM
37|1|136|266569|remaster ops|174529|1|||06-MAR-15 08.00.00.000000 AM
37|1|136|266576|freeze time (s)|35925.3|.21|||06-MAR-15 08.00.00.000000 AM
37|1|136|266578|replay time (s)|19574.3|.11|||06-MAR-15 08.00.00.000000 AM
37|1|136|266579|fixwrite time (s)|36314.6|.21|||06-MAR-15 08.00.00.000000 AM
37|1|136|266581|affinity objects|||4714|4690|06-MAR-15 08.00.00.000000 AM
37|1|136|282912|read-mostly objects|||4046|4142|06-MAR-15 08.00.00.000000 AM
37|1|136|266571|replayed locks received|194829013|1101.15|||06-MAR-15 08.00.00.000000 AM
37|1|136|266572|replayed locks sent|142186053|815.97|||06-MAR-15 08.00.00.000000 AM
37|1|136|266580|sync time (s)|159990.6|.91|||06-MAR-15 08.00.00.000000 AM
37|1|136|266570|remastered objects|-3117|-.01|||06-MAR-15 08.00.00.000000 AM
37|1|136|266577|cleanup time (s)|28136|.16|||06-MAR-15 08.00.00.000000 AM
37|1|135|266572|replayed locks sent|146037732|825.21|||06-MAR-15 10.00.00.000000 PM
37|1|135|266579|fixwrite time (s)|36954.1|.21|||06-MAR-15 10.00.00.000000 PM
37|1|135|266576|freeze time (s)|36618.7|.21|||06-MAR-15 10.00.00.000000 PM
37|1|135|282912|read-mostly objects|||2222|2638|06-MAR-15 10.00.00.000000 PM
37|1|135|266570|remastered objects|403|.02|||06-MAR-15 10.00.00.000000 PM
37|1|135|266573|resources cleaned|0|0|||06-MAR-15 10.00.00.000000 PM
37|1|135|266574|remaster time (s)|288922.1|1.63|||06-MAR-15 10.00.00.000000 PM
37|1|135|266577|cleanup time (s)|28664.4|.16|||06-MAR-15 10.00.00.000000 PM
37|1|135|266581|affinity objects|||4791|4842|06-MAR-15 10.00.00.000000 PM
37|1|135|266569|remaster ops|177025|1|||06-MAR-15 10.00.00.000000 PM
37|1|135|266580|sync time (s)|162940.8|.92|||06-MAR-15 10.00.00.000000 PM
37|1|135|266575|quiesce time (s)|0|0|||06-MAR-15 10.00.00.000000 PM
37|1|135|266571|replayed locks received|198681474|1108.39|||06-MAR-15 10.00.00.000000 PM
37|1|135|266578|replay time (s)|19983.9|.11|||06-MAR-15 10.00.00.000000 PM
37|1|130|266570|remastered objects|16963|.15|||03-MAR-15 08.00.00.000000 AM
37|1|130|266571|replayed locks received|158897559|1020.55|||03-MAR-15 08.00.00.000000 AM
37|1|130|266579|fixwrite time (s)|31741.3|.21|||03-MAR-15 08.00.00.000000 AM
37|1|130|266572|replayed locks sent|106257547|677.15|||03-MAR-15 08.00.00.000000 AM
37|1|130|266577|cleanup time (s)|24594.6|.16|||03-MAR-15 08.00.00.000000 AM
37|1|130|266580|sync time (s)|139619.3|.91|||03-MAR-15 08.00.00.000000 AM
37|1|130|266581|affinity objects|||4517|4467|03-MAR-15 08.00.00.000000 AM
37|1|130|266576|freeze time (s)|31347.3|.2|||03-MAR-15 08.00.00.000000 AM
37|1|130|266574|remaster time (s)|247666.9|1.61|||03-MAR-15 08.00.00.000000 AM
37|1|130|266578|replay time (s)|17162.9|.11|||03-MAR-15 08.00.00.000000 AM
37|1|130|282912|read-mostly objects|||5902|6574|03-MAR-15 08.00.00.000000 AM
37|1|130|266569|remaster ops|152945|1|||03-MAR-15 08.00.00.000000 AM
37|1|130|266573|resources cleaned|0|0|||03-MAR-15 08.00.00.000000 AM
37|1|130|266575|quiesce time (s)|0|0|||03-MAR-15 08.00.00.000000 AM
37|1|139|266569|remaster ops|207105|1|||10-MAR-15 10.00.00.000000 PM
37|1|139|266573|resources cleaned|0|0|||10-MAR-15 10.00.00.000000 PM
37|1|139|266571|replayed locks received|218960042|1052.9|||10-MAR-15 10.00.00.000000 PM
37|1|139|266576|freeze time (s)|42914.9|.21|||10-MAR-15 10.00.00.000000 PM
37|1|139|266572|replayed locks sent|166308650|801.08|||10-MAR-15 10.00.00.000000 PM
37|1|139|266579|fixwrite time (s)|43333.7|.21|||10-MAR-15 10.00.00.000000 PM
37|1|139|282912|read-mostly objects|||5832|6040|10-MAR-15 10.00.00.000000 PM
37|1|139|266577|cleanup time (s)|33687.9|.16|||10-MAR-15 10.00.00.000000 PM
37|1|139|266575|quiesce time (s)|0|0|||10-MAR-15 10.00.00.000000 PM
37|1|139|266570|remastered objects|9011|.06|||10-MAR-15 10.00.00.000000 PM
37|1|139|266581|affinity objects|||5042|4985|10-MAR-15 10.00.00.000000 PM
37|1|139|266574|remaster time (s)|342737.5|1.65|||10-MAR-15 10.00.00.000000 PM
37|1|139|266578|replay time (s)|23637.5|.11|||10-MAR-15 10.00.00.000000 PM
37|1|139|266580|sync time (s)|194757|.94|||10-MAR-15 10.00.00.000000 PM
37|1|141|266570|remastered objects|2691|.02|||11-MAR-15 10.00.00.000000 PM
37|1|141|266575|quiesce time (s)|0|0|||11-MAR-15 10.00.00.000000 PM
37|1|141|266577|cleanup time (s)|35360.3|.16|||11-MAR-15 10.00.00.000000 PM
37|1|141|266580|sync time (s)|204933.2|.94|||11-MAR-15 10.00.00.000000 PM
37|1|141|282912|read-mostly objects|||3160|4888|11-MAR-15 10.00.00.000000 PM
37|1|141|266569|remaster ops|218113|1|||11-MAR-15 10.00.00.000000 PM
37|1|141|266574|remaster time (s)|360156.9|1.65|||11-MAR-15 10.00.00.000000 PM
37|1|141|266579|fixwrite time (s)|45524.3|.21|||11-MAR-15 10.00.00.000000 PM
37|1|141|266571|replayed locks received|226411734|1046.09|||11-MAR-15 10.00.00.000000 PM
37|1|141|266576|freeze time (s)|44951.4|.21|||11-MAR-15 10.00.00.000000 PM
37|1|141|266581|affinity objects|||5010|5054|11-MAR-15 10.00.00.000000 PM
37|1|141|266572|replayed locks sent|173748432|793.05|||11-MAR-15 10.00.00.000000 PM
37|1|141|266573|resources cleaned|0|0|||11-MAR-15 10.00.00.000000 PM
37|1|141|266578|replay time (s)|24732.5|.11|||11-MAR-15 10.00.00.000000 PM
37|1|142|266575|quiesce time (s)|0|0|||12-MAR-15 08.00.00.000000 AM
37|1|142|266569|remaster ops|221665|1|||12-MAR-15 08.00.00.000000 AM
37|1|142|266578|replay time (s)|25138.1|.11|||12-MAR-15 08.00.00.000000 AM
37|1|142|266570|remastered objects|-6973|-.03|||12-MAR-15 08.00.00.000000 AM
37|1|142|266574|remaster time (s)|367107|1.65|||12-MAR-15 08.00.00.000000 AM
37|1|142|266576|freeze time (s)|45657.3|.21|||12-MAR-15 08.00.00.000000 AM
37|1|142|266579|fixwrite time (s)|46279|.21|||12-MAR-15 08.00.00.000000 AM
37|1|142|266571|replayed locks received|231410707|1064.34|||12-MAR-15 08.00.00.000000 AM
37|1|142|266572|replayed locks sent|178747434|802.22|||12-MAR-15 08.00.00.000000 AM
37|1|142|266580|sync time (s)|209348|.94|||12-MAR-15 08.00.00.000000 AM
37|1|142|266573|resources cleaned|0|0|||12-MAR-15 08.00.00.000000 AM
37|1|142|266577|cleanup time (s)|35929.8|.16|||12-MAR-15 08.00.00.000000 AM
37|1|142|282912|read-mostly objects|||4584|4440|12-MAR-15 08.00.00.000000 AM
37|1|142|266581|affinity objects|||5065|5048|12-MAR-15 08.00.00.000000 AM
37|1|143|266580|sync time (s)|212251.8|.94|||12-MAR-15 10.00.00.000000 PM
37|1|143|266573|resources cleaned|0|0|||12-MAR-15 10.00.00.000000 PM
37|1|143|266578|replay time (s)|25538.7|.11|||12-MAR-15 10.00.00.000000 PM
37|1|143|266577|cleanup time (s)|36484.7|.16|||12-MAR-15 10.00.00.000000 PM
37|1|143|266569|remaster ops|224641|1|||12-MAR-15 10.00.00.000000 PM
37|1|143|266570|remastered objects|-1389|0|||12-MAR-15 10.00.00.000000 PM
37|1|143|266572|replayed locks sent|184382266|815.77|||12-MAR-15 10.00.00.000000 PM
37|1|143|266581|affinity objects|||5089|5036|12-MAR-15 10.00.00.000000 PM
37|1|143|282912|read-mostly objects|||2216|4472|12-MAR-15 10.00.00.000000 PM
37|1|143|266579|fixwrite time (s)|46971.4|.21|||12-MAR-15 10.00.00.000000 PM
37|1|143|266571|replayed locks received|237045918|1074.91|||12-MAR-15 10.00.00.000000 PM
37|1|143|266575|quiesce time (s)|0|0|||12-MAR-15 10.00.00.000000 PM
37|1|143|266576|freeze time (s)|46384.1|.21|||12-MAR-15 10.00.00.000000 PM
37|1|143|266574|remaster time (s)|372448.4|1.66|||12-MAR-15 10.00.00.000000 PM
37|1|145|266573|resources cleaned|0|0|||13-MAR-15 08.00.00.000000 AM
37|1|145|266578|replay time (s)|26203.3|.11|||13-MAR-15 08.00.00.000000 AM
37|1|145|266581|affinity objects|||5011|4967|13-MAR-15 08.00.00.000000 AM
37|1|145|266579|fixwrite time (s)|48283.2|.21|||13-MAR-15 08.00.00.000000 AM
37|1|145|282912|read-mostly objects|||4232|4360|13-MAR-15 08.00.00.000000 AM
37|1|145|266572|replayed locks sent|188896900|811.7|||13-MAR-15 08.00.00.000000 AM
37|1|145|266569|remaster ops|231713|1|||13-MAR-15 08.00.00.000000 AM
37|1|145|266570|remastered objects|547|.01|||13-MAR-15 08.00.00.000000 AM
37|1|145|266574|remaster time (s)|383303.6|1.65|||13-MAR-15 08.00.00.000000 AM
37|1|145|266575|quiesce time (s)|0|0|||13-MAR-15 08.00.00.000000 AM
37|1|145|266571|replayed locks received|241561306|1059.13|||13-MAR-15 08.00.00.000000 AM
37|1|145|266576|freeze time (s)|47564.7|.2|||13-MAR-15 08.00.00.000000 AM
37|1|145|266577|cleanup time (s)|37473.9|.16|||13-MAR-15 08.00.00.000000 AM
37|1|145|266580|sync time (s)|218790.5|.94|||13-MAR-15 08.00.00.000000 AM
37|1|144|266580|sync time (s)|223932.3|.94|||13-MAR-15 10.00.00.000000 PM
37|1|144|266571|replayed locks received|253642474|1086|||13-MAR-15 10.00.00.000000 PM
37|1|144|266574|remaster time (s)|392488.3|1.65|||13-MAR-15 10.00.00.000000 PM
37|1|144|266575|quiesce time (s)|0|0|||13-MAR-15 10.00.00.000000 PM
37|1|144|266569|remaster ops|237249|1|||13-MAR-15 10.00.00.000000 PM
37|1|144|266573|resources cleaned|0|0|||13-MAR-15 10.00.00.000000 PM
37|1|144|282912|read-mostly objects|||3112|3848|13-MAR-15 10.00.00.000000 PM
37|1|144|266578|replay time (s)|26877.7|.11|||13-MAR-15 10.00.00.000000 PM
37|1|144|266579|fixwrite time (s)|49495.5|.21|||13-MAR-15 10.00.00.000000 PM
37|1|144|266572|replayed locks sent|200958948|843.22|||13-MAR-15 10.00.00.000000 PM
37|1|144|266576|freeze time (s)|48697.5|.2|||13-MAR-15 10.00.00.000000 PM
37|1|144|266577|cleanup time (s)|38425.6|.16|||13-MAR-15 10.00.00.000000 PM
37|1|144|266581|affinity objects|||5122|5158|13-MAR-15 10.00.00.000000 PM
37|1|144|266570|remastered objects|8211|.04|||13-MAR-15 10.00.00.000000 PM
37|1|146|266569|remaster ops|19844|1|||15-MAR-15 10.00.00.000000 PM
37|1|146|266574|remaster time (s)|35844.4|1.81|||15-MAR-15 10.00.00.000000 PM
37|1|146|266576|freeze time (s)|4007.1|.2|||15-MAR-15 10.00.00.000000 PM
37|1|146|266571|replayed locks received|48692386|2400.35|||15-MAR-15 10.00.00.000000 PM
37|1|146|266575|quiesce time (s)|0|0|||15-MAR-15 10.00.00.000000 PM
37|1|146|266579|fixwrite time (s)|3727.3|.19|||15-MAR-15 10.00.00.000000 PM
37|1|146|266570|remastered objects|852|.03|||15-MAR-15 10.00.00.000000 PM
37|1|146|266572|replayed locks sent|8139842|406.39|||15-MAR-15 10.00.00.000000 PM
