site_id|config_id|run_id|stat_id|stat_usedby|stat_send_mbytes_sec|stat_rvd_mbytes_sec|start_time
37|1|133|266567|DB Streams|0|0|05-MAR-15 10.00.00.000000 PM
37|1|133|266565|Parallel Query|.01|0|05-MAR-15 10.00.00.000000 PM
37|1|136|266564|Global Cache|54.77|54.71|06-MAR-15 08.00.00.000000 AM
37|1|136|266567|DB Streams|0|0|06-MAR-15 08.00.00.000000 AM
37|1|136|266565|Parallel Query|.07|.07|06-MAR-15 08.00.00.000000 AM
37|1|136|266566|DB Locks|14.48|14.49|06-MAR-15 08.00.00.000000 AM
37|1|136|266568|Other|.05|.04|06-MAR-15 08.00.00.000000 AM
37|1|135|266564|Global Cache|16.84|16.83|06-MAR-15 10.00.00.000000 PM
37|1|135|266567|DB Streams|0|0|06-MAR-15 10.00.00.000000 PM
37|1|135|266568|Other|.04|.04|06-MAR-15 10.00.00.000000 PM
37|1|135|266565|Parallel Query|0|0|06-MAR-15 10.00.00.000000 PM
37|1|135|266566|DB Locks|5.55|5.56|06-MAR-15 10.00.00.000000 PM
37|1|138|266568|Other|.04|.04|09-MAR-15 10.00.00.000000 PM
37|1|138|266565|Parallel Query|0|0|09-MAR-15 10.00.00.000000 PM
37|1|138|266564|Global Cache|42.18|42.15|09-MAR-15 10.00.00.000000 PM
37|1|138|266566|DB Locks|12.11|12.12|09-MAR-15 10.00.00.000000 PM
37|1|138|266567|DB Streams|0|0|09-MAR-15 10.00.00.000000 PM
37|1|130|266567|DB Streams|0|0|03-MAR-15 08.00.00.000000 AM
37|1|130|266568|Other|.05|.05|03-MAR-15 08.00.00.000000 AM
37|1|130|266564|Global Cache|65.62|65.57|03-MAR-15 08.00.00.000000 AM
37|1|130|266566|DB Locks|17.08|17.1|03-MAR-15 08.00.00.000000 AM
37|1|130|266565|Parallel Query|.23|.23|03-MAR-15 08.00.00.000000 AM
37|1|139|266564|Global Cache|39.27|39.24|10-MAR-15 10.00.00.000000 PM
37|1|139|266565|Parallel Query|0|0|10-MAR-15 10.00.00.000000 PM
37|1|139|266567|DB Streams|0|0|10-MAR-15 10.00.00.000000 PM
37|1|139|266566|DB Locks|11.63|11.65|10-MAR-15 10.00.00.000000 PM
37|1|139|266568|Other|.04|.04|10-MAR-15 10.00.00.000000 PM
37|1|141|266567|DB Streams|0|0|11-MAR-15 10.00.00.000000 PM
37|1|141|266568|Other|.04|.04|11-MAR-15 10.00.00.000000 PM
37|1|141|266564|Global Cache|39.93|39.89|11-MAR-15 10.00.00.000000 PM
37|1|141|266565|Parallel Query|0|0|11-MAR-15 10.00.00.000000 PM
37|1|141|266566|DB Locks|10.88|10.89|11-MAR-15 10.00.00.000000 PM
37|1|142|266566|DB Locks|16.57|16.59|12-MAR-15 08.00.00.000000 AM
37|1|142|266564|Global Cache|64.25|64.2|12-MAR-15 08.00.00.000000 AM
37|1|142|266568|Other|.05|.05|12-MAR-15 08.00.00.000000 AM
37|1|142|266565|Parallel Query|.11|.11|12-MAR-15 08.00.00.000000 AM
37|1|142|266567|DB Streams|0|0|12-MAR-15 08.00.00.000000 AM
37|1|143|266568|Other|.04|.04|12-MAR-15 10.00.00.000000 PM
37|1|143|266565|Parallel Query|.01|.01|12-MAR-15 10.00.00.000000 PM
37|1|143|266564|Global Cache|35.13|35.09|12-MAR-15 10.00.00.000000 PM
37|1|143|266566|DB Locks|10.18|10.19|12-MAR-15 10.00.00.000000 PM
37|1|143|266567|DB Streams|0|0|12-MAR-15 10.00.00.000000 PM
37|1|145|266565|Parallel Query|.07|.07|13-MAR-15 08.00.00.000000 AM
37|1|145|266566|DB Locks|14.86|14.88|13-MAR-15 08.00.00.000000 AM
37|1|145|266567|DB Streams|0|0|13-MAR-15 08.00.00.000000 AM
37|1|145|266564|Global Cache|53.84|53.78|13-MAR-15 08.00.00.000000 AM
37|1|145|266568|Other|.04|.04|13-MAR-15 08.00.00.000000 AM
37|1|144|266564|Global Cache|16.61|16.6|13-MAR-15 10.00.00.000000 PM
37|1|144|266565|Parallel Query|.01|.01|13-MAR-15 10.00.00.000000 PM
37|1|144|266567|DB Streams|0|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266568|Other|.04|.04|13-MAR-15 10.00.00.000000 PM
37|1|144|266566|DB Locks|5.68|5.68|13-MAR-15 10.00.00.000000 PM
37|1|146|266564|Global Cache|17.72|17.7|15-MAR-15 10.00.00.000000 PM
37|1|146|266566|DB Locks|6.91|6.92|15-MAR-15 10.00.00.000000 PM
37|1|146|266567|DB Streams|0|0|15-MAR-15 10.00.00.000000 PM
37|1|146|266565|Parallel Query|0|.01|15-MAR-15 10.00.00.000000 PM
37|1|146|266568|Other|.05|.04|15-MAR-15 10.00.00.000000 PM
37|1|148|266567|DB Streams|0|0|16-MAR-15 08.00.00.000000 AM
37|1|148|266568|Other|.05|.04|16-MAR-15 08.00.00.000000 AM
37|1|148|266564|Global Cache|34.33|34.31|16-MAR-15 08.00.00.000000 AM
37|1|148|266566|DB Locks|10.95|10.96|16-MAR-15 08.00.00.000000 AM
37|1|148|266565|Parallel Query|.11|.11|16-MAR-15 08.00.00.000000 AM
37|1|147|266565|Parallel Query|.02|.02|16-MAR-15 10.00.00.000000 PM
37|1|147|266567|DB Streams|0|0|16-MAR-15 10.00.00.000000 PM
37|1|147|266568|Other|.04|.04|16-MAR-15 10.00.00.000000 PM
37|1|147|266564|Global Cache|19.08|19.07|16-MAR-15 10.00.00.000000 PM
37|1|147|266566|DB Locks|7.33|7.34|16-MAR-15 10.00.00.000000 PM
37|1|140|266567|DB Streams|0|0|10-MAR-15 08.00.00.000000 AM
37|1|140|266565|Parallel Query|.07|.07|10-MAR-15 08.00.00.000000 AM
37|1|140|266566|DB Locks|17.25|17.26|10-MAR-15 08.00.00.000000 AM
37|1|140|266568|Other|.05|.05|10-MAR-15 08.00.00.000000 AM
37|1|140|266564|Global Cache|67.04|66.99|10-MAR-15 08.00.00.000000 AM
37|1|153|266565|Parallel Query|0|.01|18-MAR-15 10.00.00.000000 PM
37|1|153|266564|Global Cache|20.98|20.96|18-MAR-15 10.00.00.000000 PM
37|1|153|266566|DB Locks|7.56|7.57|18-MAR-15 10.00.00.000000 PM
37|1|153|266568|Other|.04|.04|18-MAR-15 10.00.00.000000 PM
37|1|153|266567|DB Streams|0|0|18-MAR-15 10.00.00.000000 PM
37|1|149|266564|Global Cache|22.57|22.56|17-MAR-15 01.00.00.000000 AM
37|1|149|266568|Other|.04|.04|17-MAR-15 01.00.00.000000 AM
37|1|149|266565|Parallel Query|.01|.01|17-MAR-15 01.00.00.000000 AM
37|1|149|266566|DB Locks|8.31|8.32|17-MAR-15 01.00.00.000000 AM
37|1|149|266567|DB Streams|0|0|17-MAR-15 01.00.00.000000 AM
37|1|150|266564|Global Cache|19.59|19.57|17-MAR-15 10.00.00.000000 PM
37|1|150|266565|Parallel Query|.06|.06|17-MAR-15 10.00.00.000000 PM
37|1|150|266566|DB Locks|7.63|7.64|17-MAR-15 10.00.00.000000 PM
37|1|150|266568|Other|.04|.04|17-MAR-15 10.00.00.000000 PM
37|1|150|266567|DB Streams|0|0|17-MAR-15 10.00.00.000000 PM
37|1|152|266565|Parallel Query|.13|.12|18-MAR-15 08.00.00.000000 AM
37|1|152|266567|DB Streams|0|0|18-MAR-15 08.00.00.000000 AM
37|1|152|266564|Global Cache|28.94|28.91|18-MAR-15 08.00.00.000000 AM
37|1|152|266568|Other|.05|.04|18-MAR-15 08.00.00.000000 AM
37|1|152|266566|DB Locks|9.95|9.96|18-MAR-15 08.00.00.000000 AM
37|1|154|266568|Other|.05|.04|19-MAR-15 08.00.00.000000 AM
37|1|154|266565|Parallel Query|.17|.17|19-MAR-15 08.00.00.000000 AM
37|1|154|266566|DB Locks|9.64|9.65|19-MAR-15 08.00.00.000000 AM
37|1|154|266567|DB Streams|0|0|19-MAR-15 08.00.00.000000 AM
37|1|154|266564|Global Cache|27.36|27.34|19-MAR-15 08.00.00.000000 AM
37|1|155|266566|DB Locks|6.91|6.92|19-MAR-15 10.00.00.000000 PM
37|1|155|266564|Global Cache|18.78|18.76|19-MAR-15 10.00.00.000000 PM
37|1|155|266565|Parallel Query|0|0|19-MAR-15 10.00.00.000000 PM
37|1|155|266568|Other|.05|.04|19-MAR-15 10.00.00.000000 PM
37|1|155|266567|DB Streams|0|0|19-MAR-15 10.00.00.000000 PM
37|1|156|266566|DB Locks|8.92|8.92|20-MAR-15 08.00.00.000000 AM
37|1|156|266567|DB Streams|0|0|20-MAR-15 08.00.00.000000 AM
37|1|156|266565|Parallel Query|.22|.23|20-MAR-15 08.00.00.000000 AM
37|1|156|266568|Other|.04|.04|20-MAR-15 08.00.00.000000 AM
37|1|156|266564|Global Cache|25.18|25.16|20-MAR-15 08.00.00.000000 AM
37|1|157|266566|DB Locks|4.21|4.21|20-MAR-15 10.00.00.000000 PM
37|1|157|266567|DB Streams|0|0|20-MAR-15 10.00.00.000000 PM
37|1|157|266565|Parallel Query|.02|.02|20-MAR-15 10.00.00.000000 PM
37|1|157|266564|Global Cache|10.17|10.16|20-MAR-15 10.00.00.000000 PM
37|1|157|266568|Other|.04|.04|20-MAR-15 10.00.00.000000 PM
37|1|158|266564|Global Cache|18.76|18.74|22-MAR-15 10.00.00.000000 PM
37|1|158|266567|DB Streams|0|0|22-MAR-15 10.00.00.000000 PM
37|1|158|266568|Other|.04|.04|22-MAR-15 10.00.00.000000 PM
37|1|158|266565|Parallel Query|.02|.02|22-MAR-15 10.00.00.000000 PM
37|1|158|266566|DB Locks|7.22|7.22|22-MAR-15 10.00.00.000000 PM
37|1|159|266565|Parallel Query|.17|.18|23-MAR-15 08.00.00.000000 AM
37|1|159|266568|Other|.05|.04|23-MAR-15 08.00.00.000000 AM
37|1|159|266564|Global Cache|29.13|29.11|23-MAR-15 08.00.00.000000 AM
37|1|159|266566|DB Locks|10.43|10.44|23-MAR-15 08.00.00.000000 AM
37|1|159|266567|DB Streams|0|0|23-MAR-15 08.00.00.000000 AM
37|1|160|266564|Global Cache|19.71|19.69|23-MAR-15 10.00.00.000000 PM
37|1|160|266568|Other|.04|.04|23-MAR-15 10.00.00.000000 PM
37|1|160|266566|DB Locks|7.6|7.61|23-MAR-15 10.00.00.000000 PM
37|1|160|266567|DB Streams|0|0|23-MAR-15 10.00.00.000000 PM
37|1|160|266565|Parallel Query|.03|.03|23-MAR-15 10.00.00.000000 PM
37|1|151|266567|DB Streams|0|0|17-MAR-15 08.00.00.000000 AM
37|1|151|266568|Other|.05|.05|17-MAR-15 08.00.00.000000 AM
37|1|151|266564|Global Cache|28.28|28.26|17-MAR-15 08.00.00.000000 AM
37|1|151|266565|Parallel Query|.19|.19|17-MAR-15 08.00.00.000000 AM
37|1|151|266566|DB Locks|10.26|10.27|17-MAR-15 08.00.00.000000 AM
37|1|163|266566|DB Locks|9.36|9.37|25-MAR-15 08.00.00.000000 AM
37|1|163|266568|Other|.05|.04|25-MAR-15 08.00.00.000000 AM
37|1|163|266567|DB Streams|0|0|25-MAR-15 08.00.00.000000 AM
37|1|163|266564|Global Cache|27.45|27.43|25-MAR-15 08.00.00.000000 AM
37|1|163|266565|Parallel Query|.2|.21|25-MAR-15 08.00.00.000000 AM
37|1|166|266567|DB Streams|0|0|27-MAR-15 10.00.00.000000 PM
37|1|166|266564|Global Cache|8.27|8.26|27-MAR-15 10.00.00.000000 PM
37|1|166|266565|Parallel Query|.01|.01|27-MAR-15 10.00.00.000000 PM
37|1|166|266566|DB Locks|2.99|2.99|27-MAR-15 10.00.00.000000 PM
37|1|166|266568|Other|.04|.04|27-MAR-15 10.00.00.000000 PM
37|1|167|266564|Global Cache|21.29|21.27|29-MAR-15 10.00.00.000000 PM
37|1|167|266565|Parallel Query|.01|.01|29-MAR-15 10.00.00.000000 PM
37|1|167|266567|DB Streams|0|0|29-MAR-15 10.00.00.000000 PM
37|1|167|266568|Other|.05|.04|29-MAR-15 10.00.00.000000 PM
37|1|167|266566|DB Locks|7.72|7.73|29-MAR-15 10.00.00.000000 PM
37|1|168|266564|Global Cache|22.34|22.32|30-MAR-15 01.00.00.000000 AM
37|1|168|266565|Parallel Query|.07|.08|30-MAR-15 01.00.00.000000 AM
37|1|168|266566|DB Locks|8.15|8.16|30-MAR-15 01.00.00.000000 AM
37|1|168|266567|DB Streams|0|0|30-MAR-15 01.00.00.000000 AM
37|1|168|266568|Other|.04|.04|30-MAR-15 01.00.00.000000 AM
37|1|165|266567|DB Streams|0|0|26-MAR-15 10.00.00.000000 PM
37|1|165|266566|DB Locks|7.07|7.07|26-MAR-15 10.00.00.000000 PM
37|1|165|266564|Global Cache|19.09|19.08|26-MAR-15 10.00.00.000000 PM
37|1|165|266565|Parallel Query|.01|.01|26-MAR-15 10.00.00.000000 PM
37|1|165|266568|Other|.05|.04|26-MAR-15 10.00.00.000000 PM
37|1|169|266566|DB Locks|8.06|8.07|30-MAR-15 10.00.00.000000 PM
37|1|169|266568|Other|.04|.04|30-MAR-15 10.00.00.000000 PM
37|1|169|266564|Global Cache|21.35|21.32|30-MAR-15 10.00.00.000000 PM
37|1|169|266565|Parallel Query|.01|.01|30-MAR-15 10.00.00.000000 PM
37|1|169|266567|DB Streams|0|0|30-MAR-15 10.00.00.000000 PM
37|1|161|266566|DB Locks|10.13|10.14|24-MAR-15 08.00.00.000000 AM
37|1|161|266565|Parallel Query|.18|.18|24-MAR-15 08.00.00.000000 AM
37|1|161|266568|Other|.05|.04|24-MAR-15 08.00.00.000000 AM
37|1|161|266567|DB Streams|0|0|24-MAR-15 08.00.00.000000 AM
37|1|161|266564|Global Cache|29|28.97|24-MAR-15 08.00.00.000000 AM
37|1|162|266567|DB Streams|0|0|24-MAR-15 10.00.00.000000 PM
37|1|162|266568|Other|.04|.04|24-MAR-15 10.00.00.000000 PM
37|1|162|266565|Parallel Query|.03|.03|24-MAR-15 10.00.00.000000 PM
37|1|162|266566|DB Locks|7.29|7.3|24-MAR-15 10.00.00.000000 PM
37|1|162|266564|Global Cache|19.77|19.75|24-MAR-15 10.00.00.000000 PM
37|1|164|266564|Global Cache|26.79|26.77|26-MAR-15 08.00.00.000000 AM
37|1|164|266566|DB Locks|9.4|9.41|26-MAR-15 08.00.00.000000 AM
37|1|164|266568|Other|.05|.04|26-MAR-15 08.00.00.000000 AM
37|1|164|266565|Parallel Query|.11|.12|26-MAR-15 08.00.00.000000 AM
37|1|164|266567|DB Streams|0|0|26-MAR-15 08.00.00.000000 AM
37|1|177|266567|DB Streams|0|0|03-APR-15 10.00.00.000000 PM
37|1|177|266568|Other|.04|.04|03-APR-15 10.00.00.000000 PM
37|1|177|266566|DB Locks|4.41|4.42|03-APR-15 10.00.00.000000 PM
37|1|177|266564|Global Cache|10.53|10.51|03-APR-15 10.00.00.000000 PM
37|1|177|266565|Parallel Query|.01|.01|03-APR-15 10.00.00.000000 PM
37|1|178|266568|Other|.04|.04|06-APR-15 08.00.00.000000 AM
37|1|178|266566|DB Locks|9.05|9.06|06-APR-15 08.00.00.000000 AM
37|1|178|266567|DB Streams|0|0|06-APR-15 08.00.00.000000 AM
37|1|178|266564|Global Cache|23.91|23.89|06-APR-15 08.00.00.000000 AM
37|1|178|266565|Parallel Query|.16|.16|06-APR-15 08.00.00.000000 AM
37|1|170|266565|Parallel Query|.1|.1|31-MAR-15 08.00.00.000000 AM
37|1|170|266566|DB Locks|9.53|9.54|31-MAR-15 08.00.00.000000 AM
37|1|170|266564|Global Cache|26.61|26.59|31-MAR-15 08.00.00.000000 AM
37|1|170|266568|Other|.05|.04|31-MAR-15 08.00.00.000000 AM
37|1|170|266567|DB Streams|0|0|31-MAR-15 08.00.00.000000 AM
37|1|171|266565|Parallel Query|.01|.01|31-MAR-15 10.00.00.000000 PM
37|1|171|266567|DB Streams|0|0|31-MAR-15 10.00.00.000000 PM
37|1|171|266566|DB Locks|7.4|7.41|31-MAR-15 10.00.00.000000 PM
37|1|171|266568|Other|.04|.04|31-MAR-15 10.00.00.000000 PM
37|1|171|266564|Global Cache|19.57|19.55|31-MAR-15 10.00.00.000000 PM
37|1|172|266568|Other|.05|.04|01-APR-15 08.00.00.000000 AM
37|1|172|266565|Parallel Query|.17|.17|01-APR-15 08.00.00.000000 AM
37|1|172|266564|Global Cache|25.42|25.39|01-APR-15 08.00.00.000000 AM
37|1|172|266566|DB Locks|9.21|9.22|01-APR-15 08.00.00.000000 AM
37|1|172|266567|DB Streams|0|0|01-APR-15 08.00.00.000000 AM
37|1|173|266565|Parallel Query|.01|.01|01-APR-15 10.00.00.000000 PM
37|1|173|266566|DB Locks|7.85|7.85|01-APR-15 10.00.00.000000 PM
37|1|173|266568|Other|.04|.04|01-APR-15 10.00.00.000000 PM
37|1|173|266564|Global Cache|21.15|21.12|01-APR-15 10.00.00.000000 PM
37|1|173|266567|DB Streams|0|0|01-APR-15 10.00.00.000000 PM
37|1|174|266566|DB Locks|8.78|8.79|02-APR-15 08.00.00.000000 AM
37|1|174|266568|Other|.04|.04|02-APR-15 08.00.00.000000 AM
37|1|174|266564|Global Cache|24.89|24.87|02-APR-15 08.00.00.000000 AM
37|1|174|266565|Parallel Query|.16|.15|02-APR-15 08.00.00.000000 AM
37|1|174|266567|DB Streams|0|0|02-APR-15 08.00.00.000000 AM
37|1|175|266567|DB Streams|0|0|02-APR-15 10.00.00.000000 PM
37|1|175|266564|Global Cache|17.32|17.3|02-APR-15 10.00.00.000000 PM
37|1|175|266566|DB Locks|6.6|6.61|02-APR-15 10.00.00.000000 PM
37|1|175|266565|Parallel Query|.01|0|02-APR-15 10.00.00.000000 PM
37|1|175|266568|Other|.04|.04|02-APR-15 10.00.00.000000 PM
37|1|176|266564|Global Cache|20.39|20.38|03-APR-15 08.00.00.000000 AM
37|1|176|266567|DB Streams|0|0|03-APR-15 08.00.00.000000 AM
37|1|176|266568|Other|.04|.04|03-APR-15 08.00.00.000000 AM
37|1|176|266565|Parallel Query|.12|.12|03-APR-15 08.00.00.000000 AM
37|1|176|266566|DB Locks|7.54|7.55|03-APR-15 08.00.00.000000 AM
37|1|179|266564|Global Cache|20.23|20.2|06-APR-15 10.00.00.000000 PM
37|1|179|266565|Parallel Query|.01|0|06-APR-15 10.00.00.000000 PM
37|1|179|266567|DB Streams|0|0|06-APR-15 10.00.00.000000 PM
37|1|179|266566|DB Locks|7.76|7.77|06-APR-15 10.00.00.000000 PM
37|1|179|266568|Other|.04|.04|06-APR-15 10.00.00.000000 PM
37|1|187|266567|DB Streams|0|0|10-APR-15 10.00.00.000000 PM
37|1|187|266566|DB Locks|4.17|4.18|10-APR-15 10.00.00.000000 PM
37|1|187|266565|Parallel Query|.01|.01|10-APR-15 10.00.00.000000 PM
37|1|187|266568|Other|.04|.04|10-APR-15 10.00.00.000000 PM
37|1|187|266564|Global Cache|10.41|10.38|10-APR-15 10.00.00.000000 PM
37|1|182|266564|Global Cache|20.18|20.15|08-APR-15 10.00.00.000000 PM
37|1|182|266567|DB Streams|0|0|08-APR-15 10.00.00.000000 PM
37|1|182|266565|Parallel Query|.01|.01|08-APR-15 10.00.00.000000 PM
37|1|182|266566|DB Locks|7.58|7.59|08-APR-15 10.00.00.000000 PM
37|1|182|266568|Other|.04|.04|08-APR-15 10.00.00.000000 PM
37|1|183|266566|DB Locks|9.5|9.51|08-APR-15 08.00.00.000000 AM
37|1|183|266567|DB Streams|0|0|08-APR-15 08.00.00.000000 AM
37|1|183|266564|Global Cache|25.97|25.95|08-APR-15 08.00.00.000000 AM
37|1|183|266565|Parallel Query|.14|.14|08-APR-15 08.00.00.000000 AM
37|1|183|266568|Other|.04|.04|08-APR-15 08.00.00.000000 AM
37|1|184|266566|DB Locks|9.24|9.24|09-APR-15 08.00.00.000000 AM
37|1|184|266564|Global Cache|25.49|25.47|09-APR-15 08.00.00.000000 AM
37|1|184|266565|Parallel Query|.17|.17|09-APR-15 08.00.00.000000 AM
37|1|184|266567|DB Streams|0|0|09-APR-15 08.00.00.000000 AM
37|1|184|266568|Other|.05|.04|09-APR-15 08.00.00.000000 AM
37|1|180|266567|DB Streams|0|0|07-APR-15 08.00.00.000000 AM
37|1|180|266564|Global Cache|26.44|26.42|07-APR-15 08.00.00.000000 AM
37|1|180|266568|Other|.05|.04|07-APR-15 08.00.00.000000 AM
37|1|180|266565|Parallel Query|.18|.19|07-APR-15 08.00.00.000000 AM
37|1|180|266566|DB Locks|9.74|9.75|07-APR-15 08.00.00.000000 AM
37|1|181|266566|DB Locks|7.72|7.73|07-APR-15 10.00.00.000000 PM
37|1|181|266567|DB Streams|0|0|07-APR-15 10.00.00.000000 PM
37|1|181|266564|Global Cache|20.06|20.03|07-APR-15 10.00.00.000000 PM
37|1|181|266565|Parallel Query|.01|0|07-APR-15 10.00.00.000000 PM
37|1|181|266568|Other|.04|.04|07-APR-15 10.00.00.000000 PM
37|1|188|266565|Parallel Query|.01|.01|12-APR-15 10.00.00.000000 PM
37|1|188|266568|Other|.05|.04|12-APR-15 10.00.00.000000 PM
37|1|188|266564|Global Cache|20.15|20.13|12-APR-15 10.00.00.000000 PM
37|1|188|266567|DB Streams|0|0|12-APR-15 10.00.00.000000 PM
37|1|188|266566|DB Locks|7.54|7.55|12-APR-15 10.00.00.000000 PM
37|1|185|266566|DB Locks|7.2|7.21|09-APR-15 10.00.00.000000 PM
37|1|185|266567|DB Streams|0|0|09-APR-15 10.00.00.000000 PM
37|1|185|266565|Parallel Query|.01|0|09-APR-15 10.00.00.000000 PM
37|1|185|266568|Other|.05|.04|09-APR-15 10.00.00.000000 PM
37|1|185|266564|Global Cache|19.26|19.23|09-APR-15 10.00.00.000000 PM
37|1|186|266568|Other|.04|.04|10-APR-15 08.00.00.000000 AM
37|1|186|266566|DB Locks|8.46|8.47|10-APR-15 08.00.00.000000 AM
37|1|186|266567|DB Streams|0|0|10-APR-15 08.00.00.000000 AM
37|1|186|266564|Global Cache|23.94|23.93|10-APR-15 08.00.00.000000 AM
37|1|186|266565|Parallel Query|.11|.1|10-APR-15 08.00.00.000000 AM
37|1|190|266564|Global Cache|19.75|19.72|13-APR-15 10.00.00.000000 PM
37|1|190|266566|DB Locks|7.64|7.65|13-APR-15 10.00.00.000000 PM
37|1|190|266568|Other|.04|.04|13-APR-15 10.00.00.000000 PM
37|1|190|266565|Parallel Query|.01|0|13-APR-15 10.00.00.000000 PM
37|1|190|266567|DB Streams|0|0|13-APR-15 10.00.00.000000 PM
37|1|189|266566|DB Locks|10.26|10.27|13-APR-15 08.00.00.000000 AM
37|1|189|266565|Parallel Query|.07|.06|13-APR-15 08.00.00.000000 AM
37|1|189|266568|Other|.05|.04|13-APR-15 08.00.00.000000 AM
37|1|189|266564|Global Cache|27.83|27.81|13-APR-15 08.00.00.000000 AM
37|1|189|266567|DB Streams|0|0|13-APR-15 08.00.00.000000 AM
37|1|193|266564|Global Cache|31.71|31.69|15-APR-15 08.00.00.000000 AM
37|1|193|266567|DB Streams|0|0|15-APR-15 08.00.00.000000 AM
37|1|193|266566|DB Locks|10.3|10.31|15-APR-15 08.00.00.000000 AM
37|1|193|266568|Other|.05|.04|15-APR-15 08.00.00.000000 AM
37|1|193|266565|Parallel Query|.14|.14|15-APR-15 08.00.00.000000 AM
37|1|192|266564|Global Cache|21.6|21.57|14-APR-15 10.00.00.000000 PM
37|1|192|266567|DB Streams|0|0|14-APR-15 10.00.00.000000 PM
37|1|192|266565|Parallel Query|.01|.01|14-APR-15 10.00.00.000000 PM
37|1|192|266566|DB Locks|8.04|8.04|14-APR-15 10.00.00.000000 PM
37|1|192|266568|Other|.04|.04|14-APR-15 10.00.00.000000 PM
37|1|201|266565|Parallel Query|.02|.02|20-APR-15 10.00.00.000000 PM
37|1|201|266567|DB Streams|0|0|20-APR-15 10.00.00.000000 PM
37|1|201|266568|Other|.04|.04|20-APR-15 10.00.00.000000 PM
37|1|201|266564|Global Cache|20.27|20.25|20-APR-15 10.00.00.000000 PM
37|1|201|266566|DB Locks|7.66|7.67|20-APR-15 10.00.00.000000 PM
37|1|195|266566|DB Locks|10.08|10.08|16-APR-15 08.00.00.000000 AM
37|1|195|266565|Parallel Query|.14|.14|16-APR-15 08.00.00.000000 AM
37|1|195|266567|DB Streams|0|0|16-APR-15 08.00.00.000000 AM
37|1|195|266564|Global Cache|32.24|32.21|16-APR-15 08.00.00.000000 AM
37|1|195|266568|Other|.05|.04|16-APR-15 08.00.00.000000 AM
37|1|194|266566|DB Locks|8.14|8.15|15-APR-15 10.00.00.000000 PM
37|1|194|266567|DB Streams|0|0|15-APR-15 10.00.00.000000 PM
37|1|194|266564|Global Cache|22.54|22.51|15-APR-15 10.00.00.000000 PM
37|1|194|266565|Parallel Query|.01|.02|15-APR-15 10.00.00.000000 PM
37|1|194|266568|Other|.04|.04|15-APR-15 10.00.00.000000 PM
37|1|199|266566|DB Locks|7.8|7.81|19-APR-15 10.00.00.000000 PM
37|1|199|266564|Global Cache|20.31|20.29|19-APR-15 10.00.00.000000 PM
37|1|199|266565|Parallel Query|.01|.01|19-APR-15 10.00.00.000000 PM
37|1|199|266568|Other|.05|.04|19-APR-15 10.00.00.000000 PM
37|1|199|266567|DB Streams|0|0|19-APR-15 10.00.00.000000 PM
37|1|200|266565|Parallel Query|.02|.02|20-APR-15 08.00.00.000000 AM
37|1|200|266568|Other|.05|.04|20-APR-15 08.00.00.000000 AM
37|1|200|266566|DB Locks|10.27|10.28|20-APR-15 08.00.00.000000 AM
37|1|200|266564|Global Cache|28.2|28.18|20-APR-15 08.00.00.000000 AM
37|1|200|266567|DB Streams|0|0|20-APR-15 08.00.00.000000 AM
37|1|191|266564|Global Cache|26.05|26.03|14-APR-15 08.00.00.000000 AM
37|1|191|266565|Parallel Query|.17|.17|14-APR-15 08.00.00.000000 AM
37|1|191|266567|DB Streams|0|0|14-APR-15 08.00.00.000000 AM
37|1|191|266568|Other|.05|.04|14-APR-15 08.00.00.000000 AM
37|1|191|266566|DB Locks|9.6|9.61|14-APR-15 08.00.00.000000 AM
37|1|197|266564|Global Cache|29.04|29.02|17-APR-15 08.00.00.000000 AM
37|1|197|266567|DB Streams|0|0|17-APR-15 08.00.00.000000 AM
37|1|197|266565|Parallel Query|.12|.12|17-APR-15 08.00.00.000000 AM
37|1|197|266566|DB Locks|9.2|9.21|17-APR-15 08.00.00.000000 AM
37|1|197|266568|Other|.04|.04|17-APR-15 08.00.00.000000 AM
37|1|198|266566|DB Locks|4.65|4.65|17-APR-15 10.00.00.000000 PM
37|1|198|266567|DB Streams|0|0|17-APR-15 10.00.00.000000 PM
37|1|198|266564|Global Cache|11.05|11.03|17-APR-15 10.00.00.000000 PM
37|1|198|266565|Parallel Query|.01|.01|17-APR-15 10.00.00.000000 PM
37|1|198|266568|Other|.04|.04|17-APR-15 10.00.00.000000 PM
37|1|196|266567|DB Streams|0|0|16-APR-15 10.00.00.000000 PM
37|1|196|266568|Other|.04|.04|16-APR-15 10.00.00.000000 PM
37|1|196|266566|DB Locks|7.91|7.91|16-APR-15 10.00.00.000000 PM
37|1|196|266564|Global Cache|22.05|22.01|16-APR-15 10.00.00.000000 PM
37|1|196|266565|Parallel Query|.03|.03|16-APR-15 10.00.00.000000 PM
37|1|204|266566|DB Locks|9.42|9.43|22-APR-15 08.00.00.000000 AM
37|1|204|266567|DB Streams|0|0|22-APR-15 08.00.00.000000 AM
37|1|204|266565|Parallel Query|.05|.04|22-APR-15 08.00.00.000000 AM
37|1|204|266564|Global Cache|26.64|26.62|22-APR-15 08.00.00.000000 AM
37|1|204|266568|Other|.05|.04|22-APR-15 08.00.00.000000 AM
37|1|205|266565|Parallel Query|.01|0|22-APR-15 10.00.00.000000 PM
37|1|205|266568|Other|.04|.04|22-APR-15 10.00.00.000000 PM
