site_id|config_id|run_id|stat_id|stat_name|stat_get_req|stat_miss|stat_sleep|stat_pin_get|start_time
37|1|130|266995|session switching|21156|5359|5378|1237|03-MAR-15 08.00.00.000000 AM
37|1|130|266787|OS process allocation|57556|175|3|172|03-MAR-15 08.00.00.000000 AM
37|1|130|266732|ASM map operation hash table|3605288236|122264|10473|112011|03-MAR-15 08.00.00.000000 AM
37|1|130|266765|KJCT flow control latch|7813757720|4251103|97253|4157122|03-MAR-15 08.00.00.000000 AM
37|1|130|266803|SQL memory manager workarea list latch|351013865|22820|1297|21565|03-MAR-15 08.00.00.000000 AM
37|1|130|266815|active service list|8015906|6751|1172|5635|03-MAR-15 08.00.00.000000 AM
37|1|130|266824|cache buffers lru chain|328875511|1522942|140755|1384259|03-MAR-15 08.00.00.000000 AM
37|1|130|266992|session idle bit|812825329|29189|1144|28069|03-MAR-15 08.00.00.000000 AM
37|1|130|266774|Lsod array latch|450044|95|95|3|03-MAR-15 08.00.00.000000 AM
37|1|130|266882|ges timeout list|25806087|11888|1124|10767|03-MAR-15 08.00.00.000000 AM
37|1|130|266919|ksz_so allocation latch|34542|927|18|911|03-MAR-15 08.00.00.000000 AM
37|1|130|266918|ksxp so latch|2787|3|1|2|03-MAR-15 08.00.00.000000 AM
37|1|130|266843|dummy allocation|354545|110|6|104|03-MAR-15 08.00.00.000000 AM
37|1|130|266737|Consistent RBA|24136306|543|36|507|03-MAR-15 08.00.00.000000 AM
37|1|130|266809|Write State Object Pool Parent Latch|10128047|600|35|565|03-MAR-15 08.00.00.000000 AM
37|1|130|266822|cache buffer handles|109693471|24469|586|23905|03-MAR-15 08.00.00.000000 AM
37|1|130|266823|cache buffers chains|65578204739|26542319|2612607|23951116|03-MAR-15 08.00.00.000000 AM
37|1|130|266831|checkpoint queue latch|1030337338|36969|1648|35349|03-MAR-15 08.00.00.000000 AM
37|1|130|266870|ges DFS wait callback info|264|2|2|0|03-MAR-15 08.00.00.000000 AM
37|1|130|266873|ges domain table|6924547491|607358|3531|603873|03-MAR-15 08.00.00.000000 AM
37|1|130|266874|ges enqueue table freelist|6960929798|16707641|147474|16561980|03-MAR-15 08.00.00.000000 AM
37|1|130|266949|object queue header operation|5237442288|112237|8134|104320|03-MAR-15 08.00.00.000000 AM
37|1|130|266959|post/wait queue|331577021|314502|1004|313519|03-MAR-15 08.00.00.000000 AM
37|1|130|266990|sequence cache|89786590|46248|533|45725|03-MAR-15 08.00.00.000000 AM
37|1|130|267002|simulator hash latch|3374929573|4058|194|3868|03-MAR-15 08.00.00.000000 AM
37|1|130|267025|undo global data|403594089|145206|1204|144032|03-MAR-15 08.00.00.000000 AM
37|1|130|266893|interrupt manipulation|1052813|91|2|89|03-MAR-15 08.00.00.000000 AM
37|1|130|266980|resmgr:free threads list|885064|791|11|781|03-MAR-15 08.00.00.000000 AM
37|1|130|282965|KXDBIO latch|10143|10|8|2|03-MAR-15 08.00.00.000000 AM
37|1|130|266878|ges process table freelist|2393|3|1|2|03-MAR-15 08.00.00.000000 AM
37|1|130|266850|fast space usage latch|63440|1|1|0|03-MAR-15 08.00.00.000000 AM
37|1|130|266738|DML lock allocation|196642311|9733|380|9353|03-MAR-15 08.00.00.000000 AM
37|1|130|266742|FOB s.o list latch|25034644|6395490|13474|6382899|03-MAR-15 08.00.00.000000 AM
37|1|130|266869|gcs shadows freelist|1818738971|2846|69|2778|03-MAR-15 08.00.00.000000 AM
37|1|130|266875|ges group table|6937140645|440025|2564|437486|03-MAR-15 08.00.00.000000 AM
37|1|130|266907|kokc descriptor allocation latch|365342712|5136644|132014|5013771|03-MAR-15 08.00.00.000000 AM
37|1|130|266960|process allocation|221694|143|8|135|03-MAR-15 08.00.00.000000 AM
37|1|130|266963|process queue reference|159270618|1285|48|1239|03-MAR-15 08.00.00.000000 AM
37|1|130|266867|gcs resource scan list|11132|1|1|0|03-MAR-15 08.00.00.000000 AM
37|1|130|266872|ges deadlock list|21084068|8211|244|7969|03-MAR-15 08.00.00.000000 AM
37|1|130|267005|sort extent pool|515020|145|3|142|03-MAR-15 08.00.00.000000 AM
37|1|130|282970|Real-time descriptor latch|314441|26|6|20|03-MAR-15 08.00.00.000000 AM
37|1|130|266849|error message lists|847970|48|1|47|03-MAR-15 08.00.00.000000 AM
37|1|130|266857|gc element|10221209511|54811499|3729014|51186044|03-MAR-15 08.00.00.000000 AM
37|1|130|266864|gcs remastering latch|47776736|325070|69509|256029|03-MAR-15 08.00.00.000000 AM
37|1|130|266937|messages|195959776|120623|2712|117976|03-MAR-15 08.00.00.000000 AM
37|1|130|266971|redo allocation|111365218|2185840|141441|2046716|03-MAR-15 08.00.00.000000 AM
37|1|130|266991|session allocation|69436445|2525|93|2435|03-MAR-15 08.00.00.000000 AM
37|1|130|266881|ges resource table freelist|32773905|11546|228|11318|03-MAR-15 08.00.00.000000 AM
37|1|130|266952|parallel query stats|732188|973|11|963|03-MAR-15 08.00.00.000000 AM
37|1|130|266814|active checkpoint queue latch|18176881|16566|847|15722|03-MAR-15 08.00.00.000000 AM
37|1|130|266832|client/application info|202487594|36742|2450|34318|03-MAR-15 08.00.00.000000 AM
37|1|130|266895|io pool granule list|15847783|4970|92|4879|03-MAR-15 08.00.00.000000 AM
37|1|130|266951|parallel query alloc buffer|11028039|170|9|162|03-MAR-15 08.00.00.000000 AM
37|1|130|266955|parameter table management|15178739|2535|1430|1159|03-MAR-15 08.00.00.000000 AM
37|1|130|266967|query server process|174483|51|43|8|03-MAR-15 08.00.00.000000 AM
37|1|130|266998|shared pool|441481181|288622|13424|275653|03-MAR-15 08.00.00.000000 AM
37|1|130|266834|corrupted undo seg latch|5497168|151|2|149|03-MAR-15 08.00.00.000000 AM
37|1|130|266958|pesom_hash_node|10512960|3729|10|3719|03-MAR-15 08.00.00.000000 AM
37|1|130|266994|session state list latch|534482|11|4|7|03-MAR-15 08.00.00.000000 AM
37|1|130|266749|JS Sh mem access|296|8|8|0|03-MAR-15 08.00.00.000000 AM
37|1|130|266761|KFMD SGA|549247|920|38|888|03-MAR-15 08.00.00.000000 AM
37|1|130|266830|channel operations parent latch|15200294|4577|134|4449|03-MAR-15 08.00.00.000000 AM
37|1|130|266876|ges process hash list|58786282|19314|6051|13284|03-MAR-15 08.00.00.000000 AM
37|1|130|266877|ges process parent latch|13942643320|15930|1994|13944|03-MAR-15 08.00.00.000000 AM
37|1|130|266940|multiblock read objects|61273700|16990|1245|15803|03-MAR-15 08.00.00.000000 AM
37|1|130|266986|row cache objects|-11323873389|128736073|1196087|127562209|03-MAR-15 08.00.00.000000 AM
37|1|130|267160|gcs partitioned table hash|8750546110|951661|180|951463|03-MAR-15 08.00.00.000000 AM
37|1|130|282997|ges cached resource lists|629338644|1715923|49329|1667345|03-MAR-15 08.00.00.000000 AM
37|1|130|266743|File State Object Pool Parent Latch|384984|17|2|15|03-MAR-15 08.00.00.000000 AM
37|1|130|266977|resmgr:active threads|1772946|16|18|0|03-MAR-15 08.00.00.000000 AM
37|1|130|266924|loader state object freelist|3701590|287|19|269|03-MAR-15 08.00.00.000000 AM
37|1|130|266863|gcs remaster request queue|105897|50|2|48|03-MAR-15 08.00.00.000000 AM
37|1|130|266729|ASM map headers|353|1|1|0|03-MAR-15 08.00.00.000000 AM
37|1|143|266881|ges resource table freelist|28401424|7112|171|6941|12-MAR-15 10.00.00.000000 PM
37|1|143|266991|session allocation|40511639|810|38|772|12-MAR-15 10.00.00.000000 PM
37|1|143|266995|session switching|28053|10220|10045|1914|12-MAR-15 10.00.00.000000 PM
37|1|143|266737|Consistent RBA|5453089|58|4|54|12-MAR-15 10.00.00.000000 PM
37|1|143|266961|process group creation|10041|16|5|11|12-MAR-15 10.00.00.000000 PM
37|1|143|266923|list of block allocation|767843|16|3|13|12-MAR-15 10.00.00.000000 PM
37|1|145|266737|Consistent RBA|24940140|553|36|517|13-MAR-15 08.00.00.000000 AM
37|1|145|266803|SQL memory manager workarea list latch|308517699|17627|1099|16547|13-MAR-15 08.00.00.000000 AM
37|1|145|266831|checkpoint queue latch|937986321|32140|1659|30502|13-MAR-15 08.00.00.000000 AM
37|1|145|266861|gcs opaque info freelist|-15359755608|457097|5965|451364|13-MAR-15 08.00.00.000000 AM
37|1|145|266866|gcs resource hash|12834768099|13717859|957487|12785580|13-MAR-15 08.00.00.000000 AM
37|1|145|266920|ktm global data|185707|13|3|10|13-MAR-15 08.00.00.000000 AM
37|1|145|266986|row cache objects|5167351932|112056639|1242444|110836519|13-MAR-15 08.00.00.000000 AM
37|1|145|266992|session idle bit|758637102|26075|1177|24917|13-MAR-15 08.00.00.000000 AM
37|1|145|266809|Write State Object Pool Parent Latch|9572276|535|39|497|13-MAR-15 08.00.00.000000 AM
37|1|145|266896|io pool granule metadata list|9658258|178|11|167|13-MAR-15 08.00.00.000000 AM
37|1|145|266958|pesom_hash_node|5684742|841|6|835|13-MAR-15 08.00.00.000000 AM
37|1|145|266926|lob segment hash table latch|227735|1|1|0|13-MAR-15 08.00.00.000000 AM
37|1|145|266819|begin backup scn array|176176|3|1|2|13-MAR-15 08.00.00.000000 AM
37|1|145|266731|ASM map operation freelist|1912475|36515|60|36456|13-MAR-15 08.00.00.000000 AM
37|1|145|266738|DML lock allocation|182013255|8398|396|8004|13-MAR-15 08.00.00.000000 AM
37|1|145|266764|KJC message pool free list|1149267517|15869065|865322|15019224|13-MAR-15 08.00.00.000000 AM
37|1|145|266864|gcs remastering latch|50920785|320891|67991|253387|13-MAR-15 08.00.00.000000 AM
37|1|145|266872|ges deadlock list|19364235|6194|211|5983|13-MAR-15 08.00.00.000000 AM
37|1|145|266882|ges timeout list|23636607|9444|1031|8413|13-MAR-15 08.00.00.000000 AM
37|1|145|266895|io pool granule list|11538643|3468|64|3404|13-MAR-15 08.00.00.000000 AM
37|1|145|266937|messages|180132569|102960|2739|100292|13-MAR-15 08.00.00.000000 AM
37|1|145|267006|space background task latch|5060310|4600571|3628995|1038662|13-MAR-15 08.00.00.000000 AM
37|1|145|267025|undo global data|352973665|41068|1457|39653|13-MAR-15 08.00.00.000000 AM
37|1|145|266980|resmgr:free threads list|234761|190|4|186|13-MAR-15 08.00.00.000000 AM
37|1|145|267005|sort extent pool|826575|350|56|294|13-MAR-15 08.00.00.000000 AM
37|1|145|266843|dummy allocation|58697|33|12|21|13-MAR-15 08.00.00.000000 AM
37|1|145|266732|ASM map operation hash table|3292819156|107812|10083|97928|13-MAR-15 08.00.00.000000 AM
37|1|145|266815|active service list|3270280|2775|558|2265|13-MAR-15 08.00.00.000000 AM
37|1|145|266830|channel operations parent latch|5928651|2042|64|1981|13-MAR-15 08.00.00.000000 AM
37|1|145|266876|ges process hash list|49360529|8227|2344|5883|13-MAR-15 08.00.00.000000 AM
37|1|145|266879|ges resource hash list|9732399186|19863187|1082171|18797082|13-MAR-15 08.00.00.000000 AM
37|1|145|266913|ksuosstats global area|33147|14|16|0|13-MAR-15 08.00.00.000000 AM
37|1|145|266924|loader state object freelist|5572490|485|22|463|13-MAR-15 08.00.00.000000 AM
37|1|145|266940|multiblock read objects|71846078|21514|1754|19811|13-MAR-15 08.00.00.000000 AM
37|1|145|266967|query server process|93808|11|10|1|13-MAR-15 08.00.00.000000 AM
37|1|145|266971|redo allocation|105376770|2035360|144999|1892438|13-MAR-15 08.00.00.000000 AM
37|1|145|266994|session state list latch|970507|1938|558|1458|13-MAR-15 08.00.00.000000 AM
37|1|145|282970|Real-time descriptor latch|59955|12|1|11|13-MAR-15 08.00.00.000000 AM
37|1|145|266818|archive process latch|3722|9|9|0|13-MAR-15 08.00.00.000000 AM
37|1|145|266923|list of block allocation|1342396|46|8|38|13-MAR-15 08.00.00.000000 AM
37|1|145|266834|corrupted undo seg latch|3142417|126|3|123|13-MAR-15 08.00.00.000000 AM
37|1|145|266742|FOB s.o list latch|51474994|18402372|113757|18299328|13-MAR-15 08.00.00.000000 AM
37|1|145|266823|cache buffers chains|50108958255|14720490|1571127|13222995|13-MAR-15 08.00.00.000000 AM
37|1|145|266832|client/application info|184924845|32015|2468|29564|13-MAR-15 08.00.00.000000 AM
37|1|145|266955|parameter table management|4713489|1472|605|907|13-MAR-15 08.00.00.000000 AM
37|1|145|266998|shared pool|358715997|804856|21295|784022|13-MAR-15 08.00.00.000000 AM
37|1|145|266788|OS process: request allocation|12374|115|4|111|13-MAR-15 08.00.00.000000 AM
37|1|145|283039|session statistics|59747|3|1|2|13-MAR-15 08.00.00.000000 AM
37|1|145|266749|JS Sh mem access|212|7|7|0|13-MAR-15 08.00.00.000000 AM
37|1|145|266822|cache buffer handles|100796190|19988|581|19421|13-MAR-15 08.00.00.000000 AM
37|1|145|266869|gcs shadows freelist|1391110436|2140|52|2088|13-MAR-15 08.00.00.000000 AM
37|1|145|266873|ges domain table|6448877394|539299|3496|535823|13-MAR-15 08.00.00.000000 AM
37|1|145|266874|ges enqueue table freelist|-2105898183|14565303|154241|14412775|13-MAR-15 08.00.00.000000 AM
37|1|145|266875|ges group table|6457573010|387994|2573|385452|13-MAR-15 08.00.00.000000 AM
37|1|145|266949|object queue header operation|4587166948|88673|7089|81742|13-MAR-15 08.00.00.000000 AM
37|1|145|266990|sequence cache|106245989|76382|702|75687|13-MAR-15 08.00.00.000000 AM
37|1|145|266991|session allocation|67556495|2472|109|2364|13-MAR-15 08.00.00.000000 AM
37|1|145|282997|ges cached resource lists|617644527|1635031|52616|1583131|13-MAR-15 08.00.00.000000 AM
37|1|145|283032|object queue header freelist|479458539|4617|327|4298|13-MAR-15 08.00.00.000000 AM
37|1|145|266796|Result Cache: SO Latch|3133|10|4|6|13-MAR-15 08.00.00.000000 AM
37|1|145|266919|ksz_so allocation latch|57801|1110|17|1093|13-MAR-15 08.00.00.000000 AM
37|1|145|266974|reid allocation latch|13730|106|5|102|13-MAR-15 08.00.00.000000 AM
37|1|145|266743|File State Object Pool Parent Latch|525755|28|4|24|13-MAR-15 08.00.00.000000 AM
37|1|145|266867|gcs resource scan list|33638|6|2|4|13-MAR-15 08.00.00.000000 AM
37|1|145|266863|gcs remaster request queue|25243|13|4|9|13-MAR-15 08.00.00.000000 AM
37|1|145|266849|error message lists|723058|28|1|27|13-MAR-15 08.00.00.000000 AM
37|1|145|266977|resmgr:active threads|117666|2|2|0|13-MAR-15 08.00.00.000000 AM
37|1|145|266761|KFMD SGA|7830051|77313|3921|73464|13-MAR-15 08.00.00.000000 AM
37|1|145|266826|call allocation|1523966|5424|1953|3782|13-MAR-15 08.00.00.000000 AM
37|1|145|266847|enqueue hash chains|667010245|399779|19757|380361|13-MAR-15 08.00.00.000000 AM
37|1|145|266857|gc element|8768366181|42757052|3256122|39583413|13-MAR-15 08.00.00.000000 AM
37|1|145|266877|ges process parent latch|12982307879|41262|2703|38579|13-MAR-15 08.00.00.000000 AM
37|1|145|266881|ges resource table freelist|31975981|8696|223|8474|13-MAR-15 08.00.00.000000 AM
37|1|145|266907|kokc descriptor allocation latch|326895672|4198129|114617|4090752|13-MAR-15 08.00.00.000000 AM
37|1|145|266959|post/wait queue|300087716|297906|942|296981|13-MAR-15 08.00.00.000000 AM
37|1|145|267018|transaction allocation|7077621|132|18|115|13-MAR-15 08.00.00.000000 AM
37|1|145|267160|gcs partitioned table hash|7687629881|831602|124|831461|13-MAR-15 08.00.00.000000 AM
37|1|145|283035|process pkey statistics list|11513057|5|4|1|13-MAR-15 08.00.00.000000 AM
37|1|145|266878|ges process table freelist|29711|418|208|218|13-MAR-15 08.00.00.000000 AM
37|1|145|266915|ksv class latch|230031|20|6|14|13-MAR-15 08.00.00.000000 AM
37|1|145|266917|ksxp shared latch|3709|13|1|12|13-MAR-15 08.00.00.000000 AM
37|1|145|266726|ASM Keyed state latch|2975|4|2|2|13-MAR-15 08.00.00.000000 AM
37|1|145|266765|KJCT flow control latch|7131728147|3257328|91221|3168888|13-MAR-15 08.00.00.000000 AM
37|1|145|266774|Lsod array latch|4010470|331|248|88|13-MAR-15 08.00.00.000000 AM
37|1|145|266865|gcs resource freelist|925999943|198871|2982|196004|13-MAR-15 08.00.00.000000 AM
37|1|145|266880|ges resource scan list|282088|12|5|7|13-MAR-15 08.00.00.000000 AM
37|1|145|266922|lgwr LWN SCN|25443490|68660|617|68049|13-MAR-15 08.00.00.000000 AM
37|1|145|266950|object stats modification|191602879|117249|9097|108358|13-MAR-15 08.00.00.000000 AM
37|1|145|266995|session switching|27744|9627|9853|1693|13-MAR-15 08.00.00.000000 AM
37|1|145|267002|simulator hash latch|3103123849|3751|157|3598|13-MAR-15 08.00.00.000000 AM
37|1|145|282965|KXDBIO latch|22700|67|31|36|13-MAR-15 08.00.00.000000 AM
37|1|145|282992|dtp latch|1367|3|1|2|13-MAR-15 08.00.00.000000 AM
37|1|145|266960|process allocation|342068|470|32|438|13-MAR-15 08.00.00.000000 AM
37|1|145|267237|pesom_heap_alloc|709|2|1|1|13-MAR-15 08.00.00.000000 AM
37|1|145|266942|name-service namespace bucket|1751667|3|1|2|13-MAR-15 08.00.00.000000 AM
37|1|145|266814|active checkpoint queue latch|16279763|15912|795|15122|13-MAR-15 08.00.00.000000 AM
37|1|145|266824|cache buffers lru chain|314682503|1308293|139902|1170239|13-MAR-15 08.00.00.000000 AM
37|1|145|266965|qmn task queue latch|4159|7|3|4|13-MAR-15 08.00.00.000000 AM
37|1|145|266973|redo writing|144183435|33758|3776|29999|13-MAR-15 08.00.00.000000 AM
37|1|145|266787|OS process allocation|118761|368|19|351|13-MAR-15 08.00.00.000000 AM
37|1|145|266963|process queue reference|42347653|282|7|275|13-MAR-15 08.00.00.000000 AM
37|1|145|267000|shared pool simulator|18734|1|1|0|13-MAR-15 08.00.00.000000 AM
37|1|144|266742|FOB s.o list latch|41134205|9555398|54175|9510964|13-MAR-15 10.00.00.000000 PM
37|1|144|266866|gcs resource hash|4678400731|1947691|162818|1788730|13-MAR-15 10.00.00.000000 PM
37|1|144|266950|object stats modification|46521324|7694|362|7337|13-MAR-15 10.00.00.000000 PM
37|1|144|266959|post/wait queue|137282417|78326|280|78051|13-MAR-15 10.00.00.000000 PM
37|1|144|266980|resmgr:free threads list|30423|122|4|118|13-MAR-15 10.00.00.000000 PM
37|1|144|266990|sequence cache|17832526|4112|53|4059|13-MAR-15 10.00.00.000000 PM
37|1|144|266867|gcs resource scan list|17816|2|2|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266896|io pool granule metadata list|315469|3|1|2|13-MAR-15 10.00.00.000000 PM
37|1|144|266764|KJC message pool free list|455672341|2268476|38445|2230378|13-MAR-15 10.00.00.000000 PM
37|1|144|266774|Lsod array latch|1703621|138|128|12|13-MAR-15 10.00.00.000000 PM
37|1|144|266822|cache buffer handles|23154766|1547|15|1532|13-MAR-15 10.00.00.000000 PM
37|1|144|266857|gc element|3337939970|7564497|527869|7048104|13-MAR-15 10.00.00.000000 PM
37|1|144|266940|multiblock read objects|27593754|4409|163|4248|13-MAR-15 10.00.00.000000 PM
37|1|144|266967|query server process|68373|10|10|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266971|redo allocation|52158914|624201|32255|592198|13-MAR-15 10.00.00.000000 PM
37|1|144|266982|resmgr:resource group CPU method|5096717|11440|376|11065|13-MAR-15 10.00.00.000000 PM
37|1|144|267006|space background task latch|560932|469108|298306|178637|13-MAR-15 10.00.00.000000 PM
37|1|144|282970|Real-time descriptor latch|946665|605|112|497|13-MAR-15 10.00.00.000000 PM
37|1|144|282997|ges cached resource lists|320157923|380885|11801|369190|13-MAR-15 10.00.00.000000 PM
37|1|144|266869|gcs shadows freelist|459955935|2864|36|2828|13-MAR-15 10.00.00.000000 PM
37|1|144|266955|parameter table management|37835|8|2|6|13-MAR-15 10.00.00.000000 PM
37|1|144|266743|File State Object Pool Parent Latch|754892|4|1|3|13-MAR-15 10.00.00.000000 PM
37|1|144|266732|ASM map operation hash table|1550250329|38157|1680|36503|13-MAR-15 10.00.00.000000 PM
37|1|144|266824|cache buffers lru chain|131985268|215304|18539|197051|13-MAR-15 10.00.00.000000 PM
37|1|144|266861|gcs opaque info freelist|546454948|46973|768|46240|13-MAR-15 10.00.00.000000 PM
37|1|144|266863|gcs remaster request queue|1310714|4|1|3|13-MAR-15 10.00.00.000000 PM
37|1|144|266881|ges resource table freelist|16804550|3535|68|3467|13-MAR-15 10.00.00.000000 PM
37|1|144|266991|session allocation|22714185|300|25|275|13-MAR-15 10.00.00.000000 PM
37|1|144|266992|session idle bit|287418203|3516|111|3405|13-MAR-15 10.00.00.000000 PM
37|1|144|266878|ges process table freelist|27604|72|36|38|13-MAR-15 10.00.00.000000 PM
37|1|144|267002|simulator hash latch|1006333213|614|35|580|13-MAR-15 10.00.00.000000 PM
37|1|144|266737|Consistent RBA|1808035|12|2|10|13-MAR-15 10.00.00.000000 PM
37|1|144|266895|io pool granule list|696811|83|3|80|13-MAR-15 10.00.00.000000 PM
37|1|144|266913|ksuosstats global area|23133|17|18|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266843|dummy allocation|7494|22|3|19|13-MAR-15 10.00.00.000000 PM
37|1|144|266761|KFMD SGA|3582552|4739|150|4590|13-MAR-15 10.00.00.000000 PM
37|1|144|266823|cache buffers chains|26332285256|1740874|97748|1645702|13-MAR-15 10.00.00.000000 PM
37|1|144|266864|gcs remastering latch|16314594|53719|13325|40452|13-MAR-15 10.00.00.000000 PM
37|1|144|266875|ges group table|2182376574|50385|389|49996|13-MAR-15 10.00.00.000000 PM
37|1|144|266876|ges process hash list|68107176|30414|8616|21829|13-MAR-15 10.00.00.000000 PM
37|1|144|266879|ges resource hash list|3331297239|2962470|145106|2818687|13-MAR-15 10.00.00.000000 PM
37|1|144|266907|kokc descriptor allocation latch|102499229|400501|14764|386394|13-MAR-15 10.00.00.000000 PM
37|1|144|266951|parallel query alloc buffer|155942|141|18|125|13-MAR-15 10.00.00.000000 PM
37|1|144|266973|redo writing|75675951|11255|757|10499|13-MAR-15 10.00.00.000000 PM
37|1|144|266974|reid allocation latch|10704|108|2|106|13-MAR-15 10.00.00.000000 PM
37|1|144|267160|gcs partitioned table hash|2051883505|62941|17|62924|13-MAR-15 10.00.00.000000 PM
37|1|144|266915|ksv class latch|409932|77|24|53|13-MAR-15 10.00.00.000000 PM
37|1|144|267018|transaction allocation|482656|7|2|5|13-MAR-15 10.00.00.000000 PM
37|1|144|266787|OS process allocation|72512|157|10|147|13-MAR-15 10.00.00.000000 PM
37|1|144|267005|sort extent pool|114562|458|8|450|13-MAR-15 10.00.00.000000 PM
37|1|144|266965|qmn task queue latch|4599|2|2|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266731|ASM map operation freelist|1035474|79217|25|79192|13-MAR-15 10.00.00.000000 PM
37|1|144|266738|DML lock allocation|63796689|1159|48|1112|13-MAR-15 10.00.00.000000 PM
37|1|144|266814|active checkpoint queue latch|10567844|7189|395|6794|13-MAR-15 10.00.00.000000 PM
37|1|144|266815|active service list|1113089|1945|397|1589|13-MAR-15 10.00.00.000000 PM
37|1|144|266818|archive process latch|1465|3|3|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266826|call allocation|376663|3546|1175|2596|13-MAR-15 10.00.00.000000 PM
37|1|144|266832|client/application info|61786577|4550|274|4279|13-MAR-15 10.00.00.000000 PM
37|1|144|266847|enqueue hash chains|356399637|95857|3359|92521|13-MAR-15 10.00.00.000000 PM
37|1|144|266872|ges deadlock list|5907518|763|24|739|13-MAR-15 10.00.00.000000 PM
37|1|144|266958|pesom_hash_node|2684575|853|3|850|13-MAR-15 10.00.00.000000 PM
37|1|144|266983|resmgr:schema config|380191|17|16|2|13-MAR-15 10.00.00.000000 PM
37|1|144|266994|session state list latch|63758|40|15|25|13-MAR-15 10.00.00.000000 PM
37|1|144|266998|shared pool|133218809|78215|1357|76874|13-MAR-15 10.00.00.000000 PM
37|1|144|266852|file cache latch|52070|3|1|2|13-MAR-15 10.00.00.000000 PM
37|1|144|266880|ges resource scan list|91686|2|1|1|13-MAR-15 10.00.00.000000 PM
37|1|144|266873|ges domain table|2051375696|55573|506|55068|13-MAR-15 10.00.00.000000 PM
37|1|144|266922|lgwr LWN SCN|14850273|22319|78|22241|13-MAR-15 10.00.00.000000 PM
37|1|144|266923|list of block allocation|450996|27|7|20|13-MAR-15 10.00.00.000000 PM
37|1|144|266937|messages|142696966|170433|1188|169285|13-MAR-15 10.00.00.000000 PM
37|1|144|266963|process queue reference|11178662|435|12|424|13-MAR-15 10.00.00.000000 PM
37|1|144|266749|JS Sh mem access|114|3|3|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266829|channel handle pool latch|5074|5|3|2|13-MAR-15 10.00.00.000000 PM
37|1|144|266870|ges DFS wait callback info|661|2|2|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266961|process group creation|4701|10|4|6|13-MAR-15 10.00.00.000000 PM
37|1|144|266831|checkpoint queue latch|525080725|11043|441|10609|13-MAR-15 10.00.00.000000 PM
37|1|144|266865|gcs resource freelist|432255803|38224|765|37495|13-MAR-15 10.00.00.000000 PM
37|1|144|266874|ges enqueue table freelist|-6390823850|1511792|24905|1487014|13-MAR-15 10.00.00.000000 PM
37|1|144|266882|ges timeout list|14846441|3383|162|3221|13-MAR-15 10.00.00.000000 PM
37|1|144|266949|object queue header operation|1882373321|25024|1681|23376|13-MAR-15 10.00.00.000000 PM
37|1|144|266977|resmgr:active threads|47000|5|5|0|13-MAR-15 10.00.00.000000 PM
37|1|144|282965|KXDBIO latch|17293|49|26|23|13-MAR-15 10.00.00.000000 PM
37|1|144|266924|loader state object freelist|849804|108|5|103|13-MAR-15 10.00.00.000000 PM
37|1|144|283032|object queue header freelist|94684720|328|26|303|13-MAR-15 10.00.00.000000 PM
37|1|144|266765|KJCT flow control latch|2978418317|925214|13746|912062|13-MAR-15 10.00.00.000000 PM
37|1|144|266803|SQL memory manager workarea list latch|84382865|1495|80|1415|13-MAR-15 10.00.00.000000 PM
37|1|144|266830|channel operations parent latch|43079589|81441|1087|80394|13-MAR-15 10.00.00.000000 PM
37|1|144|266877|ges process parent latch|4414502184|34052|2167|31907|13-MAR-15 10.00.00.000000 PM
37|1|144|266936|message pool operations parent latch|17914868|5763|137|5634|13-MAR-15 10.00.00.000000 PM
37|1|144|266986|row cache objects|-1105094455|13155414|155487|13001651|13-MAR-15 10.00.00.000000 PM
37|1|144|266995|session switching|20787|6752|6724|1302|13-MAR-15 10.00.00.000000 PM
37|1|144|267025|undo global data|156458215|23066|628|22455|13-MAR-15 10.00.00.000000 PM
37|1|144|266919|ksz_so allocation latch|29627|941|21|920|13-MAR-15 10.00.00.000000 PM
37|1|144|266918|ksxp so latch|3198|6|3|3|13-MAR-15 10.00.00.000000 PM
37|1|144|266960|process allocation|3632|36|1|35|13-MAR-15 10.00.00.000000 PM
37|1|139|266764|KJC message pool free list|876708656|6694859|218541|6478481|10-MAR-15 10.00.00.000000 PM
37|1|139|266831|checkpoint queue latch|651003996|17844|723|17127|10-MAR-15 10.00.00.000000 PM
37|1|139|266864|gcs remastering latch|35710141|167148|36054|131225|10-MAR-15 10.00.00.000000 PM
37|1|139|266875|ges group table|4329509435|176494|1638|174866|10-MAR-15 10.00.00.000000 PM
37|1|139|266878|ges process table freelist|48426|491|173|319|10-MAR-15 10.00.00.000000 PM
37|1|139|266880|ges resource scan list|296199|14|8|6|10-MAR-15 10.00.00.000000 PM
37|1|139|266924|loader state object freelist|2273593|213|15|198|10-MAR-15 10.00.00.000000 PM
37|1|139|266940|multiblock read objects|52363423|10896|687|10217|10-MAR-15 10.00.00.000000 PM
37|1|139|266990|sequence cache|78809899|47778|301|47481|10-MAR-15 10.00.00.000000 PM
37|1|139|266998|shared pool|274009364|1027424|19722|1008149|10-MAR-15 10.00.00.000000 PM
