site_id|config_id|run_id|stat_id|stat_name|stat_read_data|stat_req_per_sec_r|stat_data_per_sec_r|stat_write_data|stat_req_per_sec_w|stat_data_per_sec_w|stat_sm_rd|stat_lg_rd|start_time
37|1|229|266306|Log File|641875000|1.03|91193.75|1235625000|344.62|175756.25|2.74|18.125|08-MAY-15 10.00.00.000000 PM
37|1|229|278731|Data File Copy|560000000000|204.77|81574866.67|0|0|0|9.9|.023|08-MAY-15 10.00.00.000000 PM
37|1|229|266307|Archive Log|0|0|0|641875000|.91|91131.25|||08-MAY-15 10.00.00.000000 PM
37|1|229|266310|TOTAL|235685625000|4497.77|33562881.25|4423750000|742.62|629187.5|2.66|146.896|08-MAY-15 10.00.00.000000 PM
37|1|232|266306|Log File|1158125000|1.84|164550|2312500000|575.34|328868.75|3.72|19.815|11-MAY-15 10.00.00.000000 PM
37|1|232|268724|Other|0|0|0|0|0|0|2.48||11-MAY-15 10.00.00.000000 PM
37|1|232|266308|Temp File|34906250|3.88|4837.5|32156250|3.29|4462.5|.28|4.95|11-MAY-15 10.00.00.000000 PM
37|1|232|266310|TOTAL|187870625000|10443.51|26991987.5|7141250000|1123.64|1015368.75|2.85|294.359|11-MAY-15 10.00.00.000000 PM
37|1|232|283087|Data File Incremental Backup|4600000|.8|600|0|0|0|1.16||11-MAY-15 10.00.00.000000 PM
37|1|232|266305|Data File|181325000000|10410.51|25954812.5|3563125000|540.95|506481.25|2.86|304.205|11-MAY-15 10.00.00.000000 PM
37|1|232|266309|Control File|1254375000|25.29|178156.25|79756250|2.41|11187.5|.24|6.193|11-MAY-15 10.00.00.000000 PM
37|1|232|266307|Archive Log|4956250000|1.94|704681.25|1155625000|1.65|164381.25|11.56|20.787|11-MAY-15 10.00.00.000000 PM
37|1|222|266308|Temp File|25193750|3.88|3493.75|24225000|3.12|3362.5|.4|1176701.385|05-MAY-15 08.00.00.000000 AM
37|1|222|266310|TOTAL|189717500000|13266.28|27412200|10965000000|1734.92|1560775|2.96|230.386|05-MAY-15 08.00.00.000000 AM
37|1|222|266307|Archive Log|0|0|0|1823750000|2.6|259531.25|||05-MAY-15 08.00.00.000000 AM
37|1|222|266305|Data File|187940000000|13236.93|27084131.25|5441250000|824.18|774537.5|2.97|237.772|05-MAY-15 08.00.00.000000 AM
37|1|222|266309|Control File|606250000|22.62|86256.25|23825000|2.12|3293.75|.3|7.359|05-MAY-15 08.00.00.000000 AM
37|1|222|266306|Log File|1825625000|2.86|259762.5|3655000000|902.9|520062.5|4.26|20.066|05-MAY-15 08.00.00.000000 AM
37|1|227|268724|Other|0|0|0|140000000|.05|20100|5||07-MAY-15 10.00.00.000000 PM
37|1|227|266307|Archive Log|16974375000|6.31|2415393.75|1113750000|1.59|158425|8.19|23.643|07-MAY-15 10.00.00.000000 PM
37|1|227|266309|Control File|3573750000|43.33|508537.5|43000000|2.28|6037.5|.23|4.681|07-MAY-15 10.00.00.000000 PM
37|1|227|266306|Log File|1114375000|1.69|158543.75|2225000000|547.97|316625|3.06|18.852|07-MAY-15 10.00.00.000000 PM
37|1|227|283087|Data File Incremental Backup|13003333333|4.63|1850200|0|0|0|578|.003|07-MAY-15 10.00.00.000000 PM
37|1|227|266308|Temp File|29981250|3.26|4156.25|27550000|2.7|3818.75|.3|6.41|07-MAY-15 10.00.00.000000 PM
37|1|227|266305|Data File|177940000000|9213.12|25543393.75|3711250000|570.73|528118.75|3.49|277.817|07-MAY-15 10.00.00.000000 PM
37|1|227|278731|Data File Copy|666667|.12|100|13006666667|1228.44|1850966.67|10.86||07-MAY-15 10.00.00.000000 PM
37|1|227|266310|TOTAL|201205625000|9268.62|28963218.75|9568125000|1355.6|1361318.75|3.48|254.121|07-MAY-15 10.00.00.000000 PM
37|1|223|266309|Control File|1435625000|33.29|204018.75|79406250|2.45|11262.5|.29|5.569|05-MAY-15 10.00.00.000000 PM
37|1|223|283087|Data File Incremental Backup|4500000|.8|600|0|0|0|1.11||05-MAY-15 10.00.00.000000 PM
37|1|223|266307|Archive Log|8025000000|3.05|1141293.75|1099375000|1.57|156437.5|11.77|20.997|05-MAY-15 10.00.00.000000 PM
37|1|223|268724|Other|0|0|0|0|0|0|2.9||05-MAY-15 10.00.00.000000 PM
37|1|223|266306|Log File|1100000000|1.75|156581.25|2198750000|560.32|312756.25|3.21|19.516|05-MAY-15 10.00.00.000000 PM
37|1|223|266305|Data File|170255625000|8880.73|24503312.5|3298750000|500.82|469225|4.44|385.909|05-MAY-15 10.00.00.000000 PM
37|1|223|266308|Temp File|21431250|2.81|2981.25|19325000|2.33|2675|.26|4.837|05-MAY-15 10.00.00.000000 PM
37|1|223|266310|TOTAL|180431250000|8921.67|25993181.25|6696875000|1067.49|952343.75|4.42|365.469|05-MAY-15 10.00.00.000000 PM
37|1|231|266308|Temp File|171918750|8|24318.75|264462500|5.11|37525|.47|7.52|11-MAY-15 08.00.00.000000 AM
37|1|231|266306|Log File|11133125000|16.18|1597181.25|3740000000|922.48|531968.75|3.84|19.946|11-MAY-15 08.00.00.000000 AM
37|1|231|266309|Control File|504375000|15.29|71668.75|24168750|2.15|3350|.32|7.854|11-MAY-15 08.00.00.000000 AM
37|1|231|266310|TOTAL|205744375000|13893.79|29530056.25|11495625000|1775.2|1635012.5|2.38|210.467|11-MAY-15 08.00.00.000000 AM
37|1|231|268724|Other|50000|0|0|0|.01|0|1.59||11-MAY-15 08.00.00.000000 AM
37|1|231|266305|Data File|193373750000|13854.33|27876462.5|5590000000|842.79|795143.75|2.38|225.503|11-MAY-15 08.00.00.000000 AM
37|1|231|266307|Archive Log|0|0|0|1877500000|2.67|267025|||11-MAY-15 08.00.00.000000 AM
37|1|224|266308|Temp File|52275000|4.5|7293.75|50600000|3.4|7043.75|.96|8.54|06-MAY-15 08.00.00.000000 AM
37|1|224|266307|Archive Log|0|0|0|1855625000|2.64|263887.5|||06-MAY-15 08.00.00.000000 AM
37|1|224|266305|Data File|155822500000|13492.22|22755100|5377500000|843.31|765062.5|2.78|233.765|06-MAY-15 08.00.00.000000 AM
37|1|224|266306|Log File|12986875000|18.84|1851600|3674375000|875.08|522775|3.78|19.793|06-MAY-15 08.00.00.000000 AM
37|1|224|266309|Control File|620000000|25.97|88243.75|24112500|2.14|3337.5|.28|7.65|06-MAY-15 08.00.00.000000 AM
37|1|224|266310|TOTAL|170001250000|13541.53|24675356.25|10980000000|1726.56|1562100|2.77|222.331|06-MAY-15 08.00.00.000000 AM
37|1|226|266305|Data File|200074375000|13207.23|28714412.5|5308125000|832.45|755643.75|3.31|290.69|07-MAY-15 08.00.00.000000 AM
37|1|226|266307|Archive Log|0|0|0|1873750000|2.67|266768.75|||07-MAY-15 08.00.00.000000 AM
37|1|226|266306|Log File|6338125000|9.24|902331.25|3729375000|910.69|530875|4.26|20.76|07-MAY-15 08.00.00.000000 AM
37|1|226|266310|TOTAL|206884375000|13235.57|29674843.75|10961250000|1750.97|1560037.5|3.3|274.946|07-MAY-15 08.00.00.000000 AM
37|1|226|266309|Control File|536250000|15.31|76381.25|24381250|2.17|3387.5|.38|7.366|07-MAY-15 08.00.00.000000 AM
37|1|226|266308|Temp File|26487500|3.8|3687.5|24250000|2.99|3381.25|.43|13.41|07-MAY-15 08.00.00.000000 AM
37|1|234|266309|Control File|1076250000|22.7|152706.25|52875000|2.36|7381.25|.3|6.154|13-MAY-15 10.00.00.000000 PM
37|1|234|266305|Data File|164013750000|9360.79|23535862.5|3915625000|597.23|556187.5|3.86|311.776|13-MAY-15 10.00.00.000000 PM
37|1|234|266306|Log File|1229375000|1.9|174812.5|2404375000|611.83|341650|3.48|19.017|13-MAY-15 10.00.00.000000 PM
37|1|234|266307|Archive Log|16910000000|6.39|2401981.25|1228125000|1.75|174481.25|6.88|19.97|13-MAY-15 10.00.00.000000 PM
37|1|234|283087|Data File Incremental Backup|2700000|.48|400|0|0|0|1.65||13-MAY-15 10.00.00.000000 PM
37|1|234|266310|TOTAL|182025000000|9394.89|26252725|7628125000|1215.78|1083525|3.85|291.47|13-MAY-15 10.00.00.000000 PM
37|1|234|268724|Other|50000|0|0|0|0|0|2||13-MAY-15 10.00.00.000000 PM
37|1|234|266308|Temp File|29387500|3.08|4068.75|27437500|2.61|3812.5|.31|7.24|13-MAY-15 10.00.00.000000 PM
37|1|236|266309|Control File|878125000|23.57|124656.25|61056250|2.31|8543.75|.26|5.433|14-MAY-15 10.00.00.000000 PM
37|1|236|268724|Other|0|0|0|0|0|0|4.87||14-MAY-15 10.00.00.000000 PM
37|1|236|283087|Data File Incremental Backup|2800000|.48|400|0|0|0|2.04||14-MAY-15 10.00.00.000000 PM
37|1|236|266308|Temp File|32243750|3.29|4487.5|29631250|2.75|4112.5|.32|4.693|14-MAY-15 10.00.00.000000 PM
37|1|236|266310|TOTAL|190793125000|9131.66|27372131.25|6976875000|1111.51|991850|3.82|344.274|14-MAY-15 10.00.00.000000 PM
37|1|236|266306|Log File|1091875000|1.72|155237.5|2190000000|552.88|311287.5|3.69|19.219|14-MAY-15 10.00.00.000000 PM
37|1|236|266307|Archive Log|15761875000|5.83|2240900|1091250000|1.55|155100|8.53|23.11|14-MAY-15 10.00.00.000000 PM
37|1|236|266305|Data File|173936875000|9097.21|24860443.75|3607500000|552.01|512781.25|3.83|366.248|14-MAY-15 10.00.00.000000 PM
37|1|239|268724|Other|1565000000|2.23|222200|0|0|0|4.53|18.6|17-MAY-15 10.00.00.000000 PM
37|1|239|266306|Log File|1125625000|1.7|160337.5|2306875000|587.68|328187.5|3.24|18.73|17-MAY-15 10.00.00.000000 PM
37|1|239|266309|Control File|1266250000|25.67|179900|69856250|2.35|9850|.26|5.889|17-MAY-15 10.00.00.000000 PM
37|1|239|266310|TOTAL|199921875000|10522.7|28781112.5|7050000000|1139.92|1002725|2.67|264.663|17-MAY-15 10.00.00.000000 PM
37|1|239|266308|Temp File|35037500|4.21|4856.25|32006250|3.5|4431.25|.27|3.09|17-MAY-15 10.00.00.000000 PM
37|1|239|283087|Data File Incremental Backup|4500000|.81|600|0|0|0|1.13||17-MAY-15 10.00.00.000000 PM
37|1|239|266305|Data File|190447500000|10487.93|27423756.25|3516250000|544.78|499993.75|2.67|276.953|17-MAY-15 10.00.00.000000 PM
37|1|239|266307|Archive Log|7061875000|2.85|1004387.5|1125625000|1.6|160231.25|6.51|21.793|17-MAY-15 10.00.00.000000 PM
37|1|235|266305|Data File|220778125000|12274.01|31571606.25|5186250000|802.92|737325|3.04|257.774|14-MAY-15 08.00.00.000000 AM
37|1|235|266307|Archive Log|0|0|0|1766250000|2.51|251062.5|||14-MAY-15 08.00.00.000000 AM
37|1|235|266308|Temp File|28931250|3.7|4006.25|27837500|3|3856.25|.45|15.85|14-MAY-15 08.00.00.000000 AM
37|1|235|266310|TOTAL|222870000000|12308.95|31902481.25|10568750000|1660.74|1502231.25|3.04|248.573|14-MAY-15 08.00.00.000000 AM
37|1|235|266309|Control File|670000000|28.46|95118.75|23656250|2.1|3281.25|.34|7.451|14-MAY-15 08.00.00.000000 AM
37|1|235|266306|Log File|1769375000|2.77|251643.75|3564375000|850.21|506687.5|4.32|20.966|14-MAY-15 08.00.00.000000 AM
37|1|240|266310|TOTAL|186558125000|13553.85|26829862.5|10972500000|1732.89|1560475|2.31|249.354|18-MAY-15 08.00.00.000000 AM
37|1|240|266309|Control File|565625000|19.35|80518.75|24275000|2.16|3362.5|.31|7.317|18-MAY-15 08.00.00.000000 AM
37|1|240|266306|Log File|1826250000|3.08|259687.5|3634375000|897.79|516843.75|3.29|20.333|18-MAY-15 08.00.00.000000 AM
37|1|240|266305|Data File|184496250000|13527.27|26507387.5|5468125000|826.94|777650|2.31|258.638|18-MAY-15 08.00.00.000000 AM
37|1|240|266308|Temp File|26543750|4.16|3687.5|24587500|3.41|3400|.38|9.115|18-MAY-15 08.00.00.000000 AM
37|1|240|266307|Archive Log|0|0|0|1822500000|2.59|259187.5|||18-MAY-15 08.00.00.000000 AM
37|1|241|266307|Archive Log|10113750000|3.78|1435375|1173125000|1.67|166562.5|11.48|20.263|18-MAY-15 10.00.00.000000 PM
37|1|241|266310|TOTAL|237543125000|10494.03|34034131.25|7107500000|1120.27|1008775|3.68|324.631|18-MAY-15 10.00.00.000000 PM
37|1|241|266306|Log File|1174375000|1.92|166781.25|2315000000|576.1|328468.75|2.75|19.529|18-MAY-15 10.00.00.000000 PM
37|1|241|266305|Data File|225753750000|10460.79|32277106.25|3525000000|536.74|500268.75|3.69|343.734|18-MAY-15 10.00.00.000000 PM
37|1|241|268724|Other|0|0|0|0|0|0|2.75||18-MAY-15 10.00.00.000000 PM
37|1|241|266308|Temp File|37206250|3.99|5156.25|34081250|3.34|4725|.33|6.52|18-MAY-15 10.00.00.000000 PM
37|1|241|266309|Control File|1173750000|23.5|166500|62100000|2.43|8743.75|.3|6.054|18-MAY-15 10.00.00.000000 PM
37|1|241|283087|Data File Incremental Backup|4600000|.8|600|0|0|0|1.16||18-MAY-15 10.00.00.000000 PM
37|1|238|266305|Data File|127635625000|4660.48|17943156.25|2580625000|403.55|366962.5|3.19|430.573|15-MAY-15 10.00.00.000000 PM
37|1|238|278731|Data File Copy|556666666667|203.96|81243066.67|0|0|0|8.67|.023|15-MAY-15 10.00.00.000000 PM
37|1|238|266308|Temp File|13356250|1.54|1850|11925000|1.2|1656.25|.21|3.66|15-MAY-15 10.00.00.000000 PM
37|1|238|266306|Log File|672500000|.98|95612.5|1300625000|357.52|184987.5|6.15|19.129|15-MAY-15 10.00.00.000000 PM
37|1|238|266310|TOTAL|232772500000|4718.84|33294806.25|4588750000|765.34|652475|3.18|323.052|15-MAY-15 10.00.00.000000 PM
37|1|238|266309|Control File|233125000|17.6|32962.5|23650000|2.1|3300|.24|4.736|15-MAY-15 10.00.00.000000 PM
37|1|238|266307|Archive Log|0|0|0|672500000|.96|95593.75|||15-MAY-15 10.00.00.000000 PM
37|1|237|266310|TOTAL|172275000000|11354.13|24742362.5|9708750000|1584|1381106.25|2.71|250.981|15-MAY-15 08.00.00.000000 AM
37|1|237|268724|Other|0|0|0|0|0|0|1.08||15-MAY-15 08.00.00.000000 AM
37|1|237|266306|Log File|1633125000|2.58|232312.5|3256250000|836.73|463356.25|4.1|19.938|15-MAY-15 08.00.00.000000 AM
37|1|237|266308|Temp File|27037500|3.48|3750|25487500|2.73|3537.5|.4|5.92|15-MAY-15 08.00.00.000000 AM
37|1|237|266307|Archive Log|0|0|0|1630000000|2.32|232037.5|||15-MAY-15 08.00.00.000000 AM
37|1|237|266309|Control File|623750000|22.3|88706.25|24093750|2.14|3350|.29|6.591|15-MAY-15 08.00.00.000000 AM
37|1|237|266305|Data File|170120625000|11325.77|24435818.75|4771875000|740.08|678831.25|2.71|261.815|15-MAY-15 08.00.00.000000 AM
37|1|243|266307|Archive Log|14746875000|5.45|2098056.25|1207500000|1.72|171762.5|11.92|22.607|19-MAY-15 10.00.00.000000 PM
37|1|243|268724|Other|33333|0|0|46666667|.07|6700|2.35||19-MAY-15 10.00.00.000000 PM
37|1|243|266305|Data File|166954375000|10172.76|23495131.25|3581875000|550.49|509737.5|3.28|380.101|19-MAY-15 10.00.00.000000 PM
37|1|243|283087|Data File Incremental Backup|2700000|.48|400|0|0|0|1.69||19-MAY-15 10.00.00.000000 PM
37|1|243|266306|Log File|1207500000|1.78|171837.5|2373750000|595.28|337731.25|3.5|19.193|19-MAY-15 10.00.00.000000 PM
37|1|243|266309|Control File|1598750000|27.4|227412.5|69725000|2.43|9993.75|.24|5.934|19-MAY-15 10.00.00.000000 PM
37|1|243|266308|Temp File|35968750|3.76|4993.75|33062500|3.18|4600|.3|5.23|19-MAY-15 10.00.00.000000 PM
37|1|243|266310|TOTAL|183680000000|10211.18|26548912.5|7276250000|1153.11|1035050|3.27|349.98|19-MAY-15 10.00.00.000000 PM
37|1|245|266308|Temp File|35400000|3.93|4918.75|32081250|3.24|4462.5|.39|5.033|20-MAY-15 10.00.00.000000 PM
37|1|245|266305|Data File|315326875000|10056.54|44822687.5|3985625000|607.81|566481.25|4.72|362.292|20-MAY-15 10.00.00.000000 PM
37|1|245|278731|Data File Copy|1500000|.28|200|25356666667|3195.54|3604566.67|16.98||20-MAY-15 10.00.00.000000 PM
37|1|245|266310|TOTAL|329050000000|10132.35|46795412.5|12611250000|1808.83|1792643.75|4.7|329.724|20-MAY-15 10.00.00.000000 PM
37|1|245|268724|Other|0|0|0|140000000|.05|20100|4||20-MAY-15 10.00.00.000000 PM
37|1|245|266309|Control File|8015625000|68.12|1139593.75|42812500|2.23|5950|.28|5.625|20-MAY-15 10.00.00.000000 PM
37|1|245|283087|Data File Incremental Backup|25350000000|9.01|3603266.67|0|0|0|16|.007|20-MAY-15 10.00.00.000000 PM
37|1|245|266306|Log File|1279375000|2.01|181787.5|2511875000|594.57|357131.25|4.62|20.446|20-MAY-15 10.00.00.000000 PM
37|1|245|266307|Archive Log|0|.01|0|1277500000|1.82|181537.5|24.08||20-MAY-15 10.00.00.000000 PM
37|1|246|266305|Data File|362736250000|13066.73|51634525|5276250000|825.96|750943.75|4.56|296.079|21-MAY-15 08.00.00.000000 AM
37|1|246|266306|Log File|1852500000|2.99|263631.25|3680000000|869.51|523706.25|3.1|21.147|21-MAY-15 08.00.00.000000 AM
37|1|246|266309|Control File|563125000|19.08|80187.5|24081250|2.14|3343.75|.36|7.275|21-MAY-15 08.00.00.000000 AM
37|1|246|266307|Archive Log|0|0|0|1849375000|2.63|263106.25|||21-MAY-15 08.00.00.000000 AM
37|1|246|266308|Temp File|28443750|4.24|3950|53287500|3.58|7543.75|.51|8.85|21-MAY-15 08.00.00.000000 AM
37|1|246|266310|TOTAL|364916250000|13093.04|51962368.75|10884375000|1703.83|1548637.5|4.55|285.059|21-MAY-15 08.00.00.000000 AM
37|1|252|266307|Archive Log|66667|.19|6.67|1133333333|1.62|161433.33|11.2||25-MAY-15 10.00.00.000000 PM
37|1|252|266308|Temp File|37473333|3.95|5206.67|34426667|3.3|4773.33|.3|4.805|25-MAY-15 10.00.00.000000 PM
37|1|252|266305|Data File|192498666667|9828.55|27709826.67|3350000000|507.15|476586.67|4.01|305.914|25-MAY-15 10.00.00.000000 PM
37|1|252|266306|Log File|1134000000|1.68|161500|2224666667|557.76|316413.33|5.47|20.141|25-MAY-15 10.00.00.000000 PM
37|1|252|268724|Other|0|0|0|0|0|0|0||25-MAY-15 10.00.00.000000 PM
37|1|252|266309|Control File|1112000000|26.45|158080|54733333|2.39|7693.33|.26|5.961|25-MAY-15 10.00.00.000000 PM
37|1|252|283087|Data File Incremental Backup|2300000|.41|300|0|0|0|.33||25-MAY-15 10.00.00.000000 PM
37|1|252|266310|TOTAL|195564666667|9860.85|28013760|6798666667|1072.22|966893.33|3.99|299.803|25-MAY-15 10.00.00.000000 PM
37|1|242|266310|TOTAL|239958750000|13822.78|34365375|11024375000|1756.51|1568831.25|3.05|236.541|19-MAY-15 08.00.00.000000 AM
37|1|242|266307|Archive Log|0|0|0|1834375000|2.61|260912.5|||19-MAY-15 08.00.00.000000 AM
37|1|242|266305|Data File|237385625000|13796.5|34041912.5|5475625000|843.49|779200|3.05|242.818|19-MAY-15 08.00.00.000000 AM
37|1|242|266306|Log File|1836875000|2.95|261243.75|3662500000|904.85|521137.5|4.11|20.912|19-MAY-15 08.00.00.000000 AM
37|1|242|266308|Temp File|32050000|4.17|4462.5|30387500|3.39|4225|.42|8.94|19-MAY-15 08.00.00.000000 AM
37|1|242|266309|Control File|560625000|19.16|79750|24287500|2.16|3362.5|.36|7.611|19-MAY-15 08.00.00.000000 AM
37|1|247|266306|Log File|1264375000|1.98|179906.25|2464375000|573.06|350725|3.34|18.755|21-MAY-15 10.00.00.000000 PM
37|1|247|266307|Archive Log|15899375000|6.04|2263156.25|1262500000|1.8|179631.25|8.79|25.123|21-MAY-15 10.00.00.000000 PM
37|1|247|266310|TOTAL|185791250000|9624.3|26671312.5|7711250000|1168.04|1097618.75|4.3|322.972|21-MAY-15 10.00.00.000000 PM
37|1|247|266308|Temp File|34837500|3.93|4856.25|31518750|3.24|4381.25|.3|4.507|21-MAY-15 10.00.00.000000 PM
37|1|247|266309|Control File|982500000|24.02|139837.5|69518750|2.33|9837.5|.25|5.889|21-MAY-15 10.00.00.000000 PM
37|1|247|278731|Data File Copy|0|0|0|335000000|39.64|47950|9||21-MAY-15 10.00.00.000000 PM
37|1|247|266305|Data File|169031875000|9588.28|24092787.5|3835000000|582.66|545781.25|4.31|343.574|21-MAY-15 10.00.00.000000 PM
37|1|247|283087|Data File Incremental Backup|224266667|.24|32066.67|0|0|0|2.05|.01|21-MAY-15 10.00.00.000000 PM
37|1|247|268724|Other|0|0|0|70000000|.03|10050|3.6||21-MAY-15 10.00.00.000000 PM
37|1|251|266306|Log File|843333333|1.26|119860|1630000000|478.47|232066.67|2.69|19.28|25-MAY-15 08.00.00.000000 AM
37|1|251|266310|TOTAL|195162666667|8082.65|27661433.33|4694000000|815.83|667766.67|3.47|450.64|25-MAY-15 08.00.00.000000 AM
37|1|251|266309|Control File|1053333333|17.35|149680|24033333|2.14|3333.33|.24|4.381|25-MAY-15 08.00.00.000000 AM
37|1|251|266305|Data File|193781333333|8061.86|27464813.33|2185333333|332.26|310973.33|3.48|471.531|25-MAY-15 08.00.00.000000 AM
37|1|251|266307|Archive Log|0|0|0|843333333|1.2|119786.67|||25-MAY-15 08.00.00.000000 AM
37|1|251|266308|Temp File|14166667|2.18|1966.67|11800000|1.76|1646.67|.2|2.37|25-MAY-15 08.00.00.000000 AM
37|1|249|266305|Data File|138101875000|4549.37|19937593.75|2520625000|393.12|358381.25|4.63|431.171|22-MAY-15 10.00.00.000000 PM
37|1|249|266306|Log File|668750000|.96|95031.25|1293125000|353.81|183793.75|3.82|18.293|22-MAY-15 10.00.00.000000 PM
37|1|249|266310|TOTAL|244324375000|4604.62|34988450|4514375000|750.94|641912.5|4.62|354.394|22-MAY-15 10.00.00.000000 PM
37|1|249|266308|Temp File|11325000|1.25|1568.75|10131250|.95|1400|.23|3.427|22-MAY-15 10.00.00.000000 PM
37|1|249|266309|Control File|203125000|14.81|28812.5|23781250|2.11|3312.5|.22|5.114|22-MAY-15 10.00.00.000000 PM
37|1|249|266307|Archive Log|0|0|0|668750000|.95|95018.75|||22-MAY-15 10.00.00.000000 PM
37|1|249|278731|Data File Copy|556666666667|203.89|81210033.33|0|0|0|8.36|.027|22-MAY-15 10.00.00.000000 PM
37|1|250|283087|Data File Incremental Backup|35606666667|12.67|5068366.67|0|0|0|9|0|24-MAY-15 10.00.00.000000 PM
37|1|250|266305|Data File|199453750000|9476.07|28617312.5|3090000000|475.52|440000|5.11|370.499|24-MAY-15 10.00.00.000000 PM
37|1|250|266308|Temp File|33975000|3.72|4706.25|30456250|3.06|4243.75|.29|3.627|24-MAY-15 10.00.00.000000 PM
37|1|250|266309|Control File|7626875000|67.85|1085825|25831250|2.3|3600|.22|5.229|24-MAY-15 10.00.00.000000 PM
37|1|250|266307|Archive Log|0|0|0|1067500000|1.52|151987.5|||24-MAY-15 10.00.00.000000 PM
37|1|250|266310|TOTAL|214298750000|9551.75|30794112.5|12955000000|1894.69|1844081.25|5.08|330.859|24-MAY-15 10.00.00.000000 PM
37|1|250|266306|Log File|1068750000|1.68|152112.5|2061250000|527.31|293593.75|2.98|18.798|24-MAY-15 10.00.00.000000 PM
37|1|250|278731|Data File Copy|1600000|.29|200|35620000000|4719.91|5070333.33|9.82||24-MAY-15 10.00.00.000000 PM
37|1|248|266308|Temp File|24600000|3.92|3412.5|22618750|3.1|3137.5|.37|11.4|22-MAY-15 08.00.00.000000 AM
37|1|248|266309|Control File|961875000|21|136856.25|23975000|2.13|3325|.32|7.277|22-MAY-15 08.00.00.000000 AM
37|1|248|266305|Data File|216183125000|11679.05|30956656.25|4833125000|751.22|687337.5|2.91|320.689|22-MAY-15 08.00.00.000000 AM
37|1|248|266306|Log File|1673750000|2.62|237750|3266875000|821.83|464606.25|3.21|20.562|22-MAY-15 08.00.00.000000 AM
37|1|248|266307|Archive Log|0|0|0|1671875000|2.38|237468.75|||22-MAY-15 08.00.00.000000 AM
37|1|248|266310|TOTAL|218802500000|11706.59|31257768.75|9817500000|1580.66|1395875|2.91|307.738|22-MAY-15 08.00.00.000000 AM
37|1|244|266308|Temp File|45381250|4.49|6400|44468750|3.44|6250|.58|8.77|20-MAY-15 08.00.00.000000 AM
37|1|244|266305|Data File|183446875000|13109.67|26309281.25|5378125000|840.96|765806.25|3.59|322.189|20-MAY-15 08.00.00.000000 AM
37|1|244|266306|Log File|1812500000|2.88|257956.25|3635000000|903.84|517487.5|3.51|20.883|20-MAY-15 08.00.00.000000 AM
37|1|244|266307|Archive Log|0|0|0|1811250000|2.58|257643.75|||20-MAY-15 08.00.00.000000 AM
37|1|244|266309|Control File|556875000|19.3|79412.5|24093750|2.14|3350|.41|7.662|20-MAY-15 08.00.00.000000 AM
37|1|244|266310|TOTAL|186200000000|13136.34|26631981.25|10891875000|1752.95|1550543.75|3.58|310.865|20-MAY-15 08.00.00.000000 AM
37|1|261|266306|Log File|1177500000|1.83|167668.75|2373750000|607.21|337862.5|3.21|19.277|31-MAY-15 10.00.00.000000 PM
37|1|261|266307|Archive Log|7397500000|2.97|1052393.75|1176250000|1.68|167550|6.56|21.033|31-MAY-15 10.00.00.000000 PM
37|1|261|266310|TOTAL|303348125000|10935.23|43992100|7796250000|1232.44|1109181.25|3.22|226.836|31-MAY-15 10.00.00.000000 PM
37|1|261|266308|Temp File|37850000|4.31|5250|34062500|3.57|4737.5|.32|5.988|31-MAY-15 10.00.00.000000 PM
37|1|261|266305|Data File|292759375000|10897.09|41866925|3704375000|563.1|526925|3.23|236.394|31-MAY-15 10.00.00.000000 PM
37|1|261|268724|Other|0|0|0|70000000|.03|10050|3.25||31-MAY-15 10.00.00.000000 PM
37|1|261|266309|Control File|1620000000|28.83|230356.25|78993750|2.38|11137.5|.24|5.78|31-MAY-15 10.00.00.000000 PM
37|1|261|283087|Data File Incremental Backup|2236666667|1.03|318466.67|0|0|0|1.32|.003|31-MAY-15 10.00.00.000000 PM
37|1|261|278731|Data File Copy|100000|.02|0|2236666667|290.7|318433.33|9.42||31-MAY-15 10.00.00.000000 PM
37|1|254|266305|Data File|182992000000|10116.18|26236773.33|3593333333|540.78|510620|3.7|308.739|26-MAY-15 10.00.00.000000 PM
37|1|254|266306|Log File|1224000000|1.85|174033.33|2499333333|603.19|355413.33|5.02|20.493|26-MAY-15 10.00.00.000000 PM
37|1|254|266307|Archive Log|18643333333|6.89|2650846.67|1222000000|1.74|173813.33|6.43|20.843|26-MAY-15 10.00.00.000000 PM
37|1|254|266309|Control File|1282000000|25.07|182293.33|64020000|2.36|8960|.25|7.071|26-MAY-15 10.00.00.000000 PM
37|1|254|266310|TOTAL|203075333333|10153.96|29232766.67|7405333333|1151.36|1053033.33|3.7|289.495|26-MAY-15 10.00.00.000000 PM
37|1|254|266308|Temp File|32946667|3.91|4560|30266667|3.3|4193.33|.32|4.713|26-MAY-15 10.00.00.000000 PM
37|1|254|283087|Data File Incremental Backup|4600000|.82|600|0|0|0|1.18||26-MAY-15 10.00.00.000000 PM
37|1|254|268724|Other|50000|0|0|0|0|0|2.9||26-MAY-15 10.00.00.000000 PM
37|1|256|266309|Control File|908125000|22.64|129025|52187500|2.3|7281.25|.29|7.106|27-MAY-15 10.00.00.000000 PM
37|1|256|266310|TOTAL|188675000000|10170.14|26934418.75|7658125000|1200.39|1089193.75|3.8|350.076|27-MAY-15 10.00.00.000000 PM
37|1|256|266308|Temp File|53825000|3.9|7475|49506250|3.22|6875|11.84|6.583|27-MAY-15 10.00.00.000000 PM
