site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|12|266350|Global cache log flushes for current blocks served %|.12|20-OCT-14 08.00.00.000000 AM
37|1|12|266346|Global cache log flushes for cr blocks served %|5.38|20-OCT-14 08.00.00.000000 AM
37|1|12|266351|Avg global cache current block flush time (ms)|1.48|20-OCT-14 08.00.00.000000 AM
37|1|9|266341|Avg global enqueue get time (ms)|1.71|15-OCT-14 08.00.00.000000 AM
37|1|9|266350|Global cache log flushes for current blocks served %|.11|15-OCT-14 08.00.00.000000 AM
37|1|9|266345|Avg global cache cr block send time (ms)|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266346|Global cache log flushes for cr blocks served %|4.74|15-OCT-14 08.00.00.000000 AM
37|1|9|266344|Avg global cache cr block build time (ms)|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266349|Avg global cache current block send time (ms)|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266347|Avg global cache cr block flush time (ms)|1.5|15-OCT-14 08.00.00.000000 AM
37|1|9|266351|Avg global cache current block flush time (ms)|1.53|15-OCT-14 08.00.00.000000 AM
37|1|9|266342|Avg global cache cr block receive time (ms)|.53|15-OCT-14 08.00.00.000000 AM
37|1|9|266343|Avg global cache current block receive time (ms)|.43|15-OCT-14 08.00.00.000000 AM
37|1|9|266348|Avg global cache current block pin time (ms)|0|15-OCT-14 08.00.00.000000 AM
37|1|8|266343|Avg global cache current block receive time (ms)|.43|14-OCT-14 08.00.00.000000 AM
37|1|8|266351|Avg global cache current block flush time (ms)|1.49|14-OCT-14 08.00.00.000000 AM
37|1|8|266344|Avg global cache cr block build time (ms)|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266345|Avg global cache cr block send time (ms)|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266347|Avg global cache cr block flush time (ms)|1.41|14-OCT-14 08.00.00.000000 AM
37|1|8|266350|Global cache log flushes for current blocks served %|.11|14-OCT-14 08.00.00.000000 AM
37|1|8|266349|Avg global cache current block send time (ms)|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266342|Avg global cache cr block receive time (ms)|.51|14-OCT-14 08.00.00.000000 AM
37|1|8|266346|Global cache log flushes for cr blocks served %|4.51|14-OCT-14 08.00.00.000000 AM
37|1|8|266348|Avg global cache current block pin time (ms)|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266341|Avg global enqueue get time (ms)|1.7|14-OCT-14 08.00.00.000000 AM
37|1|10|266347|Avg global cache cr block flush time (ms)|1.46|16-OCT-14 08.00.00.000000 AM
37|1|10|266341|Avg global enqueue get time (ms)|1.67|16-OCT-14 08.00.00.000000 AM
37|1|10|266343|Avg global cache current block receive time (ms)|.44|16-OCT-14 08.00.00.000000 AM
37|1|10|266342|Avg global cache cr block receive time (ms)|.53|16-OCT-14 08.00.00.000000 AM
37|1|10|266345|Avg global cache cr block send time (ms)|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266346|Global cache log flushes for cr blocks served %|4.15|16-OCT-14 08.00.00.000000 AM
37|1|10|266348|Avg global cache current block pin time (ms)|.01|16-OCT-14 08.00.00.000000 AM
37|1|10|266351|Avg global cache current block flush time (ms)|1.51|16-OCT-14 08.00.00.000000 AM
37|1|10|266344|Avg global cache cr block build time (ms)|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266349|Avg global cache current block send time (ms)|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266350|Global cache log flushes for current blocks served %|.1|16-OCT-14 08.00.00.000000 AM
37|1|17|266343|Avg global cache current block receive time (ms)|.41|27-OCT-14 08.00.00.000000 AM
37|1|17|266347|Avg global cache cr block flush time (ms)|1.52|27-OCT-14 08.00.00.000000 AM
37|1|17|266349|Avg global cache current block send time (ms)|0|27-OCT-14 08.00.00.000000 AM
37|1|17|266350|Global cache log flushes for current blocks served %|.11|27-OCT-14 08.00.00.000000 AM
37|1|17|266351|Avg global cache current block flush time (ms)|1.62|27-OCT-14 08.00.00.000000 AM
37|1|17|266342|Avg global cache cr block receive time (ms)|.54|27-OCT-14 08.00.00.000000 AM
37|1|17|266345|Avg global cache cr block send time (ms)|0|27-OCT-14 08.00.00.000000 AM
37|1|17|266344|Avg global cache cr block build time (ms)|0|27-OCT-14 08.00.00.000000 AM
37|1|17|266346|Global cache log flushes for cr blocks served %|4.59|27-OCT-14 08.00.00.000000 AM
37|1|17|266341|Avg global enqueue get time (ms)|.87|27-OCT-14 08.00.00.000000 AM
37|1|17|266348|Avg global cache current block pin time (ms)|.02|27-OCT-14 08.00.00.000000 AM
37|1|16|266345|Avg global cache cr block send time (ms)|0|24-OCT-14 08.00.00.000000 AM
37|1|16|266351|Avg global cache current block flush time (ms)|1.22|24-OCT-14 08.00.00.000000 AM
37|1|16|266346|Global cache log flushes for cr blocks served %|5.25|24-OCT-14 08.00.00.000000 AM
37|1|16|266347|Avg global cache cr block flush time (ms)|1.21|24-OCT-14 08.00.00.000000 AM
37|1|16|266350|Global cache log flushes for current blocks served %|.19|24-OCT-14 08.00.00.000000 AM
37|1|16|266342|Avg global cache cr block receive time (ms)|.41|24-OCT-14 08.00.00.000000 AM
37|1|16|266348|Avg global cache current block pin time (ms)|.01|24-OCT-14 08.00.00.000000 AM
37|1|16|266344|Avg global cache cr block build time (ms)|0|24-OCT-14 08.00.00.000000 AM
37|1|16|266349|Avg global cache current block send time (ms)|0|24-OCT-14 08.00.00.000000 AM
37|1|16|266343|Avg global cache current block receive time (ms)|.41|24-OCT-14 08.00.00.000000 AM
37|1|16|266341|Avg global enqueue get time (ms)|.59|24-OCT-14 08.00.00.000000 AM
37|1|13|266344|Avg global cache cr block build time (ms)|0|21-OCT-14 08.00.00.000000 AM
37|1|13|266347|Avg global cache cr block flush time (ms)|1.43|21-OCT-14 08.00.00.000000 AM
37|1|13|266350|Global cache log flushes for current blocks served %|.12|21-OCT-14 08.00.00.000000 AM
37|1|13|266345|Avg global cache cr block send time (ms)|0|21-OCT-14 08.00.00.000000 AM
37|1|13|266341|Avg global enqueue get time (ms)|.76|21-OCT-14 08.00.00.000000 AM
37|1|13|266342|Avg global cache cr block receive time (ms)|.51|21-OCT-14 08.00.00.000000 AM
37|1|13|266343|Avg global cache current block receive time (ms)|.43|21-OCT-14 08.00.00.000000 AM
37|1|13|266351|Avg global cache current block flush time (ms)|1.46|21-OCT-14 08.00.00.000000 AM
37|1|13|266346|Global cache log flushes for cr blocks served %|5.18|21-OCT-14 08.00.00.000000 AM
37|1|13|266348|Avg global cache current block pin time (ms)|.01|21-OCT-14 08.00.00.000000 AM
37|1|13|266349|Avg global cache current block send time (ms)|0|21-OCT-14 08.00.00.000000 AM
37|1|14|266343|Avg global cache current block receive time (ms)|.4|22-OCT-14 08.00.00.000000 AM
37|1|14|266344|Avg global cache cr block build time (ms)|0|22-OCT-14 08.00.00.000000 AM
37|1|14|266351|Avg global cache current block flush time (ms)|1.36|22-OCT-14 08.00.00.000000 AM
37|1|14|266345|Avg global cache cr block send time (ms)|0|22-OCT-14 08.00.00.000000 AM
37|1|14|266349|Avg global cache current block send time (ms)|0|22-OCT-14 08.00.00.000000 AM
37|1|14|266350|Global cache log flushes for current blocks served %|.2|22-OCT-14 08.00.00.000000 AM
37|1|14|266346|Global cache log flushes for cr blocks served %|4.73|22-OCT-14 08.00.00.000000 AM
37|1|14|266348|Avg global cache current block pin time (ms)|.03|22-OCT-14 08.00.00.000000 AM
37|1|14|266341|Avg global enqueue get time (ms)|.59|22-OCT-14 08.00.00.000000 AM
37|1|14|266347|Avg global cache cr block flush time (ms)|1.31|22-OCT-14 08.00.00.000000 AM
37|1|14|266342|Avg global cache cr block receive time (ms)|.44|22-OCT-14 08.00.00.000000 AM
37|1|15|266346|Global cache log flushes for cr blocks served %|5.01|23-OCT-14 08.00.00.000000 AM
37|1|15|266344|Avg global cache cr block build time (ms)|0|23-OCT-14 08.00.00.000000 AM
37|1|15|266345|Avg global cache cr block send time (ms)|0|23-OCT-14 08.00.00.000000 AM
37|1|15|266341|Avg global enqueue get time (ms)|.68|23-OCT-14 08.00.00.000000 AM
