site_id|config_id|run_id|stat_id|stat_name|stat_waits|stat_total_wts|stat_avg_wtms|stat_dbtime_pct|stat_avg_acts|start_time
37|1|245|284415|Scheduler|317|1|1.22|0|0|20-MAY-15 10.00.00.000000 PM
37|1|245|265438|DB CPU||44778||36.74|6.21|20-MAY-15 10.00.00.000000 PM
37|1|245|265448|Administrative|38|9|226.52|0|0|20-MAY-15 10.00.00.000000 PM
37|1|246|265440|Other|23352187|3660|.16|2.06|.5|21-MAY-15 08.00.00.000000 AM
37|1|246|265447|Configuration|1672|19|11.29|0|0|21-MAY-15 08.00.00.000000 AM
37|1|246|265448|Administrative|20|4|164.79|0|0|21-MAY-15 08.00.00.000000 AM
37|1|246|265442|Application|289668|7161|24.79|4.09|1.01|21-MAY-15 08.00.00.000000 AM
37|1|246|265445|Concurrency|1060996|1329|1.24|.76|.19|21-MAY-15 08.00.00.000000 AM
37|1|246|265444|Commit|922862|2615|2.84|1.49|.35|21-MAY-15 08.00.00.000000 AM
37|1|246|265438|DB CPU||62072||35.29|8.62|21-MAY-15 08.00.00.000000 AM
37|1|246|265441|Cluster|63211777|23817|.38|13.54|3.32|21-MAY-15 08.00.00.000000 AM
37|1|246|265446|Network|62179875|741|.01|.41|.1|21-MAY-15 08.00.00.000000 AM
37|1|246|265443|System I/O|3030744|4925|1.63|2.81|.69|21-MAY-15 08.00.00.000000 AM
37|1|246|265439|User I/O|81909534|90997|1.11|51.66|12.65|21-MAY-15 08.00.00.000000 AM
37|1|252|265443|System I/O|2161070|2715|1.25|2.59|.39|25-MAY-15 10.00.00.000000 PM
37|1|252|265445|Concurrency|491915|907|1.82|.84|.12|25-MAY-15 10.00.00.000000 PM
37|1|252|265444|Commit|625544|867|1.39|.83|.1|25-MAY-15 10.00.00.000000 PM
37|1|252|265448|Administrative|123|5|163.96|0|0|25-MAY-15 10.00.00.000000 PM
37|1|252|284415|Scheduler|42|0|.35|0|0|25-MAY-15 10.00.00.000000 PM
37|1|252|265441|Cluster|51250748|13154|.26|12.62|1.82|25-MAY-15 10.00.00.000000 PM
37|1|252|265446|Network|46121961|603|.01|.57|.1|25-MAY-15 10.00.00.000000 PM
37|1|252|265438|DB CPU||40472||38.75|5.62|25-MAY-15 10.00.00.000000 PM
37|1|252|265440|Other|11732887|1635|.14|1.53|.25|25-MAY-15 10.00.00.000000 PM
37|1|252|265442|Application|243533|7474|30.7|7.2|1.03|25-MAY-15 10.00.00.000000 PM
37|1|252|265447|Configuration|1697|16|15.22|.01|0|25-MAY-15 10.00.00.000000 PM
37|1|252|265439|User I/O|62778135|52729|.84|50.42|7.32|25-MAY-15 10.00.00.000000 PM
37|1|242|265445|Concurrency|1050442|1378|1.3|.78|.19|19-MAY-15 08.00.00.000000 AM
37|1|242|265448|Administrative|18|3|167.22|0|0|19-MAY-15 08.00.00.000000 AM
37|1|242|265443|System I/O|3110459|4637|1.49|2.7|.63|19-MAY-15 08.00.00.000000 AM
37|1|242|265438|DB CPU||63394||36.79|8.81|19-MAY-15 08.00.00.000000 AM
37|1|242|265446|Network|62824253|759|.01|.44|.1|19-MAY-15 08.00.00.000000 AM
37|1|242|265440|Other|22551627|3157|.14|1.83|.46|19-MAY-15 08.00.00.000000 AM
37|1|242|265444|Commit|961418|2414|2.52|1.4|.32|19-MAY-15 08.00.00.000000 AM
37|1|242|265441|Cluster|69874755|26051|.37|15.1|3.61|19-MAY-15 08.00.00.000000 AM
37|1|242|265442|Application|278826|7680|27.59|4.46|1.08|19-MAY-15 08.00.00.000000 AM
37|1|242|265447|Configuration|2046|19|9.33|0|0|19-MAY-15 08.00.00.000000 AM
37|1|242|265439|User I/O|88690896|86682|.98|50.26|12.03|19-MAY-15 08.00.00.000000 AM
37|1|247|265446|Network|48841350|650|.01|.59|.1|21-MAY-15 10.00.00.000000 PM
37|1|247|265443|System I/O|2226559|2906|1.3|2.64|.41|21-MAY-15 10.00.00.000000 PM
37|1|247|265445|Concurrency|460901|1213|2.71|1.11|.16|21-MAY-15 10.00.00.000000 PM
37|1|247|265438|DB CPU||42372||38.53|5.88|21-MAY-15 10.00.00.000000 PM
37|1|247|265442|Application|206652|7555|36.64|6.91|1.06|21-MAY-15 10.00.00.000000 PM
37|1|247|265439|User I/O|60026508|53774|.9|48.86|7.48|21-MAY-15 10.00.00.000000 PM
37|1|247|265440|Other|12359735|1990|.16|1.76|.29|21-MAY-15 10.00.00.000000 PM
37|1|247|265441|Cluster|50924720|13245|.26|12.06|1.84|21-MAY-15 10.00.00.000000 PM
37|1|247|265447|Configuration|1468|28|18.35|.02|0|21-MAY-15 10.00.00.000000 PM
37|1|247|284415|Scheduler|83|0|.85|0|0|21-MAY-15 10.00.00.000000 PM
37|1|247|265448|Administrative|325842|732|163.65|.65|.11|21-MAY-15 10.00.00.000000 PM
37|1|247|265444|Commit|665380|1146|1.72|1.06|.14|21-MAY-15 10.00.00.000000 PM
37|1|251|265443|System I/O|1929905|1959|1.02|3.02|.3|25-MAY-15 08.00.00.000000 AM
37|1|251|265440|Other|8396216|1467|.18|2.26|.18|25-MAY-15 08.00.00.000000 AM
37|1|251|265444|Commit|602772|619|1.03|.96|.1|25-MAY-15 08.00.00.000000 AM
37|1|251|265439|User I/O|50387532|36113|.71|55.41|5.01|25-MAY-15 08.00.00.000000 AM
37|1|251|265441|Cluster|37778723|7292|.19|11.27|1.02|25-MAY-15 08.00.00.000000 AM
37|1|251|265442|Application|383891|4847|12.63|7.49|.7|25-MAY-15 08.00.00.000000 AM
37|1|251|265438|DB CPU||25791||39.69|3.58|25-MAY-15 08.00.00.000000 AM
37|1|251|265446|Network|32096506|300|.01|.46|0|25-MAY-15 08.00.00.000000 AM
37|1|251|265448|Administrative|16|3|183.69|0|0|25-MAY-15 08.00.00.000000 AM
37|1|251|265445|Concurrency|301319|308|.99|.47|.03|25-MAY-15 08.00.00.000000 AM
37|1|251|265447|Configuration|1769|5|5.26|0|0|25-MAY-15 08.00.00.000000 AM
37|1|249|265443|System I/O|1859562|1579|.86|3.13|.21|22-MAY-15 10.00.00.000000 PM
37|1|249|265440|Other|9573637|795|.08|1.57|.11|22-MAY-15 10.00.00.000000 PM
37|1|249|265438|DB CPU||17985||35.71|2.51|22-MAY-15 10.00.00.000000 PM
37|1|249|265439|User I/O|29406946|26773|.91|53.15|3.71|22-MAY-15 10.00.00.000000 PM
37|1|249|265441|Cluster|24452193|5093|.21|10.17|.71|22-MAY-15 10.00.00.000000 PM
37|1|249|265447|Configuration|1353|6|21.34|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|284415|Scheduler|12|0|.25|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|265444|Commit|451883|500|1.11|1.01|.1|22-MAY-15 10.00.00.000000 PM
37|1|249|265442|Application|345382|3931|11.38|7.89|.51|22-MAY-15 10.00.00.000000 PM
37|1|249|265446|Network|21610455|231|.01|.47|0|22-MAY-15 10.00.00.000000 PM
37|1|249|265448|Administrative|2158691|4507|156.47|8.79|.63|22-MAY-15 10.00.00.000000 PM
37|1|249|265445|Concurrency|318544|288|.88|.55|.02|22-MAY-15 10.00.00.000000 PM
37|1|250|265439|User I/O|61053893|49518|.81|51.19|6.89|24-MAY-15 10.00.00.000000 PM
37|1|250|265443|System I/O|2388826|3515|1.36|3.62|.48|24-MAY-15 10.00.00.000000 PM
37|1|250|265448|Administrative|17|3|165.84|0|0|24-MAY-15 10.00.00.000000 PM
37|1|250|284415|Scheduler|232|1|2.08|0|0|24-MAY-15 10.00.00.000000 PM
37|1|250|265446|Network|42828339|542|.01|.56|.1|24-MAY-15 10.00.00.000000 PM
37|1|250|265440|Other|10561436|2014|.19|2.09|.29|24-MAY-15 10.00.00.000000 PM
37|1|250|265445|Concurrency|432604|1288|2.86|1.33|.19|24-MAY-15 10.00.00.000000 PM
37|1|250|265438|DB CPU||37135||38.32|5.17|24-MAY-15 10.00.00.000000 PM
37|1|250|265447|Configuration|2561|17|9.37|.01|0|24-MAY-15 10.00.00.000000 PM
37|1|250|265441|Cluster|48792478|12095|.25|12.56|1.69|24-MAY-15 10.00.00.000000 PM
37|1|250|265442|Application|295159|7342|24.88|7.71|1.01|24-MAY-15 10.00.00.000000 PM
37|1|250|265444|Commit|602262|818|1.36|.84|.1|24-MAY-15 10.00.00.000000 PM
37|1|248|265448|Administrative|11|2|161|0|0|22-MAY-15 08.00.00.000000 AM
37|1|248|265438|DB CPU||53936||37.68|7.49|22-MAY-15 08.00.00.000000 AM
37|1|248|265440|Other|19862220|2380|.12|1.67|.31|22-MAY-15 08.00.00.000000 AM
37|1|248|265447|Configuration|3149|15|7.77|0|0|22-MAY-15 08.00.00.000000 AM
37|1|248|265443|System I/O|2931396|4074|1.39|2.84|.57|22-MAY-15 08.00.00.000000 AM
37|1|248|265444|Commit|869152|1938|2.24|1.36|.27|22-MAY-15 08.00.00.000000 AM
37|1|248|265446|Network|55693033|629|.01|.44|.1|22-MAY-15 08.00.00.000000 AM
37|1|248|265442|Application|334728|7145|21.37|5|.99|22-MAY-15 08.00.00.000000 AM
37|1|248|265441|Cluster|54626445|18066|.33|12.61|2.52|22-MAY-15 08.00.00.000000 AM
37|1|248|265445|Concurrency|842877|1077|1.26|.74|.16|22-MAY-15 08.00.00.000000 AM
37|1|248|265439|User I/O|72529178|71137|.98|49.54|9.87|22-MAY-15 08.00.00.000000 AM
37|1|244|265441|Cluster|66419103|25216|.38|15.24|3.51|20-MAY-15 08.00.00.000000 AM
37|1|244|265446|Network|61577072|749|.01|.46|.1|20-MAY-15 08.00.00.000000 AM
37|1|244|265438|DB CPU||61969||37.51|8.6|20-MAY-15 08.00.00.000000 AM
37|1|244|265439|User I/O|84422624|80418|.95|48.6|11.18|20-MAY-15 08.00.00.000000 AM
37|1|244|265443|System I/O|3105129|4344|1.4|2.64|.61|20-MAY-15 08.00.00.000000 AM
37|1|244|265447|Configuration|1910|21|10.83|0|0|20-MAY-15 08.00.00.000000 AM
37|1|244|265442|Application|315341|7005|22.26|4.24|.98|20-MAY-15 08.00.00.000000 AM
37|1|244|265445|Concurrency|1097650|1350|1.21|.81|.19|20-MAY-15 08.00.00.000000 AM
37|1|244|265440|Other|20965997|3114|.15|1.89|.44|20-MAY-15 08.00.00.000000 AM
37|1|244|265444|Commit|961017|2407|2.51|1.46|.33|20-MAY-15 08.00.00.000000 AM
37|1|244|265448|Administrative|23|5|184.78|0|0|20-MAY-15 08.00.00.000000 AM
37|1|261|265439|User I/O|67302571|58414|.87|51.61|8.11|31-MAY-15 10.00.00.000000 PM
37|1|261|265442|Application|322443|7352|22.81|6.59|1.01|31-MAY-15 10.00.00.000000 PM
37|1|261|265443|System I/O|2315997|2900|1.25|2.56|.42|31-MAY-15 10.00.00.000000 PM
37|1|261|265444|Commit|669648|1145|1.71|1.01|.15|31-MAY-15 10.00.00.000000 PM
37|1|261|265440|Other|14136196|1961|.14|1.69|.28|31-MAY-15 10.00.00.000000 PM
37|1|261|265448|Administrative|151697|380|122.95|.34|.06|31-MAY-15 10.00.00.000000 PM
37|1|261|265438|DB CPU||42586||37.76|5.91|31-MAY-15 10.00.00.000000 PM
37|1|261|265441|Cluster|51317000|14488|.28|12.86|2.01|31-MAY-15 10.00.00.000000 PM
37|1|261|265445|Concurrency|511255|1442|2.82|1.19|.19|31-MAY-15 10.00.00.000000 PM
37|1|261|265446|Network|46078327|599|.01|.53|.1|31-MAY-15 10.00.00.000000 PM
37|1|261|284415|Scheduler|1861|25|2.72|.02|.01|31-MAY-15 10.00.00.000000 PM
37|1|261|265447|Configuration|2378|7|3.36|0|0|31-MAY-15 10.00.00.000000 PM
37|1|254|265444|Commit|712550|1093|1.54|.98|.17|26-MAY-15 10.00.00.000000 PM
37|1|254|265441|Cluster|51505064|13649|.26|12.11|1.9|26-MAY-15 10.00.00.000000 PM
37|1|254|265448|Administrative|382100|788|142.73|.67|.11|26-MAY-15 10.00.00.000000 PM
37|1|254|265440|Other|12619285|1773|.14|1.54|.25|26-MAY-15 10.00.00.000000 PM
37|1|254|265442|Application|232675|7315|31.46|6.5|1.02|26-MAY-15 10.00.00.000000 PM
37|1|254|265443|System I/O|2268194|2935|1.29|2.61|.42|26-MAY-15 10.00.00.000000 PM
37|1|254|265447|Configuration|1740|16|9.28|.01|0|26-MAY-15 10.00.00.000000 PM
37|1|254|265438|DB CPU||44754||39.61|6.21|26-MAY-15 10.00.00.000000 PM
37|1|254|265445|Concurrency|566852|1178|2.04|1.01|.15|26-MAY-15 10.00.00.000000 PM
37|1|254|265439|User I/O|64731022|55899|.86|49.39|7.77|26-MAY-15 10.00.00.000000 PM
37|1|254|265446|Network|47505183|625|.01|.56|.1|26-MAY-15 10.00.00.000000 PM
37|1|254|284415|Scheduler|66|0|.63|0|0|26-MAY-15 10.00.00.000000 PM
37|1|256|265443|System I/O|2293479|3109|1.35|2.76|.43|27-MAY-15 10.00.00.000000 PM
37|1|256|265444|Commit|658444|1187|1.81|1.06|.14|27-MAY-15 10.00.00.000000 PM
37|1|256|284415|Scheduler|79|0|2.66|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|265448|Administrative|332813|754|149.96|.65|.11|27-MAY-15 10.00.00.000000 PM
37|1|256|265441|Cluster|55753095|14629|.26|13.08|2.04|27-MAY-15 10.00.00.000000 PM
37|1|256|265442|Application|235877|6733|28.56|6.06|.91|27-MAY-15 10.00.00.000000 PM
37|1|256|265438|DB CPU||42788||38.19|5.95|27-MAY-15 10.00.00.000000 PM
37|1|256|265439|User I/O|65013704|56447|.87|50.4|7.84|27-MAY-15 10.00.00.000000 PM
37|1|256|265440|Other|12744773|1681|.13|1.47|.24|27-MAY-15 10.00.00.000000 PM
37|1|256|265446|Network|45730379|602|.01|.53|.1|27-MAY-15 10.00.00.000000 PM
37|1|256|265447|Configuration|1825|21|12.98|.01|0|27-MAY-15 10.00.00.000000 PM
37|1|256|265445|Concurrency|554303|2036|3.72|1.78|.29|27-MAY-15 10.00.00.000000 PM
37|1|257|265443|System I/O|3124976|4613|1.48|2.78|.62|28-MAY-15 08.00.00.000000 AM
37|1|257|265438|DB CPU||62106||37.45|8.63|28-MAY-15 08.00.00.000000 AM
37|1|257|265446|Network|62153822|753|.01|.46|.1|28-MAY-15 08.00.00.000000 AM
37|1|257|265447|Configuration|2563|16|6.83|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|265439|User I/O|85931807|82432|.96|49.67|11.45|28-MAY-15 08.00.00.000000 AM
37|1|257|265441|Cluster|66805175|25032|.38|15.09|3.48|28-MAY-15 08.00.00.000000 AM
37|1|257|265440|Other|22107667|3037|.14|1.84|.41|28-MAY-15 08.00.00.000000 AM
37|1|257|265442|Application|284390|6883|24.25|4.16|.97|28-MAY-15 08.00.00.000000 AM
37|1|257|265444|Commit|932732|2497|2.69|1.49|.35|28-MAY-15 08.00.00.000000 AM
37|1|257|265445|Concurrency|1071872|1408|1.31|.86|.19|28-MAY-15 08.00.00.000000 AM
37|1|257|265448|Administrative|14|2|157.18|0|0|28-MAY-15 08.00.00.000000 AM
37|1|258|265444|Commit|661277|1273|1.93|1.13|.18|28-MAY-15 10.00.00.000000 PM
37|1|258|265447|Configuration|1819|8|5.11|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|284415|Scheduler|96|1|3|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|265438|DB CPU||42265||37.76|5.88|28-MAY-15 10.00.00.000000 PM
37|1|258|265445|Concurrency|525130|2048|3.8|1.78|.28|28-MAY-15 10.00.00.000000 PM
37|1|258|265446|Network|46343593|611|.01|.56|.1|28-MAY-15 10.00.00.000000 PM
37|1|258|265448|Administrative|332420|704|146.88|.59|.1|28-MAY-15 10.00.00.000000 PM
37|1|258|265440|Other|12613851|1825|.14|1.6|.25|28-MAY-15 10.00.00.000000 PM
37|1|258|265443|System I/O|2287203|2894|1.26|2.57|.41|28-MAY-15 10.00.00.000000 PM
37|1|258|265439|User I/O|62669546|56170|.9|50.13|7.81|28-MAY-15 10.00.00.000000 PM
37|1|258|265441|Cluster|52467051|14543|.28|13.03|2.02|28-MAY-15 10.00.00.000000 PM
37|1|258|265442|Application|247494|6444|26.04|5.78|.91|28-MAY-15 10.00.00.000000 PM
37|1|259|265438|DB CPU||56157||37.89|7.81|29-MAY-15 08.00.00.000000 AM
37|1|259|265444|Commit|895803|2158|2.42|1.44|.31|29-MAY-15 08.00.00.000000 AM
37|1|259|265443|System I/O|2912987|4005|1.38|2.71|.57|29-MAY-15 08.00.00.000000 AM
37|1|259|265442|Application|315291|6305|20.01|4.26|.89|29-MAY-15 08.00.00.000000 AM
37|1|259|265448|Administrative|10|2|158.7|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|265441|Cluster|61484256|19926|.32|13.44|2.78|29-MAY-15 08.00.00.000000 AM
37|1|259|265447|Configuration|2681|14|5.89|.01|0|29-MAY-15 08.00.00.000000 AM
37|1|259|265439|User I/O|79458923|75913|.96|51.19|10.56|29-MAY-15 08.00.00.000000 AM
37|1|259|265445|Concurrency|895373|1348|1.5|.89|.19|29-MAY-15 08.00.00.000000 AM
37|1|259|265446|Network|57628190|668|.01|.47|.1|29-MAY-15 08.00.00.000000 AM
37|1|259|265440|Other|18292207|2588|.14|1.75|.37|29-MAY-15 08.00.00.000000 AM
37|1|255|265443|System I/O|3200781|4961|1.55|2.76|.71|27-MAY-15 08.00.00.000000 AM
37|1|255|265438|DB CPU||63956||35.5|8.88|27-MAY-15 08.00.00.000000 AM
37|1|255|265439|User I/O|87803456|91370|1.04|50.63|12.69|27-MAY-15 08.00.00.000000 AM
37|1|255|265441|Cluster|69400388|28513|.41|15.83|3.95|27-MAY-15 08.00.00.000000 AM
37|1|255|265442|Application|290208|7209|24.87|4.01|1|27-MAY-15 08.00.00.000000 AM
37|1|255|265446|Network|61107023|740|.01|.41|.1|27-MAY-15 08.00.00.000000 AM
37|1|255|265447|Configuration|3588|47|15.41|.01|0|27-MAY-15 08.00.00.000000 AM
37|1|255|265440|Other|23848717|3699|.16|2.06|.51|27-MAY-15 08.00.00.000000 AM
37|1|255|265444|Commit|959166|3023|3.17|1.67|.42|27-MAY-15 08.00.00.000000 AM
37|1|255|265445|Concurrency|1160556|1403|1.2|.79|.19|27-MAY-15 08.00.00.000000 AM
37|1|255|265448|Administrative|11|2|147.29|0|0|27-MAY-15 08.00.00.000000 AM
37|1|260|265442|Application|361074|4246|11.76|8.14|.6|29-MAY-15 10.00.00.000000 PM
37|1|260|265439|User I/O|33606173|29459|.88|55.64|4.1|29-MAY-15 10.00.00.000000 PM
37|1|260|265445|Concurrency|277876|390|1.38|.65|.03|29-MAY-15 10.00.00.000000 PM
37|1|260|265446|Network|21643668|232|.01|.46|0|29-MAY-15 10.00.00.000000 PM
37|1|260|265447|Configuration|1000|7|11.82|.01|0|29-MAY-15 10.00.00.000000 PM
37|1|260|265438|DB CPU||18600||35.28|2.58|29-MAY-15 10.00.00.000000 PM
37|1|260|265443|System I/O|1870430|1608|.86|3.04|.21|29-MAY-15 10.00.00.000000 PM
37|1|260|265448|Administrative|2185028|4501|179.36|8.19|.63|29-MAY-15 10.00.00.000000 PM
37|1|260|265440|Other|6823571|776|.11|1.48|.1|29-MAY-15 10.00.00.000000 PM
37|1|260|265444|Commit|461668|469|1.02|.9|.1|29-MAY-15 10.00.00.000000 PM
37|1|260|265441|Cluster|27560108|5472|.2|10.4|.75|29-MAY-15 10.00.00.000000 PM
37|1|260|284415|Scheduler|13|0|.15|0|0|29-MAY-15 10.00.00.000000 PM
37|1|253|265442|Application|276792|7443|26.91|4.02|1.04|26-MAY-15 08.00.00.000000 AM
37|1|253|265440|Other|22931293|3202|.14|1.72|.45|26-MAY-15 08.00.00.000000 AM
37|1|253|265441|Cluster|71895358|30800|.43|16.54|4.27|26-MAY-15 08.00.00.000000 AM
37|1|253|265443|System I/O|3222228|5119|1.59|2.77|.71|26-MAY-15 08.00.00.000000 AM
37|1|253|265447|Configuration|2896|21|9.4|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|265439|User I/O|91059967|96493|1.06|51.75|13.39|26-MAY-15 08.00.00.000000 AM
37|1|253|265444|Commit|973815|2543|2.61|1.35|.35|26-MAY-15 08.00.00.000000 AM
37|1|253|265438|DB CPU||64186||34.54|8.91|26-MAY-15 08.00.00.000000 AM
37|1|253|265445|Concurrency|1175186|1363|1.16|.73|.19|26-MAY-15 08.00.00.000000 AM
37|1|253|265446|Network|63982394|782|.01|.41|.1|26-MAY-15 08.00.00.000000 AM
37|1|253|265448|Administrative|8|1|138.67|0|0|26-MAY-15 08.00.00.000000 AM
37|1|262|265442|Application|274328|8737|31.89|5|1.21|01-JUN-15 08.00.00.000000 AM
37|1|262|265443|System I/O|3237255|4860|1.5|2.78|.69|01-JUN-15 08.00.00.000000 AM
37|1|262|265447|Configuration|2428|23|10.4|.01|0|01-JUN-15 08.00.00.000000 AM
37|1|262|265445|Concurrency|1097578|1346|1.21|.75|.19|01-JUN-15 08.00.00.000000 AM
37|1|262|265446|Network|59679067|709|.01|.39|.1|01-JUN-15 08.00.00.000000 AM
37|1|262|265438|DB CPU||64219||36.66|8.93|01-JUN-15 08.00.00.000000 AM
37|1|262|265439|User I/O|92176681|88551|.96|50.53|12.29|01-JUN-15 08.00.00.000000 AM
37|1|262|265448|Administrative|9|1|130.12|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|265440|Other|25442366|3690|.15|2.11|.51|01-JUN-15 08.00.00.000000 AM
37|1|262|265441|Cluster|69887937|26227|.38|14.95|3.64|01-JUN-15 08.00.00.000000 AM
37|1|262|265444|Commit|925403|2495|2.7|1.43|.34|01-JUN-15 08.00.00.000000 AM
37|1|263|265439|User I/O|67628285|60015|.89|51.6|8.33|01-JUN-15 10.00.00.000000 PM
37|1|263|265443|System I/O|2170212|2901|1.33|2.51|.41|01-JUN-15 10.00.00.000000 PM
37|1|263|265444|Commit|651633|1115|1.71|.96|.14|01-JUN-15 10.00.00.000000 PM
37|1|263|265445|Concurrency|578842|1136|1.8|.9|.15|01-JUN-15 10.00.00.000000 PM
37|1|263|265446|Network|48071815|662|.01|.57|.1|01-JUN-15 10.00.00.000000 PM
37|1|263|265441|Cluster|50971234|14119|.28|12.2|1.96|01-JUN-15 10.00.00.000000 PM
37|1|263|265442|Application|201533|7235|35.92|6.32|1.01|01-JUN-15 10.00.00.000000 PM
37|1|263|284415|Scheduler|1544|16|.86|.01|0|01-JUN-15 10.00.00.000000 PM
37|1|263|265438|DB CPU||44840||38.65|6.22|01-JUN-15 10.00.00.000000 PM
37|1|263|265448|Administrative|321019|673|146.52|.58|.09|01-JUN-15 10.00.00.000000 PM
37|1|263|265440|Other|13442734|1732|.13|1.48|.24|01-JUN-15 10.00.00.000000 PM
37|1|263|265447|Configuration|1195|8|7.67|0|0|01-JUN-15 10.00.00.000000 PM
37|1|274|265443|System I/O|2318241|3043|1.32|2.64|.43|08-JUN-15 10.00.00.000000 PM
37|1|274|265446|Network|49200465|652|.01|.58|.1|08-JUN-15 10.00.00.000000 PM
37|1|274|265440|Other|12472798|1658|.13|1.43|.23|08-JUN-15 10.00.00.000000 PM
37|1|274|265445|Concurrency|596359|1184|1.94|.99|.15|08-JUN-15 10.00.00.000000 PM
37|1|274|265447|Configuration|1679|7|4.34|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|265439|User I/O|66263366|57098|.86|49.87|7.94|08-JUN-15 10.00.00.000000 PM
37|1|274|265438|DB CPU||44873||39.18|6.24|08-JUN-15 10.00.00.000000 PM
37|1|274|265441|Cluster|49950369|14277|.29|12.49|1.98|08-JUN-15 10.00.00.000000 PM
37|1|274|265442|Application|210160|7298|34.76|6.43|1.01|08-JUN-15 10.00.00.000000 PM
37|1|274|265444|Commit|693079|1226|1.77|1.08|.18|08-JUN-15 10.00.00.000000 PM
37|1|274|265448|Administrative|317663|626|125.71|.53|.09|08-JUN-15 10.00.00.000000 PM
37|1|274|284415|Scheduler|1378|12|1.44|.01|0|08-JUN-15 10.00.00.000000 PM
37|1|266|265440|Other|31382104|75859|2.42|23.56|10.56|03-JUN-15 08.00.00.000000 AM
37|1|266|265443|System I/O|3067534|4433|1.45|1.38|.61|03-JUN-15 08.00.00.000000 AM
37|1|266|265442|Application|280505|25989|92.79|8.05|3.61|03-JUN-15 08.00.00.000000 AM
37|1|266|265446|Network|60259599|730|.01|.23|.1|03-JUN-15 08.00.00.000000 AM
37|1|266|265447|Configuration|2616|138|53.2|.03|.01|03-JUN-15 08.00.00.000000 AM
37|1|266|265445|Concurrency|6590043|2783|.43|.88|.39|03-JUN-15 08.00.00.000000 AM
37|1|266|265438|DB CPU||64579||20.12|8.99|03-JUN-15 08.00.00.000000 AM
37|1|266|265439|User I/O|90091926|85769|.95|26.74|11.93|03-JUN-15 08.00.00.000000 AM
37|1|266|265444|Commit|925179|2290|2.48|.72|.31|03-JUN-15 08.00.00.000000 AM
37|1|266|265448|Administrative|5|0|111.78|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|265441|Cluster|75263063|82204|1.1|25.63|11.43|03-JUN-15 08.00.00.000000 AM
37|1|267|265438|DB CPU||43920||38.53|6.08|03-JUN-15 10.00.00.000000 PM
37|1|267|265441|Cluster|50278841|12952|.26|11.4|1.79|03-JUN-15 10.00.00.000000 PM
37|1|267|265444|Commit|664420|1077|1.62|.94|.16|03-JUN-15 10.00.00.000000 PM
37|1|267|265439|User I/O|62074586|57101|.92|50.11|7.92|03-JUN-15 10.00.00.000000 PM
37|1|267|265443|System I/O|2283080|3104|1.36|2.74|.43|03-JUN-15 10.00.00.000000 PM
37|1|267|265445|Concurrency|493394|1894|3.39|1.52|.25|03-JUN-15 10.00.00.000000 PM
37|1|267|265442|Application|211161|7301|34.61|6.45|1.01|03-JUN-15 10.00.00.000000 PM
37|1|267|265447|Configuration|1350|8|6.75|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|265448|Administrative|335483|734|149.22|.64|.11|03-JUN-15 10.00.00.000000 PM
37|1|267|284415|Scheduler|112|1|2.07|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|265440|Other|15383079|1740|.11|1.5|.23|03-JUN-15 10.00.00.000000 PM
37|1|267|265446|Network|46249855|610|.01|.54|.1|03-JUN-15 10.00.00.000000 PM
37|1|272|265441|Cluster|52535051|14863|.28|12.64|2.06|07-JUN-15 10.00.00.000000 PM
37|1|272|265443|System I/O|2326946|3064|1.31|2.59|.44|07-JUN-15 10.00.00.000000 PM
37|1|272|265440|Other|12356542|1849|.15|1.53|.24|07-JUN-15 10.00.00.000000 PM
37|1|272|265447|Configuration|2242|9|4.18|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|265445|Concurrency|979146|3045|2.78|2.48|.43|07-JUN-15 10.00.00.000000 PM
37|1|272|265444|Commit|685910|1167|1.7|.99|.18|07-JUN-15 10.00.00.000000 PM
37|1|272|284415|Scheduler|1053|4|3.88|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|265442|Application|298368|7525|25.23|6.44|1.04|07-JUN-15 10.00.00.000000 PM
37|1|272|265446|Network|48328018|632|.01|.53|.1|07-JUN-15 10.00.00.000000 PM
37|1|272|265448|Administrative|148451|346|136.24|.29|.04|07-JUN-15 10.00.00.000000 PM
37|1|272|265438|DB CPU||43881||37.18|6.1|07-JUN-15 10.00.00.000000 PM
37|1|272|265439|User I/O|66987284|58719|.88|49.84|8.16|07-JUN-15 10.00.00.000000 PM
37|1|269|265444|Commit|667828|1162|1.74|1.01|.16|04-JUN-15 10.00.00.000000 PM
37|1|269|265446|Network|47605510|636|.01|.55|.1|04-JUN-15 10.00.00.000000 PM
