site_id|config_id|run_id|stat_id|stat_instno|stat_500b_pingcnt|stat_avg_500b_msg|stat_std_500b_msg|stat_8k_ping_cnt|stat_avg_8k_msg|stat_std_8k_msg|start_time
37|1|86|266558|11|3056|.73|5.3|3056|.76|5.29|31-JAN-15 01.00.00.000000 AM
37|1|86|266551|4|3056|13.06|2717.11|3056|.79|6.05|31-JAN-15 01.00.00.000000 AM
37|1|86|266550|3|3056|13.11|2716.21|3056|13.13|2716.05|31-JAN-15 01.00.00.000000 AM
37|1|86|266554|7|3056|.8|7.12|3056|.83|7.1|31-JAN-15 01.00.00.000000 AM
37|1|86|266560|13|3056|13.04|2716.77|3056|.77|5.69|31-JAN-15 01.00.00.000000 AM
37|1|86|266553|6|3056|.79|8.18|3056|.82|8.23|31-JAN-15 01.00.00.000000 AM
37|1|86|266555|8|3056|.79|9.36|3056|.81|9.45|31-JAN-15 01.00.00.000000 AM
37|1|86|266559|12|3056|.75|7.54|3056|.78|7.67|31-JAN-15 01.00.00.000000 AM
37|1|86|266562|15|3056|.77|6.35|3056|.79|6.3|31-JAN-15 01.00.00.000000 AM
37|1|86|266563|16|3056|12.98|2716.45|3056|.71|5.43|31-JAN-15 01.00.00.000000 AM
37|1|86|266548|1|3056|13.08|2722.58|3056|.8|9.02|31-JAN-15 01.00.00.000000 AM
37|1|86|266549|2|3056|37.69|4677.31|3056|13.14|2719.57|31-JAN-15 01.00.00.000000 AM
37|1|86|266556|9|3056|37.62|6540.83|3056|13.06|2716.23|31-JAN-15 01.00.00.000000 AM
37|1|87|266562|15|3056|.84|6.96|3056|.86|6.88|02-FEB-15 01.00.00.000000 AM
37|1|87|266548|1|3056|.91|8.44|3056|13.23|2718.91|02-FEB-15 01.00.00.000000 AM
37|1|87|266549|2|3056|.89|9.64|3056|13.21|2720.07|02-FEB-15 01.00.00.000000 AM
37|1|87|266558|11|3056|37.72|6541.88|3056|25.45|3830.57|02-FEB-15 01.00.00.000000 AM
37|1|87|266552|5|3056|13.22|2724.35|3056|.96|15.39|02-FEB-15 01.00.00.000000 AM
37|1|87|266556|9|3056|.87|10.15|3056|.9|10.15|02-FEB-15 01.00.00.000000 AM
37|1|87|266554|7|3055|.85|6.78|3055|.88|6.75|02-FEB-15 01.00.00.000000 AM
37|1|87|266560|13|3056|13.18|2719.5|3056|.9|6.86|02-FEB-15 01.00.00.000000 AM
37|1|87|266559|12|3056|.84|8.86|3056|.86|8.82|02-FEB-15 01.00.00.000000 AM
37|1|87|266551|4|3055|.87|5.95|3055|.9|5.89|02-FEB-15 01.00.00.000000 AM
37|1|87|266555|8|3055|.85|6.8|3055|.87|6.77|02-FEB-15 01.00.00.000000 AM
37|1|87|266550|3|3056|.93|9.82|3056|.96|9.87|02-FEB-15 01.00.00.000000 AM
37|1|87|266553|6|3055|.92|8.59|3055|.94|8.72|02-FEB-15 01.00.00.000000 AM
37|1|87|266557|10|3056|62.31|8100.53|3056|.88|11.68|02-FEB-15 01.00.00.000000 AM
37|1|87|266561|14|3055|.84|7.23|3055|.86|7.26|02-FEB-15 01.00.00.000000 AM
37|1|87|266563|16|3056|.87|11.52|3056|.89|11.62|02-FEB-15 01.00.00.000000 AM
37|1|88|266548|1|3060|.98|10.98|3060|1.01|10.92|02-FEB-15 08.00.00.000000 AM
37|1|88|266559|12|3059|25.65|3845.02|3059|.95|9.47|02-FEB-15 08.00.00.000000 AM
37|1|88|266549|2|3060|.93|6.13|3060|.96|6.08|02-FEB-15 08.00.00.000000 AM
37|1|88|266554|7|3060|.9|6.07|3060|.92|6.07|02-FEB-15 08.00.00.000000 AM
37|1|88|266557|10|3059|37.78|8142.75|3059|50.36|5402.11|02-FEB-15 08.00.00.000000 AM
37|1|88|266558|11|3060|25.47|3828.8|3060|25.44|5420.7|02-FEB-15 08.00.00.000000 AM
37|1|88|266550|3|3060|.97|10.09|3060|1|10.1|02-FEB-15 08.00.00.000000 AM
37|1|88|266553|6|3060|.93|6.92|3060|.96|6.87|02-FEB-15 08.00.00.000000 AM
37|1|88|266552|5|3060|.96|9.15|3060|.99|9.35|02-FEB-15 08.00.00.000000 AM
37|1|88|266556|9|3059|.91|6.85|3059|.94|6.68|02-FEB-15 08.00.00.000000 AM
37|1|88|266563|16|3059|.92|11.11|3059|.94|11.13|02-FEB-15 08.00.00.000000 AM
37|1|88|266551|4|3060|.96|7.73|3060|.99|7.68|02-FEB-15 08.00.00.000000 AM
37|1|88|266555|8|3060|.9|6.43|3060|.93|6.32|02-FEB-15 08.00.00.000000 AM
37|1|88|266562|15|3060|.91|7.15|3060|.94|7.15|02-FEB-15 08.00.00.000000 AM
37|1|88|266560|13|3060|25.5|5426.39|3060|1|11.59|02-FEB-15 08.00.00.000000 AM
37|1|88|266561|14|3059|.91|9.92|3059|.93|10.17|02-FEB-15 08.00.00.000000 AM
37|1|89|266548|1|3056|.92|9.42|3056|.94|9.51|02-FEB-15 10.00.00.000000 PM
37|1|89|266549|2|3056|.91|8.03|3056|37.82|4679.2|02-FEB-15 10.00.00.000000 PM
37|1|89|266551|4|3056|.93|9.38|3056|.96|9.48|02-FEB-15 10.00.00.000000 PM
37|1|89|266554|7|3056|.87|7.6|3056|.89|7.62|02-FEB-15 10.00.00.000000 PM
37|1|89|266558|11|3056|37.71|4678.74|3056|13.14|2717.66|02-FEB-15 10.00.00.000000 PM
37|1|89|266552|5|3056|.9|9.86|3056|.93|9.99|02-FEB-15 10.00.00.000000 PM
37|1|89|266557|10|3056|50.06|5390.41|3056|13.18|2719.19|02-FEB-15 10.00.00.000000 PM
37|1|89|266559|12|3056|50.01|9255.19|3056|.86|7.83|02-FEB-15 10.00.00.000000 PM
37|1|89|266561|14|3056|13.17|2721|3056|.9|10.51|02-FEB-15 10.00.00.000000 PM
37|1|89|266553|6|3056|.89|8.68|3056|.92|8.72|02-FEB-15 10.00.00.000000 PM
37|1|89|266555|8|3056|.85|7.71|3056|.88|7.71|02-FEB-15 10.00.00.000000 PM
37|1|89|266556|9|3056|.9|14.43|3056|13.22|2725.71|02-FEB-15 10.00.00.000000 PM
37|1|89|266562|15|3056|37.75|4680.25|3056|13.18|2720.3|02-FEB-15 10.00.00.000000 PM
37|1|89|266560|13|3056|13.17|2718.09|3056|.91|8.24|02-FEB-15 10.00.00.000000 PM
37|1|89|266563|16|3056|.86|10.82|3056|.88|11.02|02-FEB-15 10.00.00.000000 PM
37|1|89|266550|3|3056|.89|9.74|3056|13.21|2721.11|02-FEB-15 10.00.00.000000 PM
37|1|78|266552|5|3072|.89|8.17|3072|.92|8.26|27-JAN-15 01.00.00.000000 AM
37|1|78|266562|15|3072|.84|7.38|3072|.87|7.32|27-JAN-15 01.00.00.000000 AM
37|1|78|266550|3|3072|.92|7.83|3072|.95|7.97|27-JAN-15 01.00.00.000000 AM
37|1|78|266560|13|3072|13.12|2712.99|3072|.92|9.72|27-JAN-15 01.00.00.000000 AM
37|1|78|266557|10|3072|13.07|2709.43|3072|.87|6.51|27-JAN-15 01.00.00.000000 AM
37|1|78|266558|11|3072|.83|6|3072|.86|5.94|27-JAN-15 01.00.00.000000 AM
37|1|78|266549|2|3072|.9|7.48|3072|.92|7.47|27-JAN-15 01.00.00.000000 AM
37|1|78|266553|6|3072|.9|8.2|3072|.93|8.29|27-JAN-15 01.00.00.000000 AM
37|1|78|266554|7|3072|.89|7.46|3072|.92|7.43|27-JAN-15 01.00.00.000000 AM
37|1|78|266561|14|3072|13.16|2713.95|3072|.96|10.77|27-JAN-15 01.00.00.000000 AM
37|1|78|266548|1|3072|.87|8.29|3072|.89|8.21|27-JAN-15 01.00.00.000000 AM
37|1|78|266556|9|3072|.82|6.41|3072|13.07|2711.09|27-JAN-15 01.00.00.000000 AM
37|1|78|266551|4|3072|.91|9.75|3072|.94|9.89|27-JAN-15 01.00.00.000000 AM
37|1|78|266555|8|3072|13.11|2713.02|3072|13.13|2710.72|27-JAN-15 01.00.00.000000 AM
37|1|78|266559|12|3072|.87|8.62|3072|.89|8.73|27-JAN-15 01.00.00.000000 AM
37|1|78|266563|16|3072|.9|10.32|3072|.93|10.43|27-JAN-15 01.00.00.000000 AM
37|1|90|266559|12|2850|.78|4.96|2850|.82|5.03|03-FEB-15 10.00.00.000000 PM
37|1|90|266560|13|2850|.83|5.37|2850|.86|5.54|03-FEB-15 10.00.00.000000 PM
37|1|90|266548|1|2850|.97|7.24|2850|1|7.17|03-FEB-15 10.00.00.000000 PM
37|1|90|266552|5|2850|.81|4.77|2850|.84|4.81|03-FEB-15 10.00.00.000000 PM
37|1|90|266556|9|2850|.78|5.75|2850|.81|5.84|03-FEB-15 10.00.00.000000 PM
37|1|90|266562|15|2850|.75|6.49|2850|.78|6.57|03-FEB-15 10.00.00.000000 PM
37|1|90|266563|16|2850|.76|5.27|2850|.79|5.4|03-FEB-15 10.00.00.000000 PM
37|1|90|266551|4|2850|.84|5.1|2850|.87|5.16|03-FEB-15 10.00.00.000000 PM
37|1|90|266555|8|2850|.84|6.16|2850|.88|6.21|03-FEB-15 10.00.00.000000 PM
37|1|90|266558|11|2850|.78|6.17|2850|.81|6.21|03-FEB-15 10.00.00.000000 PM
37|1|90|266561|14|1095|1.02|10.76|2835|.94|8.56|03-FEB-15 10.00.00.000000 PM
37|1|90|266549|2|2850|.87|6.72|2850|.89|6.83|03-FEB-15 10.00.00.000000 PM
37|1|90|266557|10|2850|.83|4.77|2850|.85|4.75|03-FEB-15 10.00.00.000000 PM
37|1|90|266550|3|2850|.85|5.12|2850|.87|5.11|03-FEB-15 10.00.00.000000 PM
37|1|90|266553|6|2850|.77|4.03|2850|.8|4.1|03-FEB-15 10.00.00.000000 PM
37|1|90|266554|7|2850|.78|4.73|2850|.81|4.78|03-FEB-15 10.00.00.000000 PM
37|1|91|266555|8|3068|13.23|2720.88|3068|.97|8.92|04-FEB-15 08.00.00.000000 AM
37|1|91|266558|11|3068|.83|5.65|3068|13.17|2718.69|04-FEB-15 08.00.00.000000 AM
37|1|91|266559|12|3068|37.68|6533.58|3068|.9|7.39|04-FEB-15 08.00.00.000000 AM
37|1|91|266560|13|3068|37.67|6533.53|3068|50.06|5384.24|04-FEB-15 08.00.00.000000 AM
37|1|91|266552|5|3068|.89|5.2|3068|.93|5.22|04-FEB-15 08.00.00.000000 AM
37|1|91|266553|6|3068|.87|5.35|3068|.9|5.37|04-FEB-15 08.00.00.000000 AM
37|1|91|266556|9|3068|.9|8.13|3068|.93|8.29|04-FEB-15 08.00.00.000000 AM
37|1|91|266557|10|3068|.95|8.6|3068|.98|8.81|04-FEB-15 08.00.00.000000 AM
37|1|91|266561|14|3068|1.02|11.35|3068|1.05|11.31|04-FEB-15 08.00.00.000000 AM
37|1|91|266562|15|3068|.85|9.48|3068|.88|9.76|04-FEB-15 08.00.00.000000 AM
37|1|91|266550|3|3068|.91|5.31|3068|.94|5.38|04-FEB-15 08.00.00.000000 AM
37|1|91|266551|4|3068|.9|6.14|3068|.94|6.63|04-FEB-15 08.00.00.000000 AM
37|1|91|266554|7|3068|.84|4.86|3068|.87|4.95|04-FEB-15 08.00.00.000000 AM
37|1|91|266563|16|3068|.88|8.57|3068|.92|8.75|04-FEB-15 08.00.00.000000 AM
37|1|91|266548|1|3068|1.22|23.17|3068|1.26|23.92|04-FEB-15 08.00.00.000000 AM
37|1|91|266549|2|3068|.91|5.06|3068|.94|5.12|04-FEB-15 08.00.00.000000 AM
37|1|92|266556|9|3059|.84|7.06|3059|.89|8.99|05-FEB-15 01.00.00.000000 AM
37|1|92|266555|8|3058|1.02|27.47|3058|1.06|27.84|05-FEB-15 01.00.00.000000 AM
37|1|92|266560|13|3058|62.34|8098.07|3058|.91|10.6|05-FEB-15 01.00.00.000000 AM
37|1|92|266557|10|3058|.92|9.07|3058|.96|11.08|05-FEB-15 01.00.00.000000 AM
37|1|92|266559|12|3058|86.98|11431.58|3058|37.87|6551.23|05-FEB-15 01.00.00.000000 AM
37|1|92|266550|3|3058|.93|7.21|3058|.97|8.67|05-FEB-15 01.00.00.000000 AM
37|1|92|266553|6|3058|.82|5.73|3058|.86|7.94|05-FEB-15 01.00.00.000000 AM
37|1|92|266562|15|3058|13.1|2717.51|3058|.86|9.36|05-FEB-15 01.00.00.000000 AM
37|1|92|266548|1|3058|1.06|11.23|3058|1.09|11.27|05-FEB-15 01.00.00.000000 AM
37|1|92|266551|4|3058|.94|10.07|3058|.98|11.6|05-FEB-15 01.00.00.000000 AM
37|1|92|266552|5|3058|.87|6.28|3058|.91|7.89|05-FEB-15 01.00.00.000000 AM
37|1|92|266558|11|3058|.87|8.71|3058|13.21|2721.46|05-FEB-15 01.00.00.000000 AM
37|1|92|266554|7|3058|.84|6.39|3058|.89|8.59|05-FEB-15 01.00.00.000000 AM
37|1|92|266561|14|3058|.96|10.55|3058|1|10.67|05-FEB-15 01.00.00.000000 AM
37|1|92|266549|2|3058|.92|8.13|3058|.96|9.69|05-FEB-15 01.00.00.000000 AM
37|1|92|266563|16|3058|.81|7.25|3058|.86|9.54|05-FEB-15 01.00.00.000000 AM
37|1|93|266554|7|3057|.89|8.59|3057|.92|8.62|06-FEB-15 08.00.00.000000 AM
37|1|93|266558|11|3057|.89|9.54|3057|37.83|6547.44|06-FEB-15 08.00.00.000000 AM
37|1|93|266560|13|3057|13.29|2726.24|3057|37.93|4685.71|06-FEB-15 08.00.00.000000 AM
37|1|93|266552|5|3057|.95|11.61|3057|.99|11.85|06-FEB-15 08.00.00.000000 AM
37|1|93|266555|8|3057|.95|11.63|3057|.98|11.6|06-FEB-15 08.00.00.000000 AM
37|1|93|266550|3|3057|.98|11.11|3057|1.01|11.21|06-FEB-15 08.00.00.000000 AM
37|1|93|266557|10|3057|1.05|12.59|3057|1.08|12.69|06-FEB-15 08.00.00.000000 AM
37|1|93|266556|9|3057|.96|12.8|3057|1|12.42|06-FEB-15 08.00.00.000000 AM
37|1|93|266559|12|3057|37.86|4685.43|3057|13.31|2725.82|06-FEB-15 08.00.00.000000 AM
37|1|93|266548|1|3057|1.11|12.05|3057|1.14|11.99|06-FEB-15 08.00.00.000000 AM
37|1|93|266549|2|3057|1.15|31.3|3057|1.19|31.85|06-FEB-15 08.00.00.000000 AM
37|1|93|266551|4|3057|.96|9.95|3057|.99|10|06-FEB-15 08.00.00.000000 AM
37|1|93|266562|15|3057|.94|13.64|3057|.98|13.83|06-FEB-15 08.00.00.000000 AM
37|1|93|266563|16|3057|.89|8.8|3057|.93|9|06-FEB-15 08.00.00.000000 AM
37|1|93|266553|6|3057|.92|9.52|3057|.95|9.59|06-FEB-15 08.00.00.000000 AM
37|1|93|266561|14|3057|1.03|12.1|3057|1.07|12.15|06-FEB-15 08.00.00.000000 AM
37|1|94|266548|1|3061|1.03|13|3061|1.06|13.13|09-FEB-15 08.00.00.000000 AM
37|1|94|266555|8|3061|13.18|2720.99|3061|25.43|3831.11|09-FEB-15 08.00.00.000000 AM
37|1|94|266556|9|3061|.87|7.87|3061|.9|7.86|09-FEB-15 08.00.00.000000 AM
37|1|94|266561|14|3061|13.21|2721.71|3061|.94|9.97|09-FEB-15 08.00.00.000000 AM
37|1|94|266563|16|3061|.9|10.59|3061|13.22|2720.78|09-FEB-15 08.00.00.000000 AM
37|1|94|266551|4|3061|.94|10.04|3061|.97|10.06|09-FEB-15 08.00.00.000000 AM
37|1|94|266552|5|3061|13.25|2721.42|3061|.98|9.91|09-FEB-15 08.00.00.000000 AM
37|1|94|266553|6|3061|.96|13.44|3061|.99|13.77|09-FEB-15 08.00.00.000000 AM
37|1|94|266554|7|3061|.97|14.09|3061|13.3|2726.52|09-FEB-15 08.00.00.000000 AM
37|1|94|266559|12|3061|.87|8.36|3061|.89|8.09|09-FEB-15 08.00.00.000000 AM
37|1|94|266549|2|3061|.94|9.13|3061|.97|9.03|09-FEB-15 08.00.00.000000 AM
37|1|94|266557|10|3061|.99|13.84|3061|1.02|14|09-FEB-15 08.00.00.000000 AM
37|1|94|266558|11|3061|.93|10.33|3061|.96|10.21|09-FEB-15 08.00.00.000000 AM
37|1|94|266560|13|3061|13.09|2712.04|3061|.89|8.45|09-FEB-15 08.00.00.000000 AM
37|1|94|266550|3|3061|13.16|2713.48|3061|.96|9.58|09-FEB-15 08.00.00.000000 AM
37|1|94|266562|15|3061|.89|11.57|3061|.92|11.59|09-FEB-15 08.00.00.000000 AM
37|1|105|266550|3|3057|.9|6.81|3057|.92|6.77|16-FEB-15 08.00.00.000000 AM
37|1|105|266560|13|3057|.84|7.14|3057|.87|7.14|16-FEB-15 08.00.00.000000 AM
37|1|105|266563|16|3057|.84|9.91|3057|.87|10.14|16-FEB-15 08.00.00.000000 AM
37|1|105|266552|5|3057|.96|9.47|3057|.99|9.43|16-FEB-15 08.00.00.000000 AM
37|1|105|266557|10|3057|.87|6.82|3057|.9|6.88|16-FEB-15 08.00.00.000000 AM
37|1|105|266548|1|3057|.99|10.74|3057|25.61|5432.56|16-FEB-15 08.00.00.000000 AM
37|1|105|266556|9|3057|.9|9.61|3057|.93|9.53|16-FEB-15 08.00.00.000000 AM
37|1|105|266554|7|3057|.89|7.83|3057|.92|7.9|16-FEB-15 08.00.00.000000 AM
37|1|105|266555|8|3057|.93|11.97|3057|.96|12.17|16-FEB-15 08.00.00.000000 AM
37|1|105|266559|12|3057|.84|7.48|3057|.86|7.55|16-FEB-15 08.00.00.000000 AM
37|1|105|266562|15|3057|.81|7.17|3057|.83|7.23|16-FEB-15 08.00.00.000000 AM
37|1|105|266553|6|3057|.89|7.38|3057|.92|7.3|16-FEB-15 08.00.00.000000 AM
37|1|105|266561|14|3057|.86|7.66|3057|.89|7.64|16-FEB-15 08.00.00.000000 AM
37|1|105|266549|2|3057|.92|8.33|3057|.95|8.41|16-FEB-15 08.00.00.000000 AM
37|1|105|266551|4|3057|.87|7.3|3057|.9|7.28|16-FEB-15 08.00.00.000000 AM
37|1|105|266558|11|3057|.95|12.13|3057|.97|12.27|16-FEB-15 08.00.00.000000 AM
37|1|95|266554|7|3056|.93|9.52|3056|.96|9.62|10-FEB-15 08.00.00.000000 AM
37|1|95|266558|11|3056|.93|9.09|3056|.96|9.03|10-FEB-15 08.00.00.000000 AM
37|1|95|266561|14|3056|13.18|2719.67|3056|.91|8.75|10-FEB-15 08.00.00.000000 AM
37|1|95|266562|15|3056|.87|7.08|3056|.9|7.01|10-FEB-15 08.00.00.000000 AM
37|1|95|266552|5|3056|.94|9.79|3056|.97|10|10-FEB-15 08.00.00.000000 AM
37|1|95|266549|2|3056|.94|8.33|3056|.97|8.18|10-FEB-15 08.00.00.000000 AM
37|1|95|266560|13|3056|.87|8.68|3056|.89|8.69|10-FEB-15 08.00.00.000000 AM
37|1|95|266563|16|3056|25.47|3833.37|3056|.89|6.78|10-FEB-15 08.00.00.000000 AM
37|1|95|266550|3|3056|.93|7.75|3056|.95|7.58|10-FEB-15 08.00.00.000000 AM
37|1|95|266551|4|3056|.9|6.87|3056|.92|6.8|10-FEB-15 08.00.00.000000 AM
37|1|95|266559|12|3056|13.23|2722.58|3056|.97|11.91|10-FEB-15 08.00.00.000000 AM
37|1|95|266548|1|3056|.98|9.59|3056|1.01|9.76|10-FEB-15 08.00.00.000000 AM
37|1|95|266553|6|3056|.93|9.85|3056|.96|9.97|10-FEB-15 08.00.00.000000 AM
37|1|95|266557|10|3056|.96|9.96|3056|.99|10.02|10-FEB-15 08.00.00.000000 AM
37|1|95|266555|8|3056|.87|6.87|3056|25.49|5428.31|10-FEB-15 08.00.00.000000 AM
37|1|95|266556|9|3056|.89|7.2|3056|13.21|2717.48|10-FEB-15 08.00.00.000000 AM
37|1|97|266548|1|3072|.96|7.03|3072|.98|6.98|11-FEB-15 08.00.00.000000 AM
37|1|97|266553|6|3072|.95|9.12|3072|.98|9.15|11-FEB-15 08.00.00.000000 AM
37|1|97|266551|4|3072|.91|6.84|3072|.93|6.8|11-FEB-15 08.00.00.000000 AM
37|1|97|266560|13|3072|.86|7.59|3072|.88|7.58|11-FEB-15 08.00.00.000000 AM
37|1|97|266557|10|3073|.89|7.21|3074|.91|7.13|11-FEB-15 08.00.00.000000 AM
37|1|97|266559|12|3073|.9|13.77|3073|13.16|2717.81|11-FEB-15 08.00.00.000000 AM
37|1|97|266561|14|3072|.89|8.81|3072|.92|8.84|11-FEB-15 08.00.00.000000 AM
37|1|97|266563|16|3072|25.3|3819.94|3072|.87|6.37|11-FEB-15 08.00.00.000000 AM
37|1|97|266552|5|3072|.95|7.85|3072|.98|7.92|11-FEB-15 08.00.00.000000 AM
37|1|97|266549|2|3072|.89|6.22|3072|.92|6.14|11-FEB-15 08.00.00.000000 AM
37|1|97|266555|8|3072|.84|5.55|3073|.86|5.48|11-FEB-15 08.00.00.000000 AM
37|1|97|266558|11|3073|.91|8.12|3073|.94|8.11|11-FEB-15 08.00.00.000000 AM
37|1|97|266562|15|3072|.87|7.7|3072|.9|7.71|11-FEB-15 08.00.00.000000 AM
37|1|97|266550|3|3072|.89|5.91|3072|.92|5.79|11-FEB-15 08.00.00.000000 AM
37|1|97|266554|7|3072|.89|8.03|3072|.92|8.1|11-FEB-15 08.00.00.000000 AM
37|1|97|266556|9|3073|.88|6.46|3073|.91|6.4|11-FEB-15 08.00.00.000000 AM
37|1|96|266556|9|3072|13.08|2712.91|3072|.88|8.75|11-FEB-15 10.00.00.000000 PM
37|1|96|266558|11|3072|.86|7.59|3072|13.12|2711.03|11-FEB-15 10.00.00.000000 PM
37|1|96|266563|16|3072|13.04|2709.43|3072|.84|6.64|11-FEB-15 10.00.00.000000 PM
37|1|96|266550|3|3072|.85|6.5|3072|.88|6.48|11-FEB-15 10.00.00.000000 PM
37|1|96|266553|6|3072|.88|6.76|3072|.91|6.69|11-FEB-15 10.00.00.000000 PM
37|1|96|266559|12|3072|13.05|2711.41|3072|37.52|6522.38|11-FEB-15 10.00.00.000000 PM
37|1|96|266561|14|3072|.84|7.68|3072|.86|7.61|11-FEB-15 10.00.00.000000 PM
37|1|96|266552|5|3072|.9|7.38|3072|.92|7.42|11-FEB-15 10.00.00.000000 PM
37|1|96|266562|15|3072|.88|14.03|3072|.92|14.63|11-FEB-15 10.00.00.000000 PM
37|1|96|266555|8|3072|.87|8.42|3072|25.36|3821.45|11-FEB-15 10.00.00.000000 PM
37|1|96|266551|4|3072|.9|7.55|3072|25.39|5415.35|11-FEB-15 10.00.00.000000 PM
37|1|96|266557|10|3072|.88|7.39|3072|.91|7.3|11-FEB-15 10.00.00.000000 PM
37|1|96|266560|13|3072|.86|8.64|3072|.88|8.65|11-FEB-15 10.00.00.000000 PM
37|1|96|266548|1|3072|.91|7.22|3072|.94|7.21|11-FEB-15 10.00.00.000000 PM
37|1|96|266549|2|3072|.88|7|3072|.91|7|11-FEB-15 10.00.00.000000 PM
37|1|96|266554|7|3072|.88|7.57|3072|.9|7.57|11-FEB-15 10.00.00.000000 PM
37|1|98|266550|3|3060|.92|9.61|3060|.95|9.57|12-FEB-15 01.00.00.000000 AM
37|1|98|266552|5|3060|.9|7.38|3060|.92|7.28|12-FEB-15 01.00.00.000000 AM
37|1|98|266556|9|3060|.89|11.1|3060|13.21|2721.29|12-FEB-15 01.00.00.000000 AM
37|1|98|266559|12|3059|13.17|2721.75|3059|13.21|2723.39|12-FEB-15 01.00.00.000000 AM
37|1|98|266549|2|3060|13.14|2712.12|3060|.93|8.23|12-FEB-15 01.00.00.000000 AM
37|1|98|266555|8|3059|.85|8.31|3059|25.48|3833.18|12-FEB-15 01.00.00.000000 AM
37|1|98|266562|15|3060|13.12|2716.76|3060|.86|7.45|12-FEB-15 01.00.00.000000 AM
37|1|98|266561|14|3060|13.13|2713.5|3060|.92|10.12|12-FEB-15 01.00.00.000000 AM
37|1|98|266563|16|3060|13.21|2724.06|3060|.94|12.36|12-FEB-15 01.00.00.000000 AM
37|1|98|266558|11|3059|.86|8.33|3059|.89|8.28|12-FEB-15 01.00.00.000000 AM
37|1|98|266551|4|3060|.92|9.02|3060|.95|9.04|12-FEB-15 01.00.00.000000 AM
37|1|98|266553|6|3060|.95|10.6|3060|13.28|2721.27|12-FEB-15 01.00.00.000000 AM
37|1|98|266548|1|3060|.95|10.52|3060|.98|10.67|12-FEB-15 01.00.00.000000 AM
37|1|98|266554|7|3060|.93|9.96|3060|13.26|2722.02|12-FEB-15 01.00.00.000000 AM
37|1|98|266557|10|3059|.88|8.45|3059|.91|8.42|12-FEB-15 01.00.00.000000 AM
37|1|98|266560|13|3060|13.2|2723.48|3060|25.46|5427.96|12-FEB-15 01.00.00.000000 AM
37|1|100|266562|15|3056|.84|6.74|3056|.87|6.73|12-FEB-15 08.00.00.000000 AM
37|1|100|266563|16|3056|25.48|3834.81|3056|13.2|2719.9|12-FEB-15 08.00.00.000000 AM
37|1|100|266548|1|3056|13.27|2720.8|3056|1|9.21|12-FEB-15 08.00.00.000000 AM
37|1|100|266560|13|3056|.89|9.55|3056|13.2|2720.26|12-FEB-15 08.00.00.000000 AM
37|1|100|266557|10|3056|.94|10.74|3056|.97|10.68|12-FEB-15 08.00.00.000000 AM
37|1|100|266550|3|3056|.94|9.23|3056|.97|9.27|12-FEB-15 08.00.00.000000 AM
37|1|100|266551|4|3056|1|11.85|3056|1.03|11.94|12-FEB-15 08.00.00.000000 AM
37|1|100|266553|6|3056|.94|8.19|3056|.97|8.16|12-FEB-15 08.00.00.000000 AM
37|1|100|266554|7|3056|.91|7.62|3056|.94|7.57|12-FEB-15 08.00.00.000000 AM
37|1|100|266556|9|3056|.89|7.15|3056|.92|7.11|12-FEB-15 08.00.00.000000 AM
37|1|100|266558|11|3056|.91|8.22|3056|13.24|2720.09|12-FEB-15 08.00.00.000000 AM
37|1|100|266549|2|3056|.91|6.39|3056|.93|6.26|12-FEB-15 08.00.00.000000 AM
37|1|100|266552|5|3056|.95|9.54|3056|.98|9.59|12-FEB-15 08.00.00.000000 AM
37|1|100|266555|8|3056|13.18|2718.69|3056|.92|7.96|12-FEB-15 08.00.00.000000 AM
37|1|100|266559|12|3056|13.17|2718.37|3056|.9|7.58|12-FEB-15 08.00.00.000000 AM
37|1|100|266561|14|3056|.91|8.85|3056|.94|8.85|12-FEB-15 08.00.00.000000 AM
37|1|99|266562|15|3056|.82|6.98|3056|.84|6.94|12-FEB-15 10.00.00.000000 PM
37|1|99|266552|5|3056|13.16|2719.24|3056|.89|8.63|12-FEB-15 10.00.00.000000 PM
37|1|99|266549|2|3056|.86|6.83|3056|.88|6.79|12-FEB-15 10.00.00.000000 PM
37|1|99|266560|13|3056|.84|8.37|3056|25.45|3831.38|12-FEB-15 10.00.00.000000 PM
37|1|99|266557|10|3056|.85|7.19|3056|.87|7.12|12-FEB-15 10.00.00.000000 PM
37|1|99|266559|12|3056|13.16|2720.98|3056|25.48|5431.38|12-FEB-15 10.00.00.000000 PM
37|1|99|266555|8|3056|.83|7.07|3056|.86|7.08|12-FEB-15 10.00.00.000000 PM
37|1|99|266556|9|3056|.88|17.49|3056|.91|18.36|12-FEB-15 10.00.00.000000 PM
37|1|99|266558|11|3056|.86|8.08|3056|.88|8.06|12-FEB-15 10.00.00.000000 PM
37|1|99|266563|16|3056|13.11|2718.79|3056|13.13|2718.37|12-FEB-15 10.00.00.000000 PM
37|1|99|266548|1|3056|.89|6.69|3056|.91|6.59|12-FEB-15 10.00.00.000000 PM
37|1|99|266550|3|3056|.87|7.95|3056|.9|7.94|12-FEB-15 10.00.00.000000 PM
37|1|99|266551|4|3056|.88|9.26|3056|.91|9.43|12-FEB-15 10.00.00.000000 PM
37|1|99|266553|6|3056|.87|7.3|3056|.9|7.29|12-FEB-15 10.00.00.000000 PM
37|1|99|266554|7|3056|.88|10.31|3056|.9|10.51|12-FEB-15 10.00.00.000000 PM
