site_id|config_id|run_id|stat_id|stat_name|stat_rw_persec|stat_r_persec|stat_w_persec|start_time
37|1|25|265452|Redo Requests|596.1625|2.725|593.44375|06-NOV-14 08.00.00.000000 AM
37|1|23|265452|Redo Requests|607.38125|2.4875|604.89375|04-NOV-14 08.00.00.000000 AM
37|1|23|265449|Total Requests|11800.0125|10460.7|1339.3125|04-NOV-14 08.00.00.000000 AM
37|1|23|265453|Total (MB)|290.675|275.28125|15.4|04-NOV-14 08.00.00.000000 AM
37|1|23|265454|Database (MB)|277.075|269.325|7.76875|04-NOV-14 08.00.00.000000 AM
37|1|23|265455|Optimized Total (MB)|235.825|235.825|0|04-NOV-14 08.00.00.000000 AM
37|1|23|265456|Redo (MB)|7.5125|2.475|5.0375|04-NOV-14 08.00.00.000000 AM
37|1|23|265459|Direct (blocks)|20056.7|19970.9125|85.7875|04-NOV-14 08.00.00.000000 AM
37|1|23|265457|Database (blocks)|35466.04375|34473.44375|992.59375|04-NOV-14 08.00.00.000000 AM
37|1|23|265458|Via Buffer Cache (blocks)|15409.3625|14502.53125|906.8125|04-NOV-14 08.00.00.000000 AM
37|1|23|265450|Database Requests|11147.35625|10421.13125|726.21875|04-NOV-14 08.00.00.000000 AM
37|1|23|265451|Optimized Requests|10350.16875|10350.16875|0|04-NOV-14 08.00.00.000000 AM
37|1|26|265451|Optimized Requests|10712.88125|10712.88125|0|10-NOV-14 08.00.00.000000 AM
37|1|26|265459|Direct (blocks)|19604.2625|19519.9625|84.30625|10-NOV-14 08.00.00.000000 AM
37|1|26|265455|Optimized Total (MB)|248.375|248.375|0|10-NOV-14 08.00.00.000000 AM
37|1|26|265449|Total Requests|12240.65|10823.725|1416.9375|10-NOV-14 08.00.00.000000 AM
37|1|26|265457|Database (blocks)|36091.75625|35022.175|1069.58125|10-NOV-14 08.00.00.000000 AM
37|1|26|265450|Database Requests|11575.44375|10785.9625|789.4875|10-NOV-14 08.00.00.000000 AM
37|1|26|265453|Total (MB)|296.40625|280.01875|16.39375|10-NOV-14 08.00.00.000000 AM
37|1|26|265456|Redo (MB)|8.0125|2.675|5.31875|10-NOV-14 08.00.00.000000 AM
37|1|26|265458|Via Buffer Cache (blocks)|16487.49375|15502.21875|985.29375|10-NOV-14 08.00.00.000000 AM
37|1|26|265452|Redo Requests|622.25625|2.71875|619.54375|10-NOV-14 08.00.00.000000 AM
37|1|26|265454|Database (MB)|281.96875|273.625|8.3625|10-NOV-14 08.00.00.000000 AM
37|1|27|265455|Optimized Total (MB)|253.89375|253.89375|0|11-NOV-14 08.00.00.000000 AM
37|1|27|265449|Total Requests|11991.325|10659.8125|1331.50625|11-NOV-14 08.00.00.000000 AM
37|1|27|265451|Optimized Requests|10554.65625|10554.65625|0|11-NOV-14 08.00.00.000000 AM
37|1|27|265459|Direct (blocks)|19970.54375|19878.84375|91.7125|11-NOV-14 08.00.00.000000 AM
37|1|27|265453|Total (MB)|299.01875|282.9625|16.05625|11-NOV-14 08.00.00.000000 AM
37|1|27|265450|Database Requests|11354.5125|10621.65|732.86875|11-NOV-14 08.00.00.000000 AM
37|1|27|265458|Via Buffer Cache (blocks)|16414.5|15508.49375|906.00625|11-NOV-14 08.00.00.000000 AM
37|1|27|265452|Redo Requests|591.48125|2.71875|588.74375|11-NOV-14 08.00.00.000000 AM
37|1|27|265457|Database (blocks)|36385.01875|35387.325|997.69375|11-NOV-14 08.00.00.000000 AM
37|1|27|265454|Database (MB)|284.26875|276.46875|7.8|11-NOV-14 08.00.00.000000 AM
37|1|27|265456|Redo (MB)|8.15625|2.7|5.45|11-NOV-14 08.00.00.000000 AM
37|1|28|265450|Database Requests|11619.48125|10842.88125|776.6125|12-NOV-14 08.00.00.000000 AM
37|1|28|265452|Redo Requests|604.08125|2.875|601.20625|12-NOV-14 08.00.00.000000 AM
37|1|28|265456|Redo (MB)|8.5125|2.8625|5.65|12-NOV-14 08.00.00.000000 AM
37|1|28|265453|Total (MB)|300.70625|283.90625|16.80625|12-NOV-14 08.00.00.000000 AM
37|1|28|265457|Database (blocks)|36522.4875|35471.875|1050.6125|12-NOV-14 08.00.00.000000 AM
37|1|28|265458|Via Buffer Cache (blocks)|16613.06875|15647.93125|965.1375|12-NOV-14 08.00.00.000000 AM
37|1|28|265449|Total Requests|12266.25625|10879.90625|1386.34375|12-NOV-14 08.00.00.000000 AM
37|1|28|265454|Database (MB)|285.3375|277.13125|8.225|12-NOV-14 08.00.00.000000 AM
37|1|28|265451|Optimized Requests|10778.29375|10778.29375|0|12-NOV-14 08.00.00.000000 AM
37|1|28|265455|Optimized Total (MB)|256.725|256.725|0|12-NOV-14 08.00.00.000000 AM
37|1|28|265459|Direct (blocks)|19909.425|19823.9375|85.48125|12-NOV-14 08.00.00.000000 AM
37|1|29|265454|Database (MB)|269.74375|261.8875|7.875|13-NOV-14 08.00.00.000000 AM
37|1|29|265458|Via Buffer Cache (blocks)|15465.30625|14545.1125|920.2|13-NOV-14 08.00.00.000000 AM
37|1|29|265459|Direct (blocks)|19062.45|18975|87.45|13-NOV-14 08.00.00.000000 AM
37|1|29|265452|Redo Requests|578.60625|2.525|576.06875|13-NOV-14 08.00.00.000000 AM
37|1|29|265450|Database Requests|11480.3875|10718.0625|762.325|13-NOV-14 08.00.00.000000 AM
37|1|29|265451|Optimized Requests|10644.1125|10644.1125|0|13-NOV-14 08.00.00.000000 AM
37|1|29|265453|Total (MB)|283.1875|267.70625|15.49375|13-NOV-14 08.00.00.000000 AM
37|1|29|265455|Optimized Total (MB)|228.3|228.3|0|13-NOV-14 08.00.00.000000 AM
37|1|29|265456|Redo (MB)|7.55|2.5125|5.0375|13-NOV-14 08.00.00.000000 AM
37|1|29|265457|Database (blocks)|34527.75625|33520.10625|1007.64375|13-NOV-14 08.00.00.000000 AM
37|1|29|265449|Total Requests|12099.9375|10752.75625|1347.16875|13-NOV-14 08.00.00.000000 AM
37|1|30|265454|Database (MB)|275.74375|268.3875|7.3625|14-NOV-14 08.00.00.000000 AM
37|1|30|265453|Total (MB)|288.89375|274.25|14.6375|14-NOV-14 08.00.00.000000 AM
37|1|30|265452|Redo Requests|563.75625|2.3875|561.38125|14-NOV-14 08.00.00.000000 AM
37|1|30|265450|Database Requests|11352.65|10648.6875|703.96875|14-NOV-14 08.00.00.000000 AM
37|1|30|265451|Optimized Requests|10567.7125|10567.7125|0|14-NOV-14 08.00.00.000000 AM
37|1|30|265455|Optimized Total (MB)|235.7125|235.7125|0|14-NOV-14 08.00.00.000000 AM
37|1|30|265456|Redo (MB)|7.175|2.3625|4.80625|14-NOV-14 08.00.00.000000 AM
37|1|30|265459|Direct (blocks)|20220.4125|20136.4625|83.95625|14-NOV-14 08.00.00.000000 AM
37|1|30|265449|Total Requests|11957.65|10684.15|1273.5|14-NOV-14 08.00.00.000000 AM
37|1|30|265458|Via Buffer Cache (blocks)|15071.9|14216.33125|855.575|14-NOV-14 08.00.00.000000 AM
37|1|30|265457|Database (blocks)|35292.3375|34352.7875|939.54375|14-NOV-14 08.00.00.000000 AM
37|1|31|265450|Database Requests|12260.61875|11466.81875|793.8|17-NOV-14 08.00.00.000000 AM
37|1|31|265452|Redo Requests|622.4|2.725|619.69375|17-NOV-14 08.00.00.000000 AM
37|1|31|265453|Total (MB)|310.50625|294.01875|16.49375|17-NOV-14 08.00.00.000000 AM
37|1|31|265458|Via Buffer Cache (blocks)|17268.6|16283.575|985.04375|17-NOV-14 08.00.00.000000 AM
37|1|31|265449|Total Requests|12925.80625|11503.275|1422.5375|17-NOV-14 08.00.00.000000 AM
37|1|31|265454|Database (MB)|295.94375|287.54375|8.375|17-NOV-14 08.00.00.000000 AM
37|1|31|265456|Redo (MB)|8.00625|2.69375|5.325|17-NOV-14 08.00.00.000000 AM
37|1|31|265451|Optimized Requests|11396.8125|11396.8125|0|17-NOV-14 08.00.00.000000 AM
37|1|31|265455|Optimized Total (MB)|267.70625|267.70625|0|17-NOV-14 08.00.00.000000 AM
37|1|31|265457|Database (blocks)|37879.2875|36806.58125|1072.6875|17-NOV-14 08.00.00.000000 AM
37|1|31|265459|Direct (blocks)|20610.66875|20523.025|87.64375|17-NOV-14 08.00.00.000000 AM
37|1|35|265451|Optimized Requests|9716.81875|9716.81875|0|21-NOV-14 08.00.00.000000 AM
37|1|35|265452|Redo Requests|557.0375|2.34375|554.70625|21-NOV-14 08.00.00.000000 AM
37|1|35|265454|Database (MB)|260.94375|253.80625|7.1375|21-NOV-14 08.00.00.000000 AM
37|1|35|265455|Optimized Total (MB)|215.1625|215.1625|0|21-NOV-14 08.00.00.000000 AM
37|1|35|265458|Via Buffer Cache (blocks)|15038.0875|14203.45625|834.6375|21-NOV-14 08.00.00.000000 AM
37|1|35|265449|Total Requests|11079.01875|9830.4375|1248.5625|21-NOV-14 08.00.00.000000 AM
37|1|35|265450|Database Requests|10479.98125|9794.6125|685.39375|21-NOV-14 08.00.00.000000 AM
37|1|35|265457|Database (blocks)|33398.8625|32486.5125|912.3375|21-NOV-14 08.00.00.000000 AM
37|1|35|265453|Total (MB)|273.68125|259.4875|14.20625|21-NOV-14 08.00.00.000000 AM
37|1|35|265456|Redo (MB)|6.98125|2.2875|4.675|21-NOV-14 08.00.00.000000 AM
37|1|35|265459|Direct (blocks)|18360.76875|18283.0625|77.71875|21-NOV-14 08.00.00.000000 AM
37|1|36|265452|Redo Requests|603.90625|2.7125|601.19375|24-NOV-14 08.00.00.000000 AM
37|1|36|265453|Total (MB)|306.86875|290.33125|16.55625|24-NOV-14 08.00.00.000000 AM
37|1|36|265454|Database (MB)|292.36875|283.975|8.4|24-NOV-14 08.00.00.000000 AM
37|1|36|265455|Optimized Total (MB)|262.43125|262.43125|0|24-NOV-14 08.00.00.000000 AM
37|1|36|265451|Optimized Requests|11332.71875|11332.71875|0|24-NOV-14 08.00.00.000000 AM
37|1|36|265456|Redo (MB)|8.0625|2.70625|5.375|24-NOV-14 08.00.00.000000 AM
37|1|36|265459|Direct (blocks)|19768.2125|19678.56875|89.63125|24-NOV-14 08.00.00.000000 AM
37|1|36|265457|Database (blocks)|37422.31875|36347.28125|1075.05|24-NOV-14 08.00.00.000000 AM
37|1|36|265458|Via Buffer Cache (blocks)|17654.11875|16668.7125|985.4125|24-NOV-14 08.00.00.000000 AM
37|1|36|265449|Total Requests|12847.3625|11435.0625|1412.29375|24-NOV-14 08.00.00.000000 AM
37|1|36|265450|Database Requests|12202.19375|11399.58125|802.61875|24-NOV-14 08.00.00.000000 AM
37|1|32|265449|Total Requests|11644.6125|10275.84375|1368.76875|18-NOV-14 08.00.00.000000 AM
37|1|32|265455|Optimized Total (MB)|207.74375|207.74375|0|18-NOV-14 08.00.00.000000 AM
37|1|32|265456|Redo (MB)|7.58125|2.5|5.06875|18-NOV-14 08.00.00.000000 AM
37|1|32|265454|Database (MB)|251.2625|243.1|8.1375|18-NOV-14 08.00.00.000000 AM
37|1|32|265453|Total (MB)|265.03125|249.20625|15.825|18-NOV-14 08.00.00.000000 AM
37|1|32|265459|Direct (blocks)|19884.7375|19790.15625|94.575|18-NOV-14 08.00.00.000000 AM
37|1|32|265457|Database (blocks)|32160.35625|31118.325|1042.04375|18-NOV-14 08.00.00.000000 AM
37|1|32|265451|Optimized Requests|10161.15625|10161.15625|0|18-NOV-14 08.00.00.000000 AM
37|1|32|265458|Via Buffer Cache (blocks)|12275.61875|11328.16875|947.46875|18-NOV-14 08.00.00.000000 AM
37|1|32|265450|Database Requests|11003.35625|10240.8875|762.4875|18-NOV-14 08.00.00.000000 AM
37|1|32|265452|Redo Requests|600.5125|2.53125|597.96875|18-NOV-14 08.00.00.000000 AM
37|1|33|265449|Total Requests|11620.275|10249.94375|1370.3375|19-NOV-14 08.00.00.000000 AM
37|1|33|265456|Redo (MB)|7.8|2.59375|5.2|19-NOV-14 08.00.00.000000 AM
37|1|33|265459|Direct (blocks)|20113.1375|20022.80625|90.33125|19-NOV-14 08.00.00.000000 AM
37|1|33|265454|Database (MB)|268.80625|260.8125|8.01875|19-NOV-14 08.00.00.000000 AM
37|1|33|265457|Database (blocks)|34407.69375|33381.01875|1026.6875|19-NOV-14 08.00.00.000000 AM
37|1|33|265451|Optimized Requests|10150.74375|10150.74375|0|19-NOV-14 08.00.00.000000 AM
37|1|33|265455|Optimized Total (MB)|235.025|235.025|0|19-NOV-14 08.00.00.000000 AM
37|1|33|265452|Redo Requests|603.19375|2.61875|600.575|19-NOV-14 08.00.00.000000 AM
37|1|33|265453|Total (MB)|282.725|266.81875|15.93125|19-NOV-14 08.00.00.000000 AM
37|1|33|265458|Via Buffer Cache (blocks)|14294.56875|13358.225|936.36875|19-NOV-14 08.00.00.000000 AM
37|1|33|265450|Database Requests|10976.45|10214.69375|761.75|19-NOV-14 08.00.00.000000 AM
37|1|34|265456|Redo (MB)|7.35|2.45|4.89375|20-NOV-14 08.00.00.000000 AM
37|1|34|265458|Via Buffer Cache (blocks)|14224.09375|13332.7625|891.3375|20-NOV-14 08.00.00.000000 AM
37|1|34|265452|Redo Requests|582.01875|2.46875|579.55625|20-NOV-14 08.00.00.000000 AM
37|1|34|265459|Direct (blocks)|19340.20625|19256.5875|83.63125|20-NOV-14 08.00.00.000000 AM
37|1|34|265450|Database Requests|10626.40625|9890.6|735.80625|20-NOV-14 08.00.00.000000 AM
37|1|34|265451|Optimized Requests|9811|9811|0|20-NOV-14 08.00.00.000000 AM
37|1|34|265449|Total Requests|11250.4|9926.5|1323.90625|20-NOV-14 08.00.00.000000 AM
37|1|34|265455|Optimized Total (MB)|215.7875|215.7875|0|20-NOV-14 08.00.00.000000 AM
37|1|34|265453|Total (MB)|275.7625|260.6625|15.0875|20-NOV-14 08.00.00.000000 AM
37|1|34|265457|Database (blocks)|33564.3125|32589.35625|974.95|20-NOV-14 08.00.00.000000 AM
37|1|34|265454|Database (MB)|262.225|254.6|7.625|20-NOV-14 08.00.00.000000 AM
37|1|37|265449|Total Requests|11856.96875|10544.35625|1312.60625|25-NOV-14 08.00.00.000000 AM
37|1|37|265452|Redo Requests|585.85|2.525|583.3125|25-NOV-14 08.00.00.000000 AM
37|1|37|265453|Total (MB)|281.78125|266.5625|15.20625|25-NOV-14 08.00.00.000000 AM
37|1|37|265457|Database (blocks)|34313.9|33340.1125|973.8|25-NOV-14 08.00.00.000000 AM
37|1|37|265454|Database (MB)|268.09375|260.46875|7.60625|25-NOV-14 08.00.00.000000 AM
37|1|37|265456|Redo (MB)|7.49375|2.5125|4.9875|25-NOV-14 08.00.00.000000 AM
37|1|37|265451|Optimized Requests|10425.39375|10425.39375|0|25-NOV-14 08.00.00.000000 AM
37|1|37|265459|Direct (blocks)|19050.39375|18968.2125|82.20625|25-NOV-14 08.00.00.000000 AM
37|1|37|265450|Database Requests|11230.05|10508.9|721.13125|25-NOV-14 08.00.00.000000 AM
37|1|37|265455|Optimized Total (MB)|230.55|230.55|0|25-NOV-14 08.00.00.000000 AM
37|1|37|265458|Via Buffer Cache (blocks)|15263.5125|14371.91875|891.6125|25-NOV-14 08.00.00.000000 AM
37|1|38|265451|Optimized Requests|9743.36875|9743.36875|0|26-NOV-14 08.00.00.000000 AM
37|1|38|265452|Redo Requests|555.45625|2.375|553.0875|26-NOV-14 08.00.00.000000 AM
37|1|38|265456|Redo (MB)|7.05625|2.35|4.7|26-NOV-14 08.00.00.000000 AM
37|1|38|265449|Total Requests|11059.21875|9833.5625|1225.6625|26-NOV-14 08.00.00.000000 AM
37|1|38|265454|Database (MB)|257.3875|250.4|7|26-NOV-14 08.00.00.000000 AM
37|1|38|265459|Direct (blocks)|18533.6|18453.6625|79.925|26-NOV-14 08.00.00.000000 AM
37|1|38|265450|Database Requests|10462.275|9798.41875|663.8625|26-NOV-14 08.00.00.000000 AM
37|1|38|265458|Via Buffer Cache (blocks)|14412.21875|13596.79375|815.4375|26-NOV-14 08.00.00.000000 AM
37|1|38|265453|Total (MB)|270.28125|256.1375|14.15625|26-NOV-14 08.00.00.000000 AM
37|1|38|265455|Optimized Total (MB)|228.88125|228.88125|0|26-NOV-14 08.00.00.000000 AM
37|1|38|265457|Database (blocks)|32945.8125|32050.44375|895.35625|26-NOV-14 08.00.00.000000 AM
37|1|39|265455|Optimized Total (MB)|164.15625|164.15625|0|27-NOV-14 08.00.00.000000 AM
37|1|39|265452|Redo Requests|375.175|1.30625|373.91875|27-NOV-14 08.00.00.000000 AM
37|1|39|265456|Redo (MB)|3.86875|1.2875|2.6125|27-NOV-14 08.00.00.000000 AM
37|1|39|265453|Total (MB)|201.3625|193.625|7.75|27-NOV-14 08.00.00.000000 AM
37|1|39|265458|Via Buffer Cache (blocks)|7574.025|7138.26875|435.7625|27-NOV-14 08.00.00.000000 AM
37|1|39|265454|Database (MB)|193.975|190.2|3.76875|27-NOV-14 08.00.00.000000 AM
37|1|39|265449|Total Requests|7224.13125|6481.35|742.775|27-NOV-14 08.00.00.000000 AM
37|1|39|265451|Optimized Requests|6420.2|6420.2|0|27-NOV-14 08.00.00.000000 AM
37|1|39|265459|Direct (blocks)|17253.3125|17207.475|45.85|27-NOV-14 08.00.00.000000 AM
37|1|39|265450|Database Requests|6809.0375|6448.075|360.9625|27-NOV-14 08.00.00.000000 AM
37|1|39|265457|Database (blocks)|24827.3375|24345.725|481.60625|27-NOV-14 08.00.00.000000 AM
37|1|43|265454|Database (MB)|271.25|264.0625|7.19375|05-DEC-14 08.00.00.000000 AM
37|1|43|265455|Optimized Total (MB)|221.28125|221.28125|0|05-DEC-14 08.00.00.000000 AM
37|1|43|265451|Optimized Requests|10263.09375|10263.09375|0|05-DEC-14 08.00.00.000000 AM
37|1|43|265459|Direct (blocks)|19834.6375|19731.525|103.1375|05-DEC-14 08.00.00.000000 AM
37|1|43|265450|Database Requests|11016.4375|10347.45625|668.99375|05-DEC-14 08.00.00.000000 AM
37|1|43|265452|Redo Requests|543.01875|2.3125|540.73125|05-DEC-14 08.00.00.000000 AM
37|1|43|265457|Database (blocks)|34719.5875|33800.60625|919.00625|05-DEC-14 08.00.00.000000 AM
37|1|43|265458|Via Buffer Cache (blocks)|14884.9375|14069.08125|815.86875|05-DEC-14 08.00.00.000000 AM
37|1|43|265456|Redo (MB)|6.8375|2.3|4.575|05-DEC-14 08.00.00.000000 AM
37|1|43|265449|Total Requests|11600.9625|10383.3|1217.6625|05-DEC-14 08.00.00.000000 AM
37|1|43|265453|Total (MB)|283.875|269.73125|14.13125|05-DEC-14 08.00.00.000000 AM
37|1|44|265456|Redo (MB)|7.775|2.6125|5.18125|08-DEC-14 08.00.00.000000 AM
37|1|44|265458|Via Buffer Cache (blocks)|16777.76875|15823.29375|954.475|08-DEC-14 08.00.00.000000 AM
37|1|44|265449|Total Requests|12844.1875|11468.6375|1375.58125|08-DEC-14 08.00.00.000000 AM
37|1|44|265455|Optimized Total (MB)|261.84375|261.84375|0|08-DEC-14 08.00.00.000000 AM
37|1|44|265451|Optimized Requests|11374.5625|11374.5625|0|08-DEC-14 08.00.00.000000 AM
37|1|44|265452|Redo Requests|601.2375|2.6125|598.61875|08-DEC-14 08.00.00.000000 AM
37|1|44|265459|Direct (blocks)|20224.925|20145.05625|79.89375|08-DEC-14 08.00.00.000000 AM
37|1|44|265453|Total (MB)|303.2|287.24375|15.95|08-DEC-14 08.00.00.000000 AM
37|1|44|265457|Database (blocks)|37002.70625|35968.3375|1034.35625|08-DEC-14 08.00.00.000000 AM
37|1|44|265450|Database Requests|12200.64375|11432.84375|767.79375|08-DEC-14 08.00.00.000000 AM
37|1|44|265454|Database (MB)|289.0875|281.00625|8.08125|08-DEC-14 08.00.00.000000 AM
37|1|41|265451|Optimized Requests|10706.9375|10706.9375|0|03-DEC-14 08.00.00.000000 AM
37|1|41|265452|Redo Requests|574.625|2.6|572.0125|03-DEC-14 08.00.00.000000 AM
37|1|41|265459|Direct (blocks)|19318.975|19236.5625|82.425|03-DEC-14 08.00.00.000000 AM
37|1|41|265458|Via Buffer Cache (blocks)|16909.83125|16018.2875|891.575|03-DEC-14 08.00.00.000000 AM
37|1|41|265449|Total Requests|12115.9375|10811.79375|1304.15625|03-DEC-14 08.00.00.000000 AM
37|1|41|265454|Database (MB)|283.03125|275.43125|7.61875|03-DEC-14 08.00.00.000000 AM
37|1|41|265455|Optimized Total (MB)|247.775|247.775|0|03-DEC-14 08.00.00.000000 AM
37|1|41|265456|Redo (MB)|7.68125|2.59375|5.09375|03-DEC-14 08.00.00.000000 AM
37|1|41|265453|Total (MB)|297.00625|281.61875|15.38125|03-DEC-14 08.00.00.000000 AM
37|1|41|265457|Database (blocks)|36228.80625|35254.83125|973.9875|03-DEC-14 08.00.00.000000 AM
37|1|41|265450|Database Requests|11499.2875|10775.49375|723.7875|03-DEC-14 08.00.00.000000 AM
37|1|42|265451|Optimized Requests|11194.5375|11194.5375|0|04-DEC-14 08.00.00.000000 AM
37|1|42|265454|Database (MB)|284.30625|276.49375|7.7875|04-DEC-14 08.00.00.000000 AM
37|1|42|265449|Total Requests|12645.6125|11305.98125|1339.66875|04-DEC-14 08.00.00.000000 AM
37|1|42|265457|Database (blocks)|36390.39375|35392.39375|998.0125|04-DEC-14 08.00.00.000000 AM
37|1|42|265452|Redo Requests|578.43125|2.6|575.84375|04-DEC-14 08.00.00.000000 AM
37|1|42|265459|Direct (blocks)|18982.51875|18894.68125|87.84375|04-DEC-14 08.00.00.000000 AM
37|1|42|265450|Database Requests|12023.5375|11268.3875|755.14375|04-DEC-14 08.00.00.000000 AM
37|1|42|265453|Total (MB)|298.39375|282.775|15.6375|04-DEC-14 08.00.00.000000 AM
37|1|42|265456|Redo (MB)|7.70625|2.58125|5.13125|04-DEC-14 08.00.00.000000 AM
37|1|42|265455|Optimized Total (MB)|241.99375|241.99375|0|04-DEC-14 08.00.00.000000 AM
37|1|42|265458|Via Buffer Cache (blocks)|17407.86875|16497.70625|910.16875|04-DEC-14 08.00.00.000000 AM
37|1|40|265453|Total (MB)|312.84375|296.8|16.0625|02-DEC-14 08.00.00.000000 AM
37|1|40|265457|Database (blocks)|38222.18125|37193.23125|1028.9625|02-DEC-14 08.00.00.000000 AM
37|1|40|265458|Via Buffer Cache (blocks)|18447.6375|17507.15625|940.46875|02-DEC-14 08.00.00.000000 AM
37|1|40|265456|Redo (MB)|7.89375|2.6125|5.2875|02-DEC-14 08.00.00.000000 AM
37|1|40|265459|Direct (blocks)|19774.51875|19686.05|88.46875|02-DEC-14 08.00.00.000000 AM
37|1|40|265450|Database Requests|12711.2125|11937.99375|773.23125|02-DEC-14 08.00.00.000000 AM
37|1|40|265451|Optimized Requests|11855.39375|11855.39375|0|02-DEC-14 08.00.00.000000 AM
37|1|40|265455|Optimized Total (MB)|259.79375|259.79375|0|02-DEC-14 08.00.00.000000 AM
37|1|40|265449|Total Requests|13347.66875|11973.5|1374.15|02-DEC-14 08.00.00.000000 AM
37|1|40|265452|Redo Requests|594.6875|2.63125|592.05625|02-DEC-14 08.00.00.000000 AM
37|1|40|265454|Database (MB)|298.625|290.56875|8.04375|02-DEC-14 08.00.00.000000 AM
37|1|47|265449|Total Requests|12038.95|10824.64375|1214.30625|12-DEC-14 08.00.00.000000 AM
37|1|47|265453|Total (MB)|299.30625|285.00625|14.3125|12-DEC-14 08.00.00.000000 AM
37|1|47|265454|Database (MB)|286.0875|279.05625|7.0125|12-DEC-14 08.00.00.000000 AM
37|1|47|265456|Redo (MB)|7.21875|2.43125|4.78125|12-DEC-14 08.00.00.000000 AM
37|1|47|265450|Database Requests|11454.61875|10787.875|666.75625|12-DEC-14 08.00.00.000000 AM
37|1|47|265455|Optimized Total (MB)|248.075|248.075|0|12-DEC-14 08.00.00.000000 AM
37|1|47|265459|Direct (blocks)|19118.76875|19039.31875|79.4625|12-DEC-14 08.00.00.000000 AM
37|1|47|265457|Database (blocks)|36616.43125|35719.89375|896.55|12-DEC-14 08.00.00.000000 AM
37|1|47|265451|Optimized Requests|10718.90625|10718.9|0|12-DEC-14 08.00.00.000000 AM
37|1|47|265452|Redo Requests|541.35625|2.45|538.9|12-DEC-14 08.00.00.000000 AM
37|1|47|265458|Via Buffer Cache (blocks)|17497.66875|16680.58125|817.09375|12-DEC-14 08.00.00.000000 AM
37|1|45|265459|Direct (blocks)|19017.29375|18933.225|84.075|09-DEC-14 08.00.00.000000 AM
37|1|45|265449|Total Requests|12016.23125|10696.275|1319.95625|09-DEC-14 08.00.00.000000 AM
37|1|45|265454|Database (MB)|268.0875|260.375|7.71875|09-DEC-14 08.00.00.000000 AM
37|1|45|265456|Redo (MB)|7.56875|2.55|5.025|09-DEC-14 08.00.00.000000 AM
37|1|45|265458|Via Buffer Cache (blocks)|15296.6|14394.0875|902.51875|09-DEC-14 08.00.00.000000 AM
37|1|45|265457|Database (blocks)|34313.9125|33327.3125|986.6|09-DEC-14 08.00.00.000000 AM
37|1|45|265451|Optimized Requests|10602.90625|10602.90625|0|09-DEC-14 08.00.00.000000 AM
37|1|45|265453|Total (MB)|281.9625|266.5875|15.3875|09-DEC-14 08.00.00.000000 AM
37|1|45|265455|Optimized Total (MB)|238.06875|238.06875|0|09-DEC-14 08.00.00.000000 AM
37|1|45|265450|Database Requests|11396.80625|10658.4|738.41875|09-DEC-14 08.00.00.000000 AM
37|1|45|265452|Redo Requests|575.29375|2.56875|572.7125|09-DEC-14 08.00.00.000000 AM
37|1|48|265451|Optimized Requests|10930.54375|10930.54375|0|15-DEC-14 08.00.00.000000 AM
37|1|48|265452|Redo Requests|617.875|2.66875|615.2125|15-DEC-14 08.00.00.000000 AM
37|1|48|265459|Direct (blocks)|19202.46875|19115.41875|87.05625|15-DEC-14 08.00.00.000000 AM
37|1|48|265449|Total Requests|12443.1875|11032.69375|1410.525|15-DEC-14 08.00.00.000000 AM
37|1|48|265455|Optimized Total (MB)|250.2375|250.2375|0|15-DEC-14 08.00.00.000000 AM
37|1|48|265457|Database (blocks)|35414.50625|34350.41875|1064.1|15-DEC-14 08.00.00.000000 AM
37|1|48|265456|Redo (MB)|7.8875|2.64375|5.2375|15-DEC-14 08.00.00.000000 AM
37|1|48|265454|Database (MB)|276.68125|268.36875|8.31875|15-DEC-14 08.00.00.000000 AM
