site_id|config_id|run_id|stat_id|stat_pool|stat_name|stat_begin_mb|stat_end_mb|stat_diff_pct|start_time
37|1|172|266711|shared|SQLA|3303.85|3282.59|-.68|01-APR-15 08.00.00.000000 AM
37|1|172|266718|shared|init_heap_kfsg|184.32|184.4|.04|01-APR-15 08.00.00.000000 AM
37|1|172|266723|Other|log_buffer|57.44|57.44|0|01-APR-15 08.00.00.000000 AM
37|1|172|267158|shared|KGLHD|128.27|138.07|666667.69|01-APR-15 08.00.00.000000 AM
37|1|172|282939|shared|ges resource dynamic|169.62|170.22|.35|01-APR-15 08.00.00.000000 AM
37|1|172|266701|java|JOXLE|33.7|33.7|0|01-APR-15 08.00.00.000000 AM
37|1|172|266703|large|free memory|383.63|383.63|0|01-APR-15 08.00.00.000000 AM
37|1|172|266721|Other|buffer_cache|9660|9660|0|01-APR-15 08.00.00.000000 AM
37|1|172|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|01-APR-15 08.00.00.000000 AM
37|1|172|266704|shared|ASH buffers|254|254|0|01-APR-15 08.00.00.000000 AM
37|1|172|266706|shared|Checkpoint queue|210.95|210.95|0|01-APR-15 08.00.00.000000 AM
37|1|172|266707|shared|FileOpenBlock|883.8|886.56|.31|01-APR-15 08.00.00.000000 AM
37|1|172|266719|shared|kcbi io desc slot|384.29|378.29|-1.82|01-APR-15 08.00.00.000000 AM
37|1|172|287165|shared|gcs dynamic resources for|184.26|184.26|0|01-APR-15 08.00.00.000000 AM
37|1|173|266708|shared|KGLH0|1224.08|1202.19|-1.85|01-APR-15 10.00.00.000000 PM
37|1|173|266716|shared|gcs shadows|178.87|178.87|0|01-APR-15 10.00.00.000000 PM
37|1|173|266703|large|free memory|383.63|383.63|0|01-APR-15 10.00.00.000000 PM
37|1|173|266709|shared|KKSSP|211.61|214.25|1.17|01-APR-15 10.00.00.000000 PM
37|1|173|266715|shared|gcs resources|321.97|321.97|0|01-APR-15 10.00.00.000000 PM
37|1|173|266718|shared|init_heap_kfsg|184.87|184.92|.02|01-APR-15 10.00.00.000000 PM
37|1|173|266701|java|JOXLE|33.7|33.7|0|01-APR-15 10.00.00.000000 PM
37|1|173|266702|java|free memory|349.46|349.46|0|01-APR-15 10.00.00.000000 PM
37|1|173|266705|shared|ASM extent pointer array|1455.58|1455.54|0|01-APR-15 10.00.00.000000 PM
37|1|173|266711|shared|SQLA|3168.64|3210.95|1.43|01-APR-15 10.00.00.000000 PM
37|1|173|266721|Other|buffer_cache|9660|9660|0|01-APR-15 10.00.00.000000 PM
37|1|173|266723|Other|log_buffer|57.44|57.44|0|01-APR-15 10.00.00.000000 PM
37|1|173|287165|shared|gcs dynamic resources for|184.26|184.26|0|01-APR-15 10.00.00.000000 PM
37|1|173|266707|shared|FileOpenBlock|889.36|889.36|0|01-APR-15 10.00.00.000000 PM
37|1|173|267158|shared|KGLHD|145.46|142.96|-1.74|01-APR-15 10.00.00.000000 PM
37|1|173|266706|shared|Checkpoint queue|210.95|210.95|0|01-APR-15 10.00.00.000000 PM
37|1|173|266713|shared|free memory|590.3|549|-7.03|01-APR-15 10.00.00.000000 PM
37|1|173|266720|streams|free memory|392|392|0|01-APR-15 10.00.00.000000 PM
37|1|173|283094|shared|ksfqpn|687.28|687.28|0|01-APR-15 10.00.00.000000 PM
37|1|173|266704|shared|ASH buffers|254|254|0|01-APR-15 10.00.00.000000 PM
37|1|173|266710|shared|KTSL subheap|1580.69|1580.91|.01|01-APR-15 10.00.00.000000 PM
37|1|173|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|01-APR-15 10.00.00.000000 PM
37|1|173|266722|Other|fixed_sga|6.56|6.56|0|01-APR-15 10.00.00.000000 PM
37|1|173|266717|shared|ges enqueues|184.58|184.67|.06|01-APR-15 10.00.00.000000 PM
37|1|173|266719|shared|kcbi io desc slot|386.63|387.45|.18|01-APR-15 10.00.00.000000 PM
37|1|173|282939|shared|ges resource dynamic|173.52|173.89|.21|01-APR-15 10.00.00.000000 PM
37|1|174|266704|shared|ASH buffers|254|254|0|02-APR-15 08.00.00.000000 AM
37|1|174|266706|shared|Checkpoint queue|210.95|210.95|0|02-APR-15 08.00.00.000000 AM
37|1|174|266722|Other|fixed_sga|6.56|6.56|0|02-APR-15 08.00.00.000000 AM
37|1|174|266711|shared|SQLA|3297.32|3280.82|-.47|02-APR-15 08.00.00.000000 AM
37|1|174|266719|shared|kcbi io desc slot|385.63|384.57|-.25|02-APR-15 08.00.00.000000 AM
37|1|174|266720|streams|free memory|392|392|0|02-APR-15 08.00.00.000000 AM
37|1|174|266721|Other|buffer_cache|9660|9660|0|02-APR-15 08.00.00.000000 AM
37|1|174|266717|shared|ges enqueues|184.73|184.73|0|02-APR-15 08.00.00.000000 AM
37|1|174|266705|shared|ASM extent pointer array|1455.54|1455.54|0|02-APR-15 08.00.00.000000 AM
37|1|174|266710|shared|KTSL subheap|1582.16|1582.71|.03|02-APR-15 08.00.00.000000 AM
37|1|174|282939|shared|ges resource dynamic|174.89|175.17|.16|02-APR-15 08.00.00.000000 AM
37|1|174|266709|shared|KKSSP|214.48|213.6|-.44|02-APR-15 08.00.00.000000 AM
37|1|174|266713|shared|free memory|561.99|567.5|1.41|02-APR-15 08.00.00.000000 AM
37|1|174|266718|shared|init_heap_kfsg|185.19|185.58|.22|02-APR-15 08.00.00.000000 AM
37|1|174|267158|shared|KGLHD|135.69|137.05|1.03|02-APR-15 08.00.00.000000 AM
37|1|174|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|02-APR-15 08.00.00.000000 AM
37|1|174|287165|shared|gcs dynamic resources for|184.26|184.26|0|02-APR-15 08.00.00.000000 AM
37|1|174|283094|shared|ksfqpn|687.28|687.28|0|02-APR-15 08.00.00.000000 AM
37|1|174|266708|shared|KGLH0|1135.87|1147.32|1.07|02-APR-15 08.00.00.000000 AM
37|1|174|266701|java|JOXLE|33.7|33.7|0|02-APR-15 08.00.00.000000 AM
37|1|174|266715|shared|gcs resources|321.97|321.97|0|02-APR-15 08.00.00.000000 AM
37|1|174|266716|shared|gcs shadows|178.87|178.87|0|02-APR-15 08.00.00.000000 AM
37|1|174|266702|java|free memory|349.46|349.46|0|02-APR-15 08.00.00.000000 AM
37|1|174|266703|large|free memory|383.63|383.63|0|02-APR-15 08.00.00.000000 AM
37|1|174|266707|shared|FileOpenBlock|889.38|889.42|0|02-APR-15 08.00.00.000000 AM
37|1|174|266723|Other|log_buffer|57.44|57.44|0|02-APR-15 08.00.00.000000 AM
37|1|175|266707|shared|FileOpenBlock|891.42|892.6|.13|02-APR-15 10.00.00.000000 PM
37|1|175|266711|shared|SQLA|3166.74|3221.24|1.71|02-APR-15 10.00.00.000000 PM
37|1|175|266717|shared|ges enqueues|184.73|184.73|0|02-APR-15 10.00.00.000000 PM
37|1|175|282939|shared|ges resource dynamic|177.36|177.55|.1|02-APR-15 10.00.00.000000 PM
37|1|175|283094|shared|ksfqpn|770.17|770.17|0|02-APR-15 10.00.00.000000 PM
37|1|175|266713|shared|free memory|617.14|558.06|-9.61|02-APR-15 10.00.00.000000 PM
37|1|175|266721|Other|buffer_cache|9656|9656|0|02-APR-15 10.00.00.000000 PM
37|1|175|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|02-APR-15 10.00.00.000000 PM
37|1|175|266702|java|free memory|349.46|349.46|0|02-APR-15 10.00.00.000000 PM
37|1|175|266706|shared|Checkpoint queue|210.95|210.95|0|02-APR-15 10.00.00.000000 PM
37|1|175|266708|shared|KGLH0|1189.35|1170.13|-1.58|02-APR-15 10.00.00.000000 PM
37|1|175|266710|shared|KTSL subheap|1584.04|1584.38|.02|02-APR-15 10.00.00.000000 PM
37|1|175|266703|large|free memory|383.63|383.63|0|02-APR-15 10.00.00.000000 PM
37|1|175|266705|shared|ASM extent pointer array|1455.55|1455.54|0|02-APR-15 10.00.00.000000 PM
37|1|175|266722|Other|fixed_sga|6.56|6.56|0|02-APR-15 10.00.00.000000 PM
37|1|175|266723|Other|log_buffer|57.44|57.44|0|02-APR-15 10.00.00.000000 PM
37|1|175|287165|shared|gcs dynamic resources for|184.26|184.26|0|02-APR-15 10.00.00.000000 PM
37|1|175|266709|shared|KKSSP|215.1|218.55|1.71|02-APR-15 10.00.00.000000 PM
37|1|175|266701|java|JOXLE|33.7|33.7|0|02-APR-15 10.00.00.000000 PM
37|1|175|266704|shared|ASH buffers|254|254|0|02-APR-15 10.00.00.000000 PM
37|1|175|266718|shared|init_heap_kfsg|185.99|186.05|.03|02-APR-15 10.00.00.000000 PM
37|1|175|266715|shared|gcs resources|321.97|321.97|0|02-APR-15 10.00.00.000000 PM
37|1|175|266716|shared|gcs shadows|178.87|178.87|0|02-APR-15 10.00.00.000000 PM
37|1|175|266719|shared|kcbi io desc slot|384.17|387.03|.87|02-APR-15 10.00.00.000000 PM
37|1|175|266720|streams|free memory|392|392|0|02-APR-15 10.00.00.000000 PM
37|1|175|267158|shared|KGLHD|141.79|139.37|-1.71|02-APR-15 10.00.00.000000 PM
37|1|176|266715|shared|gcs resources|321.97|321.97|0|03-APR-15 08.00.00.000000 AM
37|1|176|267158|shared|KGLHD|112.04|135.39|1818181.94|03-APR-15 08.00.00.000000 AM
37|1|176|282939|shared|ges resource dynamic|178.36|178.78|.24|03-APR-15 08.00.00.000000 AM
37|1|176|266707|shared|FileOpenBlock|893.27|893.27|0|03-APR-15 08.00.00.000000 AM
37|1|176|266722|Other|fixed_sga|6.56|6.56|0|03-APR-15 08.00.00.000000 AM
37|1|176|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|03-APR-15 08.00.00.000000 AM
37|1|176|266703|large|free memory|383.63|383.63|0|03-APR-15 08.00.00.000000 AM
37|1|176|266711|shared|SQLA|3314.46|3303.65|-.33|03-APR-15 08.00.00.000000 AM
37|1|176|266717|shared|ges enqueues|184.75|184.75|0|03-APR-15 08.00.00.000000 AM
37|1|176|266702|java|free memory|349.46|349.46|0|03-APR-15 08.00.00.000000 AM
37|1|176|266716|shared|gcs shadows|178.87|178.87|0|03-APR-15 08.00.00.000000 AM
37|1|176|266723|Other|log_buffer|57.44|57.44|0|03-APR-15 08.00.00.000000 AM
37|1|176|287165|shared|gcs dynamic resources for|184.26|184.26|0|03-APR-15 08.00.00.000000 AM
37|1|176|266705|shared|ASM extent pointer array|1455.54|1455.54|0|03-APR-15 08.00.00.000000 AM
37|1|176|266708|shared|KGLH0|1097.11|1104.32|.71|03-APR-15 08.00.00.000000 AM
37|1|176|266719|shared|kcbi io desc slot|387.18|386.14|-.4|03-APR-15 08.00.00.000000 AM
37|1|176|266721|Other|buffer_cache|9656|9656|0|03-APR-15 08.00.00.000000 AM
37|1|176|283094|shared|ksfqpn|770.17|770.17|0|03-APR-15 08.00.00.000000 AM
37|1|176|266701|java|JOXLE|33.7|33.7|0|03-APR-15 08.00.00.000000 AM
37|1|176|266709|shared|KKSSP|215.29|215.94|.11|03-APR-15 08.00.00.000000 AM
37|1|176|266710|shared|KTSL subheap|1584.86|1585.15|.02|03-APR-15 08.00.00.000000 AM
37|1|176|266713|shared|free memory|579.44|579.82|.16|03-APR-15 08.00.00.000000 AM
37|1|176|266720|streams|free memory|392|392|0|03-APR-15 08.00.00.000000 AM
37|1|176|266704|shared|ASH buffers|254|254|0|03-APR-15 08.00.00.000000 AM
37|1|176|266706|shared|Checkpoint queue|210.95|210.95|0|03-APR-15 08.00.00.000000 AM
37|1|176|266718|shared|init_heap_kfsg|186.21|186.26|.02|03-APR-15 08.00.00.000000 AM
37|1|179|266708|shared|KGLH0|1505.94|1483.34|-1.43|06-APR-15 10.00.00.000000 PM
37|1|179|266711|shared|SQLA|2759.92|2835.99|2.85|06-APR-15 10.00.00.000000 PM
37|1|179|266716|shared|gcs shadows|178.87|178.87|0|06-APR-15 10.00.00.000000 PM
37|1|179|266718|shared|init_heap_kfsg|188.53|188.63|.06|06-APR-15 10.00.00.000000 PM
37|1|179|266721|Other|buffer_cache|9656|9656|0|06-APR-15 10.00.00.000000 PM
37|1|179|266720|streams|free memory|392|392|0|06-APR-15 10.00.00.000000 PM
37|1|179|266723|Other|log_buffer|57.44|57.44|0|06-APR-15 10.00.00.000000 PM
37|1|179|267158|shared|KGLHD|155.52|154.26|-.85|06-APR-15 10.00.00.000000 PM
37|1|179|266703|large|free memory|383.63|383.63|0|06-APR-15 10.00.00.000000 PM
37|1|179|266710|shared|KTSL subheap|1585.15|1585.15|0|06-APR-15 10.00.00.000000 PM
37|1|179|266722|Other|fixed_sga|6.56|6.56|0|06-APR-15 10.00.00.000000 PM
37|1|179|283094|shared|ksfqpn|981.6|981.6|0|06-APR-15 10.00.00.000000 PM
37|1|179|266713|shared|free memory|636.45|569.62|-10.26|06-APR-15 10.00.00.000000 PM
37|1|179|266719|shared|kcbi io desc slot|359.14|362.68|1.08|06-APR-15 10.00.00.000000 PM
37|1|179|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|06-APR-15 10.00.00.000000 PM
37|1|179|287165|shared|gcs dynamic resources for|184.26|184.26|0|06-APR-15 10.00.00.000000 PM
37|1|179|266705|shared|ASM extent pointer array|1455.54|1455.54|0|06-APR-15 10.00.00.000000 PM
37|1|179|266709|shared|KKSSP|204.59|205.11|.31|06-APR-15 10.00.00.000000 PM
37|1|179|266715|shared|gcs resources|321.97|321.97|0|06-APR-15 10.00.00.000000 PM
37|1|179|293705|shared|PRTMV|183.07|154.22|-14.96|06-APR-15 10.00.00.000000 PM
37|1|179|282939|shared|ges resource dynamic|196.39|196.91|.26|06-APR-15 10.00.00.000000 PM
37|1|179|266717|shared|ges enqueues|190.31|190.71|.22|06-APR-15 10.00.00.000000 PM
37|1|179|266701|java|JOXLE|33.7|33.7|0|06-APR-15 10.00.00.000000 PM
37|1|179|266702|java|free memory|349.46|349.46|0|06-APR-15 10.00.00.000000 PM
37|1|179|266704|shared|ASH buffers|254|254|0|06-APR-15 10.00.00.000000 PM
37|1|179|266706|shared|Checkpoint queue|210.95|210.95|0|06-APR-15 10.00.00.000000 PM
37|1|179|266707|shared|FileOpenBlock|895.46|895.49|0|06-APR-15 10.00.00.000000 PM
37|1|187|266717|shared|ges enqueues|207.03|207.29|.13|10-APR-15 10.00.00.000000 PM
37|1|187|266703|large|free memory|383.63|383.63|0|10-APR-15 10.00.00.000000 PM
37|1|187|266711|shared|SQLA|2853.24|2913.71|2.23|10-APR-15 10.00.00.000000 PM
37|1|187|266722|Other|fixed_sga|6.56|6.56|0|10-APR-15 10.00.00.000000 PM
37|1|187|266705|shared|ASM extent pointer array|1457.74|1457.86|.01|10-APR-15 10.00.00.000000 PM
37|1|187|266708|shared|KGLH0|1217.17|1211.93|-.55|10-APR-15 10.00.00.000000 PM
37|1|187|266710|shared|KTSL subheap|1587.23|1587.23|0|10-APR-15 10.00.00.000000 PM
37|1|187|266716|shared|gcs shadows|178.87|178.87|0|10-APR-15 10.00.00.000000 PM
37|1|187|287165|shared|gcs dynamic resources for|184.26|184.26|0|10-APR-15 10.00.00.000000 PM
37|1|187|266709|shared|KKSSP|221.53|213.33|-5.8|10-APR-15 10.00.00.000000 PM
37|1|187|266704|shared|ASH buffers|254|254|0|10-APR-15 10.00.00.000000 PM
37|1|187|266707|shared|FileOpenBlock|908.84|909.4|.06|10-APR-15 10.00.00.000000 PM
37|1|187|266719|shared|kcbi io desc slot|369.44|374.05|624998.34|10-APR-15 10.00.00.000000 PM
37|1|187|266715|shared|gcs resources|321.97|321.97|0|10-APR-15 10.00.00.000000 PM
37|1|187|266721|Other|buffer_cache|9640|9640|0|10-APR-15 10.00.00.000000 PM
37|1|187|267158|shared|KGLHD|143.25|133.61|-7.44|10-APR-15 10.00.00.000000 PM
37|1|187|282939|shared|ges resource dynamic|159.32|160.23|.42|10-APR-15 10.00.00.000000 PM
37|1|187|283094|shared|ksfqpn|1279.38|1279.39|0|10-APR-15 10.00.00.000000 PM
37|1|187|266718|shared|init_heap_kfsg|192.23|192.23|0|10-APR-15 10.00.00.000000 PM
37|1|187|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|10-APR-15 10.00.00.000000 PM
37|1|187|266701|java|JOXLE|33.98|33.98|0|10-APR-15 10.00.00.000000 PM
37|1|187|266702|java|free memory|349.15|349.15|0|10-APR-15 10.00.00.000000 PM
37|1|187|266706|shared|Checkpoint queue|210.95|210.95|0|10-APR-15 10.00.00.000000 PM
37|1|187|266713|shared|free memory|755.09|674.1|-10.43|10-APR-15 10.00.00.000000 PM
37|1|187|266720|streams|free memory|392|392|0|10-APR-15 10.00.00.000000 PM
37|1|187|266723|Other|log_buffer|57.44|57.44|0|10-APR-15 10.00.00.000000 PM
37|1|182|266715|shared|gcs resources|321.97|321.97|0|08-APR-15 10.00.00.000000 PM
37|1|182|266703|large|free memory|383.63|383.63|0|08-APR-15 10.00.00.000000 PM
37|1|182|266705|shared|ASM extent pointer array|1455.57|1455.54|0|08-APR-15 10.00.00.000000 PM
37|1|182|266707|shared|FileOpenBlock|902.66|903|.04|08-APR-15 10.00.00.000000 PM
37|1|182|266711|shared|SQLA|2984.36|3030.04|1.56|08-APR-15 10.00.00.000000 PM
37|1|182|266713|shared|free memory|626.66|588.84|-5.32|08-APR-15 10.00.00.000000 PM
37|1|182|266721|Other|buffer_cache|9640|9640|0|08-APR-15 10.00.00.000000 PM
37|1|182|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|08-APR-15 10.00.00.000000 PM
37|1|182|266716|shared|gcs shadows|178.87|178.87|0|08-APR-15 10.00.00.000000 PM
37|1|182|266706|shared|Checkpoint queue|210.95|210.95|0|08-APR-15 10.00.00.000000 PM
37|1|182|266708|shared|KGLH0|1246.76|1216.44|-2.5|08-APR-15 10.00.00.000000 PM
37|1|182|266710|shared|KTSL subheap|1586.81|1587.22|.03|08-APR-15 10.00.00.000000 PM
37|1|182|266717|shared|ges enqueues|200.94|201.37|.22|08-APR-15 10.00.00.000000 PM
37|1|182|266718|shared|init_heap_kfsg|189.59|189.6|.01|08-APR-15 10.00.00.000000 PM
37|1|182|266722|Other|fixed_sga|6.56|6.56|0|08-APR-15 10.00.00.000000 PM
37|1|182|267158|shared|KGLHD|146.09|133.66|-9.43|08-APR-15 10.00.00.000000 PM
37|1|182|266723|Other|log_buffer|57.44|57.44|0|08-APR-15 10.00.00.000000 PM
37|1|182|282939|shared|ges resource dynamic|171.29|171.51|.12|08-APR-15 10.00.00.000000 PM
37|1|182|266702|java|free memory|349.46|349.46|0|08-APR-15 10.00.00.000000 PM
37|1|182|266704|shared|ASH buffers|254|254|0|08-APR-15 10.00.00.000000 PM
37|1|182|266709|shared|KKSSP|215.71|219.64|2|08-APR-15 10.00.00.000000 PM
37|1|182|283094|shared|ksfqpn|1138.08|1138.09|0|08-APR-15 10.00.00.000000 PM
37|1|182|266701|java|JOXLE|33.7|33.7|0|08-APR-15 10.00.00.000000 PM
37|1|182|266719|shared|kcbi io desc slot|389.03|391.21|.73|08-APR-15 10.00.00.000000 PM
37|1|182|266720|streams|free memory|392|392|0|08-APR-15 10.00.00.000000 PM
37|1|182|287165|shared|gcs dynamic resources for|184.26|184.26|0|08-APR-15 10.00.00.000000 PM
37|1|183|266702|java|free memory|349.46|349.46|0|08-APR-15 08.00.00.000000 AM
37|1|183|266706|shared|Checkpoint queue|210.95|210.95|0|08-APR-15 08.00.00.000000 AM
37|1|183|266708|shared|KGLH0|1175.76|1194.17|1.62|08-APR-15 08.00.00.000000 AM
37|1|183|266716|shared|gcs shadows|178.87|178.87|0|08-APR-15 08.00.00.000000 AM
37|1|183|266722|Other|fixed_sga|6.56|6.56|0|08-APR-15 08.00.00.000000 AM
37|1|183|287165|shared|gcs dynamic resources for|184.26|184.26|0|08-APR-15 08.00.00.000000 AM
37|1|183|266705|shared|ASM extent pointer array|1455.54|1455.54|0|08-APR-15 08.00.00.000000 AM
37|1|183|266721|Other|buffer_cache|9652|9648|-.05|08-APR-15 08.00.00.000000 AM
37|1|183|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|08-APR-15 08.00.00.000000 AM
37|1|183|266720|streams|free memory|392|392|0|08-APR-15 08.00.00.000000 AM
37|1|183|266713|shared|free memory|610.06|624.85|2.92|08-APR-15 08.00.00.000000 AM
37|1|183|266704|shared|ASH buffers|254|254|0|08-APR-15 08.00.00.000000 AM
37|1|183|266718|shared|init_heap_kfsg|189.4|189.43|.01|08-APR-15 08.00.00.000000 AM
37|1|183|266703|large|free memory|383.63|383.63|0|08-APR-15 08.00.00.000000 AM
37|1|183|266707|shared|FileOpenBlock|896.87|897|.02|08-APR-15 08.00.00.000000 AM
37|1|183|266709|shared|KKSSP|212.68|213.35|.43|08-APR-15 08.00.00.000000 AM
37|1|183|266710|shared|KTSL subheap|1585.7|1585.83|.01|08-APR-15 08.00.00.000000 AM
37|1|183|266715|shared|gcs resources|321.97|321.97|0|08-APR-15 08.00.00.000000 AM
37|1|183|266717|shared|ges enqueues|197.18|197.71|.28|08-APR-15 08.00.00.000000 AM
37|1|183|266723|Other|log_buffer|57.44|57.44|0|08-APR-15 08.00.00.000000 AM
37|1|183|267158|shared|KGLHD|138.92|141.14|1.63|08-APR-15 08.00.00.000000 AM
37|1|183|266701|java|JOXLE|33.7|33.7|0|08-APR-15 08.00.00.000000 AM
37|1|183|266711|shared|SQLA|3122.21|3084.93|-1.15|08-APR-15 08.00.00.000000 AM
37|1|183|266719|shared|kcbi io desc slot|383.66|384.88|.44|08-APR-15 08.00.00.000000 AM
37|1|183|267290|shared|SQLP|139.71|0|-100|08-APR-15 08.00.00.000000 AM
37|1|183|283094|shared|ksfqpn|1057.63|1057.63|0|08-APR-15 08.00.00.000000 AM
37|1|183|282939|shared|ges resource dynamic|206.48|207.31|.4|08-APR-15 08.00.00.000000 AM
37|1|184|266720|streams|free memory|392|392|0|09-APR-15 08.00.00.000000 AM
37|1|184|266703|large|free memory|383.63|383.63|0|09-APR-15 08.00.00.000000 AM
37|1|184|266710|shared|KTSL subheap|1587.23|1587.23|0|09-APR-15 08.00.00.000000 AM
37|1|184|266723|Other|log_buffer|57.44|57.44|0|09-APR-15 08.00.00.000000 AM
37|1|184|282939|shared|ges resource dynamic|156.49|157.29|.57|09-APR-15 08.00.00.000000 AM
37|1|184|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|09-APR-15 08.00.00.000000 AM
37|1|184|266701|java|JOXLE|33.98|33.98|0|09-APR-15 08.00.00.000000 AM
37|1|184|266702|java|free memory|349.15|349.15|0|09-APR-15 08.00.00.000000 AM
37|1|184|266707|shared|FileOpenBlock|908.36|908.39|0|09-APR-15 08.00.00.000000 AM
37|1|184|266708|shared|KGLH0|1148.47|1156.11|.61|09-APR-15 08.00.00.000000 AM
37|1|184|283094|shared|ksfqpn|1138.09|1138.09|0|09-APR-15 08.00.00.000000 AM
37|1|184|266719|shared|kcbi io desc slot|389.06|392.51|1.13|09-APR-15 08.00.00.000000 AM
37|1|184|267158|shared|KGLHD|136.86|138.1|.9|09-APR-15 08.00.00.000000 AM
37|1|184|266721|Other|buffer_cache|9640|9640|0|09-APR-15 08.00.00.000000 AM
37|1|180|266703|large|free memory|383.63|383.63|0|07-APR-15 08.00.00.000000 AM
37|1|180|266704|shared|ASH buffers|254|254|0|07-APR-15 08.00.00.000000 AM
37|1|180|266705|shared|ASM extent pointer array|1455.54|1455.54|0|07-APR-15 08.00.00.000000 AM
37|1|180|266720|streams|free memory|392|392|0|07-APR-15 08.00.00.000000 AM
37|1|180|266722|Other|fixed_sga|6.56|6.56|0|07-APR-15 08.00.00.000000 AM
37|1|180|283094|shared|ksfqpn|981.6|981.6|0|07-APR-15 08.00.00.000000 AM
37|1|180|282939|shared|ges resource dynamic|199.02|199.55|.27|07-APR-15 08.00.00.000000 AM
37|1|180|266706|shared|Checkpoint queue|210.95|210.95|0|07-APR-15 08.00.00.000000 AM
37|1|180|266719|shared|kcbi io desc slot|376.88|372.97|-1.67|07-APR-15 08.00.00.000000 AM
37|1|180|266721|Other|buffer_cache|9656|9652|-.04|07-APR-15 08.00.00.000000 AM
37|1|180|266709|shared|KKSSP|209.84|199.32|-6.35|07-APR-15 08.00.00.000000 AM
37|1|180|266711|shared|SQLA|3027.82|2984.37|-1.48|07-APR-15 08.00.00.000000 AM
37|1|180|266717|shared|ges enqueues|192.35|192.92|.31|07-APR-15 08.00.00.000000 AM
37|1|180|266716|shared|gcs shadows|178.87|178.87|0|07-APR-15 08.00.00.000000 AM
37|1|180|266718|shared|init_heap_kfsg|189.04|189.12|.04|07-APR-15 08.00.00.000000 AM
37|1|180|266701|java|JOXLE|33.7|33.7|0|07-APR-15 08.00.00.000000 AM
37|1|180|266702|java|free memory|349.46|349.46|0|07-APR-15 08.00.00.000000 AM
37|1|180|287165|shared|gcs dynamic resources for|184.26|184.26|0|07-APR-15 08.00.00.000000 AM
37|1|180|266708|shared|KGLH0|1304.33|1304.7|.09|07-APR-15 08.00.00.000000 AM
37|1|180|266710|shared|KTSL subheap|1585.15|1585.7|.04|07-APR-15 08.00.00.000000 AM
37|1|180|267290|shared|SQLP|69.63|143.85|5000000.36|07-APR-15 08.00.00.000000 AM
37|1|180|266715|shared|gcs resources|321.97|321.97|0|07-APR-15 08.00.00.000000 AM
37|1|180|266723|Other|log_buffer|57.44|57.44|0|07-APR-15 08.00.00.000000 AM
37|1|180|266707|shared|FileOpenBlock|895.8|896.09|.03|07-APR-15 08.00.00.000000 AM
37|1|180|266713|shared|free memory|583.59|631.99|8.37|07-APR-15 08.00.00.000000 AM
37|1|180|267158|shared|KGLHD|145.46|146.67|.82|07-APR-15 08.00.00.000000 AM
37|1|180|283124|shared|gcs dynamic shadows lms|286.52|286.52|0|07-APR-15 08.00.00.000000 AM
37|1|184|287165|shared|gcs dynamic resources for|184.26|184.26|0|09-APR-15 08.00.00.000000 AM
37|1|184|266705|shared|ASM extent pointer array|1455.54|1455.54|0|09-APR-15 08.00.00.000000 AM
37|1|184|266711|shared|SQLA|3085.09|3054.42|-1.21|09-APR-15 08.00.00.000000 AM
37|1|184|266716|shared|gcs shadows|178.87|178.87|0|09-APR-15 08.00.00.000000 AM
37|1|184|266717|shared|ges enqueues|201.37|201.41|.02|09-APR-15 08.00.00.000000 AM
37|1|184|266722|Other|fixed_sga|6.56|6.56|0|09-APR-15 08.00.00.000000 AM
37|1|184|266704|shared|ASH buffers|254|254|0|09-APR-15 08.00.00.000000 AM
37|1|184|266706|shared|Checkpoint queue|210.95|210.95|0|09-APR-15 08.00.00.000000 AM
37|1|184|266713|shared|free memory|628.76|650.28|3.7|09-APR-15 08.00.00.000000 AM
37|1|184|267290|shared|SQLP|137.77|139.51|1.27|09-APR-15 08.00.00.000000 AM
37|1|184|266709|shared|KKSSP|217.88|217.63|.09|09-APR-15 08.00.00.000000 AM
37|1|184|266715|shared|gcs resources|321.97|321.97|0|09-APR-15 08.00.00.000000 AM
37|1|184|266718|shared|init_heap_kfsg|190.75|190.79|.02|09-APR-15 08.00.00.000000 AM
37|1|181|266713|shared|free memory|639.97|602.48|-5.75|07-APR-15 10.00.00.000000 PM
37|1|181|266717|shared|ges enqueues|196.41|197.01|.31|07-APR-15 10.00.00.000000 PM
37|1|181|266704|shared|ASH buffers|254|254|0|07-APR-15 10.00.00.000000 PM
37|1|181|266721|Other|buffer_cache|9652|9652|0|07-APR-15 10.00.00.000000 PM
37|1|181|266702|java|free memory|349.46|349.46|0|07-APR-15 10.00.00.000000 PM
37|1|181|266716|shared|gcs shadows|178.87|178.87|0|07-APR-15 10.00.00.000000 PM
37|1|181|266719|shared|kcbi io desc slot|381.95|380.02|-.69|07-APR-15 10.00.00.000000 PM
37|1|181|287165|shared|gcs dynamic resources for|184.26|184.26|0|07-APR-15 10.00.00.000000 PM
