site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|35|266354|Avg message received queue time (ms)|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266357|% of direct sent messages|40.22|21-NOV-14 08.00.00.000000 AM
37|1|35|266356|Avg GES message process time (ms)|0|21-NOV-14 08.00.00.000000 AM
37|1|35|266358|% of indirect sent messages|58.26|21-NOV-14 08.00.00.000000 AM
37|1|35|266352|Avg message sent queue time (ms)|.05|21-NOV-14 08.00.00.000000 AM
37|1|35|266359|% of flow controlled messages|1.52|21-NOV-14 08.00.00.000000 AM
37|1|35|266353|Avg message sent queue time on ksxp (ms)|.1|21-NOV-14 08.00.00.000000 AM
37|1|35|266355|Avg GCS message process time (ms)|0|21-NOV-14 08.00.00.000000 AM
37|1|36|266358|% of indirect sent messages|57.07|24-NOV-14 08.00.00.000000 AM
37|1|36|266356|Avg GES message process time (ms)|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266353|Avg message sent queue time on ksxp (ms)|.1|24-NOV-14 08.00.00.000000 AM
37|1|36|266355|Avg GCS message process time (ms)|0|24-NOV-14 08.00.00.000000 AM
37|1|36|266352|Avg message sent queue time (ms)|.06|24-NOV-14 08.00.00.000000 AM
37|1|36|266359|% of flow controlled messages|1.77|24-NOV-14 08.00.00.000000 AM
37|1|36|266357|% of direct sent messages|41.17|24-NOV-14 08.00.00.000000 AM
37|1|36|266354|Avg message received queue time (ms)|.01|24-NOV-14 08.00.00.000000 AM
37|1|32|266358|% of indirect sent messages|57.88|18-NOV-14 08.00.00.000000 AM
37|1|32|266359|% of flow controlled messages|1.82|18-NOV-14 08.00.00.000000 AM
37|1|32|266354|Avg message received queue time (ms)|.01|18-NOV-14 08.00.00.000000 AM
37|1|32|266357|% of direct sent messages|40.3|18-NOV-14 08.00.00.000000 AM
37|1|32|266355|Avg GCS message process time (ms)|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266353|Avg message sent queue time on ksxp (ms)|.1|18-NOV-14 08.00.00.000000 AM
37|1|32|266356|Avg GES message process time (ms)|0|18-NOV-14 08.00.00.000000 AM
37|1|32|266352|Avg message sent queue time (ms)|.04|18-NOV-14 08.00.00.000000 AM
37|1|33|266354|Avg message received queue time (ms)|.01|19-NOV-14 08.00.00.000000 AM
37|1|33|266357|% of direct sent messages|39.49|19-NOV-14 08.00.00.000000 AM
37|1|33|266356|Avg GES message process time (ms)|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266358|% of indirect sent messages|58.86|19-NOV-14 08.00.00.000000 AM
37|1|33|266355|Avg GCS message process time (ms)|0|19-NOV-14 08.00.00.000000 AM
37|1|33|266353|Avg message sent queue time on ksxp (ms)|.1|19-NOV-14 08.00.00.000000 AM
37|1|33|266352|Avg message sent queue time (ms)|.06|19-NOV-14 08.00.00.000000 AM
37|1|33|266359|% of flow controlled messages|1.64|19-NOV-14 08.00.00.000000 AM
37|1|34|266352|Avg message sent queue time (ms)|.06|20-NOV-14 08.00.00.000000 AM
37|1|34|266358|% of indirect sent messages|58.19|20-NOV-14 08.00.00.000000 AM
37|1|34|266356|Avg GES message process time (ms)|0|20-NOV-14 08.00.00.000000 AM
37|1|34|266357|% of direct sent messages|40.23|20-NOV-14 08.00.00.000000 AM
37|1|34|266359|% of flow controlled messages|1.58|20-NOV-14 08.00.00.000000 AM
37|1|34|266353|Avg message sent queue time on ksxp (ms)|.1|20-NOV-14 08.00.00.000000 AM
37|1|34|266354|Avg message received queue time (ms)|.01|20-NOV-14 08.00.00.000000 AM
37|1|34|266355|Avg GCS message process time (ms)|0|20-NOV-14 08.00.00.000000 AM
37|1|37|266358|% of indirect sent messages|57.56|25-NOV-14 08.00.00.000000 AM
37|1|37|266353|Avg message sent queue time on ksxp (ms)|.1|25-NOV-14 08.00.00.000000 AM
37|1|37|266354|Avg message received queue time (ms)|.02|25-NOV-14 08.00.00.000000 AM
37|1|37|266356|Avg GES message process time (ms)|0|25-NOV-14 08.00.00.000000 AM
37|1|37|266357|% of direct sent messages|40.77|25-NOV-14 08.00.00.000000 AM
37|1|37|266359|% of flow controlled messages|1.67|25-NOV-14 08.00.00.000000 AM
37|1|37|266352|Avg message sent queue time (ms)|.08|25-NOV-14 08.00.00.000000 AM
37|1|37|266355|Avg GCS message process time (ms)|0|25-NOV-14 08.00.00.000000 AM
37|1|38|266359|% of flow controlled messages|1.5|26-NOV-14 08.00.00.000000 AM
37|1|38|266354|Avg message received queue time (ms)|.03|26-NOV-14 08.00.00.000000 AM
