site_id|config_id|run_id|stat_id|stat_name|stat_alloc|stat_used|stat_avg_alloc|stat_num_proc|stat_num_alloc|start_time
37|1|27|266695|JAVA|1071.549375|1016.22125|3.414375|313.8125|313.8125|11-NOV-14 08.00.00.000000 AM
37|1|27|266692|Other|25339.22||30.261875|837.5|837.5|11-NOV-14 08.00.00.000000 AM
37|1|27|266696|SQL|421.31125|33.435|.54125|779.5|769.25|11-NOV-14 08.00.00.000000 AM
37|1|27|266693|PL/SQL|3172.246875|37.706875|3.789375|837.5|836.5625|11-NOV-14 08.00.00.000000 AM
37|1|27|266694|Freeable|2276.46625|0|3.02625|752.25|752.25|11-NOV-14 08.00.00.000000 AM
37|1|28|266695|JAVA|1093.453125|1075.8675|3.458125|316.125|316.125|12-NOV-14 08.00.00.000000 AM
37|1|28|266696|SQL|419.345625|30.90125|.535|783.5625|774|12-NOV-14 08.00.00.000000 AM
37|1|28|266692|Other|26576.349375||31.591875|841.5|841.5|12-NOV-14 08.00.00.000000 AM
37|1|28|266693|PL/SQL|3114.89|37.105625|3.7025|841.5|841.25|12-NOV-14 08.00.00.000000 AM
37|1|28|266694|Freeable|2274.836875|0|2.995|759.75|759.75|12-NOV-14 08.00.00.000000 AM
37|1|29|266693|PL/SQL|3209.473125|36.815|3.94625|813.5|812.625|13-NOV-14 08.00.00.000000 AM
37|1|29|266692|Other|27049.78375||33.26375|813.5|813.5|13-NOV-14 08.00.00.000000 AM
37|1|29|266696|SQL|422.05|27.603125|.558125|755.5625|745.375|13-NOV-14 08.00.00.000000 AM
37|1|29|266694|Freeable|2358.35625|0|3.149375|748.5625|748.5625|13-NOV-14 08.00.00.000000 AM
37|1|29|266695|JAVA|1129.840625|1100.73|3.52|320.8125|320.8125|13-NOV-14 08.00.00.000000 AM
37|1|30|266693|PL/SQL|3252.231875|35.714375|3.895|835|834|14-NOV-14 08.00.00.000000 AM
37|1|30|266695|JAVA|1147.720625|1104.820625|3.555625|322.75|322.75|14-NOV-14 08.00.00.000000 AM
37|1|30|266694|Freeable|2392.770625|0|3.1425|761.5625|761.5625|14-NOV-14 08.00.00.000000 AM
37|1|30|266692|Other|26874.8425||32.195625|835|835|14-NOV-14 08.00.00.000000 AM
37|1|30|266696|SQL|415.654375|31.69875|.535|777.125|766.8125|14-NOV-14 08.00.00.000000 AM
37|1|31|266694|Freeable|2242.806875|0|3.006875|746.1875|746.1875|17-NOV-14 08.00.00.000000 AM
37|1|31|266696|SQL|408.85875|32.02625|.516875|791.375|780.9375|17-NOV-14 08.00.00.000000 AM
37|1|31|266692|Other|24975.64625||29.411875|849.4375|849.4375|17-NOV-14 08.00.00.000000 AM
37|1|31|266695|JAVA|1006.77125|983.968125|3.281875|306.6875|306.6875|17-NOV-14 08.00.00.000000 AM
37|1|31|266693|PL/SQL|3038.18625|115.835|3.578125|849.4375|848.5625|17-NOV-14 08.00.00.000000 AM
37|1|35|266693|PL/SQL|3295.830625|34.809375|4.033125|817.125|816.875|21-NOV-14 08.00.00.000000 AM
