site_id|config_id|run_id|stat_id|stat_name|stat_ges_lock_req|stat_ges_pin_req|stat_ges_pin_rel|stat_ges_inval_req|stat_ges_invalid|start_time
37|1|270|266294|SUMMARY|40292|40292|40292|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|266293|QUEUE|979|52080|52080|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|267920|SUBSCRIPTION|0|128|128|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|269373|TRIGGER|0|22696|22696|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|282899|XDB ACL|1037|1037|1037|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|282900|XML SCHEMA|980|980|980|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|283223|RULESET|0|4|4|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|282898|TRANSFORMATION|720|720|720|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|269057|HINTSET OBJECT|39841|39841|39841|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|282896|EDITION|39564|39564|39564|0|0|05-JUN-15 08.00.00.000000 AM
37|1|265|267335|BODY|0|770613431|770613431|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|267920|SUBSCRIPTION|0|64|64|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|282900|XML SCHEMA|916|916|916|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|283223|RULESET|0|2|2|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|284639|TEMPORARY INDEX|63|63|63|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|266294|SUMMARY|45362|45362|45362|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|266295|TABLE/PROCEDURE|253491783|-7403276718|-7403276718|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|282895|DBLINK|52002|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|282896|EDITION|40188|40188|40188|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|266292|INDEX|142466|142466|142466|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|269057|HINTSET OBJECT|49253|49253|49253|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|282899|XDB ACL|580|580|580|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|283073|USER PRIVILEGE|0|84|84|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|284640|TEMPORARY TABLE|155|155|155|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|266291|ACCOUNT_STATUS|48902|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|267919|LOCATION|0|70|70|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|269373|TRIGGER|0|19091|19091|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|282898|TRANSFORMATION|721|721|721|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|282897|SCHEMA|12720|0|0|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|266293|QUEUE|990|51826|51826|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|267310|CLUSTER|3093|3093|3093|0|0|02-JUN-15 10.00.00.000000 PM
37|1|268|266293|QUEUE|1306|54332|54332|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|266291|ACCOUNT_STATUS|47521|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|266294|SUMMARY|38749|38749|38749|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|269057|HINTSET OBJECT|38860|38860|38860|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|282896|EDITION|39979|39979|39979|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|282899|XDB ACL|819|819|819|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|283223|RULESET|0|16|16|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|266292|INDEX|83807|83807|83807|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|267919|LOCATION|0|560|560|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|282895|DBLINK|50228|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|283073|USER PRIVILEGE|0|27|27|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|282898|TRANSFORMATION|720|720|720|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|267920|SUBSCRIPTION|0|512|512|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|267310|CLUSTER|3499|3499|3499|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|266295|TABLE/PROCEDURE|360247578|1662154345|1662154345|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|269373|TRIGGER|0|22230|22230|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|282900|XML SCHEMA|771|771|771|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|267335|BODY|0|1096297991|1096297991|0|0|04-JUN-15 08.00.00.000000 AM
37|1|268|282897|SCHEMA|12331|0|0|0|0|04-JUN-15 08.00.00.000000 AM
37|1|264|269373|TRIGGER|0|23564|23564|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|266291|ACCOUNT_STATUS|47665|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|267310|CLUSTER|2705|2705|2705|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|282899|XDB ACL|1037|1037|1037|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|266292|INDEX|66366|66363|66363|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|266294|SUMMARY|39893|39893|39893|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|266295|TABLE/PROCEDURE|389681875|-2512755185|-2512755185|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|266293|QUEUE|1739|60264|60264|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|282897|SCHEMA|12382|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|267919|LOCATION|0|1890|1890|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|267920|SUBSCRIPTION|0|1728|1728|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|269057|HINTSET OBJECT|48835|48835|48835|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|282896|EDITION|39998|39998|39998|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|282900|XML SCHEMA|528|528|528|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|267335|BODY|0|1181768747|1181768747|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|283223|RULESET|0|54|54|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|283073|USER PRIVILEGE|0|21|21|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|282898|TRANSFORMATION|720|720|720|0|0|02-JUN-15 08.00.00.000000 AM
37|1|264|282895|DBLINK|50153|0|0|0|0|02-JUN-15 08.00.00.000000 AM
37|1|282|266293|QUEUE|941|51378|51378|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|266291|ACCOUNT_STATUS|46522|0|0|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|266292|INDEX|50622|50621|50621|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|266295|TABLE/PROCEDURE|335472869|1543057621|1543057621|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|282895|DBLINK|49058|0|0|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|282897|SCHEMA|12066|0|0|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|269057|HINTSET OBJECT|32935|32935|32935|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|269373|TRIGGER|0|19628|19628|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|267335|BODY|0|1025072210|1025072210|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|282899|XDB ACL|935|935|935|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|282900|XML SCHEMA|725|725|725|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|267310|CLUSTER|1713|1713|1713|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|283073|USER PRIVILEGE|0|27|27|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|266294|SUMMARY|24563|24563|24563|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|282896|EDITION|39993|39993|39993|0|0|12-JUN-15 08.00.00.000000 AM
37|1|282|282898|TRANSFORMATION|719|719|719|0|0|12-JUN-15 08.00.00.000000 AM
37|1|277|266293|QUEUE|1611|55556|55556|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|266292|INDEX|136537|136536|136536|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|282895|DBLINK|6535|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|282897|SCHEMA|1539|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|282900|XML SCHEMA|1352|1352|1352|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|266295|TABLE/PROCEDURE|371323206|1698436531|1698436531|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|267310|CLUSTER|4643|4643|4643|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|267920|SUBSCRIPTION|0|716|716|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|283223|RULESET|0|22|22|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|269373|TRIGGER|0|11168|11168|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|283073|USER PRIVILEGE|0|39|39|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|267335|BODY|0|1125932604|1125932604|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|269057|HINTSET OBJECT|44275|44275|44275|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|266294|SUMMARY|50928|50928|50928|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|267919|LOCATION|3|773|773|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|266291|ACCOUNT_STATUS|4192|0|0|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|282896|EDITION|29027|29027|29027|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|282899|XDB ACL|901|901|901|0|0|10-JUN-15 08.00.00.000000 AM
37|1|277|282898|TRANSFORMATION|720|720|720|0|0|10-JUN-15 08.00.00.000000 AM
37|1|279|267310|CLUSTER|4855|4855|4855|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|267920|SUBSCRIPTION|0|928|928|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|266295|TABLE/PROCEDURE|-3927824345|1680678265|1680678265|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|269057|HINTSET OBJECT|42751|42751|42751|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|282897|SCHEMA|12441|0|0|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|283073|USER PRIVILEGE|0|44|44|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|269373|TRIGGER|0|23069|23069|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|282896|EDITION|39920|39920|39920|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|266292|INDEX|139701|139701|139701|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|267919|LOCATION|0|1015|1015|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|267335|BODY|0|1107600906|1107600906|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|282895|DBLINK|50152|0|0|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|282898|TRANSFORMATION|720|720|720|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|266293|QUEUE|1324|56216|56216|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|282900|XML SCHEMA|1364|1364|1364|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|266291|ACCOUNT_STATUS|47942|0|0|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|266294|SUMMARY|50260|50260|50260|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|282899|XDB ACL|1037|1037|1037|0|0|11-JUN-15 08.00.00.000000 AM
37|1|279|283223|RULESET|0|29|29|0|0|11-JUN-15 08.00.00.000000 AM
37|1|280|282897|SCHEMA|12975|0|0|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|267920|SUBSCRIPTION|0|182|182|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|266291|ACCOUNT_STATUS|49878|0|0|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|267310|CLUSTER|1784|1784|1784|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|282899|XDB ACL|663|663|663|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|283073|USER PRIVILEGE|0|105|105|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|282895|DBLINK|52155|0|0|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|266292|INDEX|86381|86381|86381|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|269057|HINTSET OBJECT|44897|44897|44897|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|282900|XML SCHEMA|522|522|522|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|266294|SUMMARY|31155|31155|31155|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|266295|TABLE/PROCEDURE|-4056560869|1094273547|1094273547|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|269373|TRIGGER|0|17752|17752|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|267919|LOCATION|0|132|132|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|282896|EDITION|40009|40009|40009|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|284640|TEMPORARY TABLE|126|126|126|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|266293|QUEUE|987|51943|51943|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|267335|BODY|0|722504968|722504968|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|283223|RULESET|0|4|4|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|282898|TRANSFORMATION|720|720|720|0|0|11-JUN-15 10.00.00.000000 PM
37|1|280|284639|TEMPORARY INDEX|50|50|50|0|0|11-JUN-15 10.00.00.000000 PM
37|1|284|266294|SUMMARY|35862|35862|35862|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|266295|TABLE/PROCEDURE|246322246|1123906839|1123906839|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|266291|ACCOUNT_STATUS|53471|0|0|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|282896|EDITION|41055|41055|41055|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|282898|TRANSFORMATION|720|720|720|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|267310|CLUSTER|1307|1307|1307|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|269373|TRIGGER|0|18452|18452|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|282899|XDB ACL|969|969|969|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|266293|QUEUE|918|51382|51382|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|267335|BODY|0|747399384|747399384|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|269057|HINTSET OBJECT|48144|48144|48144|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|282895|DBLINK|56398|0|0|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|282900|XML SCHEMA|436|436|436|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|283073|USER PRIVILEGE|0|4|4|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|284640|TEMPORARY TABLE|93|93|93|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|266292|INDEX|98739|98739|98739|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|282897|SCHEMA|13871|0|0|0|0|15-JUN-15 10.00.00.000000 PM
37|1|284|284639|TEMPORARY INDEX|35|35|35|0|0|15-JUN-15 10.00.00.000000 PM
37|1|285|266294|SUMMARY|28487|28487|28487|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|266292|INDEX|46200|46200|46200|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|283223|RULESET|0|30|30|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|269057|HINTSET OBJECT|45314|45314|45314|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|282899|XDB ACL|901|901|901|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|283073|USER PRIVILEGE|0|71|71|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|282898|TRANSFORMATION|718|718|718|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|266293|QUEUE|1519|56012|56012|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|269373|TRIGGER|0|22871|22871|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|282896|EDITION|40169|40169|40169|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|266291|ACCOUNT_STATUS|47266|0|0|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|267919|LOCATION|0|990|990|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|267310|CLUSTER|1207|1207|1207|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|267920|SUBSCRIPTION|0|1086|1086|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|282895|DBLINK|49572|0|0|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|282897|SCHEMA|12334|0|0|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|266295|TABLE/PROCEDURE|372560118|1723940743|1723940743|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|267335|BODY|0|1138100064|1138100064|0|0|15-JUN-15 08.00.00.000000 AM
37|1|285|282900|XML SCHEMA|700|700|700|0|0|15-JUN-15 08.00.00.000000 AM
37|1|275|269057|HINTSET OBJECT|45997|45997|45997|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|283223|RULESET|0|36|36|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|267335|BODY|0|1143358053|1143358053|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|266293|QUEUE|1616|57638|57638|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|267919|LOCATION|6|1266|1266|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|282897|SCHEMA|12388|0|0|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|283073|USER PRIVILEGE|0|14|14|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|266292|INDEX|164301|164300|164300|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|266294|SUMMARY|54913|54913|54913|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|266295|TABLE/PROCEDURE|376092647|-2567913945|-2567913945|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|282899|XDB ACL|748|748|748|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|266291|ACCOUNT_STATUS|47430|0|0|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|282895|DBLINK|50213|0|0|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|282900|XML SCHEMA|1558|1558|1558|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|282898|TRANSFORMATION|720|720|720|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|267920|SUBSCRIPTION|0|1176|1176|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|269373|TRIGGER|0|23293|23293|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|267310|CLUSTER|4635|4635|4635|0|0|09-JUN-15 08.00.00.000000 AM
37|1|275|282896|EDITION|39995|39995|39995|0|0|09-JUN-15 08.00.00.000000 AM
37|1|276|266295|TABLE/PROCEDURE|247999881|1144075684|1144075684|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|282896|EDITION|39945|39945|39945|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|282897|SCHEMA|12842|0|0|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|266291|ACCOUNT_STATUS|49377|0|0|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|266294|SUMMARY|54197|54197|54197|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|267920|SUBSCRIPTION|0|64|64|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|282900|XML SCHEMA|1001|1001|1001|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|269057|HINTSET OBJECT|88879|88879|88879|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|267919|LOCATION|0|70|70|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|269373|TRIGGER|0|18543|18543|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|283073|USER PRIVILEGE|0|10|10|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|282898|TRANSFORMATION|720|720|720|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|266292|INDEX|191730|191730|191730|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|282899|XDB ACL|765|765|765|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|283223|RULESET|0|2|2|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|267310|CLUSTER|3800|3800|3800|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|267335|BODY|0|749890021|749890021|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|266293|QUEUE|983|51770|51770|0|0|09-JUN-15 10.00.00.000000 PM
37|1|276|282895|DBLINK|52133|0|0|0|0|09-JUN-15 10.00.00.000000 PM
37|1|281|266292|INDEX|75424|75424|75424|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|267335|BODY|0|370885446|370885446|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|266295|TABLE/PROCEDURE|122473239|558303448|558303448|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|267310|CLUSTER|1247|1247|1247|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|282896|EDITION|35515|35515|35515|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|282899|XDB ACL|561|561|561|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|282900|XML SCHEMA|304|304|304|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|284639|TEMPORARY INDEX|47|47|47|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|282898|TRANSFORMATION|719|719|719|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|284640|TEMPORARY TABLE|117|117|117|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|266294|SUMMARY|20260|20260|20260|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|269373|TRIGGER|0|12768|12768|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|283073|USER PRIVILEGE|0|11|11|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|266291|ACCOUNT_STATUS|43942|0|0|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|266293|QUEUE|917|51310|51310|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|269057|HINTSET OBJECT|6507|6507|6507|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|282895|DBLINK|46113|0|0|0|0|12-JUN-15 10.00.00.000000 PM
37|1|281|282897|SCHEMA|11435|0|0|0|0|12-JUN-15 10.00.00.000000 PM
37|1|283|266293|QUEUE|917|51322|51322|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|282895|DBLINK|52667|0|0|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|266291|ACCOUNT_STATUS|50439|0|0|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|267310|CLUSTER|661|661|661|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|269373|TRIGGER|0|17329|17329|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|282898|TRANSFORMATION|719|719|719|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|269057|HINTSET OBJECT|62808|62808|62808|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|282899|XDB ACL|731|731|731|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|282900|XML SCHEMA|619|619|619|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|267335|BODY|0|730562023|730562023|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|282897|SCHEMA|13096|0|0|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|283073|USER PRIVILEGE|0|153|153|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|282896|EDITION|40461|40461|40461|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|266294|SUMMARY|32917|32917|32917|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|266292|INDEX|84954|84954|84954|0|0|14-JUN-15 10.00.00.000000 PM
37|1|283|266295|TABLE/PROCEDURE|240261635|1122055053|1122055053|0|0|14-JUN-15 10.00.00.000000 PM
37|1|278|266293|QUEUE|923|51336|51336|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|266294|SUMMARY|58382|58382|58382|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|282895|DBLINK|40490|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|284640|TEMPORARY TABLE|104|104|104|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|266291|ACCOUNT_STATUS|37807|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|269373|TRIGGER|0|14349|14349|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|284639|TEMPORARY INDEX|42|42|42|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|266295|TABLE/PROCEDURE|246768799|1126597461|1126597461|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|267310|CLUSTER|4397|4397|4397|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|267335|BODY|0|746156850|746156850|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|269057|HINTSET OBJECT|49701|49701|49701|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|282897|SCHEMA|9914|0|0|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|266292|INDEX|218341|218339|218339|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|282896|EDITION|37268|37268|37268|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|282899|XDB ACL|867|867|867|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|282900|XML SCHEMA|1246|1246|1246|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|283073|USER PRIVILEGE|0|14|14|0|0|10-JUN-15 10.00.00.000000 PM
37|1|278|282898|TRANSFORMATION|719|719|719|0|0|10-JUN-15 10.00.00.000000 PM
37|1|287|267310|CLUSTER|925|925|925|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|267919|LOCATION|0|792|792|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|282896|EDITION|29419|29419|29419|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|266291|ACCOUNT_STATUS|3724|0|0|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|269373|TRIGGER|0|11657|11657|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|266293|QUEUE|1461|55212|55212|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|266295|TABLE/PROCEDURE|371821455|1700820795|1700820795|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|267335|BODY|0|1057873704|1057873704|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|267920|SUBSCRIPTION|0|720|720|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|282895|DBLINK|6341|0|0|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|282897|SCHEMA|1375|0|0|0|0|16-JUN-15 08.00.00.000000 AM
37|1|287|282900|XML SCHEMA|434|434|434|0|0|16-JUN-15 08.00.00.000000 AM
