site_id|config_id|run_id|stat_id|stat_name|stat_begin_size|stat_curr_size|stat_min_size|stat_max_size|start_time
37|1|106|266676|DEFAULT 8K buffer cache|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|106|266682|Shared IO Pool|512|512|512|512|17-FEB-15 01.00.00.000000 AM
37|1|106|266671|ASM Buffer Cache|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|106|266674|DEFAULT 32K buffer cache|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|106|266679|PGA Target|10240|10240|10240|10240|17-FEB-15 01.00.00.000000 AM
37|1|106|282937|Data Transfer Cache|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|106|282938|In-Memory Area|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|106|266683|java pool|384|384|384|384|17-FEB-15 01.00.00.000000 AM
37|1|106|266685|shared pool|12352|12352|12352|12352|17-FEB-15 01.00.00.000000 AM
37|1|106|266680|RECYCLE buffer cache|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|106|266686|streams pool|392|392|392|392|17-FEB-15 01.00.00.000000 AM
37|1|106|266672|DEFAULT 16K buffer cache|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|106|266677|DEFAULT buffer cache|10048|10048|10048|10048|17-FEB-15 01.00.00.000000 AM
37|1|106|266678|KEEP buffer cache|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|106|266684|large pool|384|384|384|384|17-FEB-15 01.00.00.000000 AM
37|1|106|266681|SGA Target|0|0|0|0|17-FEB-15 01.00.00.000000 AM
37|1|108|266676|DEFAULT 8K buffer cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|266682|Shared IO Pool|512|512|512|512|17-FEB-15 08.00.00.000000 AM
37|1|108|266684|large pool|384|384|384|384|17-FEB-15 08.00.00.000000 AM
37|1|108|266674|DEFAULT 32K buffer cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|282938|In-Memory Area|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|266678|KEEP buffer cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|266683|java pool|384|384|384|384|17-FEB-15 08.00.00.000000 AM
37|1|108|266685|shared pool|12352|12352|12352|12352|17-FEB-15 08.00.00.000000 AM
37|1|108|266672|DEFAULT 16K buffer cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|266673|DEFAULT 2K buffer cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|266680|RECYCLE buffer cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|266681|SGA Target|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|282937|Data Transfer Cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|266677|DEFAULT buffer cache|10048|10048|10048|10048|17-FEB-15 08.00.00.000000 AM
37|1|108|266686|streams pool|392|392|392|392|17-FEB-15 08.00.00.000000 AM
37|1|108|266675|DEFAULT 4K buffer cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|108|266679|PGA Target|10240|10240|10240|10240|17-FEB-15 08.00.00.000000 AM
37|1|108|266671|ASM Buffer Cache|0|0|0|0|17-FEB-15 08.00.00.000000 AM
37|1|107|266674|DEFAULT 32K buffer cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266671|ASM Buffer Cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266677|DEFAULT buffer cache|10048|10048|10048|10048|17-FEB-15 10.00.00.000000 PM
37|1|107|266680|RECYCLE buffer cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266682|Shared IO Pool|512|512|512|512|17-FEB-15 10.00.00.000000 PM
37|1|107|266684|large pool|384|384|384|384|17-FEB-15 10.00.00.000000 PM
37|1|107|266686|streams pool|392|392|392|392|17-FEB-15 10.00.00.000000 PM
37|1|107|282937|Data Transfer Cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266676|DEFAULT 8K buffer cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266673|DEFAULT 2K buffer cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266678|KEEP buffer cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266679|PGA Target|10240|10240|10240|10240|17-FEB-15 10.00.00.000000 PM
37|1|107|266672|DEFAULT 16K buffer cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266675|DEFAULT 4K buffer cache|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266681|SGA Target|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|107|266683|java pool|384|384|384|384|17-FEB-15 10.00.00.000000 PM
37|1|107|266685|shared pool|12352|12352|12352|12352|17-FEB-15 10.00.00.000000 PM
37|1|107|282938|In-Memory Area|0|0|0|0|17-FEB-15 10.00.00.000000 PM
37|1|110|266672|DEFAULT 16K buffer cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|282938|In-Memory Area|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|266684|large pool|384|384|384|384|18-FEB-15 08.00.00.000000 AM
37|1|110|266686|streams pool|392|392|392|392|18-FEB-15 08.00.00.000000 AM
37|1|110|266680|RECYCLE buffer cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|266682|Shared IO Pool|512|512|512|512|18-FEB-15 08.00.00.000000 AM
37|1|110|266683|java pool|384|384|384|384|18-FEB-15 08.00.00.000000 AM
37|1|110|266674|DEFAULT 32K buffer cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|266677|DEFAULT buffer cache|10048|10048|10048|10048|18-FEB-15 08.00.00.000000 AM
37|1|110|266678|KEEP buffer cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|282937|Data Transfer Cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|266685|shared pool|12352|12352|12352|12352|18-FEB-15 08.00.00.000000 AM
37|1|110|266673|DEFAULT 2K buffer cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|266676|DEFAULT 8K buffer cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|266671|ASM Buffer Cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|266675|DEFAULT 4K buffer cache|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|110|266679|PGA Target|10240|10240|10240|10240|18-FEB-15 08.00.00.000000 AM
37|1|110|266681|SGA Target|0|0|0|0|18-FEB-15 08.00.00.000000 AM
37|1|109|266682|Shared IO Pool|512|512|512|512|18-FEB-15 10.00.00.000000 PM
37|1|109|266681|SGA Target|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|282937|Data Transfer Cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266671|ASM Buffer Cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266672|DEFAULT 16K buffer cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266674|DEFAULT 32K buffer cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266679|PGA Target|10240|10240|10240|10240|18-FEB-15 10.00.00.000000 PM
37|1|109|266680|RECYCLE buffer cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266685|shared pool|12352|12352|12352|12352|18-FEB-15 10.00.00.000000 PM
37|1|109|266686|streams pool|392|392|392|392|18-FEB-15 10.00.00.000000 PM
37|1|109|266677|DEFAULT buffer cache|10048|10048|10048|10048|18-FEB-15 10.00.00.000000 PM
37|1|109|266683|java pool|384|384|384|384|18-FEB-15 10.00.00.000000 PM
37|1|109|282938|In-Memory Area|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266676|DEFAULT 8K buffer cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266684|large pool|384|384|384|384|18-FEB-15 10.00.00.000000 PM
37|1|109|266673|DEFAULT 2K buffer cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266675|DEFAULT 4K buffer cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|109|266678|KEEP buffer cache|0|0|0|0|18-FEB-15 10.00.00.000000 PM
37|1|113|266673|DEFAULT 2K buffer cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266685|shared pool|12352|12352|12352|12352|20-FEB-15 10.00.00.000000 PM
37|1|113|282937|Data Transfer Cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|282938|In-Memory Area|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266671|ASM Buffer Cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266678|KEEP buffer cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266679|PGA Target|10240|10240|10240|10240|20-FEB-15 10.00.00.000000 PM
37|1|113|266686|streams pool|392|392|392|392|20-FEB-15 10.00.00.000000 PM
37|1|113|266680|RECYCLE buffer cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266682|Shared IO Pool|512|512|512|512|20-FEB-15 10.00.00.000000 PM
37|1|113|266674|DEFAULT 32K buffer cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266683|java pool|384|384|384|384|20-FEB-15 10.00.00.000000 PM
37|1|113|266675|DEFAULT 4K buffer cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266681|SGA Target|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266672|DEFAULT 16K buffer cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|113|266677|DEFAULT buffer cache|10048|10048|10048|10048|20-FEB-15 10.00.00.000000 PM
37|1|113|266684|large pool|384|384|384|384|20-FEB-15 10.00.00.000000 PM
37|1|113|266676|DEFAULT 8K buffer cache|0|0|0|0|20-FEB-15 10.00.00.000000 PM
37|1|120|266675|DEFAULT 4K buffer cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266683|java pool|384|384|384|384|25-FEB-15 10.00.00.000000 PM
37|1|120|266685|shared pool|12352|12352|12352|12352|25-FEB-15 10.00.00.000000 PM
37|1|120|266684|large pool|384|384|384|384|25-FEB-15 10.00.00.000000 PM
37|1|120|266674|DEFAULT 32K buffer cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266677|DEFAULT buffer cache|10048|10048|10048|10048|25-FEB-15 10.00.00.000000 PM
37|1|120|282937|Data Transfer Cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|282938|In-Memory Area|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266671|ASM Buffer Cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266676|DEFAULT 8K buffer cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266678|KEEP buffer cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266680|RECYCLE buffer cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266673|DEFAULT 2K buffer cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266681|SGA Target|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|120|266682|Shared IO Pool|512|512|512|512|25-FEB-15 10.00.00.000000 PM
37|1|123|266680|RECYCLE buffer cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266672|DEFAULT 16K buffer cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266673|DEFAULT 2K buffer cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266674|DEFAULT 32K buffer cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|282938|In-Memory Area|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266679|PGA Target|10240|10240|10240|10240|26-FEB-15 08.00.00.000000 AM
37|1|123|282937|Data Transfer Cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266677|DEFAULT buffer cache|10048|10048|10048|10048|26-FEB-15 08.00.00.000000 AM
37|1|123|266681|SGA Target|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266682|Shared IO Pool|512|512|512|512|26-FEB-15 08.00.00.000000 AM
37|1|123|266678|KEEP buffer cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266671|ASM Buffer Cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266676|DEFAULT 8K buffer cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266683|java pool|384|384|384|384|26-FEB-15 08.00.00.000000 AM
37|1|123|266685|shared pool|12352|12352|12352|12352|26-FEB-15 08.00.00.000000 AM
37|1|123|266675|DEFAULT 4K buffer cache|0|0|0|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266684|large pool|384|384|384|384|26-FEB-15 08.00.00.000000 AM
37|1|123|266686|streams pool|392|392|392|392|26-FEB-15 08.00.00.000000 AM
37|1|125|266685|shared pool|12352|12352|12352|12352|27-FEB-15 08.00.00.000000 AM
37|1|125|266671|ASM Buffer Cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266672|DEFAULT 16K buffer cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266673|DEFAULT 2K buffer cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266674|DEFAULT 32K buffer cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266677|DEFAULT buffer cache|10048|10048|10048|10048|27-FEB-15 08.00.00.000000 AM
37|1|125|266681|SGA Target|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266678|KEEP buffer cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266684|large pool|384|384|384|384|27-FEB-15 08.00.00.000000 AM
37|1|125|282937|Data Transfer Cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266680|RECYCLE buffer cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266675|DEFAULT 4K buffer cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266676|DEFAULT 8K buffer cache|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|125|266679|PGA Target|10240|10240|10240|10240|27-FEB-15 08.00.00.000000 AM
37|1|125|266686|streams pool|392|392|392|392|27-FEB-15 08.00.00.000000 AM
37|1|125|266682|Shared IO Pool|512|512|512|512|27-FEB-15 08.00.00.000000 AM
37|1|125|266683|java pool|384|384|384|384|27-FEB-15 08.00.00.000000 AM
37|1|125|282938|In-Memory Area|0|0|0|0|27-FEB-15 08.00.00.000000 AM
37|1|124|266675|DEFAULT 4K buffer cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266678|KEEP buffer cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266672|DEFAULT 16K buffer cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266680|RECYCLE buffer cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266671|ASM Buffer Cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266676|DEFAULT 8K buffer cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266679|PGA Target|10240|10240|10240|10240|27-FEB-15 10.00.00.000000 PM
37|1|124|266684|large pool|384|384|384|384|27-FEB-15 10.00.00.000000 PM
37|1|124|266673|DEFAULT 2K buffer cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266683|java pool|384|384|384|384|27-FEB-15 10.00.00.000000 PM
37|1|124|282938|In-Memory Area|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266682|Shared IO Pool|512|512|512|512|27-FEB-15 10.00.00.000000 PM
37|1|124|266685|shared pool|12352|12352|12352|12352|27-FEB-15 10.00.00.000000 PM
37|1|124|266686|streams pool|392|392|392|392|27-FEB-15 10.00.00.000000 PM
37|1|124|282937|Data Transfer Cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266674|DEFAULT 32K buffer cache|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|266677|DEFAULT buffer cache|10048|10048|10048|10048|27-FEB-15 10.00.00.000000 PM
37|1|124|266681|SGA Target|0|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|126|266679|PGA Target|10240|10240|10240|10240|01-MAR-15 10.00.00.000000 PM
37|1|126|266681|SGA Target|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266683|java pool|384|384|384|384|01-MAR-15 10.00.00.000000 PM
37|1|126|266686|streams pool|392|392|392|392|01-MAR-15 10.00.00.000000 PM
37|1|126|266671|ASM Buffer Cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266682|Shared IO Pool|512|512|512|512|01-MAR-15 10.00.00.000000 PM
37|1|126|266685|shared pool|12352|12352|12352|12352|01-MAR-15 10.00.00.000000 PM
37|1|126|266672|DEFAULT 16K buffer cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266675|DEFAULT 4K buffer cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266680|RECYCLE buffer cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266674|DEFAULT 32K buffer cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266676|DEFAULT 8K buffer cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266684|large pool|384|384|384|384|01-MAR-15 10.00.00.000000 PM
37|1|126|282938|In-Memory Area|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266673|DEFAULT 2K buffer cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|266677|DEFAULT buffer cache|10048|10048|10048|10048|01-MAR-15 10.00.00.000000 PM
37|1|126|266678|KEEP buffer cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|282937|Data Transfer Cache|0|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|127|266674|DEFAULT 32K buffer cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266684|large pool|384|384|384|384|02-MAR-15 01.00.00.000000 AM
37|1|127|266686|streams pool|392|392|392|392|02-MAR-15 01.00.00.000000 AM
37|1|127|266678|KEEP buffer cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266679|PGA Target|10240|10240|10240|10240|02-MAR-15 01.00.00.000000 AM
37|1|127|266680|RECYCLE buffer cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266682|Shared IO Pool|512|512|512|512|02-MAR-15 01.00.00.000000 AM
37|1|127|266685|shared pool|12352|12352|12352|12352|02-MAR-15 01.00.00.000000 AM
37|1|127|266672|DEFAULT 16K buffer cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|282938|In-Memory Area|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266676|DEFAULT 8K buffer cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266671|ASM Buffer Cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266673|DEFAULT 2K buffer cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266675|DEFAULT 4K buffer cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266677|DEFAULT buffer cache|10048|10048|10048|10048|02-MAR-15 01.00.00.000000 AM
37|1|127|266681|SGA Target|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|266683|java pool|384|384|384|384|02-MAR-15 01.00.00.000000 AM
37|1|127|282937|Data Transfer Cache|0|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|128|266674|DEFAULT 32K buffer cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266680|RECYCLE buffer cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|282937|Data Transfer Cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266673|DEFAULT 2K buffer cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266686|streams pool|392|392|392|392|02-MAR-15 10.00.00.000000 PM
37|1|128|266676|DEFAULT 8K buffer cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266682|Shared IO Pool|512|512|512|512|02-MAR-15 10.00.00.000000 PM
37|1|128|266671|ASM Buffer Cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266678|KEEP buffer cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266681|SGA Target|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266685|shared pool|12364|12364|12352|12364|02-MAR-15 10.00.00.000000 PM
37|1|128|282938|In-Memory Area|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266684|large pool|384|384|384|384|02-MAR-15 10.00.00.000000 PM
37|1|128|266672|DEFAULT 16K buffer cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266679|PGA Target|10240|10240|10240|10240|02-MAR-15 10.00.00.000000 PM
37|1|128|266675|DEFAULT 4K buffer cache|0|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|266677|DEFAULT buffer cache|10036|10036|10036|10048|02-MAR-15 10.00.00.000000 PM
37|1|128|266683|java pool|384|384|384|384|02-MAR-15 10.00.00.000000 PM
37|1|119|266671|ASM Buffer Cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266680|RECYCLE buffer cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266681|SGA Target|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266684|large pool|384|384|384|384|24-FEB-15 08.00.00.000000 AM
37|1|119|266686|streams pool|392|392|392|392|24-FEB-15 08.00.00.000000 AM
37|1|119|266674|DEFAULT 32K buffer cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266679|PGA Target|10240|10240|10240|10240|24-FEB-15 08.00.00.000000 AM
37|1|119|266683|java pool|384|384|384|384|24-FEB-15 08.00.00.000000 AM
37|1|119|266676|DEFAULT 8K buffer cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266682|Shared IO Pool|512|512|512|512|24-FEB-15 08.00.00.000000 AM
37|1|119|266675|DEFAULT 4K buffer cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266678|KEEP buffer cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266685|shared pool|12352|12352|12352|12352|24-FEB-15 08.00.00.000000 AM
37|1|119|266677|DEFAULT buffer cache|10048|10048|10048|10048|24-FEB-15 08.00.00.000000 AM
37|1|119|282937|Data Transfer Cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|282938|In-Memory Area|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266672|DEFAULT 16K buffer cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|266673|DEFAULT 2K buffer cache|0|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|118|266671|ASM Buffer Cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|266679|PGA Target|10240|10240|10240|10240|24-FEB-15 10.00.00.000000 PM
37|1|118|266672|DEFAULT 16K buffer cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|266675|DEFAULT 4K buffer cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|266682|Shared IO Pool|512|512|512|512|24-FEB-15 10.00.00.000000 PM
37|1|118|266683|java pool|384|384|384|384|24-FEB-15 10.00.00.000000 PM
37|1|118|266684|large pool|384|384|384|384|24-FEB-15 10.00.00.000000 PM
37|1|118|266685|shared pool|12352|12352|12352|12352|24-FEB-15 10.00.00.000000 PM
37|1|118|266678|KEEP buffer cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|282937|Data Transfer Cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|266676|DEFAULT 8K buffer cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|266680|RECYCLE buffer cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|266686|streams pool|392|392|392|392|24-FEB-15 10.00.00.000000 PM
37|1|118|266673|DEFAULT 2K buffer cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|282938|In-Memory Area|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|266674|DEFAULT 32K buffer cache|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|266677|DEFAULT buffer cache|10048|10048|10048|10048|24-FEB-15 10.00.00.000000 PM
37|1|118|266681|SGA Target|0|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|121|266673|DEFAULT 2K buffer cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266676|DEFAULT 8K buffer cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266680|RECYCLE buffer cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266685|shared pool|12352|12352|12352|12352|25-FEB-15 08.00.00.000000 AM
37|1|121|266686|streams pool|392|392|392|392|25-FEB-15 08.00.00.000000 AM
37|1|121|266672|DEFAULT 16K buffer cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266675|DEFAULT 4K buffer cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|282938|In-Memory Area|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266681|SGA Target|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266674|DEFAULT 32K buffer cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266677|DEFAULT buffer cache|10048|10048|10048|10048|25-FEB-15 08.00.00.000000 AM
37|1|121|266679|PGA Target|10240|10240|10240|10240|25-FEB-15 08.00.00.000000 AM
37|1|121|266683|java pool|384|384|384|384|25-FEB-15 08.00.00.000000 AM
37|1|121|266684|large pool|384|384|384|384|25-FEB-15 08.00.00.000000 AM
37|1|121|282937|Data Transfer Cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266671|ASM Buffer Cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266678|KEEP buffer cache|0|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|266682|Shared IO Pool|512|512|512|512|25-FEB-15 08.00.00.000000 AM
37|1|120|266679|PGA Target|10240|10240|10240|10240|25-FEB-15 10.00.00.000000 PM
37|1|120|266686|streams pool|392|392|392|392|25-FEB-15 10.00.00.000000 PM
37|1|120|266672|DEFAULT 16K buffer cache|0|0|0|0|25-FEB-15 10.00.00.000000 PM
37|1|122|266673|DEFAULT 2K buffer cache|0|0|0|0|26-FEB-15 10.00.00.000000 PM
37|1|122|266675|DEFAULT 4K buffer cache|0|0|0|0|26-FEB-15 10.00.00.000000 PM
37|1|122|266680|RECYCLE buffer cache|0|0|0|0|26-FEB-15 10.00.00.000000 PM
37|1|122|266684|large pool|384|384|384|384|26-FEB-15 10.00.00.000000 PM
37|1|122|266676|DEFAULT 8K buffer cache|0|0|0|0|26-FEB-15 10.00.00.000000 PM
37|1|122|266672|DEFAULT 16K buffer cache|0|0|0|0|26-FEB-15 10.00.00.000000 PM
37|1|122|266679|PGA Target|10240|10240|10240|10240|26-FEB-15 10.00.00.000000 PM
