site_id|config_id|run_id|stat_id|stat_name|stat_total|start_time
37|1|198|266477|Fairness Clears|433170|17-APR-15 10.00.00.000000 PM
37|1|198|266470|TX Block Requests|8132182|17-APR-15 10.00.00.000000 PM
37|1|198|266472|Private results|52995|17-APR-15 10.00.00.000000 PM
37|1|198|266483|Light Works|5001069|17-APR-15 10.00.00.000000 PM
37|1|198|266469|Undo Block Requests|3086089|17-APR-15 10.00.00.000000 PM
37|1|198|266473|Zero Results|3650049|17-APR-15 10.00.00.000000 PM
37|1|198|266478|Free GC Elements|0|17-APR-15 10.00.00.000000 PM
37|1|198|266474|Disk Read Results|43228014|17-APR-15 10.00.00.000000 PM
37|1|198|266481|Flush Queue Full|0|17-APR-15 10.00.00.000000 PM
37|1|198|266482|Flush Max Time (us)|0|17-APR-15 10.00.00.000000 PM
37|1|198|266471|Current Results|32320438|17-APR-15 10.00.00.000000 PM
37|1|198|266466|CR Block Requests|23948100|17-APR-15 10.00.00.000000 PM
37|1|198|266467|CURRENT Block Requests|55830843|17-APR-15 10.00.00.000000 PM
37|1|198|266479|Flushes|9535167|17-APR-15 10.00.00.000000 PM
37|1|198|266484|Errors|0|17-APR-15 10.00.00.000000 PM
37|1|196|266478|Free GC Elements|0|16-APR-15 10.00.00.000000 PM
37|1|196|266476|Fairness Down Converts|9500080|16-APR-15 10.00.00.000000 PM
37|1|196|266479|Flushes|9700398|16-APR-15 10.00.00.000000 PM
37|1|196|266472|Private results|53793|16-APR-15 10.00.00.000000 PM
37|1|196|266474|Disk Read Results|128273175|16-APR-15 10.00.00.000000 PM
37|1|196|266481|Flush Queue Full|0|16-APR-15 10.00.00.000000 PM
37|1|196|266470|TX Block Requests|5740430|16-APR-15 10.00.00.000000 PM
37|1|196|266471|Current Results|38254109|16-APR-15 10.00.00.000000 PM
37|1|196|266473|Zero Results|1895714|16-APR-15 10.00.00.000000 PM
37|1|196|266475|Fail Results|44855|16-APR-15 10.00.00.000000 PM
37|1|196|266466|CR Block Requests|27323271|16-APR-15 10.00.00.000000 PM
37|1|196|266469|Undo Block Requests|3146222|16-APR-15 10.00.00.000000 PM
37|1|196|266482|Flush Max Time (us)|0|16-APR-15 10.00.00.000000 PM
37|1|196|266477|Fairness Clears|1090611|16-APR-15 10.00.00.000000 PM
37|1|196|266480|Flushes Queued|0|16-APR-15 10.00.00.000000 PM
37|1|196|266467|CURRENT Block Requests|141226376|16-APR-15 10.00.00.000000 PM
37|1|196|266468|Data Block Requests|27323233|16-APR-15 10.00.00.000000 PM
37|1|196|266483|Light Works|5121542|16-APR-15 10.00.00.000000 PM
37|1|196|266484|Errors|0|16-APR-15 10.00.00.000000 PM
37|1|204|266467|CURRENT Block Requests|172606605|22-APR-15 08.00.00.000000 AM
37|1|204|266474|Disk Read Results|158202831|22-APR-15 08.00.00.000000 AM
37|1|204|266475|Fail Results|108303|22-APR-15 08.00.00.000000 AM
37|1|204|266470|TX Block Requests|9404056|22-APR-15 08.00.00.000000 AM
37|1|204|266477|Fairness Clears|1835007|22-APR-15 08.00.00.000000 AM
37|1|204|266480|Flushes Queued|0|22-APR-15 08.00.00.000000 AM
37|1|204|266473|Zero Results|2183174|22-APR-15 08.00.00.000000 AM
37|1|204|266482|Flush Max Time (us)|0|22-APR-15 08.00.00.000000 AM
37|1|204|266466|CR Block Requests|46054779|22-APR-15 08.00.00.000000 AM
37|1|204|266469|Undo Block Requests|968130|22-APR-15 08.00.00.000000 AM
37|1|204|266472|Private results|159900|22-APR-15 08.00.00.000000 AM
37|1|204|266476|Fairness Down Converts|16849847|22-APR-15 08.00.00.000000 AM
37|1|204|266478|Free GC Elements|0|22-APR-15 08.00.00.000000 AM
37|1|204|266471|Current Results|57990773|22-APR-15 08.00.00.000000 AM
37|1|204|266479|Flushes|15937147|22-APR-15 08.00.00.000000 AM
37|1|204|266468|Data Block Requests|46054854|22-APR-15 08.00.00.000000 AM
37|1|204|266481|Flush Queue Full|0|22-APR-15 08.00.00.000000 AM
37|1|204|266483|Light Works|5012720|22-APR-15 08.00.00.000000 AM
37|1|204|266484|Errors|0|22-APR-15 08.00.00.000000 AM
37|1|205|266475|Fail Results|122484|22-APR-15 10.00.00.000000 PM
37|1|205|266481|Flush Queue Full|0|22-APR-15 10.00.00.000000 PM
37|1|205|266484|Errors|0|22-APR-15 10.00.00.000000 PM
37|1|205|266468|Data Block Requests|27409392|22-APR-15 10.00.00.000000 PM
37|1|205|266466|CR Block Requests|27409428|22-APR-15 10.00.00.000000 PM
37|1|205|266469|Undo Block Requests|2170500|22-APR-15 10.00.00.000000 PM
37|1|205|266472|Private results|48427|22-APR-15 10.00.00.000000 PM
37|1|205|266474|Disk Read Results|102605624|22-APR-15 10.00.00.000000 PM
37|1|205|266477|Fairness Clears|1020335|22-APR-15 10.00.00.000000 PM
37|1|205|266479|Flushes|10072641|22-APR-15 10.00.00.000000 PM
37|1|205|266473|Zero Results|1938284|22-APR-15 10.00.00.000000 PM
37|1|205|266480|Flushes Queued|0|22-APR-15 10.00.00.000000 PM
37|1|205|266470|TX Block Requests|6259125|22-APR-15 10.00.00.000000 PM
37|1|205|266471|Current Results|38747168|22-APR-15 10.00.00.000000 PM
37|1|205|266483|Light Works|4403557|22-APR-15 10.00.00.000000 PM
37|1|205|266467|CURRENT Block Requests|116083776|22-APR-15 10.00.00.000000 PM
37|1|205|266478|Free GC Elements|0|22-APR-15 10.00.00.000000 PM
37|1|205|266476|Fairness Down Converts|8831471|22-APR-15 10.00.00.000000 PM
37|1|205|266482|Flush Max Time (us)|0|22-APR-15 10.00.00.000000 PM
37|1|207|266467|CURRENT Block Requests|108792320|23-APR-15 10.00.00.000000 PM
37|1|207|266469|Undo Block Requests|3646107|23-APR-15 10.00.00.000000 PM
37|1|207|266483|Light Works|5740234|23-APR-15 10.00.00.000000 PM
37|1|207|266484|Errors|0|23-APR-15 10.00.00.000000 PM
37|1|207|266471|Current Results|39412863|23-APR-15 10.00.00.000000 PM
37|1|207|266479|Flushes|9702482|23-APR-15 10.00.00.000000 PM
37|1|207|266472|Private results|45896|23-APR-15 10.00.00.000000 PM
37|1|207|266475|Fail Results|74201|23-APR-15 10.00.00.000000 PM
37|1|207|266476|Fairness Down Converts|9005845|23-APR-15 10.00.00.000000 PM
37|1|207|266468|Data Block Requests|27749256|23-APR-15 10.00.00.000000 PM
37|1|207|266481|Flush Queue Full|0|23-APR-15 10.00.00.000000 PM
37|1|207|266466|CR Block Requests|27749030|23-APR-15 10.00.00.000000 PM
37|1|207|266478|Free GC Elements|0|23-APR-15 10.00.00.000000 PM
37|1|207|266470|TX Block Requests|5864448|23-APR-15 10.00.00.000000 PM
37|1|207|266482|Flush Max Time (us)|0|23-APR-15 10.00.00.000000 PM
37|1|207|266473|Zero Results|1746534|23-APR-15 10.00.00.000000 PM
37|1|207|266474|Disk Read Results|95224697|23-APR-15 10.00.00.000000 PM
37|1|207|266477|Fairness Clears|1093522|23-APR-15 10.00.00.000000 PM
37|1|207|266480|Flushes Queued|0|23-APR-15 10.00.00.000000 PM
37|1|209|266466|CR Block Requests|46914643|27-APR-15 08.00.00.000000 AM
37|1|209|266467|CURRENT Block Requests|335459024|27-APR-15 08.00.00.000000 AM
37|1|209|266481|Flush Queue Full|0|27-APR-15 08.00.00.000000 AM
37|1|209|266470|TX Block Requests|9123828|27-APR-15 08.00.00.000000 AM
37|1|209|266478|Free GC Elements|0|27-APR-15 08.00.00.000000 AM
37|1|209|266472|Private results|220078|27-APR-15 08.00.00.000000 AM
37|1|209|266475|Fail Results|145952|27-APR-15 08.00.00.000000 AM
37|1|209|266484|Errors|0|27-APR-15 08.00.00.000000 AM
37|1|209|266474|Disk Read Results|323377218|27-APR-15 08.00.00.000000 AM
37|1|209|266468|Data Block Requests|46914840|27-APR-15 08.00.00.000000 AM
37|1|209|266471|Current Results|56531296|27-APR-15 08.00.00.000000 AM
37|1|209|266473|Zero Results|2055962|27-APR-15 08.00.00.000000 AM
37|1|209|266479|Flushes|16094369|27-APR-15 08.00.00.000000 AM
37|1|209|266469|Undo Block Requests|1035861|27-APR-15 08.00.00.000000 AM
37|1|209|266476|Fairness Down Converts|15639907|27-APR-15 08.00.00.000000 AM
37|1|209|266477|Fairness Clears|2088040|27-APR-15 08.00.00.000000 AM
37|1|209|266482|Flush Max Time (us)|0|27-APR-15 08.00.00.000000 AM
37|1|209|266480|Flushes Queued|0|27-APR-15 08.00.00.000000 AM
37|1|209|266483|Light Works|5791213|27-APR-15 08.00.00.000000 AM
37|1|208|266470|TX Block Requests|7009473|26-APR-15 10.00.00.000000 PM
37|1|208|266472|Private results|80248|26-APR-15 10.00.00.000000 PM
37|1|208|266482|Flush Max Time (us)|0|26-APR-15 10.00.00.000000 PM
37|1|208|266484|Errors|0|26-APR-15 10.00.00.000000 PM
37|1|208|266466|CR Block Requests|27906173|26-APR-15 10.00.00.000000 PM
37|1|208|266467|CURRENT Block Requests|295398292|26-APR-15 10.00.00.000000 PM
37|1|208|266468|Data Block Requests|27906430|26-APR-15 10.00.00.000000 PM
37|1|208|266478|Free GC Elements|0|26-APR-15 10.00.00.000000 PM
37|1|208|266471|Current Results|36853932|26-APR-15 10.00.00.000000 PM
37|1|208|266476|Fairness Down Converts|8943864|26-APR-15 10.00.00.000000 PM
37|1|208|266477|Fairness Clears|1290598|26-APR-15 10.00.00.000000 PM
37|1|208|266483|Light Works|16551778|26-APR-15 10.00.00.000000 PM
37|1|208|266474|Disk Read Results|284758642|26-APR-15 10.00.00.000000 PM
37|1|208|266475|Fail Results|122461|26-APR-15 10.00.00.000000 PM
37|1|208|266480|Flushes Queued|0|26-APR-15 10.00.00.000000 PM
37|1|208|266469|Undo Block Requests|13783942|26-APR-15 10.00.00.000000 PM
37|1|208|266473|Zero Results|1480551|26-APR-15 10.00.00.000000 PM
37|1|208|266479|Flushes|10219478|26-APR-15 10.00.00.000000 PM
37|1|208|266481|Flush Queue Full|0|26-APR-15 10.00.00.000000 PM
37|1|202|266466|CR Block Requests|43567222|21-APR-15 08.00.00.000000 AM
37|1|202|266468|Data Block Requests|43567289|21-APR-15 08.00.00.000000 AM
37|1|202|266471|Current Results|53415020|21-APR-15 08.00.00.000000 AM
37|1|202|266472|Private results|193749|21-APR-15 08.00.00.000000 AM
37|1|202|266479|Flushes|16048453|21-APR-15 08.00.00.000000 AM
37|1|202|266481|Flush Queue Full|0|21-APR-15 08.00.00.000000 AM
37|1|202|266483|Light Works|4437443|21-APR-15 08.00.00.000000 AM
37|1|202|266482|Flush Max Time (us)|0|21-APR-15 08.00.00.000000 AM
37|1|202|266470|TX Block Requests|7783923|21-APR-15 08.00.00.000000 AM
37|1|202|266473|Zero Results|2122623|21-APR-15 08.00.00.000000 AM
37|1|202|266476|Fairness Down Converts|15011089|21-APR-15 08.00.00.000000 AM
37|1|202|266467|CURRENT Block Requests|228021384|21-APR-15 08.00.00.000000 AM
37|1|202|266469|Undo Block Requests|839044|21-APR-15 08.00.00.000000 AM
37|1|202|266474|Disk Read Results|215779174|21-APR-15 08.00.00.000000 AM
37|1|202|266478|Free GC Elements|0|21-APR-15 08.00.00.000000 AM
37|1|202|266484|Errors|0|21-APR-15 08.00.00.000000 AM
37|1|202|266475|Fail Results|70296|21-APR-15 08.00.00.000000 AM
37|1|202|266477|Fairness Clears|1831402|21-APR-15 08.00.00.000000 AM
37|1|202|266480|Flushes Queued|0|21-APR-15 08.00.00.000000 AM
37|1|203|266466|CR Block Requests|28477732|21-APR-15 10.00.00.000000 PM
37|1|203|266475|Fail Results|67137|21-APR-15 10.00.00.000000 PM
37|1|203|266474|Disk Read Results|132775481|21-APR-15 10.00.00.000000 PM
37|1|203|266480|Flushes Queued|0|21-APR-15 10.00.00.000000 PM
37|1|203|266484|Errors|0|21-APR-15 10.00.00.000000 PM
37|1|203|266473|Zero Results|1749671|21-APR-15 10.00.00.000000 PM
37|1|203|266468|Data Block Requests|28477702|21-APR-15 10.00.00.000000 PM
37|1|203|266472|Private results|68838|21-APR-15 10.00.00.000000 PM
37|1|203|266479|Flushes|10413992|21-APR-15 10.00.00.000000 PM
37|1|203|266467|CURRENT Block Requests|143020288|21-APR-15 10.00.00.000000 PM
37|1|203|266476|Fairness Down Converts|9245069|21-APR-15 10.00.00.000000 PM
37|1|203|266477|Fairness Clears|1195125|21-APR-15 10.00.00.000000 PM
37|1|203|266482|Flush Max Time (us)|0|21-APR-15 10.00.00.000000 PM
37|1|203|266483|Light Works|5292487|21-APR-15 10.00.00.000000 PM
37|1|203|266470|TX Block Requests|6304519|21-APR-15 10.00.00.000000 PM
37|1|203|266478|Free GC Elements|0|21-APR-15 10.00.00.000000 PM
37|1|203|266469|Undo Block Requests|3176386|21-APR-15 10.00.00.000000 PM
37|1|203|266471|Current Results|36833513|21-APR-15 10.00.00.000000 PM
37|1|203|266481|Flush Queue Full|0|21-APR-15 10.00.00.000000 PM
37|1|206|266469|Undo Block Requests|735238|23-APR-15 08.00.00.000000 AM
37|1|206|266475|Fail Results|80548|23-APR-15 08.00.00.000000 AM
37|1|206|266481|Flush Queue Full|0|23-APR-15 08.00.00.000000 AM
37|1|206|266484|Errors|0|23-APR-15 08.00.00.000000 AM
37|1|206|266472|Private results|123102|23-APR-15 08.00.00.000000 AM
37|1|206|266479|Flushes|14896040|23-APR-15 08.00.00.000000 AM
37|1|206|266480|Flushes Queued|0|23-APR-15 08.00.00.000000 AM
37|1|206|266467|CURRENT Block Requests|120266782|23-APR-15 08.00.00.000000 AM
37|1|206|266471|Current Results|55679962|23-APR-15 08.00.00.000000 AM
37|1|206|266470|TX Block Requests|8907490|23-APR-15 08.00.00.000000 AM
37|1|206|266478|Free GC Elements|0|23-APR-15 08.00.00.000000 AM
37|1|206|266473|Zero Results|1789780|23-APR-15 08.00.00.000000 AM
37|1|206|266477|Fairness Clears|1726414|23-APR-15 08.00.00.000000 AM
37|1|206|266466|CR Block Requests|42485323|23-APR-15 08.00.00.000000 AM
37|1|206|266468|Data Block Requests|42485272|23-APR-15 08.00.00.000000 AM
37|1|206|266474|Disk Read Results|105046001|23-APR-15 08.00.00.000000 AM
37|1|206|266476|Fairness Down Converts|16238659|23-APR-15 08.00.00.000000 AM
37|1|206|266482|Flush Max Time (us)|0|23-APR-15 08.00.00.000000 AM
37|1|206|266483|Light Works|4470843|23-APR-15 08.00.00.000000 AM
37|1|210|266466|CR Block Requests|27306218|27-APR-15 10.00.00.000000 PM
37|1|210|266475|Fail Results|59666|27-APR-15 10.00.00.000000 PM
37|1|210|266482|Flush Max Time (us)|346217|27-APR-15 10.00.00.000000 PM
37|1|210|266467|CURRENT Block Requests|253473828|27-APR-15 10.00.00.000000 PM
37|1|210|266469|Undo Block Requests|2282174|27-APR-15 10.00.00.000000 PM
37|1|210|266472|Private results|51455|27-APR-15 10.00.00.000000 PM
37|1|210|266473|Zero Results|1425299|27-APR-15 10.00.00.000000 PM
37|1|210|266474|Disk Read Results|243584115|27-APR-15 10.00.00.000000 PM
37|1|210|266483|Light Works|4115348|27-APR-15 10.00.00.000000 PM
37|1|210|266484|Errors|0|27-APR-15 10.00.00.000000 PM
37|1|210|266478|Free GC Elements|0|27-APR-15 10.00.00.000000 PM
37|1|210|266481|Flush Queue Full|0|27-APR-15 10.00.00.000000 PM
37|1|210|266479|Flushes|9934020|27-APR-15 10.00.00.000000 PM
37|1|210|266470|TX Block Requests|5837728|27-APR-15 10.00.00.000000 PM
37|1|210|266480|Flushes Queued|0|27-APR-15 10.00.00.000000 PM
37|1|210|266468|Data Block Requests|27306149|27-APR-15 10.00.00.000000 PM
37|1|210|266477|Fairness Clears|1311100|27-APR-15 10.00.00.000000 PM
37|1|210|266471|Current Results|35655696|27-APR-15 10.00.00.000000 PM
37|1|210|266476|Fairness Down Converts|9036590|27-APR-15 10.00.00.000000 PM
37|1|216|266471|Current Results|29550751|30-APR-15 10.00.00.000000 PM
37|1|216|266477|Fairness Clears|617649|30-APR-15 10.00.00.000000 PM
37|1|216|266479|Flushes|8368068|30-APR-15 10.00.00.000000 PM
37|1|216|266483|Light Works|2954047|30-APR-15 10.00.00.000000 PM
37|1|216|266473|Zero Results|2136015|30-APR-15 10.00.00.000000 PM
37|1|216|266474|Disk Read Results|114751135|30-APR-15 10.00.00.000000 PM
37|1|216|266472|Private results|36571|30-APR-15 10.00.00.000000 PM
37|1|216|266478|Free GC Elements|0|30-APR-15 10.00.00.000000 PM
37|1|216|266482|Flush Max Time (us)|0|30-APR-15 10.00.00.000000 PM
37|1|216|266475|Fail Results|106063|30-APR-15 10.00.00.000000 PM
37|1|216|266480|Flushes Queued|0|30-APR-15 10.00.00.000000 PM
37|1|216|266481|Flush Queue Full|0|30-APR-15 10.00.00.000000 PM
37|1|216|266469|Undo Block Requests|1804508|30-APR-15 10.00.00.000000 PM
37|1|216|266484|Errors|0|30-APR-15 10.00.00.000000 PM
37|1|216|266470|TX Block Requests|6267996|30-APR-15 10.00.00.000000 PM
37|1|216|266466|CR Block Requests|19153527|30-APR-15 10.00.00.000000 PM
37|1|216|266467|CURRENT Block Requests|127429120|30-APR-15 10.00.00.000000 PM
37|1|216|266468|Data Block Requests|19153538|30-APR-15 10.00.00.000000 PM
37|1|216|266476|Fairness Down Converts|5376035|30-APR-15 10.00.00.000000 PM
37|1|220|266467|CURRENT Block Requests|342546956|04-MAY-15 08.00.00.000000 AM
37|1|220|266470|TX Block Requests|8139072|04-MAY-15 08.00.00.000000 AM
37|1|220|266472|Private results|294859|04-MAY-15 08.00.00.000000 AM
37|1|220|266478|Free GC Elements|0|04-MAY-15 08.00.00.000000 AM
37|1|220|266474|Disk Read Results|331883254|04-MAY-15 08.00.00.000000 AM
37|1|220|266475|Fail Results|96993|04-MAY-15 08.00.00.000000 AM
37|1|220|266468|Data Block Requests|41672136|04-MAY-15 08.00.00.000000 AM
37|1|220|266480|Flushes Queued|0|04-MAY-15 08.00.00.000000 AM
37|1|220|266482|Flush Max Time (us)|0|04-MAY-15 08.00.00.000000 AM
37|1|220|266471|Current Results|50036494|04-MAY-15 08.00.00.000000 AM
37|1|220|266477|Fairness Clears|1709530|04-MAY-15 08.00.00.000000 AM
37|1|220|266481|Flush Queue Full|0|04-MAY-15 08.00.00.000000 AM
37|1|220|266483|Light Works|4042544|04-MAY-15 08.00.00.000000 AM
37|1|220|266466|CR Block Requests|41671574|04-MAY-15 08.00.00.000000 AM
37|1|220|266469|Undo Block Requests|872939|04-MAY-15 08.00.00.000000 AM
37|1|220|266473|Zero Results|1898083|04-MAY-15 08.00.00.000000 AM
37|1|220|266476|Fairness Down Converts|14324558|04-MAY-15 08.00.00.000000 AM
37|1|220|266479|Flushes|15294293|04-MAY-15 08.00.00.000000 AM
37|1|220|266484|Errors|0|04-MAY-15 08.00.00.000000 AM
37|1|212|266467|CURRENT Block Requests|222132185|28-APR-15 10.00.00.000000 PM
37|1|212|266480|Flushes Queued|0|28-APR-15 10.00.00.000000 PM
37|1|212|266478|Free GC Elements|0|28-APR-15 10.00.00.000000 PM
37|1|212|266472|Private results|55607|28-APR-15 10.00.00.000000 PM
37|1|212|266473|Zero Results|2206930|28-APR-15 10.00.00.000000 PM
37|1|212|266475|Fail Results|121156|28-APR-15 10.00.00.000000 PM
37|1|212|266482|Flush Max Time (us)|0|28-APR-15 10.00.00.000000 PM
37|1|212|266484|Errors|0|28-APR-15 10.00.00.000000 PM
37|1|212|266466|CR Block Requests|29620106|28-APR-15 10.00.00.000000 PM
37|1|212|266468|Data Block Requests|29620323|28-APR-15 10.00.00.000000 PM
37|1|212|266469|Undo Block Requests|3168993|28-APR-15 10.00.00.000000 PM
37|1|212|266471|Current Results|38842449|28-APR-15 10.00.00.000000 PM
37|1|212|266474|Disk Read Results|210517439|28-APR-15 10.00.00.000000 PM
37|1|212|266476|Fairness Down Converts|8901117|28-APR-15 10.00.00.000000 PM
37|1|212|266477|Fairness Clears|1087401|28-APR-15 10.00.00.000000 PM
37|1|212|266479|Flushes|11239841|28-APR-15 10.00.00.000000 PM
37|1|212|266481|Flush Queue Full|0|28-APR-15 10.00.00.000000 PM
37|1|212|266470|TX Block Requests|7333873|28-APR-15 10.00.00.000000 PM
37|1|212|266483|Light Works|5491724|28-APR-15 10.00.00.000000 PM
37|1|221|266466|CR Block Requests|26395163|04-MAY-15 10.00.00.000000 PM
37|1|221|266467|CURRENT Block Requests|246420863|04-MAY-15 10.00.00.000000 PM
37|1|221|266468|Data Block Requests|26395164|04-MAY-15 10.00.00.000000 PM
37|1|221|266484|Errors|0|04-MAY-15 10.00.00.000000 PM
37|1|221|266470|TX Block Requests|7060890|04-MAY-15 10.00.00.000000 PM
37|1|221|266474|Disk Read Results|235817484|04-MAY-15 10.00.00.000000 PM
37|1|221|266478|Free GC Elements|0|04-MAY-15 10.00.00.000000 PM
37|1|221|266473|Zero Results|1991533|04-MAY-15 10.00.00.000000 PM
37|1|221|266480|Flushes Queued|0|04-MAY-15 10.00.00.000000 PM
37|1|221|266481|Flush Queue Full|0|04-MAY-15 10.00.00.000000 PM
37|1|221|266471|Current Results|34832634|04-MAY-15 10.00.00.000000 PM
37|1|221|266472|Private results|48968|04-MAY-15 10.00.00.000000 PM
37|1|221|266476|Fairness Down Converts|8097213|04-MAY-15 10.00.00.000000 PM
37|1|221|266482|Flush Max Time (us)|0|04-MAY-15 10.00.00.000000 PM
37|1|221|266483|Light Works|3812472|04-MAY-15 10.00.00.000000 PM
37|1|221|266477|Fairness Clears|1044537|04-MAY-15 10.00.00.000000 PM
37|1|221|266469|Undo Block Requests|2125933|04-MAY-15 10.00.00.000000 PM
37|1|221|266475|Fail Results|116795|04-MAY-15 10.00.00.000000 PM
37|1|221|266479|Flushes|10744618|04-MAY-15 10.00.00.000000 PM
37|1|213|266472|Private results|136211|29-APR-15 08.00.00.000000 AM
37|1|213|266480|Flushes Queued|0|29-APR-15 08.00.00.000000 AM
37|1|213|266482|Flush Max Time (us)|0|29-APR-15 08.00.00.000000 AM
37|1|213|266470|TX Block Requests|8536905|29-APR-15 08.00.00.000000 AM
37|1|213|266471|Current Results|52274422|29-APR-15 08.00.00.000000 AM
37|1|213|266477|Fairness Clears|1769753|29-APR-15 08.00.00.000000 AM
37|1|213|266481|Flush Queue Full|0|29-APR-15 08.00.00.000000 AM
37|1|213|266484|Errors|0|29-APR-15 08.00.00.000000 AM
37|1|213|266476|Fairness Down Converts|14289063|29-APR-15 08.00.00.000000 AM
37|1|213|266467|CURRENT Block Requests|285983013|29-APR-15 08.00.00.000000 AM
37|1|213|266474|Disk Read Results|274322158|29-APR-15 08.00.00.000000 AM
37|1|213|266466|CR Block Requests|42773628|29-APR-15 08.00.00.000000 AM
37|1|213|266483|Light Works|5089584|29-APR-15 08.00.00.000000 AM
37|1|213|266473|Zero Results|1918693|29-APR-15 08.00.00.000000 AM
37|1|213|266478|Free GC Elements|0|29-APR-15 08.00.00.000000 AM
37|1|213|266479|Flushes|15237851|29-APR-15 08.00.00.000000 AM
37|1|213|266468|Data Block Requests|42774160|29-APR-15 08.00.00.000000 AM
37|1|213|266469|Undo Block Requests|832669|29-APR-15 08.00.00.000000 AM
37|1|213|266475|Fail Results|86918|29-APR-15 08.00.00.000000 AM
37|1|214|266479|Flushes|10056692|29-APR-15 10.00.00.000000 PM
37|1|214|266482|Flush Max Time (us)|0|29-APR-15 10.00.00.000000 PM
37|1|214|266469|Undo Block Requests|2089384|29-APR-15 10.00.00.000000 PM
37|1|214|266475|Fail Results|60379|29-APR-15 10.00.00.000000 PM
37|1|214|266476|Fairness Down Converts|9424955|29-APR-15 10.00.00.000000 PM
37|1|214|266480|Flushes Queued|0|29-APR-15 10.00.00.000000 PM
37|1|214|266468|Data Block Requests|27843707|29-APR-15 10.00.00.000000 PM
37|1|214|266477|Fairness Clears|1066743|29-APR-15 10.00.00.000000 PM
37|1|214|266483|Light Works|4367402|29-APR-15 10.00.00.000000 PM
37|1|214|266466|CR Block Requests|27843619|29-APR-15 10.00.00.000000 PM
37|1|214|266467|CURRENT Block Requests|217077056|29-APR-15 10.00.00.000000 PM
37|1|214|266470|TX Block Requests|6172767|29-APR-15 10.00.00.000000 PM
37|1|214|266471|Current Results|42215591|29-APR-15 10.00.00.000000 PM
37|1|214|266472|Private results|66981|29-APR-15 10.00.00.000000 PM
37|1|214|266478|Free GC Elements|0|29-APR-15 10.00.00.000000 PM
37|1|214|266481|Flush Queue Full|0|29-APR-15 10.00.00.000000 PM
37|1|214|266474|Disk Read Results|200766619|29-APR-15 10.00.00.000000 PM
37|1|214|266473|Zero Results|1806028|29-APR-15 10.00.00.000000 PM
37|1|214|266484|Errors|0|29-APR-15 10.00.00.000000 PM
37|1|217|266467|CURRENT Block Requests|244996442|01-MAY-15 08.00.00.000000 AM
37|1|217|266479|Flushes|13620447|01-MAY-15 08.00.00.000000 AM
37|1|217|266481|Flush Queue Full|0|01-MAY-15 08.00.00.000000 AM
37|1|217|266482|Flush Max Time (us)|0|01-MAY-15 08.00.00.000000 AM
37|1|217|266478|Free GC Elements|0|01-MAY-15 08.00.00.000000 AM
37|1|217|266483|Light Works|3665639|01-MAY-15 08.00.00.000000 AM
37|1|217|266469|Undo Block Requests|881128|01-MAY-15 08.00.00.000000 AM
37|1|217|266472|Private results|114769|01-MAY-15 08.00.00.000000 AM
37|1|217|266474|Disk Read Results|233372953|01-MAY-15 08.00.00.000000 AM
37|1|217|266471|Current Results|45061854|01-MAY-15 08.00.00.000000 AM
37|1|217|266475|Fail Results|97037|01-MAY-15 08.00.00.000000 AM
37|1|217|266477|Fairness Clears|1424119|01-MAY-15 08.00.00.000000 AM
37|1|217|266480|Flushes Queued|0|01-MAY-15 08.00.00.000000 AM
37|1|217|266468|Data Block Requests|35729432|01-MAY-15 08.00.00.000000 AM
37|1|217|266473|Zero Results|2071870|01-MAY-15 08.00.00.000000 AM
37|1|217|266466|CR Block Requests|35729075|01-MAY-15 08.00.00.000000 AM
37|1|217|266484|Errors|0|01-MAY-15 08.00.00.000000 AM
37|1|217|266470|TX Block Requests|8681100|01-MAY-15 08.00.00.000000 AM
37|1|217|266476|Fairness Down Converts|11638234|01-MAY-15 08.00.00.000000 AM
37|1|218|266467|CURRENT Block Requests|85588705|01-MAY-15 10.00.00.000000 PM
37|1|218|266470|TX Block Requests|6059294|01-MAY-15 10.00.00.000000 PM
37|1|218|266481|Flush Queue Full|0|01-MAY-15 10.00.00.000000 PM
37|1|218|266468|Data Block Requests|17293140|01-MAY-15 10.00.00.000000 PM
37|1|218|266479|Flushes|8005665|01-MAY-15 10.00.00.000000 PM
37|1|218|266466|CR Block Requests|17293137|01-MAY-15 10.00.00.000000 PM
37|1|218|266480|Flushes Queued|0|01-MAY-15 10.00.00.000000 PM
37|1|218|266478|Free GC Elements|0|01-MAY-15 10.00.00.000000 PM
37|1|218|266471|Current Results|24853896|01-MAY-15 10.00.00.000000 PM
37|1|218|266473|Zero Results|2488843|01-MAY-15 10.00.00.000000 PM
37|1|218|266474|Disk Read Results|75333552|01-MAY-15 10.00.00.000000 PM
37|1|218|266483|Light Works|2790503|01-MAY-15 10.00.00.000000 PM
37|1|218|266469|Undo Block Requests|1982329|01-MAY-15 10.00.00.000000 PM
37|1|218|266472|Private results|47407|01-MAY-15 10.00.00.000000 PM
37|1|218|266475|Fail Results|155616|01-MAY-15 10.00.00.000000 PM
37|1|218|266482|Flush Max Time (us)|0|01-MAY-15 10.00.00.000000 PM
37|1|218|266476|Fairness Down Converts|4281120|01-MAY-15 10.00.00.000000 PM
37|1|218|266477|Fairness Clears|391840|01-MAY-15 10.00.00.000000 PM
37|1|218|266484|Errors|0|01-MAY-15 10.00.00.000000 PM
37|1|211|266466|CR Block Requests|47122368|28-APR-15 08.00.00.000000 AM
