site_id|config_id|run_id|stat_id|stat_name|stat_per_sec|stat_per_trans|start_time
37|1|245|266335|GCS/GES messages sent|28914.64|117.21|20-MAY-15 10.00.00.000000 PM
37|1|245|266333|Global Cache blocks served|3418.1|13.86|20-MAY-15 10.00.00.000000 PM
37|1|245|266336|DBWR Fusion writes|83.51|.34|20-MAY-15 10.00.00.000000 PM
37|1|246|266333|Global Cache blocks served|4130.49|12.24|21-MAY-15 08.00.00.000000 AM
37|1|246|266334|GCS/GES messages received|35188.03|104.24|21-MAY-15 08.00.00.000000 AM
37|1|246|266337|Estd Interconnect traffic (KB)|79832.8||21-MAY-15 08.00.00.000000 AM
37|1|246|266336|DBWR Fusion writes|131.96|.39|21-MAY-15 08.00.00.000000 AM
37|1|246|266335|GCS/GES messages sent|35185.26|104.2|21-MAY-15 08.00.00.000000 AM
37|1|246|266332|Global Cache blocks received|4130.51|12.23|21-MAY-15 08.00.00.000000 AM
37|1|252|266332|Global Cache blocks received|3103.58|13.14|25-MAY-15 10.00.00.000000 PM
37|1|252|266336|DBWR Fusion writes|78.18|.33|25-MAY-15 10.00.00.000000 PM
37|1|252|266333|Global Cache blocks served|3092.23|13.08|25-MAY-15 10.00.00.000000 PM
37|1|252|266334|GCS/GES messages received|27023.24|114.44|25-MAY-15 10.00.00.000000 PM
37|1|252|266337|Estd Interconnect traffic (KB)|60132.34||25-MAY-15 10.00.00.000000 PM
37|1|252|266335|GCS/GES messages sent|27074.15|114.63|25-MAY-15 10.00.00.000000 PM
37|1|242|266332|Global Cache blocks received|4305.87|12.26|19-MAY-15 08.00.00.000000 AM
37|1|242|266335|GCS/GES messages sent|37008.74|105.35|19-MAY-15 08.00.00.000000 AM
37|1|242|266336|DBWR Fusion writes|138.15|.39|19-MAY-15 08.00.00.000000 AM
37|1|242|266333|Global Cache blocks served|4305.86|12.26|19-MAY-15 08.00.00.000000 AM
37|1|242|266334|GCS/GES messages received|37010.97|105.39|19-MAY-15 08.00.00.000000 AM
37|1|242|266337|Estd Interconnect traffic (KB)|83350.84||19-MAY-15 08.00.00.000000 AM
37|1|247|266332|Global Cache blocks received|3308.25|13.37|21-MAY-15 10.00.00.000000 PM
37|1|247|266336|DBWR Fusion writes|75.14|.3|21-MAY-15 10.00.00.000000 PM
37|1|247|266333|Global Cache blocks served|3308.23|13.36|21-MAY-15 10.00.00.000000 PM
37|1|247|266337|Estd Interconnect traffic (KB)|63802.4||21-MAY-15 10.00.00.000000 PM
37|1|247|266334|GCS/GES messages received|27830.32|112.39|21-MAY-15 10.00.00.000000 PM
37|1|247|266335|GCS/GES messages sent|27827.04|112.38|21-MAY-15 10.00.00.000000 PM
37|1|251|266332|Global Cache blocks received|2092.15|10.22|25-MAY-15 08.00.00.000000 AM
37|1|251|266333|Global Cache blocks served|2091.21|10.21|25-MAY-15 08.00.00.000000 AM
37|1|251|266335|GCS/GES messages sent|20126.92|98.37|25-MAY-15 08.00.00.000000 AM
37|1|251|266336|DBWR Fusion writes|59.01|.29|25-MAY-15 08.00.00.000000 AM
37|1|251|266334|GCS/GES messages received|20111.42|98.31|25-MAY-15 08.00.00.000000 AM
37|1|251|266337|Estd Interconnect traffic (KB)|41325.96||25-MAY-15 08.00.00.000000 AM
37|1|249|266333|Global Cache blocks served|1508.83|10.27|22-MAY-15 10.00.00.000000 PM
37|1|249|266337|Estd Interconnect traffic (KB)|30013.71||22-MAY-15 10.00.00.000000 PM
37|1|249|266334|GCS/GES messages received|15033.09|102.34|22-MAY-15 10.00.00.000000 PM
37|1|249|266336|DBWR Fusion writes|36.61|.25|22-MAY-15 10.00.00.000000 PM
37|1|249|266335|GCS/GES messages sent|15031.63|102.26|22-MAY-15 10.00.00.000000 PM
37|1|249|266332|Global Cache blocks received|1508.88|10.28|22-MAY-15 10.00.00.000000 PM
37|1|250|266333|Global Cache blocks served|2845.63|12.7|24-MAY-15 10.00.00.000000 PM
37|1|250|266335|GCS/GES messages sent|25185.68|112.49|24-MAY-15 10.00.00.000000 PM
37|1|250|266334|GCS/GES messages received|25189.21|112.56|24-MAY-15 10.00.00.000000 PM
37|1|250|266332|Global Cache blocks received|2845.64|12.71|24-MAY-15 10.00.00.000000 PM
37|1|250|266337|Estd Interconnect traffic (KB)|55368.99||24-MAY-15 10.00.00.000000 PM
37|1|250|266336|DBWR Fusion writes|71.22|.32|24-MAY-15 10.00.00.000000 PM
37|1|248|266335|GCS/GES messages sent|32443.01|104.06|22-MAY-15 08.00.00.000000 AM
37|1|248|266333|Global Cache blocks served|3717.57|11.92|22-MAY-15 08.00.00.000000 AM
37|1|248|266336|DBWR Fusion writes|125.61|.4|22-MAY-15 08.00.00.000000 AM
37|1|248|266334|GCS/GES messages received|32446.17|104.09|22-MAY-15 08.00.00.000000 AM
37|1|248|266332|Global Cache blocks received|3717.53|11.93|22-MAY-15 08.00.00.000000 AM
37|1|248|266337|Estd Interconnect traffic (KB)|72154.49||22-MAY-15 08.00.00.000000 AM
37|1|244|266336|DBWR Fusion writes|138.13|.4|20-MAY-15 08.00.00.000000 AM
37|1|244|266332|Global Cache blocks received|4272.11|12.31|20-MAY-15 08.00.00.000000 AM
37|1|244|266334|GCS/GES messages received|36106.95|104.02|20-MAY-15 08.00.00.000000 AM
37|1|244|266337|Estd Interconnect traffic (KB)|82458.03||20-MAY-15 08.00.00.000000 AM
37|1|244|266333|Global Cache blocks served|4272.17|12.3|20-MAY-15 08.00.00.000000 AM
37|1|244|266335|GCS/GES messages sent|36104.5|103.98|20-MAY-15 08.00.00.000000 AM
37|1|261|266333|Global Cache blocks served|3026.38|12.3|31-MAY-15 10.00.00.000000 PM
37|1|261|266336|DBWR Fusion writes|82.18|.33|31-MAY-15 10.00.00.000000 PM
37|1|261|266334|GCS/GES messages received|28151.35|114.48|31-MAY-15 10.00.00.000000 PM
37|1|261|266337|Estd Interconnect traffic (KB)|59417.74||31-MAY-15 10.00.00.000000 PM
37|1|261|266332|Global Cache blocks received|3026.34|12.31|31-MAY-15 10.00.00.000000 PM
37|1|261|266335|GCS/GES messages sent|28147.91|114.4|31-MAY-15 10.00.00.000000 PM
37|1|254|266336|DBWR Fusion writes|80.3|.31|26-MAY-15 10.00.00.000000 PM
37|1|254|266332|Global Cache blocks received|3138.04|12|26-MAY-15 10.00.00.000000 PM
37|1|254|266337|Estd Interconnect traffic (KB)|60863.01||26-MAY-15 10.00.00.000000 PM
37|1|254|266333|Global Cache blocks served|3129.65|11.95|26-MAY-15 10.00.00.000000 PM
37|1|254|266335|GCS/GES messages sent|27470.49|104.98|26-MAY-15 10.00.00.000000 PM
37|1|254|266334|GCS/GES messages received|27423.91|104.84|26-MAY-15 10.00.00.000000 PM
37|1|256|266336|DBWR Fusion writes|85.24|.35|27-MAY-15 10.00.00.000000 PM
37|1|256|266333|Global Cache blocks served|3231.01|13.16|27-MAY-15 10.00.00.000000 PM
37|1|256|266334|GCS/GES messages received|28334.27|115.54|27-MAY-15 10.00.00.000000 PM
37|1|256|266332|Global Cache blocks received|3230.86|13.18|27-MAY-15 10.00.00.000000 PM
37|1|256|266337|Estd Interconnect traffic (KB)|62762.28||27-MAY-15 10.00.00.000000 PM
37|1|256|266335|GCS/GES messages sent|28330.6|115.54|27-MAY-15 10.00.00.000000 PM
37|1|257|266335|GCS/GES messages sent|35767.37|103.49|28-MAY-15 08.00.00.000000 AM
37|1|257|266336|DBWR Fusion writes|134.55|.39|28-MAY-15 08.00.00.000000 AM
37|1|257|266333|Global Cache blocks served|4171.49|12.08|28-MAY-15 08.00.00.000000 AM
37|1|257|266334|GCS/GES messages received|35769.62|103.56|28-MAY-15 08.00.00.000000 AM
37|1|257|266337|Estd Interconnect traffic (KB)|80714.75||28-MAY-15 08.00.00.000000 AM
37|1|257|266332|Global Cache blocks received|4171.34|12.08|28-MAY-15 08.00.00.000000 AM
37|1|258|266334|GCS/GES messages received|27579.09|112.76|28-MAY-15 10.00.00.000000 PM
37|1|258|266335|GCS/GES messages sent|27576.65|112.67|28-MAY-15 10.00.00.000000 PM
37|1|258|266337|Estd Interconnect traffic (KB)|61064.69||28-MAY-15 10.00.00.000000 PM
37|1|258|266336|DBWR Fusion writes|79.58|.33|28-MAY-15 10.00.00.000000 PM
37|1|258|266332|Global Cache blocks received|3143.18|12.84|28-MAY-15 10.00.00.000000 PM
37|1|258|266333|Global Cache blocks served|3143.34|12.83|28-MAY-15 10.00.00.000000 PM
37|1|259|266332|Global Cache blocks received|3832.35|11.69|29-MAY-15 08.00.00.000000 AM
37|1|259|266335|GCS/GES messages sent|33301.82|101.54|29-MAY-15 08.00.00.000000 AM
37|1|259|266333|Global Cache blocks served|3832.2|11.69|29-MAY-15 08.00.00.000000 AM
37|1|259|266336|DBWR Fusion writes|124.48|.38|29-MAY-15 08.00.00.000000 AM
37|1|259|266337|Estd Interconnect traffic (KB)|74325.12||29-MAY-15 08.00.00.000000 AM
37|1|259|266334|GCS/GES messages received|33303.14|101.58|29-MAY-15 08.00.00.000000 AM
37|1|255|266337|Estd Interconnect traffic (KB)|85553.51||27-MAY-15 08.00.00.000000 AM
37|1|255|266333|Global Cache blocks served|4427.18|12.5|27-MAY-15 08.00.00.000000 AM
37|1|255|266335|GCS/GES messages sent|37678.02|106.43|27-MAY-15 08.00.00.000000 AM
37|1|255|266334|GCS/GES messages received|37679.44|106.45|27-MAY-15 08.00.00.000000 AM
37|1|255|266336|DBWR Fusion writes|138.1|.39|27-MAY-15 08.00.00.000000 AM
37|1|255|266332|Global Cache blocks received|4427.23|12.51|27-MAY-15 08.00.00.000000 AM
37|1|260|266336|DBWR Fusion writes|43.01|.28|29-MAY-15 10.00.00.000000 PM
37|1|260|266333|Global Cache blocks served|1568.26|10.18|29-MAY-15 10.00.00.000000 PM
37|1|260|266337|Estd Interconnect traffic (KB)|31389.4||29-MAY-15 10.00.00.000000 PM
37|1|260|266335|GCS/GES messages sent|16121.06|104.78|29-MAY-15 10.00.00.000000 PM
37|1|260|266332|Global Cache blocks received|1568.2|10.19|29-MAY-15 10.00.00.000000 PM
37|1|260|266334|GCS/GES messages received|16123.33|104.81|29-MAY-15 10.00.00.000000 PM
37|1|253|266332|Global Cache blocks received|4403.42|12.36|26-MAY-15 08.00.00.000000 AM
37|1|253|266333|Global Cache blocks served|4400.18|12.34|26-MAY-15 08.00.00.000000 AM
37|1|253|266334|GCS/GES messages received|38180.9|107.05|26-MAY-15 08.00.00.000000 AM
37|1|253|266336|DBWR Fusion writes|145.26|.41|26-MAY-15 08.00.00.000000 AM
37|1|253|266337|Estd Interconnect traffic (KB)|85337.99||26-MAY-15 08.00.00.000000 AM
37|1|253|266335|GCS/GES messages sent|38153.86|107.02|26-MAY-15 08.00.00.000000 AM
37|1|262|266332|Global Cache blocks received|4107.88|11.86|01-JUN-15 08.00.00.000000 AM
37|1|262|266336|DBWR Fusion writes|144.84|.42|01-JUN-15 08.00.00.000000 AM
37|1|262|266334|GCS/GES messages received|36761.07|106.18|01-JUN-15 08.00.00.000000 AM
37|1|262|266337|Estd Interconnect traffic (KB)|80084.98||01-JUN-15 08.00.00.000000 AM
37|1|262|266333|Global Cache blocks served|4107.84|11.86|01-JUN-15 08.00.00.000000 AM
37|1|262|266335|GCS/GES messages sent|36758.23|106.09|01-JUN-15 08.00.00.000000 AM
37|1|263|266334|GCS/GES messages received|27688.62|113.59|01-JUN-15 10.00.00.000000 PM
37|1|263|266333|Global Cache blocks served|3000.96|12.3|01-JUN-15 10.00.00.000000 PM
37|1|263|266335|GCS/GES messages sent|27684.29|113.57|01-JUN-15 10.00.00.000000 PM
37|1|263|266336|DBWR Fusion writes|80.25|.33|01-JUN-15 10.00.00.000000 PM
37|1|263|266337|Estd Interconnect traffic (KB)|58829.48||01-JUN-15 10.00.00.000000 PM
37|1|263|266332|Global Cache blocks received|3000.84|12.31|01-JUN-15 10.00.00.000000 PM
37|1|274|266334|GCS/GES messages received|27415.58|107.16|08-JUN-15 10.00.00.000000 PM
37|1|274|266335|GCS/GES messages sent|27411.81|107.13|08-JUN-15 10.00.00.000000 PM
37|1|274|266336|DBWR Fusion writes|84.1|.33|08-JUN-15 10.00.00.000000 PM
37|1|274|266332|Global Cache blocks received|3051.26|11.92|08-JUN-15 10.00.00.000000 PM
37|1|274|266333|Global Cache blocks served|3051.32|11.92|08-JUN-15 10.00.00.000000 PM
37|1|274|266337|Estd Interconnect traffic (KB)|59529.1||08-JUN-15 10.00.00.000000 PM
37|1|266|266333|Global Cache blocks served|4072.7|11.78|03-JUN-15 08.00.00.000000 AM
37|1|266|266336|DBWR Fusion writes|139.96|.41|03-JUN-15 08.00.00.000000 AM
37|1|266|266332|Global Cache blocks received|4072.48|11.78|03-JUN-15 08.00.00.000000 AM
37|1|266|266334|GCS/GES messages received|35643.33|103.09|03-JUN-15 08.00.00.000000 AM
37|1|266|266335|GCS/GES messages sent|35640.63|103.07|03-JUN-15 08.00.00.000000 AM
37|1|266|266337|Estd Interconnect traffic (KB)|79084.07||03-JUN-15 08.00.00.000000 AM
37|1|267|266337|Estd Interconnect traffic (KB)|60053.37||03-JUN-15 10.00.00.000000 PM
37|1|267|266334|GCS/GES messages received|27159.14|111.49|03-JUN-15 10.00.00.000000 PM
37|1|267|266335|GCS/GES messages sent|27156.36|111.47|03-JUN-15 10.00.00.000000 PM
37|1|267|266333|Global Cache blocks served|3090.59|12.69|03-JUN-15 10.00.00.000000 PM
37|1|267|266332|Global Cache blocks received|3090.02|12.69|03-JUN-15 10.00.00.000000 PM
37|1|267|266336|DBWR Fusion writes|80.65|.33|03-JUN-15 10.00.00.000000 PM
37|1|272|266335|GCS/GES messages sent|27715.06|110.14|07-JUN-15 10.00.00.000000 PM
37|1|272|266332|Global Cache blocks received|3097.89|12.32|07-JUN-15 10.00.00.000000 PM
37|1|272|266333|Global Cache blocks served|3097.9|12.31|07-JUN-15 10.00.00.000000 PM
37|1|272|266337|Estd Interconnect traffic (KB)|60393.66||07-JUN-15 10.00.00.000000 PM
37|1|272|266336|DBWR Fusion writes|81.74|.32|07-JUN-15 10.00.00.000000 PM
37|1|272|266334|GCS/GES messages received|27721.13|110.17|07-JUN-15 10.00.00.000000 PM
37|1|269|266335|GCS/GES messages sent|27155.05|110.34|04-JUN-15 10.00.00.000000 PM
37|1|269|266336|DBWR Fusion writes|80.89|.33|04-JUN-15 10.00.00.000000 PM
37|1|269|266337|Estd Interconnect traffic (KB)|59929.44||04-JUN-15 10.00.00.000000 PM
37|1|269|266332|Global Cache blocks received|3082.69|12.53|04-JUN-15 10.00.00.000000 PM
37|1|269|266333|Global Cache blocks served|3082.5|12.53|04-JUN-15 10.00.00.000000 PM
37|1|269|266334|GCS/GES messages received|27157.55|110.42|04-JUN-15 10.00.00.000000 PM
37|1|273|266333|Global Cache blocks served|4024.09|11.56|08-JUN-15 08.00.00.000000 AM
37|1|273|266335|GCS/GES messages sent|35934.74|103.23|08-JUN-15 08.00.00.000000 AM
37|1|273|266334|GCS/GES messages received|35938.11|103.32|08-JUN-15 08.00.00.000000 AM
37|1|273|266336|DBWR Fusion writes|141.22|.41|08-JUN-15 08.00.00.000000 AM
37|1|273|266337|Estd Interconnect traffic (KB)|78422.25||08-JUN-15 08.00.00.000000 AM
37|1|273|266332|Global Cache blocks received|4023.98|11.56|08-JUN-15 08.00.00.000000 AM
37|1|271|266334|GCS/GES messages received|16195.72|98.57|05-JUN-15 10.00.00.000000 PM
37|1|271|266336|DBWR Fusion writes|40.31|.25|05-JUN-15 10.00.00.000000 PM
37|1|271|266337|Estd Interconnect traffic (KB)|32402.52||05-JUN-15 10.00.00.000000 PM
37|1|271|266332|Global Cache blocks received|1629.77|9.94|05-JUN-15 10.00.00.000000 PM
37|1|271|266335|GCS/GES messages sent|16193.59|98.71|05-JUN-15 10.00.00.000000 PM
37|1|271|266333|Global Cache blocks served|1629.79|9.91|05-JUN-15 10.00.00.000000 PM
37|1|270|266333|Global Cache blocks served|3497.07|11.07|05-JUN-15 08.00.00.000000 AM
37|1|270|266336|DBWR Fusion writes|121.06|.38|05-JUN-15 08.00.00.000000 AM
37|1|270|266335|GCS/GES messages sent|31165.43|98.67|05-JUN-15 08.00.00.000000 AM
37|1|270|266337|Estd Interconnect traffic (KB)|68127.01||05-JUN-15 08.00.00.000000 AM
37|1|270|266332|Global Cache blocks received|3497|11.08|05-JUN-15 08.00.00.000000 AM
37|1|270|266334|GCS/GES messages received|31167.85|98.7|05-JUN-15 08.00.00.000000 AM
37|1|265|266334|GCS/GES messages received|27998.93|107.16|02-JUN-15 10.00.00.000000 PM
37|1|265|266337|Estd Interconnect traffic (KB)|60597.83||02-JUN-15 10.00.00.000000 PM
37|1|265|266332|Global Cache blocks received|3103.89|11.88|02-JUN-15 10.00.00.000000 PM
37|1|265|266335|GCS/GES messages sent|27995.35|107.08|02-JUN-15 10.00.00.000000 PM
37|1|265|266333|Global Cache blocks served|3103.8|11.88|02-JUN-15 10.00.00.000000 PM
37|1|265|266336|DBWR Fusion writes|80.75|.31|02-JUN-15 10.00.00.000000 PM
37|1|268|266332|Global Cache blocks received|3791.8|11.37|04-JUN-15 08.00.00.000000 AM
37|1|268|266333|Global Cache blocks served|3792.15|11.37|04-JUN-15 08.00.00.000000 AM
37|1|268|266334|GCS/GES messages received|33878.61|101.59|04-JUN-15 08.00.00.000000 AM
37|1|268|266335|GCS/GES messages sent|33877.32|101.55|04-JUN-15 08.00.00.000000 AM
37|1|268|266336|DBWR Fusion writes|130.99|.39|04-JUN-15 08.00.00.000000 AM
37|1|268|266337|Estd Interconnect traffic (KB)|73905.11||04-JUN-15 08.00.00.000000 AM
37|1|264|266333|Global Cache blocks served|4057.56|11.42|02-JUN-15 08.00.00.000000 AM
37|1|264|266336|DBWR Fusion writes|140.93|.4|02-JUN-15 08.00.00.000000 AM
37|1|264|266335|GCS/GES messages sent|35850.72|100.89|02-JUN-15 08.00.00.000000 AM
37|1|264|266332|Global Cache blocks received|4057.46|11.42|02-JUN-15 08.00.00.000000 AM
37|1|264|266337|Estd Interconnect traffic (KB)|78924.68||02-JUN-15 08.00.00.000000 AM
37|1|264|266334|GCS/GES messages received|35852.69|100.92|02-JUN-15 08.00.00.000000 AM
37|1|282|266333|Global Cache blocks served|3467.69|10.88|12-JUN-15 08.00.00.000000 AM
37|1|282|266337|Estd Interconnect traffic (KB)|67335.82||12-JUN-15 08.00.00.000000 AM
37|1|282|266336|DBWR Fusion writes|115.91|.37|12-JUN-15 08.00.00.000000 AM
37|1|282|266332|Global Cache blocks received|3467.69|10.88|12-JUN-15 08.00.00.000000 AM
37|1|282|266335|GCS/GES messages sent|30342.06|95.19|12-JUN-15 08.00.00.000000 AM
37|1|282|266334|GCS/GES messages received|30344.14|95.22|12-JUN-15 08.00.00.000000 AM
37|1|277|266332|Global Cache blocks received|3867.09|11.37|10-JUN-15 08.00.00.000000 AM
37|1|277|266335|GCS/GES messages sent|33863.2|99.58|10-JUN-15 08.00.00.000000 AM
37|1|277|266333|Global Cache blocks served|3867.29|11.37|10-JUN-15 08.00.00.000000 AM
37|1|277|266334|GCS/GES messages received|33865|99.64|10-JUN-15 08.00.00.000000 AM
37|1|277|266336|DBWR Fusion writes|133.39|.39|10-JUN-15 08.00.00.000000 AM
37|1|277|266337|Estd Interconnect traffic (KB)|75103.19||10-JUN-15 08.00.00.000000 AM
37|1|279|266334|GCS/GES messages received|33365.87|98.81|11-JUN-15 08.00.00.000000 AM
37|1|279|266337|Estd Interconnect traffic (KB)|74142.27||11-JUN-15 08.00.00.000000 AM
37|1|279|266332|Global Cache blocks received|3819.31|11.31|11-JUN-15 08.00.00.000000 AM
37|1|279|266335|GCS/GES messages sent|33363.63|98.79|11-JUN-15 08.00.00.000000 AM
37|1|279|266336|DBWR Fusion writes|139.47|.41|11-JUN-15 08.00.00.000000 AM
37|1|279|266333|Global Cache blocks served|3819.33|11.31|11-JUN-15 08.00.00.000000 AM
37|1|280|266332|Global Cache blocks received|3032.75|12.47|11-JUN-15 10.00.00.000000 PM
37|1|280|266335|GCS/GES messages sent|26679.1|109.67|11-JUN-15 10.00.00.000000 PM
37|1|280|266337|Estd Interconnect traffic (KB)|58946.14||11-JUN-15 10.00.00.000000 PM
37|1|280|266333|Global Cache blocks served|3032.76|12.47|11-JUN-15 10.00.00.000000 PM
37|1|280|266334|GCS/GES messages received|26681.79|109.68|11-JUN-15 10.00.00.000000 PM
37|1|280|266336|DBWR Fusion writes|80.42|.33|11-JUN-15 10.00.00.000000 PM
37|1|284|266332|Global Cache blocks received|2944.84|11.74|15-JUN-15 10.00.00.000000 PM
37|1|284|266333|Global Cache blocks served|2944.9|11.72|15-JUN-15 10.00.00.000000 PM
37|1|284|266334|GCS/GES messages received|26426.85|105.5|15-JUN-15 10.00.00.000000 PM
37|1|284|266336|DBWR Fusion writes|81.46|.32|15-JUN-15 10.00.00.000000 PM
37|1|284|266335|GCS/GES messages sent|26423.07|105.4|15-JUN-15 10.00.00.000000 PM
37|1|284|266337|Estd Interconnect traffic (KB)|57440.22||15-JUN-15 10.00.00.000000 PM
37|1|285|266336|DBWR Fusion writes|144.48|.42|15-JUN-15 08.00.00.000000 AM
37|1|285|266332|Global Cache blocks received|3984.02|11.45|15-JUN-15 08.00.00.000000 AM
37|1|285|266334|GCS/GES messages received|35602.35|102.46|15-JUN-15 08.00.00.000000 AM
37|1|285|266337|Estd Interconnect traffic (KB)|77652.23||15-JUN-15 08.00.00.000000 AM
37|1|285|266333|Global Cache blocks served|3984.2|11.45|15-JUN-15 08.00.00.000000 AM
37|1|285|266335|GCS/GES messages sent|35598.95|102.36|15-JUN-15 08.00.00.000000 AM
37|1|275|266332|Global Cache blocks received|3932.33|11.17|09-JUN-15 08.00.00.000000 AM
37|1|275|266333|Global Cache blocks served|3932.44|11.18|09-JUN-15 08.00.00.000000 AM
37|1|275|266337|Estd Interconnect traffic (KB)|76541.17||09-JUN-15 08.00.00.000000 AM
37|1|275|266335|GCS/GES messages sent|34874.06|99.08|09-JUN-15 08.00.00.000000 AM
37|1|275|266336|DBWR Fusion writes|142.38|.41|09-JUN-15 08.00.00.000000 AM
37|1|275|266334|GCS/GES messages received|34875.93|99.14|09-JUN-15 08.00.00.000000 AM
37|1|276|266336|DBWR Fusion writes|81.06|.32|09-JUN-15 10.00.00.000000 PM
37|1|276|266333|Global Cache blocks served|3021.24|12.05|09-JUN-15 10.00.00.000000 PM
37|1|276|266335|GCS/GES messages sent|27121.83|108.24|09-JUN-15 10.00.00.000000 PM
37|1|276|266337|Estd Interconnect traffic (KB)|58934.96||09-JUN-15 10.00.00.000000 PM
37|1|276|266332|Global Cache blocks received|3021.25|12.06|09-JUN-15 10.00.00.000000 PM
37|1|276|266334|GCS/GES messages received|27125.17|108.25|09-JUN-15 10.00.00.000000 PM
37|1|281|266333|Global Cache blocks served|1467.38|9.61|12-JUN-15 10.00.00.000000 PM
37|1|281|266337|Estd Interconnect traffic (KB)|29425.49||12-JUN-15 10.00.00.000000 PM
37|1|281|266334|GCS/GES messages received|15229.48|99.87|12-JUN-15 10.00.00.000000 PM
37|1|281|266335|GCS/GES messages sent|15226.81|99.85|12-JUN-15 10.00.00.000000 PM
37|1|281|266332|Global Cache blocks received|1467.25|9.63|12-JUN-15 10.00.00.000000 PM
37|1|281|266336|DBWR Fusion writes|36.48|.24|12-JUN-15 10.00.00.000000 PM
37|1|283|266332|Global Cache blocks received|3101.02|12.38|14-JUN-15 10.00.00.000000 PM
37|1|283|266334|GCS/GES messages received|27936.31|111.62|14-JUN-15 10.00.00.000000 PM
37|1|283|266333|Global Cache blocks served|3101.14|12.37|14-JUN-15 10.00.00.000000 PM
37|1|283|266337|Estd Interconnect traffic (KB)|60528.93||14-JUN-15 10.00.00.000000 PM
37|1|283|266335|GCS/GES messages sent|27931.3|111.53|14-JUN-15 10.00.00.000000 PM
37|1|283|266336|DBWR Fusion writes|87.42|.35|14-JUN-15 10.00.00.000000 PM
37|1|278|266332|Global Cache blocks received|3182.78|12.57|10-JUN-15 10.00.00.000000 PM
37|1|278|266335|GCS/GES messages sent|27743.82|109.58|10-JUN-15 10.00.00.000000 PM
37|1|278|266333|Global Cache blocks served|3182.88|12.56|10-JUN-15 10.00.00.000000 PM
37|1|278|266336|DBWR Fusion writes|86.33|.34|10-JUN-15 10.00.00.000000 PM
37|1|278|266337|Estd Interconnect traffic (KB)|61763.45||10-JUN-15 10.00.00.000000 PM
37|1|278|266334|GCS/GES messages received|27747.48|109.65|10-JUN-15 10.00.00.000000 PM
37|1|287|266334|GCS/GES messages received|34283.56|98.48|16-JUN-15 08.00.00.000000 AM
37|1|287|266337|Estd Interconnect traffic (KB)|75532.67||16-JUN-15 08.00.00.000000 AM
37|1|287|266332|Global Cache blocks received|3883.83|11.15|16-JUN-15 08.00.00.000000 AM
37|1|287|266336|DBWR Fusion writes|136.7|.39|16-JUN-15 08.00.00.000000 AM
37|1|287|266333|Global Cache blocks served|3883.8|11.15|16-JUN-15 08.00.00.000000 AM
37|1|287|266335|GCS/GES messages sent|34281.5|98.41|16-JUN-15 08.00.00.000000 AM
37|1|286|266333|Global Cache blocks served|3774.82|13.4|16-JUN-15 10.00.00.000000 PM
37|1|286|266335|GCS/GES messages sent|30624.04|108.73|16-JUN-15 10.00.00.000000 PM
37|1|286|266332|Global Cache blocks received|3774.55|13.41|16-JUN-15 10.00.00.000000 PM
37|1|286|266337|Estd Interconnect traffic (KB)|72357.61||16-JUN-15 10.00.00.000000 PM
37|1|286|266336|DBWR Fusion writes|108.87|.39|16-JUN-15 10.00.00.000000 PM
37|1|286|266334|GCS/GES messages received|30624.79|108.86|16-JUN-15 10.00.00.000000 PM
37|1|296|266336|DBWR Fusion writes|142.77|.4|22-JUN-15 08.00.00.000000 AM
37|1|296|266337|Estd Interconnect traffic (KB)|84663.42||22-JUN-15 08.00.00.000000 AM
37|1|296|266332|Global Cache blocks received|4413.9|12.35|22-JUN-15 08.00.00.000000 AM
37|1|296|266333|Global Cache blocks served|4414.11|12.35|22-JUN-15 08.00.00.000000 AM
37|1|296|266334|GCS/GES messages received|35942.19|100.58|22-JUN-15 08.00.00.000000 AM
37|1|296|266335|GCS/GES messages sent|35939.4|100.49|22-JUN-15 08.00.00.000000 AM
37|1|294|266335|GCS/GES messages sent|27223.69|105.13|21-JUN-15 10.00.00.000000 PM
37|1|294|266336|DBWR Fusion writes|89.41|.35|21-JUN-15 10.00.00.000000 PM
37|1|294|266332|Global Cache blocks received|3282.91|12.68|21-JUN-15 10.00.00.000000 PM
37|1|294|266333|Global Cache blocks served|3282.98|12.68|21-JUN-15 10.00.00.000000 PM
37|1|294|266334|GCS/GES messages received|27227.29|105.18|21-JUN-15 10.00.00.000000 PM
37|1|294|266337|Estd Interconnect traffic (KB)|63162.13||21-JUN-15 10.00.00.000000 PM
37|1|295|266335|GCS/GES messages sent|26802.53|105|22-JUN-15 10.00.00.000000 PM
37|1|295|266336|DBWR Fusion writes|85.65|.34|22-JUN-15 10.00.00.000000 PM
37|1|295|266337|Estd Interconnect traffic (KB)|62754.1||22-JUN-15 10.00.00.000000 PM
37|1|295|266332|Global Cache blocks received|3267.79|12.81|22-JUN-15 10.00.00.000000 PM
37|1|295|266333|Global Cache blocks served|3267.7|12.8|22-JUN-15 10.00.00.000000 PM
37|1|295|266334|GCS/GES messages received|26804.95|105.07|22-JUN-15 10.00.00.000000 PM
37|1|288|266336|DBWR Fusion writes|80.99|.33|17-JUN-15 10.00.00.000000 PM
37|1|288|266335|GCS/GES messages sent|26275.78|105.72|17-JUN-15 10.00.00.000000 PM
37|1|288|266337|Estd Interconnect traffic (KB)|58576.17||17-JUN-15 10.00.00.000000 PM
