site_id|config_id|run_id|stat_id|stat_name|stat_per_sec|stat_per_txn|stat_per_exec|stat_per_call|start_time
37|1|124|265410|Logical read (blocks)|148319.21|936.03|||27-FEB-15 10.00.00.000000 PM
37|1|124|265412|Physical read (blocks)|23689.08|150.24|||27-FEB-15 10.00.00.000000 PM
37|1|124|265424|Logons|.51|0|||27-FEB-15 10.00.00.000000 PM
37|1|124|282783|Background CPU(s)|1.34|0|0|0|27-FEB-15 10.00.00.000000 PM
37|1|124|282785|Session Logical Read IM|||||27-FEB-15 10.00.00.000000 PM
37|1|126|265407|DB Time(s)|15.27|.1|0|.01|01-MAR-15 10.00.00.000000 PM
37|1|126|265409|Redo size (bytes)|1532096.69|6561.15|||01-MAR-15 10.00.00.000000 PM
37|1|126|265411|Block changes|4898.84|20.97|||01-MAR-15 10.00.00.000000 PM
37|1|126|265412|Physical read (blocks)|24423.36|105.19|||01-MAR-15 10.00.00.000000 PM
37|1|126|265417|Write IO (MB)|6.19|0|||01-MAR-15 10.00.00.000000 PM
37|1|126|265418|Global Cache blocks received|5917.98|25.35|||01-MAR-15 10.00.00.000000 PM
37|1|126|265419|Global Cache blocks served|5918.13|25.33|||01-MAR-15 10.00.00.000000 PM
37|1|126|265420|User calls|2223.79|9.53|||01-MAR-15 10.00.00.000000 PM
37|1|126|282785|Session Logical Read IM|||||01-MAR-15 10.00.00.000000 PM
37|1|126|265425|Executes (SQL)|4873.84|20.88|||01-MAR-15 10.00.00.000000 PM
37|1|126|265426|Rollbacks|134.7|.6|||01-MAR-15 10.00.00.000000 PM
37|1|126|282784|IM scan rows|0|0|||01-MAR-15 10.00.00.000000 PM
37|1|126|265410|Logical read (blocks)|262963.85|1126.31|||01-MAR-15 10.00.00.000000 PM
37|1|126|265414|Read IO requests|8643.23|37.03|||01-MAR-15 10.00.00.000000 PM
37|1|126|265415|Write IO requests|548.93|2.36|||01-MAR-15 10.00.00.000000 PM
37|1|126|265424|Logons|.54|0|||01-MAR-15 10.00.00.000000 PM
37|1|126|265413|Physical write (blocks)|791.36|3.39|||01-MAR-15 10.00.00.000000 PM
37|1|126|265416|Read IO (MB)|190.81|.83|||01-MAR-15 10.00.00.000000 PM
37|1|126|265423|SQL Work Area (MB)|281.34|1.22|||01-MAR-15 10.00.00.000000 PM
37|1|126|265427|Transactions|233.72||||01-MAR-15 10.00.00.000000 PM
37|1|126|265421|Parses (SQL)|1081.26|4.64|||01-MAR-15 10.00.00.000000 PM
37|1|126|265422|Hard parses (SQL)|1.21|0|||01-MAR-15 10.00.00.000000 PM
37|1|126|282783|Background CPU(s)|2.33|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|126|265408|DB CPU(s)|5.99|0|0|0|01-MAR-15 10.00.00.000000 PM
37|1|127|265415|Write IO requests|605.57|2.32|||02-MAR-15 01.00.00.000000 AM
37|1|127|265419|Global Cache blocks served|7129.04|27.24|||02-MAR-15 01.00.00.000000 AM
37|1|127|265417|Write IO (MB)|6.76|0|||02-MAR-15 01.00.00.000000 AM
37|1|127|265421|Parses (SQL)|1296.24|4.95|||02-MAR-15 01.00.00.000000 AM
37|1|127|265425|Executes (SQL)|5625.38|21.46|||02-MAR-15 01.00.00.000000 AM
37|1|127|282783|Background CPU(s)|2.47|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|265410|Logical read (blocks)|284782.11|1088.26|||02-MAR-15 01.00.00.000000 AM
37|1|127|265416|Read IO (MB)|143.37|.56|||02-MAR-15 01.00.00.000000 AM
37|1|127|265424|Logons|.49|0|||02-MAR-15 01.00.00.000000 AM
37|1|127|265426|Rollbacks|152.59|.6|||02-MAR-15 01.00.00.000000 AM
37|1|127|282784|IM scan rows|0|0|||02-MAR-15 01.00.00.000000 AM
37|1|127|282785|Session Logical Read IM|||||02-MAR-15 01.00.00.000000 AM
37|1|127|265408|DB CPU(s)|6.83|0|0|0|02-MAR-15 01.00.00.000000 AM
37|1|127|265423|SQL Work Area (MB)|333.36|1.28|||02-MAR-15 01.00.00.000000 AM
37|1|127|265409|Redo size (bytes)|1765235.96|6727.02|||02-MAR-15 01.00.00.000000 AM
37|1|127|265422|Hard parses (SQL)|1.13|0|||02-MAR-15 01.00.00.000000 AM
37|1|127|265427|Transactions|262.62||||02-MAR-15 01.00.00.000000 AM
37|1|127|265411|Block changes|5254.81|20.01|||02-MAR-15 01.00.00.000000 AM
37|1|127|265414|Read IO requests|9070.83|34.64|||02-MAR-15 01.00.00.000000 AM
37|1|127|265420|User calls|2391.69|9.12|||02-MAR-15 01.00.00.000000 AM
37|1|127|265413|Physical write (blocks)|864.13|3.3|||02-MAR-15 01.00.00.000000 AM
37|1|127|265407|DB Time(s)|17.67|.1|0|.01|02-MAR-15 01.00.00.000000 AM
37|1|127|265412|Physical read (blocks)|18350.03|70.94|||02-MAR-15 01.00.00.000000 AM
37|1|127|265418|Global Cache blocks received|7129.19|27.24|||02-MAR-15 01.00.00.000000 AM
37|1|128|265411|Block changes|6875.14|27.82|||02-MAR-15 10.00.00.000000 PM
37|1|128|265415|Write IO requests|549.33|2.25|||02-MAR-15 10.00.00.000000 PM
37|1|128|265420|User calls|2294.75|9.39|||02-MAR-15 10.00.00.000000 PM
37|1|128|265418|Global Cache blocks received|6028.09|24.68|||02-MAR-15 10.00.00.000000 PM
37|1|128|282784|IM scan rows|0|0|||02-MAR-15 10.00.00.000000 PM
37|1|128|265422|Hard parses (SQL)|1.07|0|||02-MAR-15 10.00.00.000000 PM
37|1|128|265409|Redo size (bytes)|1906982.11|7751.11|||02-MAR-15 10.00.00.000000 PM
37|1|128|265413|Physical write (blocks)|819.34|3.35|||02-MAR-15 10.00.00.000000 PM
37|1|128|265414|Read IO requests|8421.73|34.48|||02-MAR-15 10.00.00.000000 PM
37|1|128|265423|SQL Work Area (MB)|291.74|1.2|||02-MAR-15 10.00.00.000000 PM
37|1|128|265424|Logons|.51|0|||02-MAR-15 10.00.00.000000 PM
37|1|128|282783|Background CPU(s)|2.2|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|265412|Physical read (blocks)|27469.28|114.25|||02-MAR-15 10.00.00.000000 PM
37|1|128|265419|Global Cache blocks served|6028.06|24.69|||02-MAR-15 10.00.00.000000 PM
37|1|128|265421|Parses (SQL)|1256.56|5.14|||02-MAR-15 10.00.00.000000 PM
37|1|128|265425|Executes (SQL)|5314.16|21.74|||02-MAR-15 10.00.00.000000 PM
37|1|128|282785|Session Logical Read IM|||||02-MAR-15 10.00.00.000000 PM
37|1|128|265407|DB Time(s)|15.56|.1|0|.01|02-MAR-15 10.00.00.000000 PM
37|1|128|265408|DB CPU(s)|6.38|0|0|0|02-MAR-15 10.00.00.000000 PM
37|1|128|265410|Logical read (blocks)|284283.63|1165.24|||02-MAR-15 10.00.00.000000 PM
37|1|128|265416|Read IO (MB)|214.6|.91|||02-MAR-15 10.00.00.000000 PM
37|1|128|265417|Write IO (MB)|6.41|0|||02-MAR-15 10.00.00.000000 PM
37|1|128|265426|Rollbacks|144.76|.6|||02-MAR-15 10.00.00.000000 PM
37|1|128|265427|Transactions|244.43||||02-MAR-15 10.00.00.000000 PM
37|1|119|265425|Executes (SQL)|7537.16|21.88|||24-FEB-15 08.00.00.000000 AM
37|1|119|282785|Session Logical Read IM|||||24-FEB-15 08.00.00.000000 AM
37|1|119|265412|Physical read (blocks)|16324.26|47.48|||24-FEB-15 08.00.00.000000 AM
37|1|119|265416|Read IO (MB)|127.53|.38|||24-FEB-15 08.00.00.000000 AM
37|1|119|265418|Global Cache blocks received|9534.06|27.73|||24-FEB-15 08.00.00.000000 AM
37|1|119|265407|DB Time(s)|29.98|.1|0|.01|24-FEB-15 08.00.00.000000 AM
37|1|119|265420|User calls|3203.95|9.31|||24-FEB-15 08.00.00.000000 AM
37|1|119|265409|Redo size (bytes)|2499304.02|7255.99|||24-FEB-15 08.00.00.000000 AM
37|1|119|265414|Read IO requests|10774.14|31.3|||24-FEB-15 08.00.00.000000 AM
37|1|119|265408|DB CPU(s)|9.31|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|265419|Global Cache blocks served|9534.08|27.71|||24-FEB-15 08.00.00.000000 AM
37|1|119|265421|Parses (SQL)|1477.65|4.28|||24-FEB-15 08.00.00.000000 AM
37|1|119|265426|Rollbacks|203.82|.6|||24-FEB-15 08.00.00.000000 AM
37|1|119|265427|Transactions|344.72||||24-FEB-15 08.00.00.000000 AM
37|1|119|282783|Background CPU(s)|2.86|0|0|0|24-FEB-15 08.00.00.000000 AM
37|1|119|265410|Logical read (blocks)|373412.14|1084.38|||24-FEB-15 08.00.00.000000 AM
37|1|119|265411|Block changes|7795.95|22.64|||24-FEB-15 08.00.00.000000 AM
37|1|119|265422|Hard parses (SQL)|.63|0|||24-FEB-15 08.00.00.000000 AM
37|1|119|265423|SQL Work Area (MB)|486.21|1.41|||24-FEB-15 08.00.00.000000 AM
37|1|119|265424|Logons|6.91|0|||24-FEB-15 08.00.00.000000 AM
37|1|119|282784|IM scan rows|0|0|||24-FEB-15 08.00.00.000000 AM
37|1|119|265413|Physical write (blocks)|1138.46|3.31|||24-FEB-15 08.00.00.000000 AM
37|1|119|265415|Write IO requests|880.74|2.56|||24-FEB-15 08.00.00.000000 AM
37|1|119|265417|Write IO (MB)|8.91|0|||24-FEB-15 08.00.00.000000 AM
37|1|118|265407|DB Time(s)|41.59|.15|0|.02|24-FEB-15 10.00.00.000000 PM
37|1|118|265409|Redo size (bytes)|1803923.06|6782.39|||24-FEB-15 10.00.00.000000 PM
37|1|118|265417|Write IO (MB)|6.48|0|||24-FEB-15 10.00.00.000000 PM
37|1|118|265418|Global Cache blocks received|6600.86|24.83|||24-FEB-15 10.00.00.000000 PM
37|1|118|265421|Parses (SQL)|8202.72|30.85|||24-FEB-15 10.00.00.000000 PM
37|1|118|282785|Session Logical Read IM|||||24-FEB-15 10.00.00.000000 PM
37|1|118|265424|Logons|.51|0|||24-FEB-15 10.00.00.000000 PM
37|1|118|265411|Block changes|5954.77|22.38|||24-FEB-15 10.00.00.000000 PM
37|1|118|265413|Physical write (blocks)|827.86|3.13|||24-FEB-15 10.00.00.000000 PM
37|1|118|265412|Physical read (blocks)|29755.71|116.84|||24-FEB-15 10.00.00.000000 PM
37|1|118|265422|Hard parses (SQL)|.82|0|||24-FEB-15 10.00.00.000000 PM
37|1|118|265425|Executes (SQL)|13045.8|49.06|||24-FEB-15 10.00.00.000000 PM
37|1|118|282784|IM scan rows|0|0|||24-FEB-15 10.00.00.000000 PM
37|1|118|265408|DB CPU(s)|10.76|.01|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|265415|Write IO requests|583.97|2.21|||24-FEB-15 10.00.00.000000 PM
37|1|118|265419|Global Cache blocks served|6600.46|24.83|||24-FEB-15 10.00.00.000000 PM
37|1|118|265420|User calls|2339.26|8.8|||24-FEB-15 10.00.00.000000 PM
37|1|118|265426|Rollbacks|144.31|.54|||24-FEB-15 10.00.00.000000 PM
37|1|118|282783|Background CPU(s)|2.46|0|0|0|24-FEB-15 10.00.00.000000 PM
37|1|118|265414|Read IO requests|8974.66|33.79|||24-FEB-15 10.00.00.000000 PM
37|1|118|265416|Read IO (MB)|232.48|.91|||24-FEB-15 10.00.00.000000 PM
37|1|118|265423|SQL Work Area (MB)|281.37|1.07|||24-FEB-15 10.00.00.000000 PM
37|1|118|265427|Transactions|265.92||||24-FEB-15 10.00.00.000000 PM
37|1|118|265410|Logical read (blocks)|284803.01|1075.89|||24-FEB-15 10.00.00.000000 PM
37|1|121|265408|DB CPU(s)|9.1|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|121|265426|Rollbacks|201.7|.6|||25-FEB-15 08.00.00.000000 AM
37|1|121|265412|Physical read (blocks)|15667.2|45.96|||25-FEB-15 08.00.00.000000 AM
37|1|121|265418|Global Cache blocks received|9642.38|28.22|||25-FEB-15 08.00.00.000000 AM
37|1|121|265422|Hard parses (SQL)|.61|0|||25-FEB-15 08.00.00.000000 AM
37|1|121|282784|IM scan rows|0|0|||25-FEB-15 08.00.00.000000 AM
37|1|121|282785|Session Logical Read IM|||||25-FEB-15 08.00.00.000000 AM
37|1|121|265411|Block changes|6904.49|20.18|||25-FEB-15 08.00.00.000000 AM
37|1|121|265419|Global Cache blocks served|9642.29|28.19|||25-FEB-15 08.00.00.000000 AM
37|1|121|265409|Redo size (bytes)|2417956.81|7067.68|||25-FEB-15 08.00.00.000000 AM
37|1|121|265427|Transactions|342.49||||25-FEB-15 08.00.00.000000 AM
37|1|121|265417|Write IO (MB)|8.53|0|||25-FEB-15 08.00.00.000000 AM
37|1|121|265420|User calls|3212.04|9.39|||25-FEB-15 08.00.00.000000 AM
37|1|121|265416|Read IO (MB)|122.41|.36|||25-FEB-15 08.00.00.000000 AM
37|1|121|265413|Physical write (blocks)|1090.89|3.2|||25-FEB-15 08.00.00.000000 AM
37|1|121|265414|Read IO requests|9478.79|27.73|||25-FEB-15 08.00.00.000000 AM
37|1|121|265415|Write IO requests|822.18|2.41|||25-FEB-15 08.00.00.000000 AM
37|1|121|265423|SQL Work Area (MB)|485.13|1.41|||25-FEB-15 08.00.00.000000 AM
37|1|121|265407|DB Time(s)|29.36|.1|0|.01|25-FEB-15 08.00.00.000000 AM
37|1|121|265410|Logical read (blocks)|361427.38|1056.54|||25-FEB-15 08.00.00.000000 AM
37|1|121|265421|Parses (SQL)|1483.34|4.34|||25-FEB-15 08.00.00.000000 AM
37|1|121|265424|Logons|6.46|0|||25-FEB-15 08.00.00.000000 AM
37|1|121|265425|Executes (SQL)|7518.64|21.99|||25-FEB-15 08.00.00.000000 AM
37|1|121|282783|Background CPU(s)|2.58|0|0|0|25-FEB-15 08.00.00.000000 AM
37|1|122|265407|DB Time(s)|14.95|.1|0|.01|26-FEB-15 10.00.00.000000 PM
37|1|122|265424|Logons|.53|0|||26-FEB-15 10.00.00.000000 PM
37|1|122|265412|Physical read (blocks)|16362.91|68.59|||26-FEB-15 10.00.00.000000 PM
37|1|122|265416|Read IO (MB)|127.86|.53|||26-FEB-15 10.00.00.000000 PM
37|1|122|265422|Hard parses (SQL)|.66|0|||26-FEB-15 10.00.00.000000 PM
37|1|122|265427|Transactions|239.78||||26-FEB-15 10.00.00.000000 PM
37|1|122|265408|DB CPU(s)|5.78|0|0|0|26-FEB-15 10.00.00.000000 PM
37|1|122|265410|Logical read (blocks)|246013.27|1027.13|||26-FEB-15 10.00.00.000000 PM
37|1|122|265413|Physical write (blocks)|845.91|3.54|||26-FEB-15 10.00.00.000000 PM
37|1|122|265418|Global Cache blocks received|6002.14|25.06|||26-FEB-15 10.00.00.000000 PM
37|1|122|282783|Background CPU(s)|2.08|0|0|0|26-FEB-15 10.00.00.000000 PM
37|1|122|282784|IM scan rows|0|0|||26-FEB-15 10.00.00.000000 PM
37|1|122|282785|Session Logical Read IM|||||26-FEB-15 10.00.00.000000 PM
37|1|122|265414|Read IO requests|7653.28|31.96|||26-FEB-15 10.00.00.000000 PM
37|1|122|265415|Write IO requests|594.08|2.48|||26-FEB-15 10.00.00.000000 PM
37|1|122|265421|Parses (SQL)|1006.13|4.21|||26-FEB-15 10.00.00.000000 PM
37|1|122|265409|Redo size (bytes)|1725351.87|7191.71|||26-FEB-15 10.00.00.000000 PM
37|1|122|265411|Block changes|5839.41|24.33|||26-FEB-15 10.00.00.000000 PM
37|1|122|265425|Executes (SQL)|4887.61|20.4|||26-FEB-15 10.00.00.000000 PM
37|1|122|265417|Write IO (MB)|6.61|0|||26-FEB-15 10.00.00.000000 PM
37|1|122|265420|User calls|2163.76|9.03|||26-FEB-15 10.00.00.000000 PM
37|1|122|265423|SQL Work Area (MB)|270.44|1.13|||26-FEB-15 10.00.00.000000 PM
37|1|122|265419|Global Cache blocks served|6001.59|25.05|||26-FEB-15 10.00.00.000000 PM
37|1|122|265426|Rollbacks|140.42|.6|||26-FEB-15 10.00.00.000000 PM
37|1|134|265407|DB Time(s)|27.68|.1|0|.01|05-MAR-15 08.00.00.000000 AM
37|1|134|265424|Logons|4.14|0|||05-MAR-15 08.00.00.000000 AM
37|1|134|265412|Physical read (blocks)|27721.51|97.46|||05-MAR-15 08.00.00.000000 AM
37|1|134|265422|Hard parses (SQL)|.76|0|||05-MAR-15 08.00.00.000000 AM
37|1|134|265427|Transactions|343.44||||05-MAR-15 08.00.00.000000 AM
37|1|134|282783|Background CPU(s)|2.57|0|0|0|05-MAR-15 08.00.00.000000 AM
37|1|134|265409|Redo size (bytes)|2392209.46|7007.16|||05-MAR-15 08.00.00.000000 AM
37|1|134|265417|Write IO (MB)|8.59|0|||05-MAR-15 08.00.00.000000 AM
37|1|134|265419|Global Cache blocks served|9343.16|27.34|||05-MAR-15 08.00.00.000000 AM
37|1|134|265420|User calls|3180.91|9.26|||05-MAR-15 08.00.00.000000 AM
37|1|134|265421|Parses (SQL)|1607.33|4.71|||05-MAR-15 08.00.00.000000 AM
37|1|134|282784|IM scan rows|0|0|||05-MAR-15 08.00.00.000000 AM
37|1|134|265414|Read IO requests|9421.04|27.73|||05-MAR-15 08.00.00.000000 AM
37|1|134|265425|Executes (SQL)|7587.31|22.22|||05-MAR-15 08.00.00.000000 AM
37|1|134|265426|Rollbacks|203.19|.59|||05-MAR-15 08.00.00.000000 AM
37|1|134|265410|Logical read (blocks)|385144.26|1143.01|||05-MAR-15 08.00.00.000000 AM
37|1|134|265413|Physical write (blocks)|1100.99|3.23|||05-MAR-15 08.00.00.000000 AM
37|1|134|282785|Session Logical Read IM|||||05-MAR-15 08.00.00.000000 AM
37|1|134|265415|Write IO requests|825.88|2.43|||05-MAR-15 08.00.00.000000 AM
37|1|134|265418|Global Cache blocks received|9343.08|27.29|||05-MAR-15 08.00.00.000000 AM
37|1|134|265423|SQL Work Area (MB)|493.45|1.45|||05-MAR-15 08.00.00.000000 AM
37|1|134|265408|DB CPU(s)|9.08|0|0|0|05-MAR-15 08.00.00.000000 AM
37|1|134|265411|Block changes|6920.59|20.24|||05-MAR-15 08.00.00.000000 AM
37|1|134|265416|Read IO (MB)|216.58|.76|||05-MAR-15 08.00.00.000000 AM
37|1|137|265415|Write IO requests|511.57|2.19|||08-MAR-15 10.00.00.000000 PM
37|1|137|265420|User calls|2182.24|9.31|||08-MAR-15 10.00.00.000000 PM
37|1|137|265422|Hard parses (SQL)|.89|0|||08-MAR-15 10.00.00.000000 PM
37|1|137|265424|Logons|.53|0|||08-MAR-15 10.00.00.000000 PM
37|1|137|265411|Block changes|4574.95|19.53|||08-MAR-15 10.00.00.000000 PM
37|1|137|265412|Physical read (blocks)|24550.18|104.58|||08-MAR-15 10.00.00.000000 PM
37|1|137|265423|SQL Work Area (MB)|255.28|1.09|||08-MAR-15 10.00.00.000000 PM
37|1|137|265413|Physical write (blocks)|737.4|3.16|||08-MAR-15 10.00.00.000000 PM
37|1|137|265418|Global Cache blocks received|5641.28|24.12|||08-MAR-15 10.00.00.000000 PM
37|1|137|282783|Background CPU(s)|2.09|0|0|0|08-MAR-15 10.00.00.000000 PM
37|1|137|265407|DB Time(s)|14.75|.1|0|.01|08-MAR-15 10.00.00.000000 PM
37|1|137|265408|DB CPU(s)|5.72|0|0|0|08-MAR-15 10.00.00.000000 PM
37|1|137|265410|Logical read (blocks)|246126.65|1051.21|||08-MAR-15 10.00.00.000000 PM
37|1|137|265414|Read IO requests|7647.96|32.66|||08-MAR-15 10.00.00.000000 PM
37|1|137|265416|Read IO (MB)|191.81|.82|||08-MAR-15 10.00.00.000000 PM
37|1|137|265417|Write IO (MB)|5.76|0|||08-MAR-15 10.00.00.000000 PM
37|1|137|282784|IM scan rows|0|0|||08-MAR-15 10.00.00.000000 PM
37|1|137|282785|Session Logical Read IM|||||08-MAR-15 10.00.00.000000 PM
37|1|137|265425|Executes (SQL)|4664.72|19.92|||08-MAR-15 10.00.00.000000 PM
37|1|137|265409|Redo size (bytes)|1375733.5|5871.51|||08-MAR-15 10.00.00.000000 PM
37|1|137|265419|Global Cache blocks served|5641.18|24.09|||08-MAR-15 10.00.00.000000 PM
37|1|137|265421|Parses (SQL)|1042.24|4.46|||08-MAR-15 10.00.00.000000 PM
37|1|137|265426|Rollbacks|141.29|.61|||08-MAR-15 10.00.00.000000 PM
37|1|137|265427|Transactions|234.64||||08-MAR-15 10.00.00.000000 PM
37|1|136|265423|SQL Work Area (MB)|428.86|1.38|||06-MAR-15 08.00.00.000000 AM
37|1|136|282784|IM scan rows|0|0|||06-MAR-15 08.00.00.000000 AM
37|1|136|282785|Session Logical Read IM|||||06-MAR-15 08.00.00.000000 AM
37|1|136|265409|Redo size (bytes)|2074847.74|6685.96|||06-MAR-15 08.00.00.000000 AM
37|1|136|265414|Read IO requests|8878.94|28.65|||06-MAR-15 08.00.00.000000 AM
37|1|136|265427|Transactions|312.68||||06-MAR-15 08.00.00.000000 AM
37|1|136|265411|Block changes|6066.6|19.5|||06-MAR-15 08.00.00.000000 AM
37|1|136|265413|Physical write (blocks)|948.87|3.05|||06-MAR-15 08.00.00.000000 AM
37|1|136|265425|Executes (SQL)|6955.98|22.38|||06-MAR-15 08.00.00.000000 AM
37|1|136|265408|DB CPU(s)|8.09|0|0|0|06-MAR-15 08.00.00.000000 AM
37|1|136|265407|DB Time(s)|21.56|.1|0|.01|06-MAR-15 08.00.00.000000 AM
37|1|136|265416|Read IO (MB)|167.42|.66|||06-MAR-15 08.00.00.000000 AM
37|1|136|265419|Global Cache blocks served|8285.86|26.74|||06-MAR-15 08.00.00.000000 AM
37|1|136|265424|Logons|4.16|0|||06-MAR-15 08.00.00.000000 AM
37|1|136|282783|Background CPU(s)|2.44|0|0|0|06-MAR-15 08.00.00.000000 AM
37|1|136|265410|Logical read (blocks)|341587.67|1112|||06-MAR-15 08.00.00.000000 AM
37|1|136|265418|Global Cache blocks received|8285.08|26.57|||06-MAR-15 08.00.00.000000 AM
37|1|136|265417|Write IO (MB)|7.42|0|||06-MAR-15 08.00.00.000000 AM
37|1|136|265420|User calls|2849.45|9.11|||06-MAR-15 08.00.00.000000 AM
37|1|136|265426|Rollbacks|186.13|.59|||06-MAR-15 08.00.00.000000 AM
37|1|136|265412|Physical read (blocks)|21428.86|83.81|||06-MAR-15 08.00.00.000000 AM
37|1|136|265415|Write IO requests|725.16|2.33|||06-MAR-15 08.00.00.000000 AM
37|1|136|265421|Parses (SQL)|1429.75|4.59|||06-MAR-15 08.00.00.000000 AM
37|1|136|265422|Hard parses (SQL)|.79|0|||06-MAR-15 08.00.00.000000 AM
37|1|135|265408|DB CPU(s)|2.73|0|0|0|06-MAR-15 10.00.00.000000 PM
37|1|135|282783|Background CPU(s)|1.29|0|0|0|06-MAR-15 10.00.00.000000 PM
37|1|135|265417|Write IO (MB)|4.08|.01|||06-MAR-15 10.00.00.000000 PM
37|1|135|265425|Executes (SQL)|2628.52|18.16|||06-MAR-15 10.00.00.000000 PM
37|1|135|282785|Session Logical Read IM|||||06-MAR-15 10.00.00.000000 PM
37|1|135|265412|Physical read (blocks)|21577.63|183.26|||06-MAR-15 10.00.00.000000 PM
37|1|135|265416|Read IO (MB)|168.59|1.42|||06-MAR-15 10.00.00.000000 PM
37|1|135|265420|User calls|1106.53|7.61|||06-MAR-15 10.00.00.000000 PM
37|1|135|265411|Block changes|3513.62|23.97|||06-MAR-15 10.00.00.000000 PM
37|1|135|265415|Write IO requests|411.49|2.81|||06-MAR-15 10.00.00.000000 PM
37|1|135|265418|Global Cache blocks received|2603.03|17.93|||06-MAR-15 10.00.00.000000 PM
37|1|135|265426|Rollbacks|77.76|.53|||06-MAR-15 10.00.00.000000 PM
37|1|135|265414|Read IO requests|4397.15|30.7|||06-MAR-15 10.00.00.000000 PM
37|1|135|265422|Hard parses (SQL)|.41|0|||06-MAR-15 10.00.00.000000 PM
37|1|135|265419|Global Cache blocks served|2602.94|18|||06-MAR-15 10.00.00.000000 PM
37|1|135|265423|SQL Work Area (MB)|132.06|.93|||06-MAR-15 10.00.00.000000 PM
37|1|135|265407|DB Time(s)|7.71|.08|0|.01|06-MAR-15 10.00.00.000000 PM
37|1|135|265409|Redo size (bytes)|948321.47|6509.59|||06-MAR-15 10.00.00.000000 PM
37|1|135|265410|Logical read (blocks)|150944.88|1072.64|||06-MAR-15 10.00.00.000000 PM
37|1|135|265413|Physical write (blocks)|520.23|3.56|||06-MAR-15 10.00.00.000000 PM
37|1|135|265421|Parses (SQL)|337.68|2.34|||06-MAR-15 10.00.00.000000 PM
37|1|135|265424|Logons|.51|0|||06-MAR-15 10.00.00.000000 PM
37|1|135|265427|Transactions|145.43||||06-MAR-15 10.00.00.000000 PM
37|1|135|282784|IM scan rows|0|0|||06-MAR-15 10.00.00.000000 PM
37|1|138|265411|Block changes|5521.68|23.66|||09-MAR-15 10.00.00.000000 PM
37|1|138|265413|Physical write (blocks)|763.93|3.26|||09-MAR-15 10.00.00.000000 PM
37|1|138|265421|Parses (SQL)|1240.18|5.29|||09-MAR-15 10.00.00.000000 PM
37|1|138|265407|DB Time(s)|15.33|.1|0|.01|09-MAR-15 10.00.00.000000 PM
37|1|138|265415|Write IO requests|520.78|2.21|||09-MAR-15 10.00.00.000000 PM
37|1|138|265419|Global Cache blocks served|6404.58|27.27|||09-MAR-15 10.00.00.000000 PM
37|1|138|265425|Executes (SQL)|4998.08|21.24|||09-MAR-15 10.00.00.000000 PM
37|1|138|265426|Rollbacks|138.76|.6|||09-MAR-15 10.00.00.000000 PM
37|1|138|265412|Physical read (blocks)|21136.84|92.32|||09-MAR-15 10.00.00.000000 PM
37|1|138|265414|Read IO requests|8671.59|36.88|||09-MAR-15 10.00.00.000000 PM
37|1|138|265416|Read IO (MB)|165.14|.72|||09-MAR-15 10.00.00.000000 PM
37|1|138|265417|Write IO (MB)|5.96|0|||09-MAR-15 10.00.00.000000 PM
37|1|138|265423|SQL Work Area (MB)|257.51|1.09|||09-MAR-15 10.00.00.000000 PM
37|1|138|265427|Transactions|235.59||||09-MAR-15 10.00.00.000000 PM
37|1|138|265410|Logical read (blocks)|267070.21|1137.86|||09-MAR-15 10.00.00.000000 PM
37|1|138|265418|Global Cache blocks received|6404.35|27.24|||09-MAR-15 10.00.00.000000 PM
37|1|138|265420|User calls|2147.09|9.14|||09-MAR-15 10.00.00.000000 PM
37|1|138|265422|Hard parses (SQL)|.87|0|||09-MAR-15 10.00.00.000000 PM
37|1|138|282785|Session Logical Read IM|||||09-MAR-15 10.00.00.000000 PM
37|1|138|265424|Logons|.58|0|||09-MAR-15 10.00.00.000000 PM
37|1|138|282784|IM scan rows|0|0|||09-MAR-15 10.00.00.000000 PM
37|1|138|282783|Background CPU(s)|2.16|0|0|0|09-MAR-15 10.00.00.000000 PM
37|1|138|265408|DB CPU(s)|6.29|0|0|0|09-MAR-15 10.00.00.000000 PM
37|1|138|265409|Redo size (bytes)|1627361.57|6947.08|||09-MAR-15 10.00.00.000000 PM
37|1|129|265422|Hard parses (SQL)|.68|0|||03-MAR-15 10.00.00.000000 PM
37|1|129|265410|Logical read (blocks)|268155.33|1119.37|||03-MAR-15 10.00.00.000000 PM
37|1|129|265425|Executes (SQL)|5156.81|21.48|||03-MAR-15 10.00.00.000000 PM
37|1|129|265415|Write IO requests|546.14|2.29|||03-MAR-15 10.00.00.000000 PM
37|1|129|265419|Global Cache blocks served|5635.86|23.46|||03-MAR-15 10.00.00.000000 PM
37|1|129|265420|User calls|2267.91|9.39|||03-MAR-15 10.00.00.000000 PM
37|1|129|265426|Rollbacks|142.57|.59|||03-MAR-15 10.00.00.000000 PM
37|1|129|265407|DB Time(s)|15.07|.1|0|.01|03-MAR-15 10.00.00.000000 PM
37|1|129|265408|DB CPU(s)|6.21|0|0|0|03-MAR-15 10.00.00.000000 PM
