site_id|config_id|run_id|stat_id|stat_name|stat_value|stat_end_value|start_time
37|1|250|266021|BUSY_TIME|5513692.63||24-MAY-15 10.00.00.000000 PM
37|1|250|266032|NUM_CPUS|24||24-MAY-15 10.00.00.000000 PM
37|1|250|266034|NUM_CPU_SOCKETS|2||24-MAY-15 10.00.00.000000 PM
37|1|250|266040|TCP_SEND_SIZE_DEFAULT|16384||24-MAY-15 10.00.00.000000 PM
37|1|250|266036|GLOBAL_SEND_SIZE_MAX|2097152||24-MAY-15 10.00.00.000000 PM
37|1|250|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||24-MAY-15 10.00.00.000000 PM
37|1|250|282869|SWAP_FREE_BYTES|25392590848|25411534165.33|24-MAY-15 10.00.00.000000 PM
37|1|250|266031|PHYSICAL_MEMORY_BYTES|101178621952||24-MAY-15 10.00.00.000000 PM
37|1|250|266042|TCP_SEND_SIZE_MIN|4096||24-MAY-15 10.00.00.000000 PM
37|1|250|266026|USER_TIME|4233697.06||24-MAY-15 10.00.00.000000 PM
37|1|250|266038|TCP_RECEIVE_SIZE_MAX|6291456||24-MAY-15 10.00.00.000000 PM
37|1|250|266039|TCP_RECEIVE_SIZE_MIN|4096||24-MAY-15 10.00.00.000000 PM
37|1|250|266033|NUM_CPU_CORES|12||24-MAY-15 10.00.00.000000 PM
37|1|250|282867|FREE_MEMORY_BYTES|8523775744|7245677824|24-MAY-15 10.00.00.000000 PM
37|1|250|266022|IDLE_TIME|11347072.06||24-MAY-15 10.00.00.000000 PM
37|1|250|266023|IOWAIT_TIME|3518.38||24-MAY-15 10.00.00.000000 PM
37|1|250|266025|SYS_TIME|1008508.69||24-MAY-15 10.00.00.000000 PM
37|1|250|266028|RSRC_MGR_CPU_WAIT_TIME|296.19||24-MAY-15 10.00.00.000000 PM
37|1|250|266029|VM_IN_BYTES|2762496||24-MAY-15 10.00.00.000000 PM
37|1|250|282868|INACTIVE_MEMORY_BYTES|8717300992|8732798208|24-MAY-15 10.00.00.000000 PM
37|1|250|266024|NICE_TIME|0||24-MAY-15 10.00.00.000000 PM
37|1|250|266027|LOAD|4.13|3.44|24-MAY-15 10.00.00.000000 PM
37|1|250|266030|VM_OUT_BYTES|0||24-MAY-15 10.00.00.000000 PM
37|1|250|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||24-MAY-15 10.00.00.000000 PM
37|1|250|266041|TCP_SEND_SIZE_MAX|4194304||24-MAY-15 10.00.00.000000 PM
37|1|248|266025|SYS_TIME|1204612.5||22-MAY-15 08.00.00.000000 AM
37|1|248|266030|VM_OUT_BYTES|614912||22-MAY-15 08.00.00.000000 AM
37|1|248|266021|BUSY_TIME|7318800.63||22-MAY-15 08.00.00.000000 AM
37|1|248|266026|USER_TIME|5733308.44||22-MAY-15 08.00.00.000000 AM
37|1|248|266027|LOAD|4.88|4.5|22-MAY-15 08.00.00.000000 AM
37|1|248|266034|NUM_CPU_SOCKETS|2||22-MAY-15 08.00.00.000000 AM
37|1|248|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||22-MAY-15 08.00.00.000000 AM
37|1|248|266042|TCP_SEND_SIZE_MIN|4096||22-MAY-15 08.00.00.000000 AM
37|1|248|282867|FREE_MEMORY_BYTES|2660644096|2749721600|22-MAY-15 08.00.00.000000 AM
37|1|248|266039|TCP_RECEIVE_SIZE_MIN|4096||22-MAY-15 08.00.00.000000 AM
37|1|248|266040|TCP_SEND_SIZE_DEFAULT|16384||22-MAY-15 08.00.00.000000 AM
37|1|248|266038|TCP_RECEIVE_SIZE_MAX|6291456||22-MAY-15 08.00.00.000000 AM
37|1|248|282868|INACTIVE_MEMORY_BYTES|8096322816|8252147456|22-MAY-15 08.00.00.000000 AM
37|1|248|266022|IDLE_TIME|9541243.5||22-MAY-15 08.00.00.000000 AM
37|1|248|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||22-MAY-15 08.00.00.000000 AM
37|1|248|282869|SWAP_FREE_BYTES|25426879488|25391887360|22-MAY-15 08.00.00.000000 AM
37|1|248|266023|IOWAIT_TIME|2959.25||22-MAY-15 08.00.00.000000 AM
37|1|248|266024|NICE_TIME|0||22-MAY-15 08.00.00.000000 AM
37|1|248|266029|VM_IN_BYTES|813824||22-MAY-15 08.00.00.000000 AM
37|1|248|266031|PHYSICAL_MEMORY_BYTES|101178621952||22-MAY-15 08.00.00.000000 AM
37|1|248|266032|NUM_CPUS|24||22-MAY-15 08.00.00.000000 AM
37|1|248|266036|GLOBAL_SEND_SIZE_MAX|2097152||22-MAY-15 08.00.00.000000 AM
37|1|248|266033|NUM_CPU_CORES|12||22-MAY-15 08.00.00.000000 AM
37|1|248|266041|TCP_SEND_SIZE_MAX|4194304||22-MAY-15 08.00.00.000000 AM
37|1|248|266028|RSRC_MGR_CPU_WAIT_TIME|0||22-MAY-15 08.00.00.000000 AM
37|1|244|266032|NUM_CPUS|24||20-MAY-15 08.00.00.000000 AM
37|1|244|266038|TCP_RECEIVE_SIZE_MAX|6291456||20-MAY-15 08.00.00.000000 AM
37|1|244|266027|LOAD|7.69|5.06|20-MAY-15 08.00.00.000000 AM
37|1|244|266024|NICE_TIME|0||20-MAY-15 08.00.00.000000 AM
37|1|244|266029|VM_IN_BYTES|8448||20-MAY-15 08.00.00.000000 AM
37|1|244|266031|PHYSICAL_MEMORY_BYTES|101178621952||20-MAY-15 08.00.00.000000 AM
37|1|244|266034|NUM_CPU_SOCKETS|2||20-MAY-15 08.00.00.000000 AM
37|1|244|266040|TCP_SEND_SIZE_DEFAULT|16384||20-MAY-15 08.00.00.000000 AM
37|1|244|282867|FREE_MEMORY_BYTES|2139686400|1597035008|20-MAY-15 08.00.00.000000 AM
37|1|244|266021|BUSY_TIME|8363143||20-MAY-15 08.00.00.000000 AM
37|1|244|266028|RSRC_MGR_CPU_WAIT_TIME|0||20-MAY-15 08.00.00.000000 AM
37|1|244|266033|NUM_CPU_CORES|12||20-MAY-15 08.00.00.000000 AM
37|1|244|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||20-MAY-15 08.00.00.000000 AM
37|1|244|266023|IOWAIT_TIME|2564.5||20-MAY-15 08.00.00.000000 AM
37|1|244|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||20-MAY-15 08.00.00.000000 AM
37|1|244|266039|TCP_RECEIVE_SIZE_MIN|4096||20-MAY-15 08.00.00.000000 AM
37|1|244|266041|TCP_SEND_SIZE_MAX|4194304||20-MAY-15 08.00.00.000000 AM
37|1|244|266042|TCP_SEND_SIZE_MIN|4096||20-MAY-15 08.00.00.000000 AM
37|1|244|266026|USER_TIME|6561950.88||20-MAY-15 08.00.00.000000 AM
37|1|244|266030|VM_OUT_BYTES|1725184||20-MAY-15 08.00.00.000000 AM
37|1|244|282868|INACTIVE_MEMORY_BYTES|8552351232|8705493504|20-MAY-15 08.00.00.000000 AM
37|1|244|266036|GLOBAL_SEND_SIZE_MAX|2097152||20-MAY-15 08.00.00.000000 AM
37|1|244|266022|IDLE_TIME|8465467.19||20-MAY-15 08.00.00.000000 AM
37|1|244|266025|SYS_TIME|1337872.88||20-MAY-15 08.00.00.000000 AM
37|1|244|282869|SWAP_FREE_BYTES|25458634752|25377916245.33|20-MAY-15 08.00.00.000000 AM
37|1|261|266023|IOWAIT_TIME|3697.75||31-MAY-15 10.00.00.000000 PM
37|1|261|266028|RSRC_MGR_CPU_WAIT_TIME|2722.19||31-MAY-15 10.00.00.000000 PM
37|1|261|266029|VM_IN_BYTES|16384||31-MAY-15 10.00.00.000000 PM
37|1|261|266039|TCP_RECEIVE_SIZE_MIN|4096||31-MAY-15 10.00.00.000000 PM
37|1|261|266040|TCP_SEND_SIZE_DEFAULT|16384||31-MAY-15 10.00.00.000000 PM
37|1|261|266025|SYS_TIME|1101091.19||31-MAY-15 10.00.00.000000 PM
37|1|261|266036|GLOBAL_SEND_SIZE_MAX|2097152||31-MAY-15 10.00.00.000000 PM
37|1|261|266042|TCP_SEND_SIZE_MIN|4096||31-MAY-15 10.00.00.000000 PM
37|1|261|282869|SWAP_FREE_BYTES|25260312832|25252511744|31-MAY-15 10.00.00.000000 PM
37|1|261|266038|TCP_RECEIVE_SIZE_MAX|6291456||31-MAY-15 10.00.00.000000 PM
37|1|261|266030|VM_OUT_BYTES|0||31-MAY-15 10.00.00.000000 PM
37|1|261|266033|NUM_CPU_CORES|12||31-MAY-15 10.00.00.000000 PM
37|1|261|266034|NUM_CPU_SOCKETS|2||31-MAY-15 10.00.00.000000 PM
37|1|261|266021|BUSY_TIME|6160571.38||31-MAY-15 10.00.00.000000 PM
37|1|261|266031|PHYSICAL_MEMORY_BYTES|101178621952||31-MAY-15 10.00.00.000000 PM
37|1|261|282867|FREE_MEMORY_BYTES|6725325056|6015087616|31-MAY-15 10.00.00.000000 PM
37|1|261|266022|IDLE_TIME|10707696.81||31-MAY-15 10.00.00.000000 PM
37|1|261|266024|NICE_TIME|0||31-MAY-15 10.00.00.000000 PM
37|1|261|266027|LOAD|3.81|4.06|31-MAY-15 10.00.00.000000 PM
37|1|261|266032|NUM_CPUS|24||31-MAY-15 10.00.00.000000 PM
37|1|261|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||31-MAY-15 10.00.00.000000 PM
37|1|261|266041|TCP_SEND_SIZE_MAX|4194304||31-MAY-15 10.00.00.000000 PM
37|1|261|266026|USER_TIME|4760273.56||31-MAY-15 10.00.00.000000 PM
37|1|261|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||31-MAY-15 10.00.00.000000 PM
37|1|261|282868|INACTIVE_MEMORY_BYTES|8809772800|9052812544|31-MAY-15 10.00.00.000000 PM
37|1|254|266032|NUM_CPUS|24||26-MAY-15 10.00.00.000000 PM
37|1|254|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||26-MAY-15 10.00.00.000000 PM
37|1|254|266021|BUSY_TIME|6398959.07||26-MAY-15 10.00.00.000000 PM
37|1|254|266023|IOWAIT_TIME|5179.73||26-MAY-15 10.00.00.000000 PM
37|1|254|282868|INACTIVE_MEMORY_BYTES|9294309785.6|9311676279.47|26-MAY-15 10.00.00.000000 PM
37|1|254|266025|SYS_TIME|1130783.13||26-MAY-15 10.00.00.000000 PM
37|1|254|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||26-MAY-15 10.00.00.000000 PM
37|1|254|266042|TCP_SEND_SIZE_MIN|4096||26-MAY-15 10.00.00.000000 PM
37|1|254|266024|NICE_TIME|0||26-MAY-15 10.00.00.000000 PM
37|1|254|266027|LOAD|4.2|4.53|26-MAY-15 10.00.00.000000 PM
37|1|254|266030|VM_OUT_BYTES|8780731.73||26-MAY-15 10.00.00.000000 PM
37|1|254|266033|NUM_CPU_CORES|12||26-MAY-15 10.00.00.000000 PM
37|1|254|266039|TCP_RECEIVE_SIZE_MIN|4096||26-MAY-15 10.00.00.000000 PM
37|1|254|266040|TCP_SEND_SIZE_DEFAULT|16384||26-MAY-15 10.00.00.000000 PM
37|1|254|266041|TCP_SEND_SIZE_MAX|4194304||26-MAY-15 10.00.00.000000 PM
37|1|254|266028|RSRC_MGR_CPU_WAIT_TIME|88.6||26-MAY-15 10.00.00.000000 PM
37|1|254|266029|VM_IN_BYTES|265420.8||26-MAY-15 10.00.00.000000 PM
37|1|254|266036|GLOBAL_SEND_SIZE_MAX|2097152||26-MAY-15 10.00.00.000000 PM
37|1|254|282867|FREE_MEMORY_BYTES|1704152268.8|1260427127.47|26-MAY-15 10.00.00.000000 PM
37|1|254|282869|SWAP_FREE_BYTES|25360785408|25398047305.14|26-MAY-15 10.00.00.000000 PM
37|1|254|266034|NUM_CPU_SOCKETS|2||26-MAY-15 10.00.00.000000 PM
37|1|254|266022|IDLE_TIME|10489307.13||26-MAY-15 10.00.00.000000 PM
37|1|254|266026|USER_TIME|4973162.07||26-MAY-15 10.00.00.000000 PM
37|1|254|266031|PHYSICAL_MEMORY_BYTES|101178621952||26-MAY-15 10.00.00.000000 PM
37|1|254|266038|TCP_RECEIVE_SIZE_MAX|6291456||26-MAY-15 10.00.00.000000 PM
37|1|256|266022|IDLE_TIME|10646224.25||27-MAY-15 10.00.00.000000 PM
37|1|256|266038|TCP_RECEIVE_SIZE_MAX|6291456||27-MAY-15 10.00.00.000000 PM
37|1|256|266021|BUSY_TIME|6220034.44||27-MAY-15 10.00.00.000000 PM
37|1|256|266023|IOWAIT_TIME|3178.44||27-MAY-15 10.00.00.000000 PM
37|1|256|266026|USER_TIME|4797737.31||27-MAY-15 10.00.00.000000 PM
37|1|256|266027|LOAD|3.88|4|27-MAY-15 10.00.00.000000 PM
37|1|256|266032|NUM_CPUS|24||27-MAY-15 10.00.00.000000 PM
37|1|256|266033|NUM_CPU_CORES|12||27-MAY-15 10.00.00.000000 PM
37|1|256|266042|TCP_SEND_SIZE_MIN|4096||27-MAY-15 10.00.00.000000 PM
37|1|256|282868|INACTIVE_MEMORY_BYTES|8521628672|8486143744|27-MAY-15 10.00.00.000000 PM
37|1|256|266040|TCP_SEND_SIZE_DEFAULT|16384||27-MAY-15 10.00.00.000000 PM
37|1|256|282869|SWAP_FREE_BYTES|25334757888|25261292657.78|27-MAY-15 10.00.00.000000 PM
37|1|256|266028|RSRC_MGR_CPU_WAIT_TIME|108.38||27-MAY-15 10.00.00.000000 PM
37|1|256|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||27-MAY-15 10.00.00.000000 PM
37|1|256|266039|TCP_RECEIVE_SIZE_MIN|4096||27-MAY-15 10.00.00.000000 PM
37|1|256|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||27-MAY-15 10.00.00.000000 PM
37|1|256|282867|FREE_MEMORY_BYTES|1582410752|1673795840|27-MAY-15 10.00.00.000000 PM
37|1|256|266041|TCP_SEND_SIZE_MAX|4194304||27-MAY-15 10.00.00.000000 PM
37|1|256|266024|NICE_TIME|0||27-MAY-15 10.00.00.000000 PM
37|1|256|266030|VM_OUT_BYTES|2673664||27-MAY-15 10.00.00.000000 PM
37|1|256|266031|PHYSICAL_MEMORY_BYTES|101178621952||27-MAY-15 10.00.00.000000 PM
37|1|256|266036|GLOBAL_SEND_SIZE_MAX|2097152||27-MAY-15 10.00.00.000000 PM
37|1|256|266025|SYS_TIME|1126868.56||27-MAY-15 10.00.00.000000 PM
37|1|256|266029|VM_IN_BYTES|82944||27-MAY-15 10.00.00.000000 PM
37|1|256|266034|NUM_CPU_SOCKETS|2||27-MAY-15 10.00.00.000000 PM
37|1|257|266039|TCP_RECEIVE_SIZE_MIN|4096||28-MAY-15 08.00.00.000000 AM
37|1|257|266040|TCP_SEND_SIZE_DEFAULT|16384||28-MAY-15 08.00.00.000000 AM
37|1|257|282867|FREE_MEMORY_BYTES|1743163392|1727564544|28-MAY-15 08.00.00.000000 AM
37|1|257|266030|VM_OUT_BYTES|976640||28-MAY-15 08.00.00.000000 AM
37|1|257|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||28-MAY-15 08.00.00.000000 AM
37|1|257|266024|NICE_TIME|0||28-MAY-15 08.00.00.000000 AM
37|1|257|266028|RSRC_MGR_CPU_WAIT_TIME|0||28-MAY-15 08.00.00.000000 AM
37|1|257|266029|VM_IN_BYTES|23296||28-MAY-15 08.00.00.000000 AM
37|1|257|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||28-MAY-15 08.00.00.000000 AM
37|1|257|266038|TCP_RECEIVE_SIZE_MAX|6291456||28-MAY-15 08.00.00.000000 AM
37|1|257|266022|IDLE_TIME|8430435.44||28-MAY-15 08.00.00.000000 AM
37|1|257|266023|IOWAIT_TIME|2469.25||28-MAY-15 08.00.00.000000 AM
37|1|257|266032|NUM_CPUS|24||28-MAY-15 08.00.00.000000 AM
37|1|257|282868|INACTIVE_MEMORY_BYTES|8193643520|8352751360|28-MAY-15 08.00.00.000000 AM
37|1|257|266026|USER_TIME|6605446.25||28-MAY-15 08.00.00.000000 AM
37|1|257|266021|BUSY_TIME|8414855.69||28-MAY-15 08.00.00.000000 AM
37|1|257|266033|NUM_CPU_CORES|12||28-MAY-15 08.00.00.000000 AM
37|1|257|266034|NUM_CPU_SOCKETS|2||28-MAY-15 08.00.00.000000 AM
37|1|257|266042|TCP_SEND_SIZE_MIN|4096||28-MAY-15 08.00.00.000000 AM
37|1|257|266025|SYS_TIME|1343975.63||28-MAY-15 08.00.00.000000 AM
37|1|257|266036|GLOBAL_SEND_SIZE_MAX|2097152||28-MAY-15 08.00.00.000000 AM
37|1|257|266027|LOAD|6.44|5.19|28-MAY-15 08.00.00.000000 AM
37|1|257|266031|PHYSICAL_MEMORY_BYTES|101178621952||28-MAY-15 08.00.00.000000 AM
37|1|257|266041|TCP_SEND_SIZE_MAX|4194304||28-MAY-15 08.00.00.000000 AM
37|1|257|282869|SWAP_FREE_BYTES|25322451968|25336466227.2|28-MAY-15 08.00.00.000000 AM
37|1|258|266026|USER_TIME|4716837.81||28-MAY-15 10.00.00.000000 PM
37|1|258|266027|LOAD|4.06|4.38|28-MAY-15 10.00.00.000000 PM
37|1|258|266033|NUM_CPU_CORES|12||28-MAY-15 10.00.00.000000 PM
37|1|258|266042|TCP_SEND_SIZE_MIN|4096||28-MAY-15 10.00.00.000000 PM
37|1|258|266022|IDLE_TIME|10777302.56||28-MAY-15 10.00.00.000000 PM
37|1|258|266030|VM_OUT_BYTES|5255424||28-MAY-15 10.00.00.000000 PM
37|1|258|266039|TCP_RECEIVE_SIZE_MIN|4096||28-MAY-15 10.00.00.000000 PM
37|1|258|266023|IOWAIT_TIME|3510.5||28-MAY-15 10.00.00.000000 PM
37|1|258|266024|NICE_TIME|0||28-MAY-15 10.00.00.000000 PM
37|1|258|266029|VM_IN_BYTES|129792||28-MAY-15 10.00.00.000000 PM
37|1|258|266036|GLOBAL_SEND_SIZE_MAX|2097152||28-MAY-15 10.00.00.000000 PM
37|1|258|282868|INACTIVE_MEMORY_BYTES|8423151104|8396366592|28-MAY-15 10.00.00.000000 PM
37|1|258|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||28-MAY-15 10.00.00.000000 PM
37|1|258|266038|TCP_RECEIVE_SIZE_MAX|6291456||28-MAY-15 10.00.00.000000 PM
37|1|258|266021|BUSY_TIME|6108490.38||28-MAY-15 10.00.00.000000 PM
37|1|258|266031|PHYSICAL_MEMORY_BYTES|101178621952||28-MAY-15 10.00.00.000000 PM
37|1|258|282869|SWAP_FREE_BYTES|25315969536|25302006169.6|28-MAY-15 10.00.00.000000 PM
37|1|258|266025|SYS_TIME|1104355.31||28-MAY-15 10.00.00.000000 PM
37|1|258|266028|RSRC_MGR_CPU_WAIT_TIME|106.88||28-MAY-15 10.00.00.000000 PM
37|1|258|266032|NUM_CPUS|24||28-MAY-15 10.00.00.000000 PM
37|1|258|266034|NUM_CPU_SOCKETS|2||28-MAY-15 10.00.00.000000 PM
37|1|258|282867|FREE_MEMORY_BYTES|1606825984|1544978432|28-MAY-15 10.00.00.000000 PM
37|1|258|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||28-MAY-15 10.00.00.000000 PM
37|1|258|266040|TCP_SEND_SIZE_DEFAULT|16384||28-MAY-15 10.00.00.000000 PM
37|1|258|266041|TCP_SEND_SIZE_MAX|4194304||28-MAY-15 10.00.00.000000 PM
37|1|259|266025|SYS_TIME|1254457.63||29-MAY-15 08.00.00.000000 AM
37|1|259|266039|TCP_RECEIVE_SIZE_MIN|4096||29-MAY-15 08.00.00.000000 AM
37|1|259|282869|SWAP_FREE_BYTES|25302195712|25367144448|29-MAY-15 08.00.00.000000 AM
37|1|259|266021|BUSY_TIME|7701247.19||29-MAY-15 08.00.00.000000 AM
37|1|259|266022|IDLE_TIME|9129723.75||29-MAY-15 08.00.00.000000 AM
37|1|259|266026|USER_TIME|6033592.13||29-MAY-15 08.00.00.000000 AM
37|1|259|266033|NUM_CPU_CORES|12||29-MAY-15 08.00.00.000000 AM
37|1|259|266034|NUM_CPU_SOCKETS|2||29-MAY-15 08.00.00.000000 AM
37|1|259|266040|TCP_SEND_SIZE_DEFAULT|16384||29-MAY-15 08.00.00.000000 AM
37|1|259|282868|INACTIVE_MEMORY_BYTES|8154644736|8232884736|29-MAY-15 08.00.00.000000 AM
37|1|259|266032|NUM_CPUS|24||29-MAY-15 08.00.00.000000 AM
37|1|259|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||29-MAY-15 08.00.00.000000 AM
37|1|259|266036|GLOBAL_SEND_SIZE_MAX|2097152||29-MAY-15 08.00.00.000000 AM
37|1|259|266042|TCP_SEND_SIZE_MIN|4096||29-MAY-15 08.00.00.000000 AM
37|1|259|266024|NICE_TIME|0||29-MAY-15 08.00.00.000000 AM
37|1|259|266030|VM_OUT_BYTES|364288||29-MAY-15 08.00.00.000000 AM
37|1|259|266031|PHYSICAL_MEMORY_BYTES|101178621952||29-MAY-15 08.00.00.000000 AM
37|1|259|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||29-MAY-15 08.00.00.000000 AM
37|1|259|266023|IOWAIT_TIME|2314.38||29-MAY-15 08.00.00.000000 AM
37|1|259|266027|LOAD|5.38|5.13|29-MAY-15 08.00.00.000000 AM
37|1|259|266038|TCP_RECEIVE_SIZE_MAX|6291456||29-MAY-15 08.00.00.000000 AM
37|1|259|266028|RSRC_MGR_CPU_WAIT_TIME|0||29-MAY-15 08.00.00.000000 AM
37|1|259|282867|FREE_MEMORY_BYTES|1633690112|1483426304|29-MAY-15 08.00.00.000000 AM
37|1|259|266029|VM_IN_BYTES|16640||29-MAY-15 08.00.00.000000 AM
37|1|259|266041|TCP_SEND_SIZE_MAX|4194304||29-MAY-15 08.00.00.000000 AM
37|1|255|266025|SYS_TIME|1376059.44||27-MAY-15 08.00.00.000000 AM
37|1|255|266027|LOAD|5.94|5.19|27-MAY-15 08.00.00.000000 AM
37|1|255|266023|IOWAIT_TIME|2631.19||27-MAY-15 08.00.00.000000 AM
37|1|255|266024|NICE_TIME|0||27-MAY-15 08.00.00.000000 AM
37|1|255|266033|NUM_CPU_CORES|12||27-MAY-15 08.00.00.000000 AM
37|1|255|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||27-MAY-15 08.00.00.000000 AM
37|1|255|266038|TCP_RECEIVE_SIZE_MAX|6291456||27-MAY-15 08.00.00.000000 AM
37|1|255|266040|TCP_SEND_SIZE_DEFAULT|16384||27-MAY-15 08.00.00.000000 AM
37|1|255|282869|SWAP_FREE_BYTES|25348601344|25363078875.43|27-MAY-15 08.00.00.000000 AM
37|1|255|266022|IDLE_TIME|8181309.13||27-MAY-15 08.00.00.000000 AM
37|1|255|266031|PHYSICAL_MEMORY_BYTES|101178621952||27-MAY-15 08.00.00.000000 AM
37|1|255|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||27-MAY-15 08.00.00.000000 AM
37|1|255|266039|TCP_RECEIVE_SIZE_MIN|4096||27-MAY-15 08.00.00.000000 AM
37|1|255|266021|BUSY_TIME|8668367.56||27-MAY-15 08.00.00.000000 AM
37|1|255|266026|USER_TIME|6804575.81||27-MAY-15 08.00.00.000000 AM
37|1|255|266041|TCP_SEND_SIZE_MAX|4194304||27-MAY-15 08.00.00.000000 AM
37|1|255|282867|FREE_MEMORY_BYTES|1233591040|1740852224|27-MAY-15 08.00.00.000000 AM
37|1|255|266030|VM_OUT_BYTES|3410944||27-MAY-15 08.00.00.000000 AM
37|1|255|266034|NUM_CPU_SOCKETS|2||27-MAY-15 08.00.00.000000 AM
37|1|255|266036|GLOBAL_SEND_SIZE_MAX|2097152||27-MAY-15 08.00.00.000000 AM
37|1|255|266042|TCP_SEND_SIZE_MIN|4096||27-MAY-15 08.00.00.000000 AM
37|1|255|282868|INACTIVE_MEMORY_BYTES|8694114560|8659463168|27-MAY-15 08.00.00.000000 AM
37|1|255|266028|RSRC_MGR_CPU_WAIT_TIME|0||27-MAY-15 08.00.00.000000 AM
37|1|255|266029|VM_IN_BYTES|126464||27-MAY-15 08.00.00.000000 AM
37|1|255|266032|NUM_CPUS|24||27-MAY-15 08.00.00.000000 AM
37|1|260|266022|IDLE_TIME|13279068.88||29-MAY-15 10.00.00.000000 PM
37|1|260|266030|VM_OUT_BYTES|846080||29-MAY-15 10.00.00.000000 PM
37|1|260|266025|SYS_TIME|980823.56||29-MAY-15 10.00.00.000000 PM
37|1|260|266034|NUM_CPU_SOCKETS|2||29-MAY-15 10.00.00.000000 PM
37|1|260|266042|TCP_SEND_SIZE_MIN|4096||29-MAY-15 10.00.00.000000 PM
37|1|260|282868|INACTIVE_MEMORY_BYTES|8508625664|8455674368|29-MAY-15 10.00.00.000000 PM
37|1|260|282869|SWAP_FREE_BYTES|25295928320|25292197888|29-MAY-15 10.00.00.000000 PM
37|1|260|266024|NICE_TIME|0||29-MAY-15 10.00.00.000000 PM
37|1|260|266032|NUM_CPUS|24||29-MAY-15 10.00.00.000000 PM
37|1|260|266028|RSRC_MGR_CPU_WAIT_TIME|15.38||29-MAY-15 10.00.00.000000 PM
37|1|260|266033|NUM_CPU_CORES|12||29-MAY-15 10.00.00.000000 PM
37|1|260|266039|TCP_RECEIVE_SIZE_MIN|4096||29-MAY-15 10.00.00.000000 PM
37|1|260|282867|FREE_MEMORY_BYTES|1926878208|1728043264|29-MAY-15 10.00.00.000000 PM
37|1|260|266026|USER_TIME|2580836.5||29-MAY-15 10.00.00.000000 PM
37|1|260|266031|PHYSICAL_MEMORY_BYTES|101178621952||29-MAY-15 10.00.00.000000 PM
37|1|260|266038|TCP_RECEIVE_SIZE_MAX|6291456||29-MAY-15 10.00.00.000000 PM
37|1|260|266040|TCP_SEND_SIZE_DEFAULT|16384||29-MAY-15 10.00.00.000000 PM
37|1|260|266023|IOWAIT_TIME|3371.06||29-MAY-15 10.00.00.000000 PM
37|1|260|266029|VM_IN_BYTES|26880||29-MAY-15 10.00.00.000000 PM
37|1|260|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||29-MAY-15 10.00.00.000000 PM
37|1|260|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||29-MAY-15 10.00.00.000000 PM
37|1|260|266021|BUSY_TIME|3675547.94||29-MAY-15 10.00.00.000000 PM
37|1|260|266027|LOAD|3.5|3.4|29-MAY-15 10.00.00.000000 PM
37|1|260|266036|GLOBAL_SEND_SIZE_MAX|2097152||29-MAY-15 10.00.00.000000 PM
37|1|260|266041|TCP_SEND_SIZE_MAX|4194304||29-MAY-15 10.00.00.000000 PM
37|1|253|266032|NUM_CPUS|24||26-MAY-15 08.00.00.000000 AM
37|1|253|266022|IDLE_TIME|8107807.93||26-MAY-15 08.00.00.000000 AM
37|1|253|266023|IOWAIT_TIME|2612.2||26-MAY-15 08.00.00.000000 AM
37|1|253|266029|VM_IN_BYTES|87654.4||26-MAY-15 08.00.00.000000 AM
37|1|253|266040|TCP_SEND_SIZE_DEFAULT|16384||26-MAY-15 08.00.00.000000 AM
37|1|253|266041|TCP_SEND_SIZE_MAX|4194304||26-MAY-15 08.00.00.000000 AM
37|1|253|266025|SYS_TIME|1404851.73||26-MAY-15 08.00.00.000000 AM
37|1|253|266030|VM_OUT_BYTES|3764770.13||26-MAY-15 08.00.00.000000 AM
37|1|253|266034|NUM_CPU_SOCKETS|2||26-MAY-15 08.00.00.000000 AM
37|1|253|266039|TCP_RECEIVE_SIZE_MIN|4096||26-MAY-15 08.00.00.000000 AM
37|1|253|266042|TCP_SEND_SIZE_MIN|4096||26-MAY-15 08.00.00.000000 AM
37|1|253|282867|FREE_MEMORY_BYTES|1722482688|2292079547.73|26-MAY-15 08.00.00.000000 AM
37|1|253|266033|NUM_CPU_CORES|12||26-MAY-15 08.00.00.000000 AM
37|1|253|266038|TCP_RECEIVE_SIZE_MAX|6291456||26-MAY-15 08.00.00.000000 AM
